,LineNos,Lines,Speakers
219,1.2.129,"Away, sir! you must go.",Provost
220,1.2.130,"One word, good friend. Lucio, a word with you.",CLAUDIO
221,1.2.131,"A hundred, if they'll do you any good.",LUCIO
222,1.2.132,Is lechery so look'd after?,LUCIO
223,1.2.133,Thus stands it with me: upon a true contract,CLAUDIO
224,1.2.134,I got possession of Julietta's bed:,CLAUDIO
225,1.2.135,"You know the lady; she is fast my wife,",CLAUDIO
226,1.2.136,Save that we do the denunciation lack,CLAUDIO
227,1.2.137,"Of outward order: this we came not to,",CLAUDIO
228,1.2.138,Only for propagation of a dower,CLAUDIO
229,1.2.139,"Remaining in the coffer of her friends,",CLAUDIO
230,1.2.140,From whom we thought it meet to hide our love,CLAUDIO
231,1.2.141,Till time had made them for us. But it chances,CLAUDIO
232,1.2.142,The stealth of our most mutual entertainment,CLAUDIO
233,1.2.143,With character too gross is writ on Juliet.,CLAUDIO
234,1.2.144,"With child, perhaps?",LUCIO
235,1.2.145,"Unhappily, even so.",CLAUDIO
236,1.2.146,And the new deputy now for the duke--,CLAUDIO
237,1.2.147,"Whether it be the fault and glimpse of newness,",CLAUDIO
238,1.2.148,Or whether that the body public be,CLAUDIO
239,1.2.149,"A horse whereon the governor doth ride,",CLAUDIO
240,1.2.150,"Who, newly in the seat, that it may know",CLAUDIO
241,1.2.151,"He can command, lets it straight feel the spur;",CLAUDIO
242,1.2.152,"Whether the tyranny be in his place,",CLAUDIO
243,1.2.153,"Or in his emmence that fills it up,",CLAUDIO
244,1.2.154,I stagger in:--but this new governor,CLAUDIO
245,1.2.155,Awakes me all the enrolled penalties,CLAUDIO
246,1.2.156,"Which have, like unscour'd armour, hung by the wall",CLAUDIO
247,1.2.157,So long that nineteen zodiacs have gone round,CLAUDIO
248,1.2.158,"And none of them been worn; and, for a name,",CLAUDIO
249,1.2.159,Now puts the drowsy and neglected act,CLAUDIO
250,1.2.160,Freshly on me: 'tis surely for a name.,CLAUDIO
251,1.2.161,I warrant it is: and thy head stands so tickle on,LUCIO
252,1.2.162,"thy shoulders that a milkmaid, if she be in love,",LUCIO
253,1.2.163,may sigh it off. Send after the duke and appeal to,LUCIO
254,1.2.164,him.,LUCIO
255,1.2.165,"I have done so, but he's not to be found.",CLAUDIO
256,1.2.166,"I prithee, Lucio, do me this kind service:",CLAUDIO
257,1.2.167,This day my sister should the cloister enter,CLAUDIO
258,1.2.168,And there receive her approbation:,CLAUDIO
259,1.2.169,Acquaint her with the danger of my state:,CLAUDIO
260,1.2.170,"Implore her, in my voice, that she make friends",CLAUDIO
261,1.2.171,To the strict deputy; bid herself assay him:,CLAUDIO
262,1.2.172,I have great hope in that; for in her youth,CLAUDIO
263,1.2.173,"There is a prone and speechless dialect,",CLAUDIO
264,1.2.174,"Such as move men; beside, she hath prosperous art",CLAUDIO
265,1.2.175,"When she will play with reason and discourse,",CLAUDIO
266,1.2.176,And well she can persuade.,CLAUDIO
267,1.2.177,I pray she may; as well for the encouragement of the,LUCIO
268,1.2.178,"like, which else would stand under grievous",LUCIO
269,1.2.179,"imposition, as for the enjoying of thy life, who I",LUCIO
270,1.2.180,would be sorry should be thus foolishly lost at a,LUCIO
271,1.2.181,game of tick-tack. I'll to her.,LUCIO
272,1.2.182,"I thank you, good friend Lucio.",CLAUDIO
273,1.2.183,Within two hours.,LUCIO
274,1.2.184,"                  Come, officer, away!",CLAUDIO
275,1.3.1,"No, holy father; throw away that thought;",DUKE VINCENTIO
276,1.3.2,Believe not that the dribbling dart of love,DUKE VINCENTIO
277,1.3.3,Can pierce a complete bosom. Why I desire thee,DUKE VINCENTIO
278,1.3.4,"To give me secret harbour, hath a purpose",DUKE VINCENTIO
279,1.3.5,More grave and wrinkled than the aims and ends,DUKE VINCENTIO
280,1.3.6,Of burning youth.,DUKE VINCENTIO
281,1.3.7,                  May your grace speak of it?,FRIAR THOMAS
282,1.3.8,"My holy sir, none better knows than you",DUKE VINCENTIO
283,1.3.9,How I have ever loved the life removed,DUKE VINCENTIO
284,1.3.10,And held in idle price to haunt assemblies,DUKE VINCENTIO
285,1.3.11,"Where youth, and cost, and witless bravery keeps.",DUKE VINCENTIO
286,1.3.12,"I have deliver'd to Lord Angelo,",DUKE VINCENTIO
287,1.3.13,"A man of stricture and firm abstinence,",DUKE VINCENTIO
288,1.3.14,"My absolute power and place here in Vienna,",DUKE VINCENTIO
289,1.3.15,And he supposes me travell'd to Poland;,DUKE VINCENTIO
290,1.3.16,"For so I have strew'd it in the common ear,",DUKE VINCENTIO
291,1.3.17,"And so it is received. Now, pious sir,",DUKE VINCENTIO
292,1.3.18,You will demand of me why I do this?,DUKE VINCENTIO
293,1.3.19,"Gladly, my lord.",FRIAR THOMAS
294,1.3.20,We have strict statutes and most biting laws.,DUKE VINCENTIO
295,1.3.21,"The needful bits and curbs to headstrong weeds,",DUKE VINCENTIO
296,1.3.22,Which for this nineteen years we have let slip;,DUKE VINCENTIO
297,1.3.23,"Even like an o'ergrown lion in a cave,",DUKE VINCENTIO
298,1.3.24,"That goes not out to prey. Now, as fond fathers,",DUKE VINCENTIO
299,1.3.25,"Having bound up the threatening twigs of birch,",DUKE VINCENTIO
300,1.3.26,Only to stick it in their children's sight,DUKE VINCENTIO
301,1.3.27,"For terror, not to use, in time the rod",DUKE VINCENTIO
302,1.3.28,"Becomes more mock'd than fear'd; so our decrees,",DUKE VINCENTIO
303,1.3.29,"Dead to infliction, to themselves are dead;",DUKE VINCENTIO
304,1.3.30,And liberty plucks justice by the nose;,DUKE VINCENTIO
305,1.3.31,"The baby beats the nurse, and quite athwart",DUKE VINCENTIO
306,1.3.32,Goes all decorum.,DUKE VINCENTIO
307,1.3.33,                  It rested in your grace,FRIAR THOMAS
308,1.3.34,To unloose this tied-up justice when you pleased:,FRIAR THOMAS
309,1.3.35,And it in you more dreadful would have seem'd,FRIAR THOMAS
310,1.3.36,Than in Lord Angelo.,FRIAR THOMAS
311,1.3.37,"I do fear, too dreadful:",DUKE VINCENTIO
312,1.3.38,"Sith 'twas my fault to give the people scope,",DUKE VINCENTIO
313,1.3.39,'Twould be my tyranny to strike and gall them,DUKE VINCENTIO
314,1.3.40,"For what I bid them do: for we bid this be done,",DUKE VINCENTIO
315,1.3.41,When evil deeds have their permissive pass,DUKE VINCENTIO
316,1.3.42,"And not the punishment. Therefore indeed, my father,",DUKE VINCENTIO
317,1.3.43,I have on Angelo imposed the office;,DUKE VINCENTIO
318,1.3.44,"Who may, in the ambush of my name, strike home,",DUKE VINCENTIO
319,1.3.45,And yet my nature never in the fight,DUKE VINCENTIO
320,1.3.46,"To do in slander. And to behold his sway,",DUKE VINCENTIO
321,1.3.47,"I will, as 'twere a brother of your order,",DUKE VINCENTIO
322,1.3.48,"Visit both prince and people: therefore, I prithee,",DUKE VINCENTIO
323,1.3.49,Supply me with the habit and instruct me,DUKE VINCENTIO
324,1.3.50,How I may formally in person bear me,DUKE VINCENTIO
325,1.3.51,Like a true friar. More reasons for this action,DUKE VINCENTIO
326,1.3.52,At our more leisure shall I render you;,DUKE VINCENTIO
327,1.3.53,"Only, this one: Lord Angelo is precise;",DUKE VINCENTIO
328,1.3.54,Stands at a guard with envy; scarce confesses,DUKE VINCENTIO
329,1.3.55,"That his blood flows, or that his appetite",DUKE VINCENTIO
330,1.3.56,"Is more to bread than stone: hence shall we see,",DUKE VINCENTIO
331,1.3.57,"If power change purpose, what our seemers be.",DUKE VINCENTIO
332,1.4.1,And have you nuns no farther privileges?,ISABELLA
333,1.4.2,Are not these large enough?,FRANCISCA
334,1.4.3,"Yes, truly; I speak not as desiring more;",ISABELLA
335,1.4.4,But rather wishing a more strict restraint,ISABELLA
336,1.4.5,"Upon the sisterhood, the votarists of Saint Clare.",ISABELLA
337,1.4.6,[Within]  Ho! Peace be in this place!,LUCIO
338,1.4.7,Who's that which calls?,ISABELLA
339,1.4.8,"It is a man's voice. Gentle Isabella,",FRANCISCA
340,1.4.9,"Turn you the key, and know his business of him;",FRANCISCA
341,1.4.10,"You may, I may not; you are yet unsworn.",FRANCISCA
342,1.4.11,"When you have vow'd, you must not speak with men",FRANCISCA
343,1.4.12,But in the presence of the prioress:,FRANCISCA
344,1.4.13,"Then, if you speak, you must not show your face,",FRANCISCA
345,1.4.14,"Or, if you show your face, you must not speak.",FRANCISCA
346,1.4.15,"He calls again; I pray you, answer him.",FRANCISCA
347,1.4.16,Peace and prosperity! Who is't that calls,ISABELLA
348,1.4.17,"Hail, virgin, if you be, as those cheek-roses",LUCIO
349,1.4.18,Proclaim you are no less! Can you so stead me,LUCIO
350,1.4.19,"As bring me to the sight of Isabella,",LUCIO
351,1.4.20,A novice of this place and the fair sister,LUCIO
352,1.4.21,To her unhappy brother Claudio?,LUCIO
353,1.4.22,"Why 'her unhappy brother'? let me ask,",ISABELLA
354,1.4.23,The rather for I now must make you know,ISABELLA
355,1.4.24,I am that Isabella and his sister.,ISABELLA
356,1.4.25,"Gentle and fair, your brother kindly greets you:",LUCIO
357,1.4.26,"Not to be weary with you, he's in prison.",LUCIO
358,1.4.27,Woe me! for what?,ISABELLA
359,1.4.28,"For that which, if myself might be his judge,",LUCIO
360,1.4.29,He should receive his punishment in thanks:,LUCIO
361,1.4.30,He hath got his friend with child.,LUCIO
362,1.4.31,"Sir, make me not your story.",ISABELLA
363,1.4.32,It is true.,LUCIO
364,1.4.33,I would not--though 'tis my familiar sin,LUCIO
365,1.4.34,"With maids to seem the lapwing and to jest,",LUCIO
366,1.4.35,Tongue far from heart--play with all virgins so:,LUCIO
367,1.4.36,I hold you as a thing ensky'd and sainted.,LUCIO
368,1.4.37,"By your renouncement an immortal spirit,",LUCIO
369,1.4.38,"And to be talk'd with in sincerity,",LUCIO
370,1.4.39,As with a saint.,LUCIO
371,1.4.40,You do blaspheme the good in mocking me.,ISABELLA
372,1.4.41,"Do not believe it. Fewness and truth, 'tis thus:",LUCIO
373,1.4.42,Your brother and his lover have embraced:,LUCIO
374,1.4.43,"As those that feed grow full, as blossoming time",LUCIO
375,1.4.44,That from the seedness the bare fallow brings,LUCIO
376,1.4.45,"To teeming foison, even so her plenteous womb",LUCIO
377,1.4.46,Expresseth his full tilth and husbandry.,LUCIO
378,1.4.47,Some one with child by him? My cousin Juliet?,ISABELLA
379,1.4.48,Is she your cousin?,LUCIO
380,1.4.49,Adoptedly; as school-maids change their names,ISABELLA
381,1.4.50,By vain though apt affection.,ISABELLA
382,1.4.51,She it is.,LUCIO
383,1.4.52,"O, let him marry her.",ISABELLA
384,1.4.53,This is the point.,LUCIO
385,1.4.54,The duke is very strangely gone from hence;,LUCIO
386,1.4.55,"Bore many gentlemen, myself being one,",LUCIO
387,1.4.56,In hand and hope of action: but we do learn,LUCIO
388,1.4.57,"By those that know the very nerves of state,",LUCIO
389,1.4.58,His givings-out were of an infinite distance,LUCIO
390,1.4.59,"From his true-meant design. Upon his place,",LUCIO
391,1.4.60,"And with full line of his authority,",LUCIO
392,1.4.61,Governs Lord Angelo; a man whose blood,LUCIO
393,1.4.62,Is very snow-broth; one who never feels,LUCIO
394,1.4.63,"The wanton stings and motions of the sense,",LUCIO
395,1.4.64,But doth rebate and blunt his natural edge,LUCIO
396,1.4.65,"With profits of the mind, study and fast.",LUCIO
397,1.4.66,"He--to give fear to use and liberty,",LUCIO
398,1.4.67,"Which have for long run by the hideous law,",LUCIO
399,1.4.68,"As mice by lions--hath pick'd out an act,",LUCIO
400,1.4.69,Under whose heavy sense your brother's life,LUCIO
401,1.4.70,Falls into forfeit: he arrests him on it;,LUCIO
402,1.4.71,"And follows close the rigour of the statute,",LUCIO
403,1.4.72,"To make him an example. All hope is gone,",LUCIO
404,1.4.73,Unless you have the grace by your fair prayer,LUCIO
405,1.4.74,To soften Angelo: and that's my pith of business,LUCIO
406,1.4.75,'Twixt you and your poor brother.,LUCIO
407,1.4.76,Doth he so seek his life?,ISABELLA
408,1.4.77,Has censured him,LUCIO
409,1.4.78,"Already; and, as I hear, the provost hath",LUCIO
410,1.4.79,A warrant for his execution.,LUCIO
411,1.4.80,Alas! what poor ability's in me,ISABELLA
412,1.4.81,To do him good?,ISABELLA
413,1.4.82,                  Assay the power you have.,LUCIO
414,1.4.83,"My power? Alas, I doubt--",ISABELLA
415,1.4.84,Our doubts are traitors,LUCIO
416,1.4.85,And make us lose the good we oft might win,LUCIO
417,1.4.86,"By fearing to attempt. Go to Lord Angelo,",LUCIO
418,1.4.87,"And let him learn to know, when maidens sue,",LUCIO
419,1.4.88,"Men give like gods; but when they weep and kneel,",LUCIO
420,1.4.89,All their petitions are as freely theirs,LUCIO
421,1.4.90,As they themselves would owe them.,LUCIO
422,1.4.91,I'll see what I can do.,ISABELLA
423,1.4.92,But speedily.,LUCIO
424,1.4.93,I will about it straight;,ISABELLA
425,1.4.94,No longer staying but to give the mother,ISABELLA
426,1.4.95,Notice of my affair. I humbly thank you:,ISABELLA
427,1.4.96,Commend me to my brother: soon at night,ISABELLA
428,1.4.97,I'll send him certain word of my success.,ISABELLA
429,1.4.98,I take my leave of you.,LUCIO
430,1.4.99,"Good sir, adieu.",ISABELLA
431,2.1.1,"We must not make a scarecrow of the law,",ANGELO
432,2.1.2,"Setting it up to fear the birds of prey,",ANGELO
433,2.1.3,"And let it keep one shape, till custom make it",ANGELO
434,2.1.4,Their perch and not their terror.,ANGELO
435,2.1.5,"Ay, but yet",ESCALUS
436,2.1.6,"Let us be keen, and rather cut a little,",ESCALUS
437,2.1.7,"Than fall, and bruise to death. Alas, this gentleman",ESCALUS
438,2.1.8,"Whom I would save, had a most noble father!",ESCALUS
439,2.1.9,"Let but your honour know,",ESCALUS
440,2.1.10,"Whom I believe to be most strait in virtue,",ESCALUS
441,2.1.11,"That, in the working of your own affections,",ESCALUS
442,2.1.12,"Had time cohered with place or place with wishing,",ESCALUS
443,2.1.13,Or that the resolute acting of your blood,ESCALUS
444,2.1.14,"Could have attain'd the effect of your own purpose,",ESCALUS
445,2.1.15,Whether you had not sometime in your life,ESCALUS
446,2.1.16,"Err'd in this point which now you censure him,",ESCALUS
447,2.1.17,And pull'd the law upon you.,ESCALUS
448,2.1.18,"'Tis one thing to be tempted, Escalus,",ANGELO
