,LineNos,Lines,Speakers
30,1.1.29,"Truly, sir, to wear out their shoes, to get myself",Second Commoner
31,1.1.30,"into more work. But, indeed, sir, we make holiday,",Second Commoner
32,1.1.31,to see Caesar and to rejoice in his triumph.,Second Commoner
33,1.1.32,Wherefore rejoice? What conquest brings he home?,MARULLUS
34,1.1.33,"What tributaries follow him to Rome,",MARULLUS
35,1.1.34,To grace in captive bonds his chariot-wheels?,MARULLUS
36,1.1.35,"You blocks, you stones, you worse than senseless things!",MARULLUS
37,1.1.36,"O you hard hearts, you cruel men of Rome,",MARULLUS
38,1.1.37,Knew you not Pompey? Many a time and oft,MARULLUS
39,1.1.38,"Have you climb'd up to walls and battlements,",MARULLUS
40,1.1.39,"To towers and windows, yea, to chimney-tops,",MARULLUS
41,1.1.40,"Your infants in your arms, and there have sat",MARULLUS
42,1.1.41,"The livelong day, with patient expectation,",MARULLUS
43,1.1.42,To see great Pompey pass the streets of Rome:,MARULLUS
44,1.1.43,"And when you saw his chariot but appear,",MARULLUS
45,1.1.44,"Have you not made an universal shout,",MARULLUS
46,1.1.45,"That Tiber trembled underneath her banks,",MARULLUS
47,1.1.46,To hear the replication of your sounds,MARULLUS
48,1.1.47,Made in her concave shores?,MARULLUS
49,1.1.48,And do you now put on your best attire?,MARULLUS
50,1.1.49,And do you now cull out a holiday?,MARULLUS
51,1.1.50,And do you now strew flowers in his way,MARULLUS
52,1.1.51,That comes in triumph over Pompey's blood? Be gone!,MARULLUS
53,1.1.52,"Run to your houses, fall upon your knees,",MARULLUS
54,1.1.53,Pray to the gods to intermit the plague,MARULLUS
55,1.1.54,That needs must light on this ingratitude.,MARULLUS
56,1.1.55,"Go, go, good countrymen, and, for this fault,",FLAVIUS
57,1.1.56,Assemble all the poor men of your sort;,FLAVIUS
58,1.1.57,"Draw them to Tiber banks, and weep your tears",FLAVIUS
59,1.1.58,"Into the channel, till the lowest stream",FLAVIUS
60,1.1.59,Do kiss the most exalted shores of all.,FLAVIUS
61,1.1.60,See whether their basest metal be not moved;,FLAVIUS
62,1.1.61,They vanish tongue-tied in their guiltiness.,FLAVIUS
63,1.1.62,Go you down that way towards the Capitol;,FLAVIUS
64,1.1.63,"disrobe the images,",This way will I
65,1.1.64,If you do find them deck'd with ceremonies.,This way will I
66,1.1.65,May we do so?,MARULLUS
67,1.1.66,You know it is the feast of Lupercal.,MARULLUS
68,1.1.67,It is no matter; let no images,FLAVIUS
69,1.1.68,"Be hung with Caesar's trophies. I'll about,",FLAVIUS
70,1.1.69,And drive away the vulgar from the streets:,FLAVIUS
71,1.1.70,"So do you too, where you perceive them thick.",FLAVIUS
72,1.1.71,These growing feathers pluck'd from Caesar's wing,FLAVIUS
73,1.1.72,"Will make him fly an ordinary pitch,",FLAVIUS
74,1.1.73,Who else would soar above the view of men,FLAVIUS
75,1.1.74,And keep us all in servile fearfulness.,FLAVIUS
76,1.2.1,Calpurnia!,CAESAR
77,1.2.2,"         Peace, ho! Caesar speaks.",CASCA
78,1.2.3,Calpurnia!,CAESAR
79,1.2.4,"Here, my lord.",CALPURNIA
80,1.2.5,"Stand you directly in Antonius' way,",CAESAR
81,1.2.6,When he doth run his course. Antonius!,CAESAR
82,1.2.7,"Caesar, my lord?",ANTONY
83,1.2.8,"Forget not, in your speed, Antonius,",CAESAR
84,1.2.9,"To touch Calpurnia; for our elders say,",CAESAR
85,1.2.10,"The barren, touched in this holy chase,",CAESAR
86,1.2.11,Shake off their sterile curse.,CAESAR
87,1.2.12,I shall remember:,ANTONY
88,1.2.13,"When Caesar says 'do this,' it is perform'd.",ANTONY
89,1.2.14,Set on; and leave no ceremony out.,CAESAR
90,1.2.15,Caesar!,Soothsayer
91,1.2.16,Ha! who calls?,CAESAR
92,1.2.17,Bid every noise be still: peace yet again!,CASCA
93,1.2.18,Who is it in the press that calls on me?,CAESAR
94,1.2.19,"I hear a tongue, shriller than all the music,",CAESAR
95,1.2.20,Cry 'Caesar!' Speak; Caesar is turn'd to hear.,CAESAR
96,1.2.21,Beware the ides of March.,Soothsayer
97,1.2.22,What man is that?,CAESAR
98,1.2.23,A soothsayer bids you beware the ides of March.,BRUTUS
99,1.2.24,Set him before me; let me see his face.,CAESAR
100,1.2.25,"Fellow, come from the throng; look upon Caesar.",CASSIUS
101,1.2.26,What say'st thou to me now? speak once again.,CAESAR
102,1.2.27,Beware the ides of March.,Soothsayer
103,1.2.28,He is a dreamer; let us leave him: pass.,CAESAR
104,1.2.29,Will you go see the order of the course?,CASSIUS
105,1.2.30,Not I.,BRUTUS
106,1.2.31,"I pray you, do.",CASSIUS
107,1.2.32,I am not gamesome: I do lack some part,BRUTUS
108,1.2.33,Of that quick spirit that is in Antony.,BRUTUS
109,1.2.34,"Let me not hinder, Cassius, your desires;",BRUTUS
110,1.2.35,I'll leave you.,BRUTUS
111,1.2.36,"Brutus, I do observe you now of late:",CASSIUS
112,1.2.37,I have not from your eyes that gentleness,CASSIUS
113,1.2.38,And show of love as I was wont to have:,CASSIUS
114,1.2.39,You bear too stubborn and too strange a hand,CASSIUS
115,1.2.40,Over your friend that loves you.,CASSIUS
116,1.2.41,"Cassius,",BRUTUS
117,1.2.42,"Be not deceived: if I have veil'd my look,",BRUTUS
118,1.2.43,I turn the trouble of my countenance,BRUTUS
119,1.2.44,Merely upon myself. Vexed I am,BRUTUS
120,1.2.45,"Of late with passions of some difference,",BRUTUS
121,1.2.46,"Conceptions only proper to myself,",BRUTUS
122,1.2.47,Which give some soil perhaps to my behaviors;,BRUTUS
123,1.2.48,But let not therefore my good friends be grieved--,BRUTUS
124,1.2.49,"Among which number, Cassius, be you one--",BRUTUS
125,1.2.50,"Nor construe any further my neglect,",BRUTUS
126,1.2.51,"Than that poor Brutus, with himself at war,",BRUTUS
127,1.2.52,Forgets the shows of love to other men.,BRUTUS
128,1.2.53,"Then, Brutus, I have much mistook your passion;",CASSIUS
129,1.2.54,By means whereof this breast of mine hath buried,CASSIUS
130,1.2.55,"Thoughts of great value, worthy cogitations.",CASSIUS
131,1.2.56,"Tell me, good Brutus, can you see your face?",CASSIUS
132,1.2.57,"No, Cassius; for the eye sees not itself,",BRUTUS
133,1.2.58,"But by reflection, by some other things.",BRUTUS
134,1.2.59,'Tis just:,CASSIUS
135,1.2.60,"And it is very much lamented, Brutus,",CASSIUS
136,1.2.61,That you have no such mirrors as will turn,CASSIUS
137,1.2.62,"Your hidden worthiness into your eye,",CASSIUS
138,1.2.63,"That you might see your shadow. I have heard,",CASSIUS
139,1.2.64,"Where many of the best respect in Rome,",CASSIUS
140,1.2.65,"Except immortal Caesar, speaking of Brutus",CASSIUS
141,1.2.66,"And groaning underneath this age's yoke,",CASSIUS
142,1.2.67,Have wish'd that noble Brutus had his eyes.,CASSIUS
143,1.2.68,"Into what dangers would you lead me, Cassius,",BRUTUS
144,1.2.69,That you would have me seek into myself,BRUTUS
145,1.2.70,For that which is not in me?,BRUTUS
146,1.2.71,"Therefore, good Brutus, be prepared to hear:",CASSIUS
147,1.2.72,And since you know you cannot see yourself,CASSIUS
148,1.2.73,"So well as by reflection, I, your glass,",CASSIUS
149,1.2.74,Will modestly discover to yourself,CASSIUS
150,1.2.75,That of yourself which you yet know not of.,CASSIUS
151,1.2.76,"And be not jealous on me, gentle Brutus:",CASSIUS
152,1.2.77,"Were I a common laugher, or did use",CASSIUS
153,1.2.78,To stale with ordinary oaths my love,CASSIUS
154,1.2.79,To every new protester; if you know,CASSIUS
155,1.2.80,That I do fawn on men and hug them hard,CASSIUS
156,1.2.81,"And after scandal them, or if you know",CASSIUS
157,1.2.82,That I profess myself in banqueting,CASSIUS
158,1.2.83,"To all the rout, then hold me dangerous.",CASSIUS
159,1.2.84,"What means this shouting? I do fear, the people",BRUTUS
160,1.2.85,Choose Caesar for their king.,BRUTUS
161,1.2.86,"Ay, do you fear it?",CASSIUS
162,1.2.87,Then must I think you would not have it so.,CASSIUS
163,1.2.88,"I would not, Cassius; yet I love him well.",BRUTUS
164,1.2.89,But wherefore do you hold me here so long?,BRUTUS
165,1.2.90,What is it that you would impart to me?,BRUTUS
166,1.2.91,"If it be aught toward the general good,",BRUTUS
167,1.2.92,"Set honour in one eye and death i' the other,",BRUTUS
168,1.2.93,"And I will look on both indifferently,",BRUTUS
169,1.2.94,For let the gods so speed me as I love,BRUTUS
170,1.2.95,The name of honour more than I fear death.,BRUTUS
171,1.2.96,"I know that virtue to be in you, Brutus,",CASSIUS
172,1.2.97,As well as I do know your outward favour.,CASSIUS
173,1.2.98,"Well, honour is the subject of my story.",CASSIUS
174,1.2.99,I cannot tell what you and other men,CASSIUS
175,1.2.100,"Think of this life; but, for my single self,",CASSIUS
176,1.2.101,I had as lief not be as live to be,CASSIUS
177,1.2.102,In awe of such a thing as I myself.,CASSIUS
178,1.2.103,I was born free as Caesar; so were you:,CASSIUS
179,1.2.104,"We both have fed as well, and we can both",CASSIUS
180,1.2.105,Endure the winter's cold as well as he:,CASSIUS
181,1.2.106,"For once, upon a raw and gusty day,",CASSIUS
182,1.2.107,"The troubled Tiber chafing with her shores,",CASSIUS
183,1.2.108,"Caesar said to me 'Darest thou, Cassius, now",CASSIUS
184,1.2.109,"Leap in with me into this angry flood,",CASSIUS
185,1.2.110,"And swim to yonder point?' Upon the word,",CASSIUS
186,1.2.111,"Accoutred as I was, I plunged in",CASSIUS
187,1.2.112,And bade him follow; so indeed he did.,CASSIUS
188,1.2.113,"The torrent roar'd, and we did buffet it",CASSIUS
189,1.2.114,"With lusty sinews, throwing it aside",CASSIUS
190,1.2.115,And stemming it with hearts of controversy;,CASSIUS
191,1.2.116,"But ere we could arrive the point proposed,",CASSIUS
192,1.2.117,"Caesar cried 'Help me, Cassius, or I sink!'",CASSIUS
193,1.2.118,"I, as Aeneas, our great ancestor,",CASSIUS
194,1.2.119,Did from the flames of Troy upon his shoulder,CASSIUS
195,1.2.120,"The old Anchises bear, so from the waves of Tiber",CASSIUS
196,1.2.121,Did I the tired Caesar. And this man,CASSIUS
197,1.2.122,"Is now become a god, and Cassius is",CASSIUS
198,1.2.123,"A wretched creature and must bend his body,",CASSIUS
199,1.2.124,If Caesar carelessly but nod on him.,CASSIUS
200,1.2.125,"He had a fever when he was in Spain,",CASSIUS
201,1.2.126,"And when the fit was on him, I did mark",CASSIUS
202,1.2.127,"How he did shake: 'tis true, this god did shake;",CASSIUS
203,1.2.128,"His coward lips did from their colour fly,",CASSIUS
204,1.2.129,And that same eye whose bend doth awe the world,CASSIUS
205,1.2.130,Did lose his lustre: I did hear him groan:,CASSIUS
206,1.2.131,"Ay, and that tongue of his that bade the Romans",CASSIUS
207,1.2.132,"Mark him and write his speeches in their books,",CASSIUS
208,1.2.133,"Alas, it cried 'Give me some drink, Titinius,'",CASSIUS
209,1.2.134,"As a sick girl. Ye gods, it doth amaze me",CASSIUS
210,1.2.135,A man of such a feeble temper should,CASSIUS
211,1.2.136,So get the start of the majestic world,CASSIUS
212,1.2.137,And bear the palm alone.,CASSIUS
213,1.2.138,Another general shout!,BRUTUS
214,1.2.139,I do believe that these applauses are,BRUTUS
215,1.2.140,For some new honours that are heap'd on Caesar.,BRUTUS
216,1.2.141,"Why, man, he doth bestride the narrow world",CASSIUS
217,1.2.142,"Like a Colossus, and we petty men",CASSIUS
218,1.2.143,Walk under his huge legs and peep about,CASSIUS
219,1.2.144,To find ourselves dishonourable graves.,CASSIUS
220,1.2.145,Men at some time are masters of their fates:,CASSIUS
221,1.2.146,"The fault, dear Brutus, is not in our stars,",CASSIUS
222,1.2.147,"But in ourselves, that we are underlings.",CASSIUS
223,1.2.148,Brutus and Caesar: what should be in that 'Caesar'?,CASSIUS
224,1.2.149,Why should that name be sounded more than yours?,CASSIUS
225,1.2.150,"Write them together, yours is as fair a name;",CASSIUS
226,1.2.151,"Sound them, it doth become the mouth as well;",CASSIUS
227,1.2.152,"Weigh them, it is as heavy; conjure with 'em,",CASSIUS
228,1.2.153,Brutus will start a spirit as soon as Caesar.,CASSIUS
229,1.2.154,"Now, in the names of all the gods at once,",CASSIUS
230,1.2.155,"Upon what meat doth this our Caesar feed,",CASSIUS
231,1.2.156,"That he is grown so great? Age, thou art shamed!",CASSIUS
232,1.2.157,"Rome, thou hast lost the breed of noble bloods!",CASSIUS
233,1.2.158,"When went there by an age, since the great flood,",CASSIUS
234,1.2.159,But it was famed with more than with one man?,CASSIUS
235,1.2.160,"When could they say till now, that talk'd of Rome,",CASSIUS
236,1.2.161,That her wide walls encompass'd but one man?,CASSIUS
237,1.2.162,"Now is it Rome indeed and room enough,",CASSIUS
238,1.2.163,When there is in it but one only man.,CASSIUS
239,1.2.164,"O, you and I have heard our fathers say,",CASSIUS
240,1.2.165,There was a Brutus once that would have brook'd,CASSIUS
241,1.2.166,The eternal devil to keep his state in Rome,CASSIUS
242,1.2.167,As easily as a king.,CASSIUS
243,1.2.168,"That you do love me, I am nothing jealous;",BRUTUS
244,1.2.169,"What you would work me to, I have some aim:",BRUTUS
245,1.2.170,"How I have thought of this and of these times,",BRUTUS
246,1.2.171,"I shall recount hereafter; for this present,",BRUTUS
247,1.2.172,"I would not, so with love I might entreat you,",BRUTUS
248,1.2.173,Be any further moved. What you have said,BRUTUS
249,1.2.174,I will consider; what you have to say,BRUTUS
250,1.2.175,"I will with patience hear, and find a time",BRUTUS
251,1.2.176,Both meet to hear and answer such high things.,BRUTUS
252,1.2.177,"Till then, my noble friend, chew upon this:",BRUTUS
253,1.2.178,Brutus had rather be a villager,BRUTUS
254,1.2.179,Than to repute himself a son of Rome,BRUTUS
255,1.2.180,Under these hard conditions as this time,BRUTUS
256,1.2.181,Is like to lay upon us.,BRUTUS
257,1.2.182,I am glad that my weak words,CASSIUS
258,1.2.183,Have struck but thus much show of fire from Brutus.,CASSIUS
259,1.2.184,The games are done and Caesar is returning.,BRUTUS
260,1.2.185,"As they pass by, pluck Casca by the sleeve;",CASSIUS
261,1.2.186,"And he will, after his sour fashion, tell you",CASSIUS
262,1.2.187,What hath proceeded worthy note to-day.,CASSIUS
263,1.2.188,"I will do so. But, look you, Cassius,",BRUTUS
264,1.2.189,"The angry spot doth glow on Caesar's brow,",BRUTUS
265,1.2.190,And all the rest look like a chidden train:,BRUTUS
266,1.2.191,Calpurnia's cheek is pale; and Cicero,BRUTUS
267,1.2.192,Looks with such ferret and such fiery eyes,BRUTUS
268,1.2.193,"As we have seen him in the Capitol,",BRUTUS
269,1.2.194,Being cross'd in conference by some senators.,BRUTUS
270,1.2.195,Casca will tell us what the matter is.,CASSIUS
271,1.2.196,Antonius!,CAESAR
272,1.2.197,Caesar?,ANTONY
273,1.2.198,Let me have men about me that are fat;,CAESAR
274,1.2.199,Sleek-headed men and such as sleep o' nights:,CAESAR
275,1.2.200,Yond Cassius has a lean and hungry look;,CAESAR
276,1.2.201,He thinks too much: such men are dangerous.,CAESAR
277,1.2.202,"Fear him not, Caesar; he's not dangerous;",ANTONY
278,1.2.203,He is a noble Roman and well given.,ANTONY
279,1.2.204,Would he were fatter! But I fear him not:,CAESAR
280,1.2.205,"Yet if my name were liable to fear,",CAESAR
281,1.2.206,I do not know the man I should avoid,CAESAR
282,1.2.207,So soon as that spare Cassius. He reads much;,CAESAR
283,1.2.208,He is a great observer and he looks,CAESAR
284,1.2.209,"Quite through the deeds of men: he loves no plays,",CAESAR
285,1.2.210,"As thou dost, Antony; he hears no music;",CAESAR
286,1.2.211,"Seldom he smiles, and smiles in such a sort",CAESAR
287,1.2.212,As if he mock'd himself and scorn'd his spirit,CAESAR
288,1.2.213,That could be moved to smile at any thing.,CAESAR
289,1.2.214,Such men as he be never at heart's ease,CAESAR
290,1.2.215,"Whiles they behold a greater than themselves,",CAESAR
291,1.2.216,And therefore are they very dangerous.,CAESAR
292,1.2.217,I rather tell thee what is to be fear'd,CAESAR
293,1.2.218,Than what I fear; for always I am Caesar.,CAESAR
294,1.2.219,"Come on my right hand, for this ear is deaf,",CAESAR
295,1.2.220,And tell me truly what thou think'st of him.,CAESAR
296,1.2.221,You pull'd me by the cloak; would you speak with me?,CASCA
297,1.2.222,"Ay, Casca; tell us what hath chanced to-day,",BRUTUS
298,1.2.223,That Caesar looks so sad.,BRUTUS
299,1.2.224,"Why, you were with him, were you not?",CASCA
300,1.2.225,I should not then ask Casca what had chanced.,BRUTUS
301,1.2.226,"Why, there was a crown offered him: and being",CASCA
302,1.2.227,"offered him, he put it by with the back of his hand,",CASCA
303,1.2.228,thus; and then the people fell a-shouting.,CASCA
304,1.2.229,What was the second noise for?,BRUTUS
305,1.2.230,"Why, for that too.",CASCA
306,1.2.231,They shouted thrice: what was the last cry for?,CASSIUS
307,1.2.232,"Why, for that too.",CASCA
308,1.2.233,Was the crown offered him thrice?,BRUTUS
309,1.2.234,"Ay, marry, was't, and he put it by thrice, every",CASCA
310,1.2.235,"time gentler than other, and at every putting-by",CASCA
311,1.2.236,mine honest neighbours shouted.,CASCA
312,1.2.237,Who offered him the crown?,CASSIUS
313,1.2.238,"Why, Antony.",CASCA
314,1.2.239,"Tell us the manner of it, gentle Casca.",BRUTUS
315,1.2.240,I can as well be hanged as tell the manner of it:,CASCA
316,1.2.241,it was mere foolery; I did not mark it. I saw Mark,CASCA
317,1.2.242,Antony offer him a crown;--yet 'twas not a crown,CASCA
318,1.2.243,"neither, 'twas one of these coronets;--and, as I told",CASCA
319,1.2.244,"you, he put it by once: but, for all that, to my",CASCA
320,1.2.245,"thinking, he would fain have had it. Then he",CASCA
321,1.2.246,offered it to him again; then he put it by again:,CASCA
322,1.2.247,"but, to my thinking, he was very loath to lay his",CASCA
323,1.2.248,fingers off it. And then he offered it the third,CASCA
324,1.2.249,time; he put it the third time by: and still as he,CASCA
325,1.2.250,"refused it, the rabblement hooted and clapped their",CASCA
326,1.2.251,chapped hands and threw up their sweaty night-caps,CASCA
327,1.2.252,and uttered such a deal of stinking breath because,CASCA
328,1.2.253,Caesar refused the crown that it had almost choked,CASCA
329,1.2.254,Caesar; for he swounded and fell down at it: and,CASCA
330,1.2.255,"for mine own part, I durst not laugh, for fear of",CASCA
331,1.2.256,opening my lips and receiving the bad air.,CASCA
332,1.2.257,"But, soft, I pray you: what, did Caesar swound?",CASSIUS
333,1.2.258,"He fell down in the market-place, and foamed at",CASCA
334,1.2.259,"mouth, and was speechless.",CASCA
335,1.2.260,'Tis very like: he hath the failing sickness.,BRUTUS
336,1.2.261,"No, Caesar hath it not; but you and I,",CASSIUS
337,1.2.262,"And honest Casca, we have the falling sickness.",CASSIUS
338,1.2.263,"I know not what you mean by that; but, I am sure,",CASCA
339,1.2.264,Caesar fell down. If the tag-rag people did not,CASCA
340,1.2.265,"clap him and hiss him, according as he pleased and",CASCA
341,1.2.266,"displeased them, as they use to do the players in",CASCA
342,1.2.267,"the theatre, I am no true man.",CASCA
343,1.2.268,What said he when he came unto himself?,BRUTUS
344,1.2.269,"Marry, before he fell down, when he perceived the",CASCA
345,1.2.270,"common herd was glad he refused the crown, he",CASCA
346,1.2.271,plucked me ope his doublet and offered them his,CASCA
347,1.2.272,throat to cut. An I had been a man of any,CASCA
348,1.2.273,"occupation, if I would not have taken him at a word,",CASCA
349,1.2.274,I would I might go to hell among the rogues. And so,CASCA
350,1.2.275,"he fell. When he came to himself again, he said,",CASCA
351,1.2.276,"If he had done or said any thing amiss, he desired",CASCA
352,1.2.277,their worships to think it was his infirmity. Three,CASCA
353,1.2.278,"or four wenches, where I stood, cried 'Alas, good",CASCA
354,1.2.279,soul!' and forgave him with all their hearts: but,CASCA
355,1.2.280,there's no heed to be taken of them; if Caesar had,CASCA
356,1.2.281,"stabbed their mothers, they would have done no less.",CASCA
357,1.2.282,"And after that, he came, thus sad, away?",BRUTUS
358,1.2.283,Ay.,CASCA
359,1.2.284,Did Cicero say any thing?,CASSIUS
360,1.2.285,"Ay, he spoke Greek.",CASCA
361,1.2.286,To what effect?,CASSIUS
362,1.2.287,"Nay, an I tell you that, Ill ne'er look you i' the",CASCA
363,1.2.288,face again: but those that understood him smiled at,CASCA
364,1.2.289,"one another and shook their heads; but, for mine own",CASCA
365,1.2.290,"part, it was Greek to me. I could tell you more",CASCA
366,1.2.291,"news too: Marullus and Flavius, for pulling scarfs",CASCA
367,1.2.292,"off Caesar's images, are put to silence. Fare you",CASCA
368,1.2.293,"well. There was more foolery yet, if I could",CASCA
369,1.2.294,remember it.,CASCA
370,1.2.295,"Will you sup with me to-night, Casca?",CASSIUS
371,1.2.296,"No, I am promised forth.",CASCA
372,1.2.297,Will you dine with me to-morrow?,CASSIUS
373,1.2.298,"Ay, if I be alive and your mind hold and your dinner",CASCA
374,1.2.299,worth the eating.,CASCA
375,1.2.300,Good: I will expect you.,CASSIUS
376,1.2.301,"Do so. Farewell, both.",CASCA
377,1.2.302,What a blunt fellow is this grown to be!,BRUTUS
378,1.2.303,He was quick mettle when he went to school.,BRUTUS
379,1.2.304,So is he now in execution,CASSIUS
380,1.2.305,"Of any bold or noble enterprise,",CASSIUS
381,1.2.306,However he puts on this tardy form.,CASSIUS
382,1.2.307,"This rudeness is a sauce to his good wit,",CASSIUS
383,1.2.308,Which gives men stomach to digest his words,CASSIUS
384,1.2.309,With better appetite.,CASSIUS
385,1.2.310,And so it is. For this time I will leave you:,BRUTUS
386,1.2.311,"To-morrow, if you please to speak with me,",BRUTUS
387,1.2.312,"I will come home to you; or, if you will,",BRUTUS
388,1.2.313,"Come home to me, and I will wait for you.",BRUTUS
389,1.2.314,"I will do so: till then, think of the world.",CASSIUS
390,1.2.315,"Well, Brutus, thou art noble; yet, I see,",CASSIUS
391,1.2.316,Thy honourable metal may be wrought,CASSIUS
392,1.2.317,From that it is disposed: therefore it is meet,CASSIUS
393,1.2.318,That noble minds keep ever with their likes;,CASSIUS
394,1.2.319,For who so firm that cannot be seduced?,CASSIUS
395,1.2.320,Caesar doth bear me hard; but he loves Brutus:,CASSIUS
396,1.2.321,"If I were Brutus now and he were Cassius,",CASSIUS
397,1.2.322,"He should not humour me. I will this night,",CASSIUS
398,1.2.323,"In several hands, in at his windows throw,",CASSIUS
399,1.2.324,"As if they came from several citizens,",CASSIUS
400,1.2.325,Writings all tending to the great opinion,CASSIUS
401,1.2.326,That Rome holds of his name; wherein obscurely,CASSIUS
402,1.2.327,Caesar's ambition shall be glanced at:,CASSIUS
403,1.2.328,And after this let Caesar seat him sure;,CASSIUS
404,1.2.329,"For we will shake him, or worse days endure.",CASSIUS
405,1.3.1,"Good even, Casca: brought you Caesar home?",CICERO
406,1.3.2,Why are you breathless? and why stare you so?,CICERO
407,1.3.3,"Are not you moved, when all the sway of earth",CASCA
408,1.3.4,"Shakes like a thing unfirm? O Cicero,",CASCA
409,1.3.5,"I have seen tempests, when the scolding winds",CASCA
410,1.3.6,"Have rived the knotty oaks, and I have seen",CASCA
411,1.3.7,"The ambitious ocean swell and rage and foam,",CASCA
412,1.3.8,To be exalted with the threatening clouds:,CASCA
413,1.3.9,"But never till to-night, never till now,",CASCA
414,1.3.10,Did I go through a tempest dropping fire.,CASCA
415,1.3.11,"Either there is a civil strife in heaven,",CASCA
416,1.3.12,"Or else the world, too saucy with the gods,",CASCA
417,1.3.13,Incenses them to send destruction.,CASCA
418,1.3.14,"Why, saw you any thing more wonderful?",CICERO
419,1.3.15,A common slave--you know him well by sight--,CASCA
420,1.3.16,"Held up his left hand, which did flame and burn",CASCA
421,1.3.17,"Like twenty torches join'd, and yet his hand,",CASCA
422,1.3.18,"Not sensible of fire, remain'd unscorch'd.",CASCA
423,1.3.19,Besides--I ha' not since put up my sword--,CASCA
424,1.3.20,"Against the Capitol I met a lion,",CASCA
425,1.3.21,"Who glared upon me, and went surly by,",CASCA
426,1.3.22,Without annoying me: and there were drawn,CASCA
427,1.3.23,"Upon a heap a hundred ghastly women,",CASCA
428,1.3.24,Transformed with their fear; who swore they saw,CASCA
429,1.3.25,Men all in fire walk up and down the streets.,CASCA
430,1.3.26,And yesterday the bird of night did sit,CASCA
431,1.3.27,"Even at noon-day upon the market-place,",CASCA
432,1.3.28,Hooting and shrieking. When these prodigies,CASCA
433,1.3.29,"Do so conjointly meet, let not men say",CASCA
434,1.3.30,'These are their reasons; they are natural;',CASCA
435,1.3.31,"For, I believe, they are portentous things",CASCA
436,1.3.32,Unto the climate that they point upon.,CASCA
437,1.3.33,"Indeed, it is a strange-disposed time:",CICERO
438,1.3.34,"But men may construe things after their fashion,",CICERO
439,1.3.35,Clean from the purpose of the things themselves.,CICERO
440,1.3.36,Come Caesar to the Capitol to-morrow?,CICERO
441,1.3.37,He doth; for he did bid Antonius,CASCA
442,1.3.38,Send word to you he would be there to-morrow.,CASCA
443,1.3.39,"Good night then, Casca: this disturbed sky",CICERO
444,1.3.40,Is not to walk in.,CICERO
445,1.3.41,"Farewell, Cicero.",CASCA
446,1.3.42,Who's there?,CASSIUS
447,1.3.43,                  A Roman.,CASCA
448,1.3.44,"Casca, by your voice.",CASSIUS
449,1.3.45,"Your ear is good. Cassius, what night is this!",CASCA
450,1.3.46,A very pleasing night to honest men.,CASSIUS
451,1.3.47,Who ever knew the heavens menace so?,CASCA
452,1.3.48,Those that have known the earth so full of faults.,CASSIUS
453,1.3.49,"For my part, I have walk'd about the streets,",CASSIUS
454,1.3.50,"Submitting me unto the perilous night,",CASSIUS
455,1.3.51,"And, thus unbraced, Casca, as you see,",CASSIUS
456,1.3.52,Have bared my bosom to the thunder-stone;,CASSIUS
457,1.3.53,And when the cross blue lightning seem'd to open,CASSIUS
458,1.3.54,"The breast of heaven, I did present myself",CASSIUS
459,1.3.55,Even in the aim and very flash of it.,CASSIUS
460,1.3.56,But wherefore did you so much tempt the heavens?,CASCA
461,1.3.57,"It is the part of men to fear and tremble,",CASCA
462,1.3.58,When the most mighty gods by tokens send,CASCA
463,1.3.59,Such dreadful heralds to astonish us.,CASCA
