,LineNos,Lines,Speakers
39,1.1.38,"So, by your circumstance, I fear you'll prove.",VALENTINE
40,1.1.39,'Tis love you cavil at: I am not Love.,PROTEUS
41,1.1.40,"Love is your master, for he masters you:",VALENTINE
42,1.1.41,"And he that is so yoked by a fool,",VALENTINE
43,1.1.42,"Methinks, should not be chronicled for wise.",VALENTINE
44,1.1.43,"Yet writers say, as in the sweetest bud",PROTEUS
45,1.1.44,"The eating canker dwells, so eating love",PROTEUS
46,1.1.45,Inhabits in the finest wits of all.,PROTEUS
47,1.1.46,"And writers say, as the most forward bud",VALENTINE
48,1.1.47,"Is eaten by the canker ere it blow,",VALENTINE
49,1.1.48,Even so by love the young and tender wit,VALENTINE
50,1.1.49,"Is turn'd to folly, blasting in the bud,",VALENTINE
51,1.1.50,Losing his verdure even in the prime,VALENTINE
52,1.1.51,And all the fair effects of future hopes.,VALENTINE
53,1.1.52,"But wherefore waste I time to counsel thee,",VALENTINE
54,1.1.53,That art a votary to fond desire?,VALENTINE
55,1.1.54,Once more adieu! my father at the road,VALENTINE
56,1.1.55,"Expects my coming, there to see me shipp'd.",VALENTINE
57,1.1.56,"And thither will I bring thee, Valentine.",PROTEUS
58,1.1.57,"Sweet Proteus, no; now let us take our leave.",VALENTINE
59,1.1.58,To Milan let me hear from thee by letters,VALENTINE
60,1.1.59,"Of thy success in love, and what news else",VALENTINE
61,1.1.60,Betideth here in absence of thy friend;,VALENTINE
62,1.1.61,And likewise will visit thee with mine.,VALENTINE
63,1.1.62,All happiness bechance to thee in Milan!,PROTEUS
64,1.1.63,"As much to you at home! and so, farewell.",VALENTINE
65,1.1.64,"He after honour hunts, I after love:",PROTEUS
66,1.1.65,"He leaves his friends to dignify them more,",PROTEUS
67,1.1.66,"I leave myself, my friends and all, for love.",PROTEUS
68,1.1.67,"Thou, Julia, thou hast metamorphosed me,",PROTEUS
69,1.1.68,"Made me neglect my studies, lose my time,",PROTEUS
70,1.1.69,"War with good counsel, set the world at nought;",PROTEUS
71,1.1.70,"Made wit with musing weak, heart sick with thought.",PROTEUS
72,1.1.71,"Sir Proteus, save you! Saw you my master?",SPEED
73,1.1.72,"But now he parted hence, to embark for Milan.",PROTEUS
74,1.1.73,"Twenty to one then he is shipp'd already,",SPEED
75,1.1.74,And I have play'd the sheep in losing him.,SPEED
76,1.1.75,"Indeed, a sheep doth very often stray,",PROTEUS
77,1.1.76,An if the shepherd be a while away.,PROTEUS
78,1.1.77,"You conclude that my master is a shepherd, then,",SPEED
79,1.1.78,and I a sheep?,SPEED
80,1.1.79,I do.,PROTEUS
81,1.1.80,"Why then, my horns are his horns, whether I wake or sleep.",SPEED
82,1.1.81,A silly answer and fitting well a sheep.,PROTEUS
83,1.1.82,This proves me still a sheep.,SPEED
84,1.1.83,True; and thy master a shepherd.,PROTEUS
85,1.1.84,"Nay, that I can deny by a circumstance.",SPEED
86,1.1.85,It shall go hard but I'll prove it by another.,PROTEUS
87,1.1.86,"The shepherd seeks the sheep, and not the sheep the",SPEED
88,1.1.87,"shepherd; but I seek my master, and my master seeks",SPEED
89,1.1.88,not me: therefore I am no sheep.,SPEED
90,1.1.89,The sheep for fodder follow the shepherd; the,PROTEUS
91,1.1.90,shepherd for food follows not the sheep: thou for,PROTEUS
92,1.1.91,wages followest thy master; thy master for wages,PROTEUS
93,1.1.92,follows not thee: therefore thou art a sheep.,PROTEUS
94,1.1.93,Such another proof will make me cry 'baa.',SPEED
95,1.1.94,"But, dost thou hear? gavest thou my letter to Julia?",PROTEUS
96,1.1.95,"Ay sir: I, a lost mutton, gave your letter to her,",SPEED
97,1.1.96,"a laced mutton, and she, a laced mutton, gave me, a",SPEED
98,1.1.97,"lost mutton, nothing for my labour.",SPEED
99,1.1.98,Here's too small a pasture for such store of muttons.,PROTEUS
100,1.1.99,"If the ground be overcharged, you were best stick her.",SPEED
101,1.1.100,"Nay: in that you are astray, 'twere best pound you.",PROTEUS
102,1.1.101,"Nay, sir, less than a pound shall serve me for",SPEED
103,1.1.102,carrying your letter.,SPEED
104,1.1.103,"You mistake; I mean the pound,--a pinfold.",PROTEUS
105,1.1.104,"From a pound to a pin? fold it over and over,",SPEED
106,1.1.105,'Tis threefold too little for carrying a letter to,SPEED
107,1.1.106,your lover.,SPEED
108,1.1.107,But what said she?,PROTEUS
109,1.1.108,[First nodding]  Ay.,SPEED
110,1.1.109,"Nod--Ay--why, that's noddy.",PROTEUS
111,1.1.110,"You mistook, sir; I say, she did nod: and you ask",SPEED
112,1.1.111,"me if she did nod; and I say, 'Ay.'",SPEED
113,1.1.112,And that set together is noddy.,PROTEUS
114,1.1.113,"Now you have taken the pains to set it together,",SPEED
115,1.1.114,take it for your pains.,SPEED
116,1.1.115,"No, no; you shall have it for bearing the letter.",PROTEUS
117,1.1.116,"Well, I perceive I must be fain to bear with you.",SPEED
118,1.1.117,"Why sir, how do you bear with me?",PROTEUS
119,1.1.118,"Marry, sir, the letter, very orderly; having nothing",SPEED
120,1.1.119,but the word 'noddy' for my pains.,SPEED
121,1.1.120,"Beshrew me, but you have a quick wit.",PROTEUS
122,1.1.121,And yet it cannot overtake your slow purse.,SPEED
123,1.1.122,"Come come, open the matter in brief: what said she?",PROTEUS
124,1.1.123,"Open your purse, that the money and the matter may",SPEED
125,1.1.124,be both at once delivered.,SPEED
126,1.1.125,"Well, sir, here is for your pains. What said she?",PROTEUS
127,1.1.126,"Truly, sir, I think you'll hardly win her.",SPEED
128,1.1.127,"Why, couldst thou perceive so much from her?",PROTEUS
129,1.1.128,"Sir, I could perceive nothing at all from her; no,",SPEED
130,1.1.129,not so much as a ducat for delivering your letter:,SPEED
131,1.1.130,"and being so hard to me that brought your mind, I",SPEED
132,1.1.131,fear she'll prove as hard to you in telling your,SPEED
133,1.1.132,mind. Give her no token but stones; for she's as,SPEED
134,1.1.133,hard as steel.,SPEED
135,1.1.134,What said she? nothing?,PROTEUS
136,1.1.135,"No, not so much as 'Take this for thy pains.' To",SPEED
137,1.1.136,"testify your bounty, I thank you, you have testerned",SPEED
138,1.1.137,"me; in requital whereof, henceforth carry your",SPEED
139,1.1.138,"letters yourself: and so, sir, I'll commend you to my master.",SPEED
140,1.1.139,"Go, go, be gone, to save your ship from wreck,",PROTEUS
141,1.1.140,"Which cannot perish having thee aboard,",PROTEUS
142,1.1.141,Being destined to a drier death on shore.,PROTEUS
143,1.1.142,I must go send some better messenger:,PROTEUS
144,1.1.143,"I fear my Julia would not deign my lines,",PROTEUS
145,1.1.144,Receiving them from such a worthless post.,PROTEUS
146,1.2.1,"But say, Lucetta, now we are alone,",JULIA
147,1.2.2,Wouldst thou then counsel me to fall in love?,JULIA
148,1.2.3,"Ay, madam, so you stumble not unheedfully.",LUCETTA
149,1.2.4,Of all the fair resort of gentlemen,JULIA
150,1.2.5,"That every day with parle encounter me,",JULIA
151,1.2.6,In thy opinion which is worthiest love?,JULIA
152,1.2.7,"Please you repeat their names, I'll show my mind",LUCETTA
153,1.2.8,According to my shallow simple skill.,LUCETTA
154,1.2.9,What think'st thou of the fair Sir Eglamour?,JULIA
155,1.2.10,"As of a knight well-spoken, neat and fine;",LUCETTA
156,1.2.11,"But, were I you, he never should be mine.",LUCETTA
157,1.2.12,What think'st thou of the rich Mercatio?,JULIA
158,1.2.13,"Well of his wealth; but of himself, so so.",LUCETTA
159,1.2.14,What think'st thou of the gentle Proteus?,JULIA
160,1.2.15,"Lord, Lord! to see what folly reigns in us!",LUCETTA
161,1.2.16,How now! what means this passion at his name?,JULIA
162,1.2.17,"Pardon, dear madam: 'tis a passing shame",LUCETTA
163,1.2.18,"That I, unworthy body as I am,",LUCETTA
164,1.2.19,Should censure thus on lovely gentlemen.,LUCETTA
165,1.2.20,"Why not on Proteus, as of all the rest?",JULIA
166,1.2.21,Then thus: of many good I think him best.,LUCETTA
167,1.2.22,Your reason?,JULIA
168,1.2.23,"I have no other, but a woman's reason;",LUCETTA
169,1.2.24,I think him so because I think him so.,LUCETTA
170,1.2.25,And wouldst thou have me cast my love on him?,JULIA
171,1.2.26,"Ay, if you thought your love not cast away.",LUCETTA
172,1.2.27,"Why he, of all the rest, hath never moved me.",JULIA
173,1.2.28,"Yet he, of all the rest, I think, best loves ye.",LUCETTA
174,1.2.29,His little speaking shows his love but small.,JULIA
175,1.2.30,Fire that's closest kept burns most of all.,LUCETTA
176,1.2.31,They do not love that do not show their love.,JULIA
177,1.2.32,"O, they love least that let men know their love.",LUCETTA
178,1.2.33,I would I knew his mind.,JULIA
179,1.2.34,"Peruse this paper, madam.",LUCETTA
180,1.2.35,"'To Julia.' Say, from whom?",JULIA
181,1.2.36,That the contents will show.,LUCETTA
182,1.2.37,"Say, say, who gave it thee?",JULIA
183,1.2.38,"Valentine's page; and sent, I think, from Proteus.",LUCETTA
184,1.2.39,"He would have given it you; but I, being in the way,",LUCETTA
185,1.2.40,Did in your name receive it: pardon the,LUCETTA
186,1.2.41,fault I pray.,LUCETTA
187,1.2.42,"Now, by my modesty, a goodly broker!",JULIA
188,1.2.43,Dare you presume to harbour wanton lines?,JULIA
189,1.2.44,To whisper and conspire against my youth?,JULIA
190,1.2.45,"Now, trust me, 'tis an office of great worth",JULIA
191,1.2.46,And you an officer fit for the place.,JULIA
192,1.2.47,Or else return no more into my sight.,JULIA
193,1.2.48,To plead for love deserves more fee than hate.,LUCETTA
194,1.2.49,Will ye be gone?,JULIA
195,1.2.50,                  That you may ruminate.,LUCETTA
196,1.2.51,And yet I would I had o'erlooked the letter:,JULIA
197,1.2.52,It were a shame to call her back again,JULIA
198,1.2.53,And pray her to a fault for which I chid her.,JULIA
199,1.2.54,"What a fool is she, that knows I am a maid,",JULIA
200,1.2.55,And would not force the letter to my view!,JULIA
201,1.2.56,"Since maids, in modesty, say 'no' to that",JULIA
202,1.2.57,Which they would have the profferer construe 'ay.',JULIA
203,1.2.58,"Fie, fie, how wayward is this foolish love",JULIA
204,1.2.59,"That, like a testy babe, will scratch the nurse",JULIA
205,1.2.60,And presently all humbled kiss the rod!,JULIA
206,1.2.61,"How churlishly I chid Lucetta hence,",JULIA
207,1.2.62,When willingly I would have had her here!,JULIA
208,1.2.63,"How angerly I taught my brow to frown,",JULIA
209,1.2.64,When inward joy enforced my heart to smile!,JULIA
210,1.2.65,My penance is to call Lucetta back,JULIA
211,1.2.66,And ask remission for my folly past.,JULIA
212,1.2.67,What ho! Lucetta!,JULIA
213,1.2.68,                  What would your ladyship?,LUCETTA
214,1.2.69,Is't near dinner-time?,JULIA
215,1.2.70,"I would it were,",LUCETTA
216,1.2.71,That you might kill your stomach on your meat,LUCETTA
217,1.2.72,And not upon your maid.,LUCETTA
218,1.2.73,What is't that you took up so gingerly?,JULIA
219,1.2.74,Nothing.,LUCETTA
220,1.2.75,"Why didst thou stoop, then?",JULIA
221,1.2.76,To take a paper up that I let fall.,LUCETTA
222,1.2.77,And is that paper nothing?,JULIA
223,1.2.78,Nothing concerning me.,LUCETTA
224,1.2.79,Then let it lie for those that it concerns.,JULIA
225,1.2.80,"Madam, it will not lie where it concerns",LUCETTA
226,1.2.81,Unless it have a false interpeter.,LUCETTA
227,1.2.82,Some love of yours hath writ to you in rhyme.,JULIA
228,1.2.83,"That I might sing it, madam, to a tune.",LUCETTA
229,1.2.84,Give me a note: your ladyship can set.,LUCETTA
230,1.2.85,As little by such toys as may be possible.,JULIA
231,1.2.86,Best sing it to the tune of 'Light o' love.',JULIA
232,1.2.87,It is too heavy for so light a tune.,LUCETTA
233,1.2.88,Heavy! belike it hath some burden then?,JULIA
234,1.2.89,"Ay, and melodious were it, would you sing it.",LUCETTA
235,1.2.90,And why not you?,JULIA
236,1.2.91,                  I cannot reach so high.,LUCETTA
237,1.2.92,"Let's see your song. How now, minion!",JULIA
238,1.2.93,"Keep tune there still, so you will sing it out:",LUCETTA
239,1.2.94,And yet methinks I do not like this tune.,LUCETTA
240,1.2.95,You do not?,JULIA
241,1.2.96,"          No, madam; it is too sharp.",LUCETTA
242,1.2.97,"You, minion, are too saucy.",JULIA
243,1.2.98,"Nay, now you are too flat",LUCETTA
244,1.2.99,And mar the concord with too harsh a descant:,LUCETTA
245,1.2.100,There wanteth but a mean to fill your song.,LUCETTA
246,1.2.101,The mean is drown'd with your unruly bass.,JULIA
247,1.2.102,"Indeed, I bid the base for Proteus.",LUCETTA
248,1.2.103,This babble shall not henceforth trouble me.,JULIA
249,1.2.104,Here is a coil with protestation!,JULIA
250,1.2.105,"Go get you gone, and let the papers lie:",JULIA
251,1.2.106,"You would be fingering them, to anger me.",JULIA
252,1.2.107,She makes it strange; but she would be best pleased,LUCETTA
253,1.2.108,To be so anger'd with another letter.,LUCETTA
254,1.2.109," Nay, would I were so anger'd with the same!",JULIA
255,1.2.110,"O hateful hands, to tear such loving words!",JULIA
256,1.2.111,"Injurious wasps, to feed on such sweet honey",JULIA
257,1.2.112,And kill the bees that yield it with your stings!,JULIA
258,1.2.113,I'll kiss each several paper for amends.,JULIA
259,1.2.114,"Look, here is writ 'kind Julia.' Unkind Julia!",JULIA
260,1.2.115,"As in revenge of thy ingratitude,",JULIA
261,1.2.116,"I throw thy name against the bruising stones,",JULIA
262,1.2.117,Trampling contemptuously on thy disdain.,JULIA
263,1.2.118,And here is writ 'love-wounded Proteus.',JULIA
264,1.2.119,Poor wounded name! my bosom as a bed,JULIA
265,1.2.120,Shall lodge thee till thy wound be thoroughly heal'd;,JULIA
266,1.2.121,And thus I search it with a sovereign kiss.,JULIA
267,1.2.122,But twice or thrice was 'Proteus' written down.,JULIA
268,1.2.123,"Be calm, good wind, blow not a word away",JULIA
269,1.2.124,"Till I have found each letter in the letter,",JULIA
270,1.2.125,Except mine own name: that some whirlwind bear,JULIA
271,1.2.126,Unto a ragged fearful-hanging rock,JULIA
272,1.2.127,And throw it thence into the raging sea!,JULIA
273,1.2.128,"Lo, here in one line is his name twice writ,",JULIA
274,1.2.129,"'Poor forlorn Proteus, passionate Proteus,",JULIA
275,1.2.130,To the sweet Julia:' that I'll tear away.,JULIA
276,1.2.131,"And yet I will not, sith so prettily",JULIA
277,1.2.132,He couples it to his complaining names.,JULIA
278,1.2.133,Thus will I fold them one on another:,JULIA
279,1.2.134,"Now kiss, embrace, contend, do what you will.",JULIA
280,1.2.135,"Madam,",LUCETTA
281,1.2.136,"Dinner is ready, and your father stays.",LUCETTA
282,1.2.137,"Well, let us go.",JULIA
283,1.2.138,"What, shall these papers lie like tell-tales here?",LUCETTA
284,1.2.139,"If you respect them, best to take them up.",JULIA
285,1.2.140,"Nay, I was taken up for laying them down:",LUCETTA
286,1.2.141,"Yet here they shall not lie, for catching cold.",LUCETTA
287,1.2.142,I see you have a month's mind to them.,JULIA
288,1.2.143,"Ay, madam, you may say what sights you see;",LUCETTA
289,1.2.144,"I see things too, although you judge I wink.",LUCETTA
290,1.2.145,"Come, come; will't please you go?",JULIA
291,1.3.1,"Tell me, Panthino, what sad talk was that",ANTONIO
292,1.3.2,Wherewith my brother held you in the cloister?,ANTONIO
293,1.3.3,"'Twas of his nephew Proteus, your son.",PANTHINO
294,1.3.4,"Why, what of him?",ANTONIO
295,1.3.5,                  He wonder'd that your lordship,PANTHINO
296,1.3.6,"Would suffer him to spend his youth at home,",PANTHINO
297,1.3.7,"While other men, of slender reputation,",PANTHINO
298,1.3.8,Put forth their sons to seek preferment out:,PANTHINO
299,1.3.9,"Some to the wars, to try their fortune there;",PANTHINO
300,1.3.10,Some to discover islands far away;,PANTHINO
301,1.3.11,Some to the studious universities.,PANTHINO
302,1.3.12,"For any or for all these exercises,",PANTHINO
303,1.3.13,"He said that Proteus your son was meet,",PANTHINO
304,1.3.14,And did request me to importune you,PANTHINO
305,1.3.15,"To let him spend his time no more at home,",PANTHINO
306,1.3.16,"Which would be great impeachment to his age,",PANTHINO
307,1.3.17,In having known no travel in his youth.,PANTHINO
308,1.3.18,Nor need'st thou much importune me to that,ANTONIO
309,1.3.19,Whereon this month I have been hammering.,ANTONIO
310,1.3.20,I have consider'd well his loss of time,ANTONIO
311,1.3.21,"And how he cannot be a perfect man,",ANTONIO
312,1.3.22,Not being tried and tutor'd in the world:,ANTONIO
313,1.3.23,Experience is by industry achieved,ANTONIO
314,1.3.24,And perfected by the swift course of time.,ANTONIO
315,1.3.25,"Then tell me, whither were I best to send him?",ANTONIO
316,1.3.26,I think your lordship is not ignorant,PANTHINO
317,1.3.27,"How his companion, youthful Valentine,",PANTHINO
318,1.3.28,Attends the emperor in his royal court.,PANTHINO
319,1.3.29,I know it well.,ANTONIO
320,1.3.30,"'Twere good, I think, your lordship sent him thither:",PANTHINO
321,1.3.31,"There shall he practise tilts and tournaments,",PANTHINO
322,1.3.32,"Hear sweet discourse, converse with noblemen.",PANTHINO
323,1.3.33,And be in eye of every exercise,PANTHINO
324,1.3.34,Worthy his youth and nobleness of birth.,PANTHINO
325,1.3.35,I like thy counsel; well hast thou advised:,ANTONIO
326,1.3.36,"And that thou mayst perceive how well I like it,",ANTONIO
327,1.3.37,The execution of it shall make known.,ANTONIO
328,1.3.38,Even with the speediest expedition,ANTONIO
329,1.3.39,I will dispatch him to the emperor's court.,ANTONIO
330,1.3.40,"To-morrow, may it please you, Don Alphonso,",PANTHINO
331,1.3.41,"With other gentlemen of good esteem,",PANTHINO
332,1.3.42,Are journeying to salute the emperor,PANTHINO
333,1.3.43,And to commend their service to his will.,PANTHINO
334,1.3.44,Good company; with them shall Proteus go:,ANTONIO
335,1.3.45,"And, in good time! now will we break with him.",ANTONIO
336,1.3.46,Sweet love! sweet lines! sweet life!,PROTEUS
337,1.3.47,"Here is her hand, the agent of her heart;",PROTEUS
338,1.3.48,"Here is her oath for love, her honour's pawn.",PROTEUS
339,1.3.49,"O, that our fathers would applaud our loves,",PROTEUS
340,1.3.50,To seal our happiness with their consents!,PROTEUS
341,1.3.51,O heavenly Julia!,PROTEUS
342,1.3.52,How now! what letter are you reading there?,ANTONIO
343,1.3.53,"May't please your lordship, 'tis a word or two",PROTEUS
344,1.3.54,"Of commendations sent from Valentine,",PROTEUS
345,1.3.55,Deliver'd by a friend that came from him.,PROTEUS
346,1.3.56,Lend me the letter; let me see what news.,ANTONIO
347,1.3.57,"There is no news, my lord, but that he writes",PROTEUS
348,1.3.58,"How happily he lives, how well beloved",PROTEUS
349,1.3.59,And daily graced by the emperor;,PROTEUS
350,1.3.60,"Wishing me with him, partner of his fortune.",PROTEUS
351,1.3.61,And how stand you affected to his wish?,ANTONIO
352,1.3.62,As one relying on your lordship's will,PROTEUS
353,1.3.63,And not depending on his friendly wish.,PROTEUS
354,1.3.64,My will is something sorted with his wish.,ANTONIO
355,1.3.65,Muse not that I thus suddenly proceed;,ANTONIO
356,1.3.66,"For what I will, I will, and there an end.",ANTONIO
357,1.3.67,I am resolved that thou shalt spend some time,ANTONIO
358,1.3.68,With Valentinus in the emperor's court:,ANTONIO
359,1.3.69,"What maintenance he from his friends receives,",ANTONIO
360,1.3.70,Like exhibition thou shalt have from me.,ANTONIO
361,1.3.71,To-morrow be in readiness to go:,ANTONIO
362,1.3.72,"Excuse it not, for I am peremptory.",ANTONIO
363,1.3.73,"My lord, I cannot be so soon provided:",PROTEUS
364,1.3.74,"Please you, deliberate a day or two.",PROTEUS
365,1.3.75,"Look, what thou want'st shall be sent after thee:",ANTONIO
366,1.3.76,No more of stay! to-morrow thou must go.,ANTONIO
367,1.3.77,"Come on, Panthino: you shall be employ'd",ANTONIO
368,1.3.78,To hasten on his expedition.,ANTONIO
369,1.3.79,"Thus have I shunn'd the fire for fear of burning,",PROTEUS
370,1.3.80,"And drench'd me in the sea, where I am drown'd.",PROTEUS
371,1.3.81,"I fear'd to show my father Julia's letter,",PROTEUS
372,1.3.82,Lest he should take exceptions to my love;,PROTEUS
373,1.3.83,And with the vantage of mine own excuse,PROTEUS
374,1.3.84,Hath he excepted most against my love.,PROTEUS
375,1.3.85,"O, how this spring of love resembleth",PROTEUS
376,1.3.86,"The uncertain glory of an April day,",PROTEUS
377,1.3.87,"Which now shows all the beauty of the sun,",PROTEUS
378,1.3.88,And by and by a cloud takes all away!,PROTEUS
379,1.3.89,"Sir Proteus, your father calls for you:",PANTHINO
380,1.3.90,"He is in haste; therefore, I pray you to go.",PANTHINO
381,1.3.91,"Why, this it is: my heart accords thereto,",PROTEUS
382,1.3.92,And yet a thousand times it answers 'no.',PROTEUS
383,2.1.1,"Sir, your glove.",SPEED
384,2.1.2,                  Not mine; my gloves are on.,VALENTINE
385,2.1.3,"Why, then, this may be yours, for this is but one.",SPEED
386,2.1.4,"Ha! let me see: ay, give it me, it's mine:",VALENTINE
387,2.1.5,Sweet ornament that decks a thing divine!,VALENTINE
388,2.1.6,"Ah, Silvia, Silvia!",VALENTINE
389,2.1.7,Madam Silvia! Madam Silvia!,SPEED
390,2.1.8,"How now, sirrah?",VALENTINE
391,2.1.9,"She is not within hearing, sir.",SPEED
392,2.1.10,"Why, sir, who bade you call her?",VALENTINE
393,2.1.11,"Your worship, sir; or else I mistook.",SPEED
394,2.1.12,"Well, you'll still be too forward.",VALENTINE
395,2.1.13,And yet I was last chidden for being too slow.,SPEED
396,2.1.14,"Go to, sir: tell me, do you know Madam Silvia?",VALENTINE
397,2.1.15,She that your worship loves?,SPEED
398,2.1.16,"Why, how know you that I am in love?",VALENTINE
399,2.1.17,"Marry, by these special marks: first, you have",SPEED
400,2.1.18,"learned, like Sir Proteus, to wreathe your arms,",SPEED
401,2.1.19,"like a malecontent; to relish a love-song, like a",SPEED
402,2.1.20,"robin-redbreast; to walk alone, like one that had",SPEED
403,2.1.21,"the pestilence; to sigh, like a school-boy that had",SPEED
404,2.1.22,"lost his A B C; to weep, like a young wench that had",SPEED
405,2.1.23,"buried her grandam; to fast, like one that takes",SPEED
406,2.1.24,diet; to watch like one that fears robbing; to,SPEED
407,2.1.25,"speak puling, like a beggar at Hallowmas. You were",SPEED
408,2.1.26,"wont, when you laughed, to crow like a cock; when you",SPEED
409,2.1.27,"walked, to walk like one of the lions; when you",SPEED
410,2.1.28,"fasted, it was presently after dinner; when you",SPEED
411,2.1.29,"looked sadly, it was for want of money: and now you",SPEED
412,2.1.30,"are metamorphosed with a mistress, that, when I look",SPEED
413,2.1.31,"on you, I can hardly think you my master.",SPEED
414,2.1.32,Are all these things perceived in me?,VALENTINE
415,2.1.33,They are all perceived without ye.,SPEED
416,2.1.34,Without me? they cannot.,VALENTINE
417,2.1.35,"Without you? nay, that's certain, for, without you",SPEED
418,2.1.36,"were so simple, none else would: but you are so",SPEED
419,2.1.37,"without these follies, that these follies are within",SPEED
420,2.1.38,you and shine through you like the water in an,SPEED
421,2.1.39,"urinal, that not an eye that sees you but is a",SPEED
422,2.1.40,physician to comment on your malady.,SPEED
423,2.1.41,"But tell me, dost thou know my lady Silvia?",VALENTINE
424,2.1.42,She that you gaze on so as she sits at supper?,SPEED
425,2.1.43,"Hast thou observed that? even she, I mean.",VALENTINE
426,2.1.44,"Why, sir, I know her not.",SPEED
427,2.1.45,"Dost thou know her by my gazing on her, and yet",VALENTINE
428,2.1.46,knowest her not?,VALENTINE
429,2.1.47,"Is she not hard-favoured, sir?",SPEED
430,2.1.48,"Not so fair, boy, as well-favoured.",VALENTINE
431,2.1.49,"Sir, I know that well enough.",SPEED
432,2.1.50,What dost thou know?,VALENTINE
433,2.1.51,"That she is not so fair as, of you, well-favoured.",SPEED
434,2.1.52,"I mean that her beauty is exquisite, but her favour infinite.",VALENTINE
435,2.1.53,That's because the one is painted and the other out,SPEED
436,2.1.54,of all count.,SPEED
437,2.1.55,How painted? and how out of count?,VALENTINE
438,2.1.56,"Marry, sir, so painted, to make her fair, that no",SPEED
439,2.1.57,man counts of her beauty.,SPEED
440,2.1.58,How esteemest thou me? I account of her beauty.,VALENTINE
441,2.1.59,You never saw her since she was deformed.,SPEED
442,2.1.60,How long hath she been deformed?,VALENTINE
443,2.1.61,Ever since you loved her.,SPEED
444,2.1.62,I have loved her ever since I saw her; and still I,VALENTINE
445,2.1.63,see her beautiful.,VALENTINE
446,2.1.64,"If you love her, you cannot see her.",SPEED
447,2.1.65,Why?,VALENTINE
448,2.1.66,"Because Love is blind. O, that you had mine eyes;",SPEED
449,2.1.67,or your own eyes had the lights they were wont to,SPEED
450,2.1.68,have when you chid at Sir Proteus for going,SPEED
451,2.1.69,ungartered!,SPEED
452,2.1.70,What should I see then?,VALENTINE
453,2.1.71,Your own present folly and her passing deformity:,SPEED
454,2.1.72,"for he, being in love, could not see to garter his",SPEED
455,2.1.73,"hose, and you, being in love, cannot see to put on your hose.",SPEED
456,2.1.74,"Belike, boy, then, you are in love; for last",VALENTINE
457,2.1.75,morning you could not see to wipe my shoes.,VALENTINE
458,2.1.76,"True, sir; I was in love with my bed: I thank you,",SPEED
459,2.1.77,"you swinged me for my love, which makes me the",SPEED
460,2.1.78,bolder to chide you for yours.,SPEED
461,2.1.79,"In conclusion, I stand affected to her.",VALENTINE
462,2.1.80,"I would you were set, so your affection would cease.",SPEED
463,2.1.81,Last night she enjoined me to write some lines to,VALENTINE
464,2.1.82,one she loves.,VALENTINE
465,2.1.83,And have you?,SPEED
466,2.1.84,I have.,VALENTINE
467,2.1.85,Are they not lamely writ?,SPEED
468,2.1.86,"No, boy, but as well as I can do them. Peace!",VALENTINE
469,2.1.87,here she comes.,VALENTINE
