,LineNos,Lines,Speakers
216,1.3.126,"Do you not hope your children shall be kings,",MACBETH
217,1.3.127,When those that gave the thane of Cawdor to me,MACBETH
218,1.3.128,Promised no less to them?,MACBETH
219,1.3.129,That trusted home,BANQUO
220,1.3.130,"Might yet enkindle you unto the crown,",BANQUO
221,1.3.131,Besides the thane of Cawdor. But 'tis strange:,BANQUO
222,1.3.132,"And oftentimes, to win us to our harm,",BANQUO
223,1.3.133,"The instruments of darkness tell us truths,",BANQUO
224,1.3.134,"Win us with honest trifles, to betray's",BANQUO
225,1.3.135,In deepest consequence.,BANQUO
226,1.3.136,"Cousins, a word, I pray you.",BANQUO
227,1.3.137,"[Aside]	Two truths are told,",MACBETH
228,1.3.138,As happy prologues to the swelling act,MACBETH
229,1.3.139,"Of the imperial theme.--I thank you, gentlemen.",MACBETH
230,1.3.140,"Cannot be ill, cannot be good: if ill,",MACBETH
231,1.3.141,"Why hath it given me earnest of success,",MACBETH
232,1.3.142,Commencing in a truth? I am thane of Cawdor:,MACBETH
233,1.3.143,"If good, why do I yield to that suggestion",MACBETH
234,1.3.144,Whose horrid image doth unfix my hair,MACBETH
235,1.3.145,"And make my seated heart knock at my ribs,",MACBETH
236,1.3.146,Against the use of nature? Present fears,MACBETH
237,1.3.147,Are less than horrible imaginings:,MACBETH
238,1.3.148,"My thought, whose murder yet is but fantastical,",MACBETH
239,1.3.149,Shakes so my single state of man that function,MACBETH
240,1.3.150,"Is smother'd in surmise, and nothing is",MACBETH
241,1.3.151,But what is not.,MACBETH
242,1.3.152,"                  Look, how our partner's rapt.",BANQUO
243,1.3.153,"[Aside]  If chance will have me king, why, chance may crown me,",MACBETH
244,1.3.154,Without my stir.,MACBETH
245,1.3.155,"                  New horrors come upon him,",BANQUO
246,1.3.156,"Like our strange garments, cleave not to their mould",BANQUO
247,1.3.157,But with the aid of use.,BANQUO
248,1.3.158,"[Aside]                Come what come may,",MACBETH
249,1.3.159,Time and the hour runs through the roughest day.,MACBETH
250,1.3.160,"Worthy Macbeth, we stay upon your leisure.",BANQUO
251,1.3.161,Give me your favour: my dull brain was wrought,MACBETH
252,1.3.162,"With things forgotten. Kind gentlemen, your pains",MACBETH
253,1.3.163,Are register'd where every day I turn,MACBETH
254,1.3.164,The leaf to read them. Let us toward the king.,MACBETH
255,1.3.165,"Think upon what hath chanced, and, at more time,",MACBETH
256,1.3.166,"The interim having weigh'd it, let us speak",MACBETH
257,1.3.167,Our free hearts each to other.,MACBETH
258,1.3.168,Very gladly.,BANQUO
259,1.3.169,"Till then, enough. Come, friends.",MACBETH
260,1.4.1,Is execution done on Cawdor? Are not,DUNCAN
261,1.4.2,Those in commission yet return'd?,DUNCAN
262,1.4.3,"My liege,",MALCOLM
263,1.4.4,They are not yet come back. But I have spoke,MALCOLM
264,1.4.5,With one that saw him die: who did report,MALCOLM
265,1.4.6,"That very frankly he confess'd his treasons,",MALCOLM
266,1.4.7,Implored your highness' pardon and set forth,MALCOLM
267,1.4.8,A deep repentance: nothing in his life,MALCOLM
268,1.4.9,Became him like the leaving it; he died,MALCOLM
269,1.4.10,As one that had been studied in his death,MALCOLM
270,1.4.11,"To throw away the dearest thing he owed,",MALCOLM
271,1.4.12,As 'twere a careless trifle.,MALCOLM
272,1.4.13,There's no art,DUNCAN
273,1.4.14,To find the mind's construction in the face:,DUNCAN
274,1.4.15,He was a gentleman on whom I built,DUNCAN
275,1.4.16,An absolute trust.,DUNCAN
276,1.4.17,O worthiest cousin!,DUNCAN
277,1.4.18,The sin of my ingratitude even now,DUNCAN
278,1.4.19,Was heavy on me: thou art so far before,DUNCAN
279,1.4.20,That swiftest wing of recompense is slow,DUNCAN
280,1.4.21,"To overtake thee. Would thou hadst less deserved,",DUNCAN
281,1.4.22,That the proportion both of thanks and payment,DUNCAN
282,1.4.23,"Might have been mine! only I have left to say,",DUNCAN
283,1.4.24,More is thy due than more than all can pay.,DUNCAN
284,1.4.25,"The service and the loyalty I owe,",MACBETH
285,1.4.26,"In doing it, pays itself. Your highness' part",MACBETH
286,1.4.27,Is to receive our duties; and our duties,MACBETH
287,1.4.28,"Are to your throne and state children and servants,",MACBETH
288,1.4.29,"Which do but what they should, by doing every thing",MACBETH
289,1.4.30,Safe toward your love and honour.,MACBETH
290,1.4.31,Welcome hither:,DUNCAN
291,1.4.32,"I have begun to plant thee, and will labour",DUNCAN
292,1.4.33,"To make thee full of growing. Noble Banquo,",DUNCAN
293,1.4.34,"That hast no less deserved, nor must be known",DUNCAN
294,1.4.35,"No less to have done so, let me enfold thee",DUNCAN
295,1.4.36,And hold thee to my heart.,DUNCAN
296,1.4.37,"There if I grow,",BANQUO
297,1.4.38,The harvest is your own.,BANQUO
298,1.4.39,"My plenteous joys,",DUNCAN
299,1.4.40,"Wanton in fulness, seek to hide themselves",DUNCAN
300,1.4.41,"In drops of sorrow. Sons, kinsmen, thanes,",DUNCAN
301,1.4.42,"And you whose places are the nearest, know",DUNCAN
302,1.4.43,We will establish our estate upon,DUNCAN
303,1.4.44,"Our eldest, Malcolm, whom we name hereafter",DUNCAN
304,1.4.45,The Prince of Cumberland; which honour must,DUNCAN
305,1.4.46,"Not unaccompanied invest him only,",DUNCAN
306,1.4.47,"But signs of nobleness, like stars, shall shine",DUNCAN
307,1.4.48,"On all deservers. From hence to Inverness,",DUNCAN
308,1.4.49,And bind us further to you.,DUNCAN
309,1.4.50,"The rest is labour, which is not used for you:",MACBETH
310,1.4.51,I'll be myself the harbinger and make joyful,MACBETH
311,1.4.52,The hearing of my wife with your approach;,MACBETH
312,1.4.53,So humbly take my leave.,MACBETH
313,1.4.54,My worthy Cawdor!,DUNCAN
314,1.4.55,[Aside]  The Prince of Cumberland! that is a step,MACBETH
315,1.4.56,"On which I must fall down, or else o'erleap,",MACBETH
316,1.4.57,"For in my way it lies. Stars, hide your fires;",MACBETH
317,1.4.58,Let not light see my black and deep desires:,MACBETH
318,1.4.59,"The eye wink at the hand; yet let that be,",MACBETH
319,1.4.60,"Which the eye fears, when it is done, to see.",MACBETH
320,1.4.61,"True, worthy Banquo; he is full so valiant,",DUNCAN
321,1.4.62,And in his commendations I am fed;,DUNCAN
322,1.4.63,"It is a banquet to me. Let's after him,",DUNCAN
323,1.4.64,Whose care is gone before to bid us welcome:,DUNCAN
324,1.4.65,It is a peerless kinsman.,DUNCAN
325,1.5.1,'They met me in the day of success: and I have,LADY MACBETH
326,1.5.2,"learned by the perfectest report, they have more in",LADY MACBETH
327,1.5.3,them than mortal knowledge. When I burned in desire,LADY MACBETH
328,1.5.4,"to question them further, they made themselves air,",LADY MACBETH
329,1.5.5,into which they vanished. Whiles I stood rapt in,LADY MACBETH
330,1.5.6,"the wonder of it, came missives from the king, who",LADY MACBETH
331,1.5.7,"all-hailed me 'Thane of Cawdor;' by which title,",LADY MACBETH
332,1.5.8,"before, these weird sisters saluted me, and referred",LADY MACBETH
333,1.5.9,"me to the coming on of time, with 'Hail, king that",LADY MACBETH
334,1.5.10,shalt be!' This have I thought good to deliver,LADY MACBETH
335,1.5.11,"thee, my dearest partner of greatness, that thou",LADY MACBETH
336,1.5.12,"mightst not lose the dues of rejoicing, by being",LADY MACBETH
337,1.5.13,ignorant of what greatness is promised thee. Lay it,LADY MACBETH
338,1.5.14,"to thy heart, and farewell.'",LADY MACBETH
339,1.5.15,"Glamis thou art, and Cawdor; and shalt be",LADY MACBETH
340,1.5.16,What thou art promised: yet do I fear thy nature;,LADY MACBETH
341,1.5.17,It is too full o' the milk of human kindness,LADY MACBETH
342,1.5.18,To catch the nearest way: thou wouldst be great;,LADY MACBETH
343,1.5.19,"Art not without ambition, but without",LADY MACBETH
344,1.5.20,"The illness should attend it: what thou wouldst highly,",LADY MACBETH
345,1.5.21,"That wouldst thou holily; wouldst not play false,",LADY MACBETH
346,1.5.22,"And yet wouldst wrongly win: thou'ldst have, great Glamis,",LADY MACBETH
347,1.5.23,"That which cries 'Thus thou must do, if thou have it;",LADY MACBETH
348,1.5.24,And that which rather thou dost fear to do,LADY MACBETH
349,1.5.25,"Than wishest should be undone.' Hie thee hither,",LADY MACBETH
350,1.5.26,That I may pour my spirits in thine ear;,LADY MACBETH
351,1.5.27,And chastise with the valour of my tongue,LADY MACBETH
352,1.5.28,"All that impedes thee from the golden round,",LADY MACBETH
353,1.5.29,Which fate and metaphysical aid doth seem,LADY MACBETH
354,1.5.30,To have thee crown'd withal.,LADY MACBETH
355,1.5.31,What is your tidings?,LADY MACBETH
356,1.5.32,The king comes here to-night.,Messenger
357,1.5.33,Thou'rt mad to say it:,LADY MACBETH
358,1.5.34,"Is not thy master with him? who, were't so,",LADY MACBETH
359,1.5.35,Would have inform'd for preparation.,LADY MACBETH
360,1.5.36,"So please you, it is true: our thane is coming:",Messenger
361,1.5.37,"One of my fellows had the speed of him,",Messenger
362,1.5.38,"Who, almost dead for breath, had scarcely more",Messenger
363,1.5.39,Than would make up his message.,Messenger
364,1.5.40,Give him tending;,LADY MACBETH
365,1.5.41,He brings great news.,LADY MACBETH
366,1.5.42,The raven himself is hoarse,LADY MACBETH
367,1.5.43,That croaks the fatal entrance of Duncan,LADY MACBETH
368,1.5.44,"Under my battlements. Come, you spirits",LADY MACBETH
369,1.5.45,"That tend on mortal thoughts, unsex me here,",LADY MACBETH
370,1.5.46,And fill me from the crown to the toe top-full,LADY MACBETH
371,1.5.47,Of direst cruelty! make thick my blood;,LADY MACBETH
372,1.5.48,"Stop up the access and passage to remorse,",LADY MACBETH
373,1.5.49,That no compunctious visitings of nature,LADY MACBETH
374,1.5.50,"Shake my fell purpose, nor keep peace between",LADY MACBETH
375,1.5.51,"The effect and it! Come to my woman's breasts,",LADY MACBETH
376,1.5.52,"And take my milk for gall, you murdering ministers,",LADY MACBETH
377,1.5.53,Wherever in your sightless substances,LADY MACBETH
378,1.5.54,"You wait on nature's mischief! Come, thick night,",LADY MACBETH
379,1.5.55,"And pall thee in the dunnest smoke of hell,",LADY MACBETH
380,1.5.56,"That my keen knife see not the wound it makes,",LADY MACBETH
381,1.5.57,"Nor heaven peep through the blanket of the dark,",LADY MACBETH
382,1.5.58,"To cry 'Hold, hold!'",LADY MACBETH
383,1.5.59,Great Glamis! worthy Cawdor!,LADY MACBETH
384,1.5.60,"Greater than both, by the all-hail hereafter!",LADY MACBETH
385,1.5.61,Thy letters have transported me beyond,LADY MACBETH
386,1.5.62,"This ignorant present, and I feel now",LADY MACBETH
387,1.5.63,The future in the instant.,LADY MACBETH
388,1.5.64,"My dearest love,",MACBETH
389,1.5.65,Duncan comes here to-night.,MACBETH
390,1.5.66,And when goes hence?,LADY MACBETH
391,1.5.67,"To-morrow, as he purposes.",MACBETH
392,1.5.68,"O, never",LADY MACBETH
393,1.5.69,Shall sun that morrow see!,LADY MACBETH
394,1.5.70,"Your face, my thane, is as a book where men",LADY MACBETH
395,1.5.71,"May read strange matters. To beguile the time,",LADY MACBETH
396,1.5.72,"Look like the time; bear welcome in your eye,",LADY MACBETH
397,1.5.73,"Your hand, your tongue: look like the innocent flower,",LADY MACBETH
398,1.5.74,But be the serpent under't. He that's coming,LADY MACBETH
399,1.5.75,Must be provided for: and you shall put,LADY MACBETH
400,1.5.76,This night's great business into my dispatch;,LADY MACBETH
401,1.5.77,Which shall to all our nights and days to come,LADY MACBETH
402,1.5.78,Give solely sovereign sway and masterdom.,LADY MACBETH
403,1.5.79,We will speak further.,MACBETH
404,1.5.80,Only look up clear;,LADY MACBETH
405,1.5.81,To alter favour ever is to fear:,LADY MACBETH
406,1.5.82,Leave all the rest to me.,LADY MACBETH
407,1.6.1,This castle hath a pleasant seat; the air,DUNCAN
408,1.6.2,Nimbly and sweetly recommends itself,DUNCAN
409,1.6.3,Unto our gentle senses.,DUNCAN
410,1.6.4,"This guest of summer,",BANQUO
411,1.6.5,"The temple-haunting martlet, does approve,",BANQUO
412,1.6.6,"By his loved mansionry, that the heaven's breath",BANQUO
413,1.6.7,"Smells wooingly here: no jutty, frieze,",BANQUO
414,1.6.8,"Buttress, nor coign of vantage, but this bird",BANQUO
415,1.6.9,Hath made his pendent bed and procreant cradle:,BANQUO
416,1.6.10,"Where they most breed and haunt, I have observed,",BANQUO
417,1.6.11,The air is delicate.,BANQUO
418,1.6.12,"See, see, our honour'd hostess!",DUNCAN
419,1.6.13,"The love that follows us sometime is our trouble,",DUNCAN
420,1.6.14,Which still we thank as love. Herein I teach you,DUNCAN
421,1.6.15,"How you shall bid God 'ild us for your pains,",DUNCAN
422,1.6.16,And thank us for your trouble.,DUNCAN
423,1.6.17,All our service,LADY MACBETH
424,1.6.18,In every point twice done and then done double,LADY MACBETH
425,1.6.19,Were poor and single business to contend,LADY MACBETH
426,1.6.20,Against those honours deep and broad wherewith,LADY MACBETH
427,1.6.21,"Your majesty loads our house: for those of old,",LADY MACBETH
428,1.6.22,"And the late dignities heap'd up to them,",LADY MACBETH
429,1.6.23,We rest your hermits.,LADY MACBETH
430,1.6.24,Where's the thane of Cawdor?,DUNCAN
431,1.6.25,"We coursed him at the heels, and had a purpose",DUNCAN
432,1.6.26,To be his purveyor: but he rides well;,DUNCAN
433,1.6.27,"And his great love, sharp as his spur, hath holp him",DUNCAN
434,1.6.28,"To his home before us. Fair and noble hostess,",DUNCAN
435,1.6.29,We are your guest to-night.,DUNCAN
436,1.6.30,Your servants ever,LADY MACBETH
437,1.6.31,"Have theirs, themselves and what is theirs, in compt,",LADY MACBETH
438,1.6.32,"To make their audit at your highness' pleasure,",LADY MACBETH
439,1.6.33,Still to return your own.,LADY MACBETH
440,1.6.34,Give me your hand;,DUNCAN
441,1.6.35,"Conduct me to mine host: we love him highly,",DUNCAN
442,1.6.36,And shall continue our graces towards him.,DUNCAN
443,1.6.37,"By your leave, hostess.",DUNCAN
444,1.7.1,"If it were done when 'tis done, then 'twere well",MACBETH
445,1.7.2,It were done quickly: if the assassination,MACBETH
446,1.7.3,"Could trammel up the consequence, and catch",MACBETH
447,1.7.4,With his surcease success; that but this blow,MACBETH
448,1.7.5,"Might be the be-all and the end-all here,",MACBETH
449,1.7.6,"But here, upon this bank and shoal of time,",MACBETH
450,1.7.7,We'ld jump the life to come. But in these cases,MACBETH
451,1.7.8,We still have judgment here; that we but teach,MACBETH
452,1.7.9,"Bloody instructions, which, being taught, return",MACBETH
453,1.7.10,To plague the inventor: this even-handed justice,MACBETH
454,1.7.11,Commends the ingredients of our poison'd chalice,MACBETH
455,1.7.12,To our own lips. He's here in double trust;,MACBETH
456,1.7.13,"First, as I am his kinsman and his subject,",MACBETH
457,1.7.14,"Strong both against the deed; then, as his host,",MACBETH
458,1.7.15,"Who should against his murderer shut the door,",MACBETH
459,1.7.16,"Not bear the knife myself. Besides, this Duncan",MACBETH
460,1.7.17,"Hath borne his faculties so meek, hath been",MACBETH
461,1.7.18,"So clear in his great office, that his virtues",MACBETH
462,1.7.19,"Will plead like angels, trumpet-tongued, against",MACBETH
463,1.7.20,The deep damnation of his taking-off;,MACBETH
464,1.7.21,"And pity, like a naked new-born babe,",MACBETH
465,1.7.22,"Striding the blast, or heaven's cherubim, horsed",MACBETH
466,1.7.23,"Upon the sightless couriers of the air,",MACBETH
467,1.7.24,"Shall blow the horrid deed in every eye,",MACBETH
468,1.7.25,That tears shall drown the wind. I have no spur,MACBETH
469,1.7.26,"To prick the sides of my intent, but only",MACBETH
470,1.7.27,"Vaulting ambition, which o'erleaps itself",MACBETH
471,1.7.28,And falls on the other.,MACBETH
472,1.7.29,How now! what news?,MACBETH
473,1.7.30,He has almost supp'd: why have you left the chamber?,LADY MACBETH
474,1.7.31,Hath he ask'd for me?,MACBETH
