,LineNos,Lines,Speakers
92,1.1.91,Than those that walk and wot not what they are.,BIRON
93,1.1.92,Too much to know is to know nought but fame;,BIRON
94,1.1.93,And every godfather can give a name.,BIRON
95,1.1.94,"How well he's read, to reason against reading!",FERDINAND
96,1.1.95,"Proceeded well, to stop all good proceeding!",DUMAIN
97,1.1.96,He weeds the corn and still lets grow the weeding.,LONGAVILLE
98,1.1.97,The spring is near when green geese are a-breeding.,BIRON
99,1.1.98,How follows that?,DUMAIN
100,1.1.99,                  Fit in his place and time.,BIRON
101,1.1.100,In reason nothing.,DUMAIN
102,1.1.101,                  Something then in rhyme.,BIRON
103,1.1.102,"Biron is like an envious sneaping frost,",FERDINAND
104,1.1.103,That bites the first-born infants of the spring.,FERDINAND
105,1.1.104,"Well, say I am; why should proud summer boast",BIRON
106,1.1.105,Before the birds have any cause to sing?,BIRON
107,1.1.106,Why should I joy in any abortive birth?,BIRON
108,1.1.107,At Christmas I no more desire a rose,BIRON
109,1.1.108,Than wish a snow in May's new-fangled mirth;,BIRON
110,1.1.109,But like of each thing that in season grows.,BIRON
111,1.1.110,"So you, to study now it is too late,",BIRON
112,1.1.111,Climb o'er the house to unlock the little gate.,BIRON
113,1.1.112,"Well, sit you out: go home, Biron: adieu.",FERDINAND
114,1.1.113,"No, my good lord; I have sworn to stay with you:",BIRON
115,1.1.114,And though I have for barbarism spoke more,BIRON
116,1.1.115,"Than for that angel knowledge you can say,",BIRON
117,1.1.116,Yet confident I'll keep what I have swore,BIRON
118,1.1.117,And bide the penance of each three years' day.,BIRON
119,1.1.118,Give me the paper; let me read the same;,BIRON
120,1.1.119,And to the strict'st decrees I'll write my name.,BIRON
121,1.1.120,How well this yielding rescues thee from shame!,FERDINAND
122,1.1.121,"[Reads]  'Item, That no woman shall come within a",BIRON
123,1.1.122,mile of my court:' Hath this been proclaimed?,BIRON
124,1.1.123,Four days ago.,LONGAVILLE
125,1.1.124,Let's see the penalty.,BIRON
126,1.1.125,'On pain of losing her tongue.' Who devised this penalty?,BIRON
127,1.1.126,"Marry, that did I.",LONGAVILLE
128,1.1.127,"Sweet lord, and why?",BIRON
129,1.1.128,To fright them hence with that dread penalty.,LONGAVILLE
130,1.1.129,A dangerous law against gentility!,BIRON
131,1.1.130,"'Item, If any man be seen to talk with a woman",BIRON
132,1.1.131,"within the term of three years, he shall endure such",BIRON
133,1.1.132,public shame as the rest of the court can possibly devise.',BIRON
134,1.1.133,"This article, my liege, yourself must break;",BIRON
135,1.1.134,For well you know here comes in embassy,BIRON
136,1.1.135,The French king's daughter with yourself to speak--,BIRON
137,1.1.136,A maid of grace and complete majesty--,BIRON
138,1.1.137,About surrender up of Aquitaine,BIRON
139,1.1.138,"To her decrepit, sick and bedrid father:",BIRON
140,1.1.139,"Therefore this article is made in vain,",BIRON
141,1.1.140,Or vainly comes the admired princess hither.,BIRON
142,1.1.141,"What say you, lords? Why, this was quite forgot.",FERDINAND
143,1.1.142,So study evermore is overshot:,BIRON
144,1.1.143,While it doth study to have what it would,BIRON
145,1.1.144,"It doth forget to do the thing it should,",BIRON
146,1.1.145,"And when it hath the thing it hunteth most,",BIRON
147,1.1.146,"'Tis won as towns with fire, so won, so lost.",BIRON
148,1.1.147,We must of force dispense with this decree;,FERDINAND
149,1.1.148,She must lie here on mere necessity.,FERDINAND
150,1.1.149,Necessity will make us all forsworn,BIRON
151,1.1.150,Three thousand times within this three years' space;,BIRON
152,1.1.151,"For every man with his affects is born,",BIRON
153,1.1.152,Not by might master'd but by special grace:,BIRON
154,1.1.153,"If I break faith, this word shall speak for me;",BIRON
155,1.1.154,I am forsworn on 'mere necessity.',BIRON
156,1.1.155,So to the laws at large I write my name:,BIRON
157,1.1.156,And he that breaks them in the least degree,BIRON
158,1.1.157,Stands in attainder of eternal shame:,BIRON
159,1.1.158,Suggestions are to other as to me;,BIRON
160,1.1.159,"But I believe, although I seem so loath,",BIRON
161,1.1.160,I am the last that will last keep his oath.,BIRON
162,1.1.161,But is there no quick recreation granted?,BIRON
163,1.1.162,"Ay, that there is. Our court, you know, is haunted",FERDINAND
164,1.1.163,With a refined traveller of Spain;,FERDINAND
165,1.1.164,"A man in all the world's new fashion planted,",FERDINAND
166,1.1.165,That hath a mint of phrases in his brain;,FERDINAND
167,1.1.166,One whom the music of his own vain tongue,FERDINAND
168,1.1.167,Doth ravish like enchanting harmony;,FERDINAND
169,1.1.168,"A man of complements, whom right and wrong",FERDINAND
170,1.1.169,Have chose as umpire of their mutiny:,FERDINAND
171,1.1.170,"This child of fancy, that Armado hight,",FERDINAND
172,1.1.171,For interim to our studies shall relate,FERDINAND
173,1.1.172,In high-born words the worth of many a knight,FERDINAND
174,1.1.173,From tawny Spain lost in the world's debate.,FERDINAND
175,1.1.174,"How you delight, my lords, I know not, I;",FERDINAND
176,1.1.175,"But, I protest, I love to hear him lie",FERDINAND
177,1.1.176,And I will use him for my minstrelsy.,FERDINAND
178,1.1.177,"Armado is a most illustrious wight,",BIRON
179,1.1.178,"A man of fire-new words, fashion's own knight.",BIRON
180,1.1.179,Costard the swain and he shall be our sport;,LONGAVILLE
181,1.1.180,"And so to study, three years is but short.",LONGAVILLE
182,1.1.181,Which is the duke's own person?,DULL
183,1.1.182,"This, fellow: what wouldst?",BIRON
184,1.1.183,"I myself reprehend his own person, for I am his",DULL
185,1.1.184,grace's tharborough: but I would see his own person,DULL
186,1.1.185,in flesh and blood.,DULL
187,1.1.186,This is he.,BIRON
188,1.1.187,Signior Arme--Arme--commends you. There's villany,DULL
189,1.1.188,abroad: this letter will tell you more.,DULL
190,1.1.189,"Sir, the contempts thereof are as touching me.",COSTARD
191,1.1.190,A letter from the magnificent Armado.,FERDINAND
192,1.1.191,"How low soever the matter, I hope in God for high words.",BIRON
193,1.1.192,A high hope for a low heaven: God grant us patience!,LONGAVILLE
194,1.1.193,To hear? or forbear laughing?,BIRON
195,1.1.194,"To hear meekly, sir, and to laugh moderately; or to",LONGAVILLE
196,1.1.195,forbear both.,LONGAVILLE
197,1.1.196,"Well, sir, be it as the style shall give us cause to",BIRON
198,1.1.197,climb in the merriness.,BIRON
199,1.1.198,"The matter is to me, sir, as concerning Jaquenetta.",COSTARD
200,1.1.199,"The manner of it is, I was taken with the manner.",COSTARD
201,1.1.200,In what manner?,BIRON
202,1.1.201,"In manner and form following, sir; all those three:",COSTARD
203,1.1.202,"I was seen with her in the manor-house, sitting with",COSTARD
204,1.1.203,"her upon the form, and taken following her into the",COSTARD
205,1.1.204,"park; which, put together, is in manner and form",COSTARD
206,1.1.205,"following. Now, sir, for the manner,--it is the",COSTARD
207,1.1.206,"manner of a man to speak to a woman: for the form,--",COSTARD
208,1.1.207,in some form.,COSTARD
209,1.1.208,"For the following, sir?",BIRON
210,1.1.209,As it shall follow in my correction: and God defend,COSTARD
211,1.1.210,the right!,COSTARD
212,1.1.211,Will you hear this letter with attention?,FERDINAND
213,1.1.212,As we would hear an oracle.,BIRON
214,1.1.213,Such is the simplicity of man to hearken after the flesh.,COSTARD
215,1.1.214,"[Reads]  'Great deputy, the welkin's vicegerent and",FERDINAND
216,1.1.215,"sole dominator of Navarre, my soul's earth's god,",FERDINAND
217,1.1.216,and body's fostering patron.',FERDINAND
218,1.1.217,Not a word of Costard yet.,COSTARD
219,1.1.218,"[Reads]  'So it is,'--",FERDINAND
220,1.1.219,"It may be so: but if he say it is so, he is, in",COSTARD
221,1.1.220,"telling true, but so.",COSTARD
222,1.1.221,Peace!,FERDINAND
223,1.1.222,Be to me and every man that dares not fight!,COSTARD
224,1.1.223,No words!,FERDINAND
225,1.1.224,"Of other men's secrets, I beseech you.",COSTARD
226,1.1.225,"[Reads]  'So it is, besieged with sable-coloured",FERDINAND
227,1.1.226,"melancholy, I did commend the black-oppressing humour",FERDINAND
228,1.1.227,to the most wholesome physic of thy health-giving,FERDINAND
229,1.1.228,"air; and, as I am a gentleman, betook myself to",FERDINAND
230,1.1.229,walk. The time when. About the sixth hour; when,FERDINAND
231,1.1.230,"beasts most graze, birds best peck, and men sit down",FERDINAND
232,1.1.231,to that nourishment which is called supper: so much,FERDINAND
233,1.1.232,"for the time when. Now for the ground which; which,",FERDINAND
234,1.1.233,"I mean, I walked upon: it is y-cleped thy park. Then",FERDINAND
235,1.1.234,"for the place where; where, I mean, I did encounter",FERDINAND
236,1.1.235,"that obscene and preposterous event, that draweth",FERDINAND
237,1.1.236,"from my snow-white pen the ebon-coloured ink, which",FERDINAND
238,1.1.237,"here thou viewest, beholdest, surveyest, or seest;",FERDINAND
239,1.1.238,but to the place where; it standeth north-north-east,FERDINAND
240,1.1.239,and by east from the west corner of thy curious-,FERDINAND
241,1.1.240,knotted garden: there did I see that low-spirited,FERDINAND
242,1.1.241,"swain, that base minnow of thy mirth,'--",FERDINAND
243,1.1.242,Me?,COSTARD
244,1.1.243,"[Reads]  'that unlettered small-knowing soul,'--",FERDINAND
245,1.1.244,Me?,COSTARD
246,1.1.245,"[Reads]  'that shallow vassal,'--",FERDINAND
247,1.1.246,Still me?,COSTARD
248,1.1.247,"[Reads]  'which, as I remember, hight Costard,'--",FERDINAND
249,1.1.248,"O, me!",COSTARD
250,1.1.249,"[Reads]  'sorted and consorted, contrary to thy",FERDINAND
251,1.1.250,"established proclaimed edict and continent canon,",FERDINAND
252,1.1.251,"which with,--O, with--but with this I passion to say",FERDINAND
253,1.1.252,"wherewith,--",FERDINAND
254,1.1.253,With a wench.,COSTARD
255,1.1.254,"[Reads]  'with a child of our grandmother Eve, a",FERDINAND
256,1.1.255,"female; or, for thy more sweet understanding, a",FERDINAND
257,1.1.256,"woman. Him I, as my ever-esteemed duty pricks me on,",FERDINAND
258,1.1.257,"have sent to thee, to receive the meed of",FERDINAND
259,1.1.258,"punishment, by thy sweet grace's officer, Anthony",FERDINAND
260,1.1.259,"Dull; a man of good repute, carriage, bearing, and",FERDINAND
261,1.1.260,estimation.',FERDINAND
262,1.1.261,"'Me, an't shall please you; I am Anthony Dull.",DULL
263,1.1.262,"[Reads]  'For Jaquenetta,--so is the weaker vessel",FERDINAND
264,1.1.263,called which I apprehended with the aforesaid,FERDINAND
265,1.1.264,"swain,--I keep her as a vessel of the law's fury;",FERDINAND
266,1.1.265,"and shall, at the least of thy sweet notice, bring",FERDINAND
267,1.1.266,"her to trial. Thine, in all compliments of devoted",FERDINAND
268,1.1.267,and heart-burning heat of duty.,FERDINAND
269,1.1.268,DON ADRIANO DE ARMADO.',FERDINAND
270,1.1.269,"This is not so well as I looked for, but the best",BIRON
271,1.1.270,that ever I heard.,BIRON
272,1.1.271,"Ay, the best for the worst. But, sirrah, what say",FERDINAND
273,1.1.272,you to this?,FERDINAND
274,1.1.273,"Sir, I confess the wench.",COSTARD
275,1.1.274,Did you hear the proclamation?,FERDINAND
276,1.1.275,I do confess much of the hearing it but little of,COSTARD
277,1.1.276,the marking of it.,COSTARD
278,1.1.277,"It was proclaimed a year's imprisonment, to be taken",FERDINAND
279,1.1.278,with a wench.,FERDINAND
280,1.1.279,"I was taken with none, sir: I was taken with a damsel.",COSTARD
281,1.1.280,"Well, it was proclaimed 'damsel.'",FERDINAND
282,1.1.281,"This was no damsel, neither, sir; she was a virgin.",COSTARD
283,1.1.282,"It is so varied, too; for it was proclaimed 'virgin.'",FERDINAND
284,1.1.283,"If it were, I deny her virginity: I was taken with a maid.",COSTARD
285,1.1.284,"This maid will not serve your turn, sir.",FERDINAND
286,1.1.285,"This maid will serve my turn, sir.",COSTARD
287,1.1.286,"Sir, I will pronounce your sentence: you shall fast",FERDINAND
288,1.1.287,a week with bran and water.,FERDINAND
289,1.1.288,I had rather pray a month with mutton and porridge.,COSTARD
290,1.1.289,And Don Armado shall be your keeper.,FERDINAND
291,1.1.290,"My Lord Biron, see him deliver'd o'er:",FERDINAND
292,1.1.291,"And go we, lords, to put in practise that",FERDINAND
293,1.1.292,Which each to other hath so strongly sworn.,FERDINAND
294,1.1.293,"I'll lay my head to any good man's hat,",BIRON
295,1.1.294,These oaths and laws will prove an idle scorn.,BIRON
296,1.1.295,"Sirrah, come on.",BIRON
297,1.1.296,"I suffer for the truth, sir; for true it is, I was",COSTARD
298,1.1.297,"taken with Jaquenetta, and Jaquenetta is a true",COSTARD
299,1.1.298,girl; and therefore welcome the sour cup of,COSTARD
300,1.1.299,prosperity! Affliction may one day smile again; and,COSTARD
301,1.1.300,"till then, sit thee down, sorrow!",COSTARD
302,1.1.301,LOVE'S LABOURS LOST,COSTARD
303,1.2.1,DON,COSTARD
304,1.2.2,"Boy, what sign is it when a man of great spirit",ADRIANO DE ARMADO
305,1.2.3,grows melancholy?,ADRIANO DE ARMADO
306,1.2.4,"A great sign, sir, that he will look sad.",MOTH
307,1.2.5,DON,MOTH
308,1.2.6,"Why, sadness is one and the self-same thing, dear imp.",ADRIANO DE ARMADO
309,1.2.7,"No, no; O Lord, sir, no.",MOTH
310,1.2.8,DON,MOTH
311,1.2.9,"How canst thou part sadness and melancholy, my",ADRIANO DE ARMADO
312,1.2.10,tender juvenal?,ADRIANO DE ARMADO
313,1.2.11,"By a familiar demonstration of the working, my tough senior.",MOTH
314,1.2.12,DON,MOTH
315,1.2.13,Why tough senior? why tough senior?,ADRIANO DE ARMADO
316,1.2.14,Why tender juvenal? why tender juvenal?,MOTH
317,1.2.15,DON,MOTH
318,1.2.16,"I spoke it, tender juvenal, as a congruent epitheton",ADRIANO DE ARMADO
319,1.2.17,"appertaining to thy young days, which we may",ADRIANO DE ARMADO
320,1.2.18,nominate tender.,ADRIANO DE ARMADO
321,1.2.19,"And I, tough senior, as an appertinent title to your",MOTH
322,1.2.20,"old time, which we may name tough.",MOTH
323,1.2.21,DON ADRIANO DE,MOTH
324,1.2.22,Pretty and apt.,ARMADO
325,1.2.23,"How mean you, sir? I pretty, and my saying apt? or",MOTH
326,1.2.24,"I apt, and my saying pretty?",MOTH
327,1.2.25,DON,MOTH
328,1.2.26,"Thou pretty, because little.",ADRIANO DE ARMADO
329,1.2.27,"Little pretty, because little. Wherefore apt?",MOTH
330,1.2.28,DON,MOTH
331,1.2.29,"And therefore apt, because quick.",ADRIANO DE ARMADO
332,1.2.30,"Speak you this in my praise, master?",MOTH
333,1.2.31,DON,MOTH
334,1.2.32,In thy condign praise.,ADRIANO DE ARMADO
335,1.2.33,I will praise an eel with the same praise.,MOTH
336,1.2.34,DON,MOTH
337,1.2.35,"What, that an eel is ingenious?",ADRIANO DE ARMADO
338,1.2.36,That an eel is quick.,MOTH
339,1.2.37,DON,MOTH
340,1.2.38,I do say thou art quick in answers: thou heatest my blood.,ADRIANO DE ARMADO
341,1.2.39,"I am answered, sir.",MOTH
342,1.2.40,DON,MOTH
343,1.2.41,I love not to be crossed.,ADRIANO DE ARMADO
344,1.2.42,[Aside]  He speaks the mere contrary; crosses love not him.,MOTH
345,1.2.43,DON,MOTH
346,1.2.44,I have promised to study three years with the duke.,ADRIANO DE ARMADO
347,1.2.45,"You may do it in an hour, sir.",MOTH
348,1.2.46,DON,MOTH
349,1.2.47,Impossible.,ADRIANO DE ARMADO
350,1.2.48,How many is one thrice told?,MOTH
351,1.2.49,DON,MOTH
352,1.2.50,I am ill at reckoning; it fitteth the spirit of a tapster.,ADRIANO DE ARMADO
353,1.2.51,"You are a gentleman and a gamester, sir.",MOTH
354,1.2.52,DON,MOTH
355,1.2.53,I confess both: they are both the varnish of a,ADRIANO DE ARMADO
356,1.2.54,complete man.,ADRIANO DE ARMADO
357,1.2.55,"Then, I am sure, you know how much the gross sum of",MOTH
358,1.2.56,deuce-ace amounts to.,MOTH
359,1.2.57,DON,MOTH
360,1.2.58,It doth amount to one more than two.,ADRIANO DE ARMADO
361,1.2.59,Which the base vulgar do call three.,MOTH
362,1.2.60,DON,MOTH
363,1.2.61,True.,ADRIANO DE ARMADO
364,1.2.62,"Why, sir, is this such a piece of study? Now here",MOTH
365,1.2.63,"is three studied, ere ye'll thrice wink: and how",MOTH
366,1.2.64,"easy it is to put 'years' to the word 'three,' and",MOTH
367,1.2.65,"study three years in two words, the dancing horse",MOTH
368,1.2.66,will tell you.,MOTH
369,1.2.67,DON,MOTH
370,1.2.68,A most fine figure!,ADRIANO DE ARMADO
371,1.2.69,To prove you a cipher.,MOTH
372,1.2.70,DON,MOTH
373,1.2.71,I will hereupon confess I am in love: and as it is,ADRIANO DE ARMADO
374,1.2.72,"base for a soldier to love, so am I in love with a",ADRIANO DE ARMADO
375,1.2.73,base wench. If drawing my sword against the humour,ADRIANO DE ARMADO
376,1.2.74,of affection would deliver me from the reprobate,ADRIANO DE ARMADO
377,1.2.75,"thought of it, I would take Desire prisoner, and",ADRIANO DE ARMADO
378,1.2.76,ransom him to any French courtier for a new-devised,ADRIANO DE ARMADO
379,1.2.77,courtesy. I think scorn to sigh: methinks I should,ADRIANO DE ARMADO
380,1.2.78,"outswear Cupid. Comfort, me, boy: what great men",ADRIANO DE ARMADO
381,1.2.79,have been in love?,ADRIANO DE ARMADO
382,1.2.80,"Hercules, master.",MOTH
383,1.2.81,DON,MOTH
384,1.2.82,"Most sweet Hercules! More authority, dear boy, name",ADRIANO DE ARMADO
385,1.2.83,"more; and, sweet my child, let them be men of good",ADRIANO DE ARMADO
386,1.2.84,repute and carriage.,ADRIANO DE ARMADO
387,1.2.85,"Samson, master: he was a man of good carriage, great",MOTH
388,1.2.86,"carriage, for he carried the town-gates on his back",MOTH
389,1.2.87,like a porter: and he was in love.,MOTH
390,1.2.88,DON,MOTH
391,1.2.89,O well-knit Samson! strong-jointed Samson! I do,ADRIANO DE ARMADO
392,1.2.90,excel thee in my rapier as much as thou didst me in,ADRIANO DE ARMADO
393,1.2.91,carrying gates. I am in love too. Who was Samson's,ADRIANO DE ARMADO
394,1.2.92,"love, my dear Moth?",ADRIANO DE ARMADO
395,1.2.93,"A woman, master.",MOTH
396,1.2.94,DON,MOTH
397,1.2.95,Of what complexion?,ADRIANO DE ARMADO
398,1.2.96,"Of all the four, or the three, or the two, or one of the four.",MOTH
399,1.2.97,DON,MOTH
400,1.2.98,Tell me precisely of what complexion.,ADRIANO DE ARMADO
401,1.2.99,"Of the sea-water green, sir.",MOTH
402,1.2.100,DON,MOTH
403,1.2.101,Is that one of the four complexions?,ADRIANO DE ARMADO
404,1.2.102,"As I have read, sir; and the best of them too.",MOTH
405,1.2.103,DON,MOTH
406,1.2.104,Green indeed is the colour of lovers; but to have a,ADRIANO DE ARMADO
407,1.2.105,"love of that colour, methinks Samson had small reason",ADRIANO DE ARMADO
408,1.2.106,for it. He surely affected her for her wit.,ADRIANO DE ARMADO
409,1.2.107,"It was so, sir; for she had a green wit.",MOTH
410,1.2.108,DON,MOTH
411,1.2.109,My love is most immaculate white and red.,ADRIANO DE ARMADO
412,1.2.110,"Most maculate thoughts, master, are masked under",MOTH
413,1.2.111,such colours.,MOTH
414,1.2.112,DON,MOTH
415,1.2.113,"Define, define, well-educated infant.",ADRIANO DE ARMADO
416,1.2.114,"My father's wit and my mother's tongue, assist me!",MOTH
417,1.2.115,DON,MOTH
418,1.2.116,Sweet invocation of a child; most pretty and,ADRIANO DE ARMADO
419,1.2.117,pathetical!,ADRIANO DE ARMADO
420,1.2.118,"     If she be made of white and red,",MOTH
421,1.2.119,"Her faults will ne'er be known,",MOTH
422,1.2.120,For blushing cheeks by faults are bred,MOTH
423,1.2.121,And fears by pale white shown:,MOTH
424,1.2.122,"Then if she fear, or be to blame,",MOTH
425,1.2.123,"By this you shall not know,",MOTH
426,1.2.124,For still her cheeks possess the same,MOTH
427,1.2.125,Which native she doth owe.,MOTH
428,1.2.126,"A dangerous rhyme, master, against the reason of",MOTH
429,1.2.127,white and red.,MOTH
430,1.2.128,DON,MOTH
431,1.2.129,"Is there not a ballad, boy, of the King and the Beggar?",ADRIANO DE ARMADO
432,1.2.130,The world was very guilty of such a ballad some,MOTH
433,1.2.131,three ages since: but I think now 'tis not to be,MOTH
434,1.2.132,"found; or, if it were, it would neither serve for",MOTH
435,1.2.133,the writing nor the tune.,MOTH
436,1.2.134,DON,MOTH
437,1.2.135,"I will have that subject newly writ o'er, that I may",ADRIANO DE ARMADO
438,1.2.136,example my digression by some mighty precedent.,ADRIANO DE ARMADO
439,1.2.137,"Boy, I do love that country girl that I took in the",ADRIANO DE ARMADO
440,1.2.138,park with the rational hind Costard: she deserves well.,ADRIANO DE ARMADO
441,1.2.139,[Aside]  To be whipped; and yet a better love than,MOTH
442,1.2.140,my master.,MOTH
443,1.2.141,DON,MOTH
444,1.2.142,"Sing, boy; my spirit grows heavy in love.",ADRIANO DE ARMADO
445,1.2.143,"And that's great marvel, loving a light wench.",MOTH
446,1.2.144,DON,MOTH
447,1.2.145,"I say, sing.",ADRIANO DE ARMADO
448,1.2.146,Forbear till this company be past.,MOTH
449,1.2.147,"Sir, the duke's pleasure is, that you keep Costard",DULL
450,1.2.148,safe: and you must suffer him to take no delight,DULL
451,1.2.149,nor no penance; but a' must fast three days a week.,DULL
452,1.2.150,"For this damsel, I must keep her at the park: she",DULL
453,1.2.151,is allowed for the day-woman. Fare you well.,DULL
454,1.2.152,DON,DULL
455,1.2.153,I do betray myself with blushing. Maid!,ADRIANO DE ARMADO
456,1.2.154,Man?,JAQUENETTA
457,1.2.155,DON,JAQUENETTA
458,1.2.156,I will visit thee at the lodge.,ADRIANO DE ARMADO
459,1.2.157,That's hereby.,JAQUENETTA
460,1.2.158,DON,JAQUENETTA
461,1.2.159,I know where it is situate.,ADRIANO DE ARMADO
462,1.2.160,"Lord, how wise you are!",JAQUENETTA
463,1.2.161,DON,JAQUENETTA
464,1.2.162,I will tell thee wonders.,ADRIANO DE ARMADO
465,1.2.163,With that face?,JAQUENETTA
466,1.2.164,DON,JAQUENETTA
467,1.2.165,I love thee.,ADRIANO DE ARMADO
468,1.2.166,So I heard you say.,JAQUENETTA
469,1.2.167,DON,JAQUENETTA
470,1.2.168,"And so, farewell.",ADRIANO DE ARMADO
471,1.2.169,Fair weather after you!,JAQUENETTA
472,1.2.170,"Come, Jaquenetta, away!",DULL
473,1.2.171,DON,DULL
474,1.2.172,"Villain, thou shalt fast for thy offences ere thou",ADRIANO DE ARMADO
475,1.2.173,be pardoned.,ADRIANO DE ARMADO
476,1.2.174,"Well, sir, I hope, when I do it, I shall do it on a",COSTARD
477,1.2.175,full stomach.,COSTARD
478,1.2.176,DON,COSTARD
