,LineNos,Lines,Speakers
52,1.1.9,"Nature this dowry gave, to glad her presence,",ANTIOCHUS
53,1.1.10,"The senate-house of planets all did sit,",ANTIOCHUS
54,1.1.11,To knit in her their best perfections.,ANTIOCHUS
55,1.1.12,"See where she comes, apparell'd like the spring,",PERICLES
56,1.1.13,"Graces her subjects, and her thoughts the king",PERICLES
57,1.1.14,Of every virtue gives renown to men!,PERICLES
58,1.1.15,"Her face the book of praises, where is read",PERICLES
59,1.1.16,"Nothing but curious pleasures, as from thence",PERICLES
60,1.1.17,Sorrow were ever razed and testy wrath,PERICLES
61,1.1.18,Could never be her mild companion.,PERICLES
62,1.1.19,"You gods that made me man, and sway in love,",PERICLES
63,1.1.20,That have inflamed desire in my breast,PERICLES
64,1.1.21,"To taste the fruit of yon celestial tree,",PERICLES
65,1.1.22,"Or die in the adventure, be my helps,",PERICLES
66,1.1.23,"As I am son and servant to your will,",PERICLES
67,1.1.24,To compass such a boundless happiness!,PERICLES
68,1.1.25,"Prince Pericles,--",ANTIOCHUS
69,1.1.26,That would be son to great Antiochus.,PERICLES
70,1.1.27,"Before thee stands this fair Hesperides,",ANTIOCHUS
71,1.1.28,"With golden fruit, but dangerous to be touch'd;",ANTIOCHUS
72,1.1.29,For death-like dragons here affright thee hard:,ANTIOCHUS
73,1.1.30,"Her face, like heaven, enticeth thee to view",ANTIOCHUS
74,1.1.31,"Her countless glory, which desert must gain;",ANTIOCHUS
75,1.1.32,"And which, without desert, because thine eye",ANTIOCHUS
76,1.1.33,"Presumes to reach, all thy whole heap must die.",ANTIOCHUS
77,1.1.34,"Yon sometimes famous princes, like thyself,",ANTIOCHUS
78,1.1.35,"Drawn by report, adventurous by desire,",ANTIOCHUS
79,1.1.36,"Tell thee, with speechless tongues and semblance pale,",ANTIOCHUS
80,1.1.37,"That without covering, save yon field of stars,",ANTIOCHUS
81,1.1.38,"Here they stand martyrs, slain in Cupid's wars;",ANTIOCHUS
82,1.1.39,And with dead cheeks advise thee to desist,ANTIOCHUS
83,1.1.40,"For going on death's net, whom none resist.",ANTIOCHUS
84,1.1.41,"Antiochus, I thank thee, who hath taught",PERICLES
85,1.1.42,"My frail mortality to know itself,",PERICLES
86,1.1.43,And by those fearful objects to prepare,PERICLES
87,1.1.44,"This body, like to them, to what I must;",PERICLES
88,1.1.45,"For death remember'd should be like a mirror,",PERICLES
89,1.1.46,"Who tells us life's but breath, to trust it error.",PERICLES
90,1.1.47,"I'll make my will then, and, as sick men do",PERICLES
91,1.1.48,"Who know the world, see heaven, but, feeling woe,",PERICLES
92,1.1.49,Gripe not at earthly joys as erst they did;,PERICLES
93,1.1.50,So I bequeath a happy peace to you,PERICLES
94,1.1.51,"And all good men, as every prince should do;",PERICLES
95,1.1.52,My riches to the earth from whence they came;,PERICLES
96,1.1.53,But my unspotted fire of love to you.,PERICLES
97,1.1.54,"Thus ready for the way of life or death,",PERICLES
98,1.1.55,"I wait the sharpest blow, Antiochus.",PERICLES
99,1.1.56,"Scorning advice, read the conclusion then:",ANTIOCHUS
100,1.1.57,"Which read and not expounded, 'tis decreed,",ANTIOCHUS
101,1.1.58,As these before thee thou thyself shalt bleed.,ANTIOCHUS
102,1.1.59,"Of all say'd yet, mayst thou prove prosperous!",Daughter
103,1.1.60,"Of all say'd yet, I wish thee happiness!",Daughter
104,1.1.61,"Like a bold champion, I assume the lists,",PERICLES
105,1.1.62,Nor ask advice of any other thought,PERICLES
106,1.1.63,But faithfulness and courage.,PERICLES
107,1.1.64,"I am no viper, yet I feed",PERICLES
108,1.1.65,On mother's flesh which did me breed.,PERICLES
109,1.1.66,"I sought a husband, in which labour",PERICLES
110,1.1.67,I found that kindness in a father:,PERICLES
111,1.1.68,"He's father, son, and husband mild;",PERICLES
112,1.1.69,"I mother, wife, and yet his child.",PERICLES
113,1.1.70,"How they may be, and yet in two,",PERICLES
114,1.1.71,"As you will live, resolve it you.",PERICLES
115,1.1.72,"Sharp physic is the last: but, O you powers",PERICLES
116,1.1.73,"That give heaven countless eyes to view men's acts,",PERICLES
117,1.1.74,"Why cloud they not their sights perpetually,",PERICLES
118,1.1.75,"If this be true, which makes me pale to read it?",PERICLES
119,1.1.76,"Fair glass of light, I loved you, and could still,",PERICLES
120,1.1.77,Were not this glorious casket stored with ill:,PERICLES
121,1.1.78,"But I must tell you, now my thoughts revolt",PERICLES
122,1.1.79,For he's no man on whom perfections wait,PERICLES
123,1.1.80,"That, knowing sin within, will touch the gate.",PERICLES
124,1.1.81,"You are a fair viol, and your sense the strings;",PERICLES
125,1.1.82,"Who, finger'd to make man his lawful music,",PERICLES
126,1.1.83,"Would draw heaven down, and all the gods, to hearken:",PERICLES
127,1.1.84,"But being play'd upon before your time,",PERICLES
128,1.1.85,Hell only danceth at so harsh a chime.,PERICLES
129,1.1.86,"Good sooth, I care not for you.",PERICLES
130,1.1.87,"Prince Pericles, touch not, upon thy life.",ANTIOCHUS
131,1.1.88,"For that's an article within our law,",ANTIOCHUS
132,1.1.89,As dangerous as the rest. Your time's expired:,ANTIOCHUS
133,1.1.90,"Either expound now, or receive your sentence.",ANTIOCHUS
134,1.1.91,"Great king,",PERICLES
135,1.1.92,Few love to hear the sins they love to act;,PERICLES
136,1.1.93,'Twould braid yourself too near for me to tell it.,PERICLES
137,1.1.94,"Who has a book of all that monarchs do,",PERICLES
138,1.1.95,He's more secure to keep it shut than shown:,PERICLES
139,1.1.96,For vice repeated is like the wandering wind.,PERICLES
140,1.1.97,"Blows dust in other's eyes, to spread itself;",PERICLES
141,1.1.98,"And yet the end of all is bought thus dear,",PERICLES
142,1.1.99,"The breath is gone, and the sore eyes see clear:",PERICLES
143,1.1.100,To stop the air would hurt them. The blind mole casts,PERICLES
144,1.1.101,"Copp'd hills towards heaven, to tell the earth is throng'd",PERICLES
145,1.1.102,By man's oppression; and the poor worm doth die for't.,PERICLES
146,1.1.103,Kings are earth's gods; in vice their law's,PERICLES
147,1.1.104,their will;,PERICLES
148,1.1.105,"And if Jove stray, who dares say Jove doth ill?",PERICLES
149,1.1.106,"It is enough you know; and it is fit,",PERICLES
150,1.1.107,"What being more known grows worse, to smother it.",PERICLES
151,1.1.108,"All love the womb that their first being bred,",PERICLES
152,1.1.109,Then give my tongue like leave to love my head.,PERICLES
153,1.1.110,"[Aside]  Heaven, that I had thy head! he has found",ANTIOCHUS
154,1.1.111,the meaning:,ANTIOCHUS
155,1.1.112,"But I will gloze with him.--Young prince of Tyre,",ANTIOCHUS
156,1.1.113,"Though by the tenor of our strict edict,",ANTIOCHUS
157,1.1.114,"Your exposition misinterpreting,",ANTIOCHUS
158,1.1.115,We might proceed to cancel of your days;,ANTIOCHUS
159,1.1.116,"Yet hope, succeeding from so fair a tree",ANTIOCHUS
160,1.1.117,"As your fair self, doth tune us otherwise:",ANTIOCHUS
161,1.1.118,Forty days longer we do respite you;,ANTIOCHUS
162,1.1.119,"If by which time our secret be undone,",ANTIOCHUS
163,1.1.120,This mercy shows we'll joy in such a son:,ANTIOCHUS
164,1.1.121,And until then your entertain shall be,ANTIOCHUS
165,1.1.122,As doth befit our honour and your worth.,ANTIOCHUS
166,1.1.123,"How courtesy would seem to cover sin,",PERICLES
167,1.1.124,"When what is done is like an hypocrite,",PERICLES
168,1.1.125,The which is good in nothing but in sight!,PERICLES
169,1.1.126,"If it be true that I interpret false,",PERICLES
170,1.1.127,Then were it certain you were not so bad,PERICLES
171,1.1.128,As with foul incest to abuse your soul;,PERICLES
172,1.1.129,"Where now you're both a father and a son,",PERICLES
173,1.1.130,"By your untimely claspings with your child,",PERICLES
174,1.1.131,"Which pleasure fits an husband, not a father;",PERICLES
175,1.1.132,"And she an eater of her mother's flesh,",PERICLES
176,1.1.133,By the defiling of her parent's bed;,PERICLES
177,1.1.134,"And both like serpents are, who though they feed",PERICLES
178,1.1.135,"On sweetest flowers, yet they poison breed.",PERICLES
179,1.1.136,"Antioch, farewell! for wisdom sees, those men",PERICLES
180,1.1.137,"Blush not in actions blacker than the night,",PERICLES
181,1.1.138,Will shun no course to keep them from the light.,PERICLES
182,1.1.139,"One sin, I know, another doth provoke;",PERICLES
183,1.1.140,Murder's as near to lust as flame to smoke:,PERICLES
184,1.1.141,"Poison and treason are the hands of sin,",PERICLES
185,1.1.142,"Ay, and the targets, to put off the shame:",PERICLES
186,1.1.143,"Then, lest my lie be cropp'd to keep you clear,",PERICLES
187,1.1.144,By flight I'll shun the danger which I fear.,PERICLES
188,1.1.145,"He hath found the meaning, for which we mean",ANTIOCHUS
189,1.1.146,To have his head.,ANTIOCHUS
190,1.1.147,"He must not live to trumpet forth my infamy,",ANTIOCHUS
191,1.1.148,Nor tell the world Antiochus doth sin,ANTIOCHUS
192,1.1.149,In such a loathed manner;,ANTIOCHUS
193,1.1.150,And therefore instantly this prince must die:,ANTIOCHUS
194,1.1.151,For by his fall my honour must keep high.,ANTIOCHUS
195,1.1.152,Who attends us there?,ANTIOCHUS
196,1.1.153,Doth your highness call?,THALIARD
197,1.1.154,"Thaliard,",ANTIOCHUS
198,1.1.155,"You are of our chamber, and our mind partakes",ANTIOCHUS
199,1.1.156,Her private actions to your secrecy;,ANTIOCHUS
200,1.1.157,And for your faithfulness we will advance you.,ANTIOCHUS
201,1.1.158,"Thaliard, behold, here's poison, and here's gold;",ANTIOCHUS
202,1.1.159,"We hate the prince of Tyre, and thou must kill him:",ANTIOCHUS
203,1.1.160,"It fits thee not to ask the reason why,",ANTIOCHUS
204,1.1.161,"Because we bid it. Say, is it done?",ANTIOCHUS
205,1.1.162,"My lord,",THALIARD
206,1.1.163,'Tis done.,THALIARD
207,1.1.164,         Enough.,ANTIOCHUS
208,1.1.165,"Let your breath cool yourself, telling your haste.",ANTIOCHUS
209,1.1.166,"My lord, prince Pericles is fled.",Messenger
210,1.1.167,As thou,ANTIOCHUS
211,1.1.168,"Wilt live, fly after: and like an arrow shot",ANTIOCHUS
212,1.1.169,From a well-experienced archer hits the mark,ANTIOCHUS
213,1.1.170,"His eye doth level at, so thou ne'er return",ANTIOCHUS
214,1.1.171,Unless thou say 'Prince Pericles is dead.',ANTIOCHUS
215,1.1.172,"My lord,",THALIARD
216,1.1.173,"If I can get him within my pistol's length,",THALIARD
217,1.1.174,"I'll make him sure enough: so, farewell to your highness.",THALIARD
218,1.1.175,"Thaliard, adieu!",ANTIOCHUS
219,1.1.176,"Till Pericles be dead,",ANTIOCHUS
220,1.1.177,My heart can lend no succor to my head.,ANTIOCHUS
221,1.2.1,[To Lords without]  Let none disturb us.--Why should,PERICLES
222,1.2.2,"this change of thoughts,",PERICLES
223,1.2.3,"The sad companion, dull-eyed melancholy,",PERICLES
224,1.2.4,"Be my so used a guest as not an hour,",PERICLES
225,1.2.5,"In the day's glorious walk, or peaceful night,",PERICLES
226,1.2.6,"The tomb where grief should sleep, can breed me quiet?",PERICLES
227,1.2.7,"Here pleasures court mine eyes, and mine eyes shun them,",PERICLES
228,1.2.8,"And danger, which I fear'd, is at Antioch,",PERICLES
229,1.2.9,Whose aim seems far too short to hit me here:,PERICLES
230,1.2.10,"Yet neither pleasure's art can joy my spirits,",PERICLES
231,1.2.11,Nor yet the other's distance comfort me.,PERICLES
232,1.2.12,"Then it is thus: the passions of the mind,",PERICLES
233,1.2.13,"That have their first conception by mis-dread,",PERICLES
234,1.2.14,Have after-nourishment and life by care;,PERICLES
235,1.2.15,"And what was first but fear what might be done,",PERICLES
236,1.2.16,Grows elder now and cares it be not done.,PERICLES
237,1.2.17,"And so with me: the great Antiochus,",PERICLES
238,1.2.18,"'Gainst whom I am too little to contend,",PERICLES
239,1.2.19,"Since he's so great can make his will his act,",PERICLES
240,1.2.20,"Will think me speaking, though I swear to silence;",PERICLES
241,1.2.21,Nor boots it me to say I honour him.,PERICLES
242,1.2.22,If he suspect I may dishonour him:,PERICLES
243,1.2.23,"And what may make him blush in being known,",PERICLES
244,1.2.24,He'll stop the course by which it might be known;,PERICLES
245,1.2.25,"With hostile forces he'll o'erspread the land,",PERICLES
246,1.2.26,"And with the ostent of war will look so huge,",PERICLES
247,1.2.27,Amazement shall drive courage from the state;,PERICLES
248,1.2.28,"Our men be vanquish'd ere they do resist,",PERICLES
249,1.2.29,And subjects punish'd that ne'er thought offence:,PERICLES
250,1.2.30,"Which care of them, not pity of myself,",PERICLES
251,1.2.31,"Who am no more but as the tops of trees,",PERICLES
252,1.2.32,"Which fence the roots they grow by and defend them,",PERICLES
253,1.2.33,"Makes both my body pine and soul to languish,",PERICLES
254,1.2.34,And punish that before that he would punish.,PERICLES
255,1.2.35,Joy and all comfort in your sacred breast!,First Lord
256,1.2.36,"And keep your mind, till you return to us,",Second Lord
257,1.2.37,Peaceful and comfortable!,Second Lord
258,1.2.38,"Peace, peace, and give experience tongue.",HELICANUS
259,1.2.39,They do abuse the king that flatter him:,HELICANUS
260,1.2.40,For flattery is the bellows blows up sin;,HELICANUS
261,1.2.41,"The thing which is flatter'd, but a spark,",HELICANUS
262,1.2.42,To which that blast gives heat and stronger glowing;,HELICANUS
263,1.2.43,"Whereas reproof, obedient and in order,",HELICANUS
264,1.2.44,"Fits kings, as they are men, for they may err.",HELICANUS
265,1.2.45,"When Signior Sooth here does proclaim a peace,",HELICANUS
266,1.2.46,"He flatters you, makes war upon your life.",HELICANUS
267,1.2.47,"Prince, pardon me, or strike me, if you please;",HELICANUS
268,1.2.48,I cannot be much lower than my knees.,HELICANUS
269,1.2.49,All leave us else; but let your cares o'erlook,PERICLES
270,1.2.50,"What shipping and what lading's in our haven,",PERICLES
271,1.2.51,And then return to us.,PERICLES
272,1.2.52,"Helicanus, thou",PERICLES
273,1.2.53,Hast moved us: what seest thou in our looks?,PERICLES
274,1.2.54,"An angry brow, dread lord.",HELICANUS
275,1.2.55,"If there be such a dart in princes' frowns,",PERICLES
276,1.2.56,How durst thy tongue move anger to our face?,PERICLES
277,1.2.57,"How dare the plants look up to heaven, from whence",HELICANUS
278,1.2.58,They have their nourishment?,HELICANUS
279,1.2.59,Thou know'st I have power,PERICLES
280,1.2.60,To take thy life from thee.,PERICLES
281,1.2.61,[Kneeling],HELICANUS
282,1.2.62,I have ground the axe myself;,HELICANUS
283,1.2.63,Do you but strike the blow.,HELICANUS
284,1.2.64,"Rise, prithee, rise.",PERICLES
285,1.2.65,Sit down: thou art no flatterer:,PERICLES
286,1.2.66,I thank thee for it; and heaven forbid,PERICLES
287,1.2.67,That kings should let their ears hear their,PERICLES
288,1.2.68,faults hid!,PERICLES
289,1.2.69,"Fit counsellor and servant for a prince,",PERICLES
290,1.2.70,"Who by thy wisdom makest a prince thy servant,",PERICLES
291,1.2.71,What wouldst thou have me do?,PERICLES
292,1.2.72,To bear with patience,HELICANUS
293,1.2.73,Such griefs as you yourself do lay upon yourself.,HELICANUS
294,1.2.74,"Thou speak'st like a physician, Helicanus,",PERICLES
295,1.2.75,That minister'st a potion unto me,PERICLES
296,1.2.76,That thou wouldst tremble to receive thyself.,PERICLES
297,1.2.77,"Attend me, then: I went to Antioch,",PERICLES
298,1.2.78,"Where as thou know'st, against the face of death,",PERICLES
299,1.2.79,I sought the purchase of a glorious beauty.,PERICLES
300,1.2.80,"From whence an issue I might propagate,",PERICLES
301,1.2.81,"Are arms to princes, and bring joys to subjects.",PERICLES
302,1.2.82,Her face was to mine eye beyond all wonder;,PERICLES
303,1.2.83,The rest--hark in thine ear--as black as incest:,PERICLES
304,1.2.84,"Which by my knowledge found, the sinful father",PERICLES
305,1.2.85,"Seem'd not to strike, but smooth: but thou",PERICLES
306,1.2.86,"know'st this,",PERICLES
307,1.2.87,'Tis time to fear when tyrants seem to kiss.,PERICLES
308,1.2.88,"Such fear so grew in me, I hither fled,",PERICLES
309,1.2.89,"Under the covering of a careful night,",PERICLES
310,1.2.90,"Who seem'd my good protector; and, being here,",PERICLES
311,1.2.91,"Bethought me what was past, what might succeed.",PERICLES
312,1.2.92,I knew him tyrannous; and tyrants' fears,PERICLES
313,1.2.93,"Decrease not, but grow faster than the years:",PERICLES
314,1.2.94,"And should he doubt it, as no doubt he doth,",PERICLES
315,1.2.95,That I should open to the listening air,PERICLES
316,1.2.96,"How many worthy princes' bloods were shed,",PERICLES
317,1.2.97,"To keep his bed of blackness unlaid ope,",PERICLES
318,1.2.98,"To lop that doubt, he'll fill this land with arms,",PERICLES
319,1.2.99,And make pretence of wrong that I have done him:,PERICLES
320,1.2.100,"When all, for mine, if I may call offence,",PERICLES
321,1.2.101,"Must feel war's blow, who spares not innocence:",PERICLES
322,1.2.102,"Which love to all, of which thyself art one,",PERICLES
323,1.2.103,"Who now reprovest me for it,--",PERICLES
324,1.2.104,"Alas, sir!",HELICANUS
325,1.2.105,"Drew sleep out of mine eyes, blood from my cheeks,",PERICLES
326,1.2.106,"Musings into my mind, with thousand doubts",PERICLES
327,1.2.107,How I might stop this tempest ere it came;,PERICLES
328,1.2.108,"And finding little comfort to relieve them,",PERICLES
329,1.2.109,I thought it princely charity to grieve them.,PERICLES
330,1.2.110,"Well, my lord, since you have given me leave to speak.",HELICANUS
331,1.2.111,"Freely will I speak. Antiochus you fear,",HELICANUS
332,1.2.112,"And justly too, I think, you fear the tyrant,",HELICANUS
333,1.2.113,Who either by public war or private treason,HELICANUS
334,1.2.114,Will take away your life.,HELICANUS
335,1.2.115,"Therefore, my lord, go travel for a while,",HELICANUS
336,1.2.116,"Till that his rage and anger be forgot,",HELICANUS
337,1.2.117,Or till the Destinies do cut his thread of life.,HELICANUS
338,1.2.118,Your rule direct to any; if to me.,HELICANUS
339,1.2.119,Day serves not light more faithful than I'll be.,HELICANUS
340,1.2.120,I do not doubt thy faith;,PERICLES
341,1.2.121,But should he wrong my liberties in my absence?,PERICLES
342,1.2.122,"We'll mingle our bloods together in the earth,",HELICANUS
343,1.2.123,From whence we had our being and our birth.,HELICANUS
344,1.2.124,"Tyre, I now look from thee then, and to Tarsus",PERICLES
345,1.2.125,"Intend my travel, where I'll hear from thee;",PERICLES
346,1.2.126,And by whose letters I'll dispose myself.,PERICLES
347,1.2.127,The care I had and have of subjects' good,PERICLES
348,1.2.128,On thee I lay whose wisdom's strength can bear it.,PERICLES
349,1.2.129,"I'll take thy word for faith, not ask thine oath:",PERICLES
350,1.2.130,Who shuns not to break one will sure crack both:,PERICLES
351,1.2.131,"But in our orbs we'll live so round and safe,",PERICLES
352,1.2.132,"That time of both this truth shall ne'er convince,",PERICLES
353,1.2.133,"Thou show'dst a subject's shine, I a true prince.",PERICLES
354,1.3.1,"So, this is Tyre, and this the court. Here must I",THALIARD
355,1.3.2,"kill King Pericles; and if I do it not, I am sure to",THALIARD
356,1.3.3,"be hanged at home: 'tis dangerous. Well, I perceive",THALIARD
357,1.3.4,"he was a wise fellow, and had good discretion, that,",THALIARD
358,1.3.5,"being bid to ask what he would of the king, desired",THALIARD
359,1.3.6,he might know none of his secrets: now do I see he,THALIARD
360,1.3.7,had some reason for't; for if a king bid a man be a,THALIARD
361,1.3.8,"villain, he's bound by the indenture of his oath to",THALIARD
362,1.3.9,be one! Hush! here come the lords of Tyre.,THALIARD
363,1.3.10,"You shall not need, my fellow peers of Tyre,",HELICANUS
364,1.3.11,Further to question me of your king's departure:,HELICANUS
365,1.3.12,"His seal'd commission, left in trust with me,",HELICANUS
366,1.3.13,Doth speak sufficiently he's gone to travel.,HELICANUS
367,1.3.14,[Aside]  How! the king gone!,THALIARD
368,1.3.15,"If further yet you will be satisfied,",HELICANUS
369,1.3.16,"Why, as it were unlicensed of your loves,",HELICANUS
370,1.3.17,"He would depart, I'll give some light unto you.",HELICANUS
371,1.3.18,Being at Antioch--,HELICANUS
372,1.3.19,[Aside]          What from Antioch?,THALIARD
373,1.3.20,Royal Antiochus--on what cause I know not--,HELICANUS
374,1.3.21,Took some displeasure at him; at least he judged so:,HELICANUS
375,1.3.22,"And doubting lest that he had err'd or sinn'd,",HELICANUS
376,1.3.23,"To show his sorrow, he'ld correct himself;",HELICANUS
377,1.3.24,"So puts himself unto the shipman's toil,",HELICANUS
378,1.3.25,With whom each minute threatens life or death.,HELICANUS
379,1.3.26,"[Aside]  Well, I perceive",THALIARD
380,1.3.27,"I shall not be hang'd now, although I would;",THALIARD
381,1.3.28,"But since he's gone, the king's seas must please:",THALIARD
382,1.3.29,"He 'scaped the land, to perish at the sea.",THALIARD
383,1.3.30,I'll present myself. Peace to the lords of Tyre!,THALIARD
384,1.3.31,Lord Thaliard from Antiochus is welcome.,HELICANUS
385,1.3.32,From him I come,THALIARD
386,1.3.33,With message unto princely Pericles;,THALIARD
387,1.3.34,But since my landing I have understood,THALIARD
388,1.3.35,"Your lord has betook himself to unknown travels,",THALIARD
389,1.3.36,My message must return from whence it came.,THALIARD
390,1.3.37,"We have no reason to desire it,",HELICANUS
391,1.3.38,"Commended to our master, not to us:",HELICANUS
392,1.3.39,"Yet, ere you shall depart, this we desire,",HELICANUS
393,1.3.40,"As friends to Antioch, we may feast in Tyre.",HELICANUS
394,1.4.1,"My Dionyza, shall we rest us here,",CLEON
395,1.4.2,"And by relating tales of others' griefs,",CLEON
396,1.4.3,See if 'twill teach us to forget our own?,CLEON
397,1.4.4,That were to blow at fire in hope to quench it;,DIONYZA
398,1.4.5,For who digs hills because they do aspire,DIONYZA
399,1.4.6,Throws down one mountain to cast up a higher.,DIONYZA
400,1.4.7,"O my distressed lord, even such our griefs are;",DIONYZA
401,1.4.8,"Here they're but felt, and seen with mischief's eyes,",DIONYZA
402,1.4.9,"But like to groves, being topp'd, they higher rise.",DIONYZA
403,1.4.10,"O Dionyza,",CLEON
404,1.4.11,"Who wanteth food, and will not say he wants it,",CLEON
405,1.4.12,Or can conceal his hunger till he famish?,CLEON
406,1.4.13,Our tongues and sorrows do sound deep,CLEON
407,1.4.14,"Our woes into the air; our eyes do weep,",CLEON
408,1.4.15,Till tongues fetch breath that may proclaim them louder;,CLEON
409,1.4.16,"That, if heaven slumber while their creatures want,",CLEON
410,1.4.17,They may awake their helps to comfort them.,CLEON
411,1.4.18,"I'll then discourse our woes, felt several years,",CLEON
412,1.4.19,And wanting breath to speak help me with tears.,CLEON
413,1.4.20,"I'll do my best, sir.",DIONYZA
414,1.4.21,"This Tarsus, o'er which I have the government,",CLEON
415,1.4.22,"A city on whom plenty held full hand,",CLEON
416,1.4.23,For riches strew'd herself even in the streets;,CLEON
417,1.4.24,"Whose towers bore heads so high they kiss'd the clouds,",CLEON
418,1.4.25,And strangers ne'er beheld but wondered at;,CLEON
419,1.4.26,"Whose men and dames so jetted and adorn'd,",CLEON
420,1.4.27,Like one another's glass to trim them by:,CLEON
421,1.4.28,"Their tables were stored full, to glad the sight,",CLEON
422,1.4.29,And not so much to feed on as delight;,CLEON
423,1.4.30,"All poverty was scorn'd, and pride so great,",CLEON
424,1.4.31,The name of help grew odious to repeat.,CLEON
425,1.4.32,"O, 'tis too true.",DIONYZA
426,1.4.33,"But see what heaven can do! By this our change,",CLEON
427,1.4.34,"These mouths, who but of late, earth, sea, and air,",CLEON
428,1.4.35,"Were all too little to content and please,",CLEON
429,1.4.36,"Although they gave their creatures in abundance,",CLEON
430,1.4.37,"As houses are defiled for want of use,",CLEON
431,1.4.38,They are now starved for want of exercise:,CLEON
432,1.4.39,"Those palates who, not yet two summers younger,",CLEON
433,1.4.40,"Must have inventions to delight the taste,",CLEON
434,1.4.41,"Would now be glad of bread, and beg for it:",CLEON
435,1.4.42,"Those mothers who, to nousle up their babes,",CLEON
436,1.4.43,"Thought nought too curious, are ready now",CLEON
437,1.4.44,To eat those little darlings whom they loved.,CLEON
438,1.4.45,"So sharp are hunger's teeth, that man and wife",CLEON
439,1.4.46,Draw lots who first shall die to lengthen life:,CLEON
440,1.4.47,"Here stands a lord, and there a lady weeping;",CLEON
441,1.4.48,"Here many sink, yet those which see them fall",CLEON
442,1.4.49,Have scarce strength left to give them burial.,CLEON
443,1.4.50,Is not this true?,CLEON
444,1.4.51,Our cheeks and hollow eyes do witness it.,DIONYZA
445,1.4.52,"O, let those cities that of plenty's cup",CLEON
446,1.4.53,"And her prosperities so largely taste,",CLEON
447,1.4.54,"With their superfluous riots, hear these tears!",CLEON
448,1.4.55,The misery of Tarsus may be theirs.,CLEON
449,1.4.56,Where's the lord governor?,Lord
450,1.4.57,Here.,CLEON
451,1.4.58,"Speak out thy sorrows which thou bring'st in haste,",CLEON
452,1.4.59,For comfort is too far for us to expect.,CLEON
453,1.4.60,"We have descried, upon our neighbouring shore,",Lord
454,1.4.61,A portly sail of ships make hitherward.,Lord
455,1.4.62,I thought as much.,CLEON
456,1.4.63,"One sorrow never comes but brings an heir,",CLEON
457,1.4.64,That may succeed as his inheritor;,CLEON
458,1.4.65,"And so in ours: some neighbouring nation,",CLEON
459,1.4.66,"Taking advantage of our misery,",CLEON
460,1.4.67,"Hath stuff'd these hollow vessels with their power,",CLEON
461,1.4.68,"To beat us down, the which are down already;",CLEON
462,1.4.69,"And make a conquest of unhappy me,",CLEON
463,1.4.70,Whereas no glory's got to overcome.,CLEON
464,1.4.71,"That's the least fear; for, by the semblance",Lord
465,1.4.72,"Of their white flags display'd, they bring us peace,",Lord
466,1.4.73,"And come to us as favourers, not as foes.",Lord
467,1.4.74,Thou speak'st like him's untutor'd to repeat:,CLEON
