,LineNos,Lines,Speakers
82,1.1.81,"No, be assured you shall not find me, daughter,",QUEEN
83,1.1.82,"After the slander of most stepmothers,",QUEEN
84,1.1.83,"Evil-eyed unto you: you're my prisoner, but",QUEEN
85,1.1.84,Your gaoler shall deliver you the keys,QUEEN
86,1.1.85,"That lock up your restraint. For you, Posthumus,",QUEEN
87,1.1.86,"So soon as I can win the offended king,",QUEEN
88,1.1.87,"I will be known your advocate: marry, yet",QUEEN
89,1.1.88,"The fire of rage is in him, and 'twere good",QUEEN
90,1.1.89,You lean'd unto his sentence with what patience,QUEEN
91,1.1.90,Your wisdom may inform you.,QUEEN
92,1.1.91,"Please your highness,",POSTHUMUS LEONATUS
93,1.1.92,I will from hence to-day.,POSTHUMUS LEONATUS
94,1.1.93,You know the peril.,QUEEN
95,1.1.94,"I'll fetch a turn about the garden, pitying",QUEEN
96,1.1.95,"The pangs of barr'd affections, though the king",QUEEN
97,1.1.96,Hath charged you should not speak together.,QUEEN
98,1.1.97,O,IMOGEN
99,1.1.98,Dissembling courtesy! How fine this tyrant,IMOGEN
100,1.1.99,"Can tickle where she wounds! My dearest husband,",IMOGEN
101,1.1.100,I something fear my father's wrath; but nothing--,IMOGEN
102,1.1.101,Always reserved my holy duty--what,IMOGEN
103,1.1.102,His rage can do on me: you must be gone;,IMOGEN
104,1.1.103,And I shall here abide the hourly shot,IMOGEN
105,1.1.104,"Of angry eyes, not comforted to live,",IMOGEN
106,1.1.105,But that there is this jewel in the world,IMOGEN
107,1.1.106,That I may see again.,IMOGEN
108,1.1.107,My queen! my mistress!,POSTHUMUS LEONATUS
109,1.1.108,"O lady, weep no more, lest I give cause",POSTHUMUS LEONATUS
110,1.1.109,To be suspected of more tenderness,POSTHUMUS LEONATUS
111,1.1.110,Than doth become a man. I will remain,POSTHUMUS LEONATUS
112,1.1.111,The loyal'st husband that did e'er plight troth:,POSTHUMUS LEONATUS
113,1.1.112,"My residence in Rome at one Philario's,",POSTHUMUS LEONATUS
114,1.1.113,"Who to my father was a friend, to me",POSTHUMUS LEONATUS
115,1.1.114,"Known but by letter: thither write, my queen,",POSTHUMUS LEONATUS
116,1.1.115,"And with mine eyes I'll drink the words you send,",POSTHUMUS LEONATUS
117,1.1.116,Though ink be made of gall.,POSTHUMUS LEONATUS
118,1.1.117,"Be brief, I pray you:",QUEEN
119,1.1.118,"If the king come, I shall incur I know not",QUEEN
120,1.1.119,How much of his displeasure.,QUEEN
121,1.1.120,Yet I'll move him,QUEEN
122,1.1.121,"To walk this way: I never do him wrong,",QUEEN
123,1.1.122,"But he does buy my injuries, to be friends;",QUEEN
124,1.1.123,Pays dear for my offences.,QUEEN
125,1.1.124,Should we be taking leave,POSTHUMUS LEONATUS
126,1.1.125,"As long a term as yet we have to live,",POSTHUMUS LEONATUS
127,1.1.126,The loathness to depart would grow. Adieu!,POSTHUMUS LEONATUS
128,1.1.127,"Nay, stay a little:",IMOGEN
129,1.1.128,"Were you but riding forth to air yourself,",IMOGEN
130,1.1.129,"Such parting were too petty. Look here, love;",IMOGEN
131,1.1.130,"This diamond was my mother's: take it, heart;",IMOGEN
132,1.1.131,"But keep it till you woo another wife,",IMOGEN
133,1.1.132,When Imogen is dead.,IMOGEN
134,1.1.133,"How, how! another?",POSTHUMUS LEONATUS
135,1.1.134,"You gentle gods, give me but this I have,",POSTHUMUS LEONATUS
136,1.1.135,And sear up my embracements from a next,POSTHUMUS LEONATUS
137,1.1.136,With bonds of death!,POSTHUMUS LEONATUS
138,1.1.137,"Remain, remain thou here",POSTHUMUS LEONATUS
139,1.1.138,"While sense can keep it on. And, sweetest, fairest,",POSTHUMUS LEONATUS
140,1.1.139,"As I my poor self did exchange for you,",POSTHUMUS LEONATUS
141,1.1.140,"To your so infinite loss, so in our trifles",POSTHUMUS LEONATUS
142,1.1.141,I still win of you: for my sake wear this;,POSTHUMUS LEONATUS
143,1.1.142,It is a manacle of love; I'll place it,POSTHUMUS LEONATUS
144,1.1.143,Upon this fairest prisoner.,POSTHUMUS LEONATUS
145,1.1.144,O the gods!,IMOGEN
146,1.1.145,When shall we see again?,IMOGEN
147,1.1.146,"Alack, the king!",POSTHUMUS LEONATUS
148,1.1.147,"Thou basest thing, avoid! hence, from my sight!",CYMBELINE
149,1.1.148,If after this command thou fraught the court,CYMBELINE
150,1.1.149,"With thy unworthiness, thou diest: away!",CYMBELINE
151,1.1.150,Thou'rt poison to my blood.,CYMBELINE
152,1.1.151,The gods protect you!,POSTHUMUS LEONATUS
153,1.1.152,And bless the good remainders of the court! I am gone.,POSTHUMUS LEONATUS
154,1.1.153,                  There cannot be a pinch in death,IMOGEN
155,1.1.154,More sharp than this is.,IMOGEN
156,1.1.155,"O disloyal thing,",CYMBELINE
157,1.1.156,"That shouldst repair my youth, thou heap'st",CYMBELINE
158,1.1.157,A year's age on me.,CYMBELINE
159,1.1.158,"I beseech you, sir,",IMOGEN
160,1.1.159,Harm not yourself with your vexation,IMOGEN
161,1.1.160,I am senseless of your wrath; a touch more rare,IMOGEN
162,1.1.161,"Subdues all pangs, all fears.",IMOGEN
163,1.1.162,Past grace? obedience?,CYMBELINE
164,1.1.163,"Past hope, and in despair; that way, past grace.",IMOGEN
165,1.1.164,That mightst have had the sole son of my queen!,CYMBELINE
166,1.1.165,"O blest, that I might not! I chose an eagle,",IMOGEN
167,1.1.166,And did avoid a puttock.,IMOGEN
168,1.1.167,Thou took'st a beggar; wouldst have made my throne,CYMBELINE
169,1.1.168,A seat for baseness.,CYMBELINE
170,1.1.169,No; I rather added,IMOGEN
171,1.1.170,A lustre to it.,IMOGEN
172,1.1.171,                  O thou vile one!,CYMBELINE
173,1.1.172,"Sir,",IMOGEN
174,1.1.173,It is your fault that I have loved Posthumus:,IMOGEN
175,1.1.174,"You bred him as my playfellow, and he is",IMOGEN
176,1.1.175,"A man worth any woman, overbuys me",IMOGEN
177,1.1.176,Almost the sum he pays.,IMOGEN
178,1.1.177,"What, art thou mad?",CYMBELINE
179,1.1.178,"Almost, sir: heaven restore me! Would I were",IMOGEN
180,1.1.179,"A neat-herd's daughter, and my Leonatus",IMOGEN
181,1.1.180,Our neighbour shepherd's son!,IMOGEN
182,1.1.181,Thou foolish thing!,CYMBELINE
183,1.1.182,They were again together: you have done,CYMBELINE
184,1.1.183,"Not after our command. Away with her,",CYMBELINE
185,1.1.184,And pen her up.,CYMBELINE
186,1.1.185,"                  Beseech your patience. Peace,",QUEEN
187,1.1.186,"Dear lady daughter, peace! Sweet sovereign,",QUEEN
188,1.1.187,Leave us to ourselves; and make yourself some comfort,QUEEN
189,1.1.188,Out of your best advice.,QUEEN
190,1.1.189,"Nay, let her languish",CYMBELINE
191,1.1.190,"A drop of blood a day; and, being aged,",CYMBELINE
192,1.1.191,Die of this folly!,CYMBELINE
193,1.1.192,                  Fie! you must give way.,QUEEN
194,1.1.193,"Here is your servant. How now, sir! What news?",QUEEN
195,1.1.194,My lord your son drew on my master.,PISANIO
196,1.1.195,Ha!,QUEEN
197,1.1.196,"No harm, I trust, is done?",QUEEN
198,1.1.197,"There might have been,",PISANIO
199,1.1.198,But that my master rather play'd than fought,PISANIO
200,1.1.199,And had no help of anger: they were parted,PISANIO
201,1.1.200,By gentlemen at hand.,PISANIO
202,1.1.201,I am very glad on't.,QUEEN
203,1.1.202,Your son's my father's friend; he takes his part.,IMOGEN
204,1.1.203,To draw upon an exile! O brave sir!,IMOGEN
205,1.1.204,I would they were in Afric both together;,IMOGEN
206,1.1.205,"Myself by with a needle, that I might prick",IMOGEN
207,1.1.206,The goer-back. Why came you from your master?,IMOGEN
208,1.1.207,On his command: he would not suffer me,PISANIO
209,1.1.208,To bring him to the haven; left these notes,PISANIO
210,1.1.209,"Of what commands I should be subject to,",PISANIO
211,1.1.210,When 't pleased you to employ me.,PISANIO
212,1.1.211,This hath been,QUEEN
213,1.1.212,Your faithful servant: I dare lay mine honour,QUEEN
214,1.1.213,He will remain so.,QUEEN
215,1.1.214,                  I humbly thank your highness.,PISANIO
216,1.1.215,"Pray, walk awhile.",QUEEN
217,1.1.216,"                  About some half-hour hence,",IMOGEN
218,1.1.217,"I pray you, speak with me: you shall at least",IMOGEN
219,1.1.218,Go see my lord aboard: for this time leave me.,IMOGEN
220,1.2.1,"Sir, I would advise you to shift a shirt; the",First Lord
221,1.2.2,violence of action hath made you reek as a,First Lord
222,1.2.3,"sacrifice: where air comes out, air comes in:",First Lord
223,1.2.4,there's none abroad so wholesome as that you vent.,First Lord
224,1.2.5,"If my shirt were bloody, then to shift it. Have I hurt him?",CLOTEN
225,1.2.6,"[Aside]  No, 'faith; not so much as his patience.",Second Lord
226,1.2.7,"Hurt him! his body's a passable carcass, if he be",First Lord
227,1.2.8,"not hurt: it is a thoroughfare for steel, if it be not hurt.",First Lord
228,1.2.9,[Aside]  His steel was in debt; it went o' the,Second Lord
229,1.2.10,backside the town.,Second Lord
230,1.2.11,The villain would not stand me.,CLOTEN
231,1.2.12,"[Aside]  No; but he fled forward still, toward your face.",Second Lord
232,1.2.13,Stand you! You have land enough of your own: but,First Lord
233,1.2.14,he added to your having; gave you some ground.,First Lord
234,1.2.15,[Aside]  As many inches as you have oceans. Puppies!,Second Lord
235,1.2.16,I would they had not come between us.,CLOTEN
236,1.2.17,"[Aside]  So would I, till you had measured how long",Second Lord
237,1.2.18,a fool you were upon the ground.,Second Lord
238,1.2.19,And that she should love this fellow and refuse me!,CLOTEN
239,1.2.20,"[Aside]  If it be a sin to make a true election, she",Second Lord
240,1.2.21,is damned.,Second Lord
241,1.2.22,"Sir, as I told you always, her beauty and her brain",First Lord
242,1.2.23,"go not together: she's a good sign, but I have seen",First Lord
243,1.2.24,small reflection of her wit.,First Lord
244,1.2.25,"[Aside]  She shines not upon fools, lest the",Second Lord
245,1.2.26,reflection should hurt her.,Second Lord
246,1.2.27,"Come, I'll to my chamber. Would there had been some",CLOTEN
247,1.2.28,hurt done!,CLOTEN
248,1.2.29,[Aside]  I wish not so; unless it had been the fall,Second Lord
249,1.2.30,"of an ass, which is no great hurt.",Second Lord
250,1.2.31,You'll go with us?,CLOTEN
251,1.2.32,I'll attend your lordship.,First Lord
252,1.2.33,"Nay, come, let's go together.",CLOTEN
253,1.2.34,"Well, my lord.",Second Lord
254,1.3.1,"I would thou grew'st unto the shores o' the haven,",IMOGEN
255,1.3.2,And question'dst every sail: if he should write,IMOGEN
256,1.3.3,"And not have it, 'twere a paper lost,",IMOGEN
257,1.3.4,As offer'd mercy is. What was the last,IMOGEN
258,1.3.5,That he spake to thee?,IMOGEN
259,1.3.6,"It was his queen, his queen!",PISANIO
260,1.3.7,Then waved his handkerchief?,IMOGEN
261,1.3.8,"And kiss'd it, madam.",PISANIO
262,1.3.9,Senseless Linen! happier therein than I!,IMOGEN
263,1.3.10,And that was all?,IMOGEN
264,1.3.11,"                  No, madam; for so long",PISANIO
265,1.3.12,As he could make me with this eye or ear,PISANIO
266,1.3.13,"Distinguish him from others, he did keep",PISANIO
267,1.3.14,"The deck, with glove, or hat, or handkerchief,",PISANIO
268,1.3.15,"Still waving, as the fits and stirs of 's mind",PISANIO
269,1.3.16,"Could best express how slow his soul sail'd on,",PISANIO
270,1.3.17,How swift his ship.,PISANIO
271,1.3.18,Thou shouldst have made him,IMOGEN
272,1.3.19,"As little as a crow, or less, ere left",IMOGEN
273,1.3.20,To after-eye him.,IMOGEN
274,1.3.21,"                  Madam, so I did.",PISANIO
275,1.3.22,"I would have broke mine eye-strings; crack'd them, but",IMOGEN
276,1.3.23,"To look upon him, till the diminution",IMOGEN
277,1.3.24,"Of space had pointed him sharp as my needle,",IMOGEN
278,1.3.25,"Nay, follow'd him, till he had melted from",IMOGEN
279,1.3.26,"The smallness of a gnat to air, and then",IMOGEN
280,1.3.27,"Have turn'd mine eye and wept. But, good Pisanio,",IMOGEN
281,1.3.28,When shall we hear from him?,IMOGEN
282,1.3.29,"Be assured, madam,",PISANIO
283,1.3.30,With his next vantage.,PISANIO
284,1.3.31,"I did not take my leave of him, but had",IMOGEN
285,1.3.32,Most pretty things to say: ere I could tell him,IMOGEN
286,1.3.33,How I would think on him at certain hours,IMOGEN
287,1.3.34,"Such thoughts and such, or I could make him swear",IMOGEN
288,1.3.35,The shes of Italy should not betray,IMOGEN
289,1.3.36,"Mine interest and his honour, or have charged him,",IMOGEN
290,1.3.37,"At the sixth hour of morn, at noon, at midnight,",IMOGEN
291,1.3.38,"To encounter me with orisons, for then",IMOGEN
292,1.3.39,I am in heaven for him; or ere I could,IMOGEN
293,1.3.40,Give him that parting kiss which I had set,IMOGEN
294,1.3.41,"Betwixt two charming words, comes in my father",IMOGEN
295,1.3.42,And like the tyrannous breathing of the north,IMOGEN
296,1.3.43,Shakes all our buds from growing.,IMOGEN
297,1.3.44,"The queen, madam,",Lady
298,1.3.45,Desires your highness' company.,Lady
299,1.3.46,"Those things I bid you do, get them dispatch'd.",IMOGEN
300,1.3.47,I will attend the queen.,IMOGEN
301,1.3.48,"Madam, I shall.",PISANIO
302,1.4.1,"Believe it, sir, I have seen him in Britain: he was",IACHIMO
303,1.4.2,"then of a crescent note, expected to prove so worthy",IACHIMO
304,1.4.3,as since he hath been allowed the name of; but I,IACHIMO
305,1.4.4,could then have looked on him without the help of,IACHIMO
306,1.4.5,"admiration, though the catalogue of his endowments",IACHIMO
307,1.4.6,had been tabled by his side and I to peruse him by items.,IACHIMO
308,1.4.7,You speak of him when he was less furnished than now,PHILARIO
309,1.4.8,he is with that which makes him both without and within.,PHILARIO
310,1.4.9,I have seen him in France: we had very many there,Frenchman
311,1.4.10,could behold the sun with as firm eyes as he.,Frenchman
312,1.4.11,"This matter of marrying his king's daughter, wherein",IACHIMO
313,1.4.12,"he must be weighed rather by her value than his own,",IACHIMO
314,1.4.13,"words him, I doubt not, a great deal from the matter.",IACHIMO
315,1.4.14,And then his banishment.,Frenchman
316,1.4.15,"Ay, and the approbation of those that weep this",IACHIMO
317,1.4.16,lamentable divorce under her colours are wonderfully,IACHIMO
318,1.4.17,"to extend him; be it but to fortify her judgment,",IACHIMO
319,1.4.18,"which else an easy battery might lay flat, for",IACHIMO
320,1.4.19,taking a beggar without less quality. But how comes,IACHIMO
321,1.4.20,it he is to sojourn with you? How creeps,IACHIMO
322,1.4.21,acquaintance?,IACHIMO
323,1.4.22,His father and I were soldiers together; to whom I,PHILARIO
324,1.4.23,have been often bound for no less than my life.,PHILARIO
325,1.4.24,Here comes the Briton: let him be so entertained,PHILARIO
326,1.4.25,"amongst you as suits, with gentlemen of your",PHILARIO
327,1.4.26,"knowing, to a stranger of his quality.",PHILARIO
328,1.4.27,"I beseech you all, be better known to this",PHILARIO
329,1.4.28,gentleman; whom I commend to you as a noble friend,PHILARIO
330,1.4.29,of mine: how worthy he is I will leave to appear,PHILARIO
331,1.4.30,"hereafter, rather than story him in his own hearing.",PHILARIO
332,1.4.31,"Sir, we have known together in Orleans.",Frenchman
333,1.4.32,"Since when I have been debtor to you for courtesies,",POSTHUMUS LEONATUS
334,1.4.33,which I will be ever to pay and yet pay still.,POSTHUMUS LEONATUS
335,1.4.34,"Sir, you o'er-rate my poor kindness: I was glad I",Frenchman
336,1.4.35,did atone my countryman and you; it had been pity,Frenchman
337,1.4.36,you should have been put together with so mortal a,Frenchman
338,1.4.37,"purpose as then each bore, upon importance of so",Frenchman
339,1.4.38,slight and trivial a nature.,Frenchman
340,1.4.39,"By your pardon, sir, I was then a young traveller;",POSTHUMUS LEONATUS
341,1.4.40,rather shunned to go even with what I heard than in,POSTHUMUS LEONATUS
342,1.4.41,my every action to be guided by others' experiences:,POSTHUMUS LEONATUS
343,1.4.42,but upon my mended judgment--if I offend not to say,POSTHUMUS LEONATUS
344,1.4.43,it is mended--my quarrel was not altogether slight.,POSTHUMUS LEONATUS
345,1.4.44,"'Faith, yes, to be put to the arbitrement of swords,",Frenchman
346,1.4.45,and by such two that would by all likelihood have,Frenchman
347,1.4.46,"confounded one the other, or have fallen both.",Frenchman
348,1.4.47,"Can we, with manners, ask what was the difference?",IACHIMO
349,1.4.48,"Safely, I think: 'twas a contention in public,",Frenchman
350,1.4.49,"which may, without contradiction, suffer the report.",Frenchman
351,1.4.50,It was much like an argument that fell out last,Frenchman
352,1.4.51,"night, where each of us fell in praise of our",Frenchman
353,1.4.52,country mistresses; this gentleman at that time,Frenchman
354,1.4.53,vouching--and upon warrant of bloody,Frenchman
355,1.4.54,"affirmation--his to be more fair, virtuous, wise,",Frenchman
356,1.4.55,"chaste, constant-qualified and less attemptable",Frenchman
357,1.4.56,than any the rarest of our ladies in France.,Frenchman
358,1.4.57,"That lady is not now living, or this gentleman's",IACHIMO
359,1.4.58,opinion by this worn out.,IACHIMO
360,1.4.59,She holds her virtue still and I my mind.,POSTHUMUS LEONATUS
361,1.4.60,You must not so far prefer her 'fore ours of Italy.,IACHIMO
362,1.4.61,"Being so far provoked as I was in France, I would",POSTHUMUS LEONATUS
363,1.4.62,"abate her nothing, though I profess myself her",POSTHUMUS LEONATUS
364,1.4.63,"adorer, not her friend.",POSTHUMUS LEONATUS
365,1.4.64,As fair and as good--a kind of hand-in-hand,IACHIMO
366,1.4.65,comparison--had been something too fair and too good,IACHIMO
367,1.4.66,for any lady in Britain. If she went before others,IACHIMO
368,1.4.67,"I have seen, as that diamond of yours outlustres",IACHIMO
369,1.4.68,many I have beheld. I could not but believe she,IACHIMO
370,1.4.69,excelled many: but I have not seen the most,IACHIMO
371,1.4.70,"precious diamond that is, nor you the lady.",IACHIMO
372,1.4.71,I praised her as I rated her: so do I my stone.,POSTHUMUS LEONATUS
373,1.4.72,What do you esteem it at?,IACHIMO
374,1.4.73,More than the world enjoys.,POSTHUMUS LEONATUS
375,1.4.74,"Either your unparagoned mistress is dead, or she's",IACHIMO
376,1.4.75,outprized by a trifle.,IACHIMO
377,1.4.76,"You are mistaken: the one may be sold, or given, if",POSTHUMUS LEONATUS
378,1.4.77,"there were wealth enough for the purchase, or merit",POSTHUMUS LEONATUS
379,1.4.78,"for the gift: the other is not a thing for sale,",POSTHUMUS LEONATUS
380,1.4.79,and only the gift of the gods.,POSTHUMUS LEONATUS
381,1.4.80,Which the gods have given you?,IACHIMO
382,1.4.81,"Which, by their graces, I will keep.",POSTHUMUS LEONATUS
383,1.4.82,"You may wear her in title yours: but, you know,",IACHIMO
384,1.4.83,strange fowl light upon neighbouring ponds. Your,IACHIMO
385,1.4.84,ring may be stolen too: so your brace of unprizable,IACHIMO
386,1.4.85,estimations; the one is but frail and the other,IACHIMO
387,1.4.86,"casual; a cunning thief, or a that way accomplished",IACHIMO
388,1.4.87,"courtier, would hazard the winning both of first and last.",IACHIMO
389,1.4.88,Your Italy contains none so accomplished a courtier,POSTHUMUS LEONATUS
390,1.4.89,"to convince the honour of my mistress, if, in the",POSTHUMUS LEONATUS
391,1.4.90,"holding or loss of that, you term her frail. I do",POSTHUMUS LEONATUS
392,1.4.91,nothing doubt you have store of thieves;,POSTHUMUS LEONATUS
393,1.4.92,"notwithstanding, I fear not my ring.",POSTHUMUS LEONATUS
394,1.4.93,"Let us leave here, gentlemen.",PHILARIO
395,1.4.94,"Sir, with all my heart. This worthy signior, I",POSTHUMUS LEONATUS
396,1.4.95,"thank him, makes no stranger of me; we are familiar at first.",POSTHUMUS LEONATUS
397,1.4.96,"With five times so much conversation, I should get",IACHIMO
398,1.4.97,"ground of your fair mistress, make her go back, even",IACHIMO
399,1.4.98,"to the yielding, had I admittance and opportunity to friend.",IACHIMO
400,1.4.99,"No, no.",POSTHUMUS LEONATUS
401,1.4.100,I dare thereupon pawn the moiety of my estate to,IACHIMO
402,1.4.101,"your ring; which, in my opinion, o'ervalues it",IACHIMO
403,1.4.102,something: but I make my wager rather against your,IACHIMO
404,1.4.103,"confidence than her reputation: and, to bar your",IACHIMO
405,1.4.104,"offence herein too, I durst attempt it against any",IACHIMO
406,1.4.105,lady in the world.,IACHIMO
407,1.4.106,You are a great deal abused in too bold a,POSTHUMUS LEONATUS
408,1.4.107,persuasion; and I doubt not you sustain what you're,POSTHUMUS LEONATUS
409,1.4.108,worthy of by your attempt.,POSTHUMUS LEONATUS
410,1.4.109,What's that?,IACHIMO
411,1.4.110,"A repulse: though your attempt, as you call it,",POSTHUMUS LEONATUS
412,1.4.111,deserve more; a punishment too.,POSTHUMUS LEONATUS
413,1.4.112,"Gentlemen, enough of this: it came in too suddenly;",PHILARIO
414,1.4.113,"let it die as it was born, and, I pray you, be",PHILARIO
415,1.4.114,better acquainted.,PHILARIO
416,1.4.115,Would I had put my estate and my neighbour's on the,IACHIMO
417,1.4.116,approbation of what I have spoke!,IACHIMO
418,1.4.117,What lady would you choose to assail?,POSTHUMUS LEONATUS
419,1.4.118,Yours; whom in constancy you think stands so safe.,IACHIMO
420,1.4.119,"I will lay you ten thousand ducats to your ring,",IACHIMO
421,1.4.120,"that, commend me to the court where your lady is,",IACHIMO
422,1.4.121,with no more advantage than the opportunity of a,IACHIMO
423,1.4.122,"second conference, and I will bring from thence",IACHIMO
424,1.4.123,that honour of hers which you imagine so reserved.,IACHIMO
425,1.4.124,"I will wage against your gold, gold to it: my ring",POSTHUMUS LEONATUS
426,1.4.125,I hold dear as my finger; 'tis part of it.,POSTHUMUS LEONATUS
427,1.4.126,"You are afraid, and therein the wiser. If you buy",IACHIMO
428,1.4.127,"ladies' flesh at a million a dram, you cannot",IACHIMO
429,1.4.128,preserve it from tainting: but I see you have some,IACHIMO
430,1.4.129,"religion in you, that you fear.",IACHIMO
431,1.4.130,This is but a custom in your tongue; you bear a,POSTHUMUS LEONATUS
432,1.4.131,"graver purpose, I hope.",POSTHUMUS LEONATUS
433,1.4.132,"I am the master of my speeches, and would undergo",IACHIMO
434,1.4.133,"what's spoken, I swear.",IACHIMO
435,1.4.134,Will you? I shall but lend my diamond till your,POSTHUMUS LEONATUS
436,1.4.135,return: let there be covenants drawn between's: my,POSTHUMUS LEONATUS
437,1.4.136,mistress exceeds in goodness the hugeness of your,POSTHUMUS LEONATUS
438,1.4.137,unworthy thinking: I dare you to this match: here's my ring.,POSTHUMUS LEONATUS
439,1.4.138,I will have it no lay.,PHILARIO
440,1.4.139,"By the gods, it is one. If I bring you no",IACHIMO
441,1.4.140,sufficient testimony that I have enjoyed the dearest,IACHIMO
442,1.4.141,"bodily part of your mistress, my ten thousand ducats",IACHIMO
443,1.4.142,"are yours; so is your diamond too: if I come off,",IACHIMO
444,1.4.143,"and leave her in such honour as you have trust in,",IACHIMO
445,1.4.144,"she your jewel, this your jewel, and my gold are",IACHIMO
446,1.4.145,yours: provided I have your commendation for my more,IACHIMO
447,1.4.146,free entertainment.,IACHIMO
448,1.4.147,I embrace these conditions; let us have articles,POSTHUMUS LEONATUS
449,1.4.148,"betwixt us. Only, thus far you shall answer: if",POSTHUMUS LEONATUS
450,1.4.149,you make your voyage upon her and give me directly,POSTHUMUS LEONATUS
451,1.4.150,"to understand you have prevailed, I am no further",POSTHUMUS LEONATUS
