,LineNos,Lines,Speakers
223,1.1.222,"'Tis thine they give away, and not their own.",YORK
224,1.1.223,Pirates may make cheap pennyworths of their pillage,YORK
225,1.1.224,"And purchase friends and give to courtezans,",YORK
226,1.1.225,Still revelling like lords till all be gone;,YORK
227,1.1.226,While as the silly owner of the goods,YORK
228,1.1.227,Weeps over them and wrings his hapless hands,YORK
229,1.1.228,"And shakes his head and trembling stands aloof,",YORK
230,1.1.229,"While all is shared and all is borne away,",YORK
231,1.1.230,Ready to starve and dare not touch his own:,YORK
232,1.1.231,"So York must sit and fret and bite his tongue,",YORK
233,1.1.232,While his own lands are bargain'd for and sold.,YORK
234,1.1.233,"Methinks the realms of England, France and Ireland",YORK
235,1.1.234,Bear that proportion to my flesh and blood,YORK
236,1.1.235,As did the fatal brand Althaea burn'd,YORK
237,1.1.236,Unto the prince's heart of Calydon.,YORK
238,1.1.237,Anjou and Maine both given unto the French!,YORK
239,1.1.238,"Cold news for me, for I had hope of France,",YORK
240,1.1.239,Even as I have of fertile England's soil.,YORK
241,1.1.240,A day will come when York shall claim his own;,YORK
242,1.1.241,And therefore I will take the Nevils' parts,YORK
243,1.1.242,"And make a show of love to proud Duke Humphrey,",YORK
244,1.1.243,"And, when I spy advantage, claim the crown,",YORK
245,1.1.244,For that's the golden mark I seek to hit:,YORK
246,1.1.245,"Nor shall proud Lancaster usurp my right,",YORK
247,1.1.246,"Nor hold the sceptre in his childish fist,",YORK
248,1.1.247,"Nor wear the diadem upon his head,",YORK
249,1.1.248,Whose church-like humours fits not for a crown.,YORK
250,1.1.249,"Then, York, be still awhile, till time do serve:",YORK
251,1.1.250,"Watch thou and wake when others be asleep,",YORK
252,1.1.251,To pry into the secrets of the state;,YORK
253,1.1.252,"Till Henry, surfeiting in joys of love,",YORK
254,1.1.253,"With his new bride and England's dear-bought queen,",YORK
255,1.1.254,And Humphrey with the peers be fall'n at jars:,YORK
256,1.1.255,"Then will I raise aloft the milk-white rose,",YORK
257,1.1.256,With whose sweet smell the air shall be perfumed;,YORK
258,1.1.257,And in my standard bear the arms of York,YORK
259,1.1.258,To grapple with the house of Lancaster;,YORK
260,1.1.259,"And, force perforce, I'll make him yield the crown,",YORK
261,1.1.260,Whose bookish rule hath pull'd fair England down.,YORK
262,1.2.1,"Why droops my lord, like over-ripen'd corn,",DUCHESS
263,1.2.2,Hanging the head at Ceres' plenteous load?,DUCHESS
264,1.2.3,"Why doth the great Duke Humphrey knit his brows,",DUCHESS
265,1.2.4,As frowning at the favours of the world?,DUCHESS
266,1.2.5,"Why are thine eyes fixed to the sullen earth,",DUCHESS
267,1.2.6,Gazing on that which seems to dim thy sight?,DUCHESS
268,1.2.7,"What seest thou there? King Henry's diadem,",DUCHESS
269,1.2.8,Enchased with all the honours of the world?,DUCHESS
270,1.2.9,"If so, gaze on, and grovel on thy face,",DUCHESS
271,1.2.10,Until thy head be circled with the same.,DUCHESS
272,1.2.11,"Put forth thy hand, reach at the glorious gold.",DUCHESS
273,1.2.12,"What, is't too short? I'll lengthen it with mine:",DUCHESS
274,1.2.13,"And, having both together heaved it up,",DUCHESS
275,1.2.14,"We'll both together lift our heads to heaven,",DUCHESS
276,1.2.15,And never more abase our sight so low,DUCHESS
277,1.2.16,As to vouchsafe one glance unto the ground.,DUCHESS
278,1.2.17,"O Nell, sweet Nell, if thou dost love thy lord,",GLOUCESTER
279,1.2.18,Banish the canker of ambitious thoughts.,GLOUCESTER
280,1.2.19,"And may that thought, when I imagine ill",GLOUCESTER
281,1.2.20,"Against my king and nephew, virtuous Henry,",GLOUCESTER
282,1.2.21,Be my last breathing in this mortal world!,GLOUCESTER
283,1.2.22,My troublous dream this night doth make me sad.,GLOUCESTER
284,1.2.23,"What dream'd my lord? tell me, and I'll requite it",DUCHESS
285,1.2.24,With sweet rehearsal of my morning's dream.,DUCHESS
286,1.2.25,"Methought this staff, mine office-badge in court,",GLOUCESTER
287,1.2.26,"Was broke in twain; by whom I have forgot,",GLOUCESTER
288,1.2.27,"But, as I think, it was by the cardinal;",GLOUCESTER
289,1.2.28,And on the pieces of the broken wand,GLOUCESTER
290,1.2.29,"Were placed the heads of Edmund Duke of Somerset,",GLOUCESTER
291,1.2.30,"And William de la Pole, first duke of Suffolk.",GLOUCESTER
292,1.2.31,"This was my dream: what it doth bode, God knows.",GLOUCESTER
293,1.2.32,"Tut, this was nothing but an argument",DUCHESS
294,1.2.33,That he that breaks a stick of Gloucester's grove,DUCHESS
295,1.2.34,Shall lose his head for his presumption.,DUCHESS
296,1.2.35,"But list to me, my Humphrey, my sweet duke:",DUCHESS
297,1.2.36,Methought I sat in seat of majesty,DUCHESS
298,1.2.37,"In the cathedral church of Westminster,",DUCHESS
299,1.2.38,And in that chair where kings and queens are crown'd;,DUCHESS
300,1.2.39,Where Henry and dame Margaret kneel'd to me,DUCHESS
301,1.2.40,And on my head did set the diadem.,DUCHESS
302,1.2.41,"Nay, Eleanor, then must I chide outright:",GLOUCESTER
303,1.2.42,"Presumptuous dame, ill-nurtured Eleanor,",GLOUCESTER
304,1.2.43,"Art thou not second woman in the realm,",GLOUCESTER
305,1.2.44,"And the protector's wife, beloved of him?",GLOUCESTER
306,1.2.45,"Hast thou not worldly pleasure at command,",GLOUCESTER
307,1.2.46,Above the reach or compass of thy thought?,GLOUCESTER
308,1.2.47,"And wilt thou still be hammering treachery,",GLOUCESTER
309,1.2.48,To tumble down thy husband and thyself,GLOUCESTER
310,1.2.49,From top of honour to disgrace's feet?,GLOUCESTER
311,1.2.50,"Away from me, and let me hear no more!",GLOUCESTER
312,1.2.51,"What, what, my lord! are you so choleric",DUCHESS
313,1.2.52,"With Eleanor, for telling but her dream?",DUCHESS
314,1.2.53,"Next time I'll keep my dreams unto myself,",DUCHESS
315,1.2.54,And not be cheque'd.,DUCHESS
316,1.2.55,"Nay, be not angry; I am pleased again.",GLOUCESTER
317,1.2.56,"My lord protector, 'tis his highness' pleasure",Messenger
318,1.2.57,"You do prepare to ride unto Saint Alban's,",Messenger
319,1.2.58,Where as the king and queen do mean to hawk.,Messenger
320,1.2.59,"I go. Come, Nell, thou wilt ride with us?",GLOUCESTER
321,1.2.60,"Yes, my good lord, I'll follow presently.",DUCHESS
322,1.2.61,"Follow I must; I cannot go before,",DUCHESS
323,1.2.62,While Gloucester bears this base and humble mind.,DUCHESS
324,1.2.63,"Were I a man, a duke, and next of blood,",DUCHESS
325,1.2.64,I would remove these tedious stumbling-blocks,DUCHESS
326,1.2.65,And smooth my way upon their headless necks;,DUCHESS
327,1.2.66,"And, being a woman, I will not be slack",DUCHESS
328,1.2.67,To play my part in Fortune's pageant.,DUCHESS
329,1.2.68,"Where are you there? Sir John! nay, fear not, man,",DUCHESS
330,1.2.69,We are alone; here's none but thee and I.,DUCHESS
331,1.2.70,Jesus preserve your royal majesty!,HUME
332,1.2.71,What say'st thou? majesty! I am but grace.,DUCHESS
333,1.2.72,"But, by the grace of God, and Hume's advice,",HUME
334,1.2.73,Your grace's title shall be multiplied.,HUME
335,1.2.74,"What say'st thou, man? hast thou as yet conferr'd",DUCHESS
336,1.2.75,"With Margery Jourdain, the cunning witch,",DUCHESS
337,1.2.76,"With Roger Bolingbroke, the conjurer?",DUCHESS
338,1.2.77,And will they undertake to do me good?,DUCHESS
339,1.2.78,"This they have promised, to show your highness",HUME
340,1.2.79,"A spirit raised from depth of under-ground,",HUME
341,1.2.80,That shall make answer to such questions,HUME
342,1.2.81,As by your grace shall be propounded him.,HUME
343,1.2.82,It is enough; I'll think upon the questions:,DUCHESS
344,1.2.83,"When from St. Alban's we do make return,",DUCHESS
345,1.2.84,We'll see these things effected to the full.,DUCHESS
346,1.2.85,"Here, Hume, take this reward; make merry, man,",DUCHESS
347,1.2.86,With thy confederates in this weighty cause.,DUCHESS
348,1.2.87,Hume must make merry with the duchess' gold;,HUME
349,1.2.88,"Marry, and shall. But how now, Sir John Hume!",HUME
350,1.2.89,"Seal up your lips, and give no words but mum:",HUME
351,1.2.90,The business asketh silent secrecy.,HUME
352,1.2.91,Dame Eleanor gives gold to bring the witch:,HUME
353,1.2.92,"Gold cannot come amiss, were she a devil.",HUME
354,1.2.93,Yet have I gold flies from another coast;,HUME
355,1.2.94,"I dare not say, from the rich cardinal",HUME
356,1.2.95,"And from the great and new-made Duke of Suffolk,",HUME
357,1.2.96,"Yet I do find it so; for to be plain,",HUME
358,1.2.97,"They, knowing Dame Eleanor's aspiring humour,",HUME
359,1.2.98,Have hired me to undermine the duchess,HUME
360,1.2.99,And buz these conjurations in her brain.,HUME
361,1.2.100,They say 'A crafty knave does need no broker;',HUME
362,1.2.101,Yet am I Suffolk and the cardinal's broker.,HUME
363,1.2.102,"Hume, if you take not heed, you shall go near",HUME
364,1.2.103,To call them both a pair of crafty knaves.,HUME
365,1.2.104,"Well, so it stands; and thus, I fear, at last",HUME
366,1.2.105,"Hume's knavery will be the duchess' wreck,",HUME
367,1.2.106,And her attainture will be Humphrey's fall:,HUME
368,1.2.107,"Sort how it will, I shall have gold for all.",HUME
369,1.3.1,"My masters, let's stand close: my lord protector",First Petitioner
370,1.3.2,"will come this way by and by, and then we may deliver",First Petitioner
371,1.3.3,our supplications in the quill.,First Petitioner
372,1.3.4,"Marry, the Lord protect him, for he's a good man!",Second Petitioner
373,1.3.5,Jesu bless him!,Second Petitioner
374,1.3.6,"Here a' comes, methinks, and the queen with him.",PETER
375,1.3.7,"I'll be the first, sure.",PETER
376,1.3.8,"Come back, fool; this is the Duke of Suffolk, and",Second Petitioner
377,1.3.9,not my lord protector.,Second Petitioner
378,1.3.10,"How now, fellow! would'st anything with me?",SUFFOLK
379,1.3.11,"I pray, my lord, pardon me; I took ye for my lord",First Petitioner
380,1.3.12,protector.,First Petitioner
381,1.3.13,[Reading]  'To my Lord Protector!' Are your,QUEEN MARGARET
382,1.3.14,supplications to his lordship? Let me see them:,QUEEN MARGARET
383,1.3.15,what is thine?,QUEEN MARGARET
384,1.3.16,"Mine is, an't please your grace, against John",First Petitioner
385,1.3.17,"Goodman, my lord cardinal's man, for keeping my",First Petitioner
386,1.3.18,"house, and lands, and wife and all, from me.",First Petitioner
387,1.3.19,"Thy wife, too! that's some wrong, indeed. What's",SUFFOLK
388,1.3.20,yours? What's here!,SUFFOLK
389,1.3.21,"'Against the Duke of Suffolk, for enclosing the",SUFFOLK
390,1.3.22,"commons of Melford.' How now, sir knave!",SUFFOLK
391,1.3.23,"Alas, sir, I am but a poor petitioner of our whole township.",Second Petitioner
392,1.3.24,"[Giving his petition]  Against my master, Thomas",PETER
393,1.3.25,"Horner, for saying that the Duke of York was rightful",PETER
394,1.3.26,heir to the crown.,PETER
395,1.3.27,What sayst thou? did the Duke of York say he was,QUEEN MARGARET
396,1.3.28,rightful heir to the crown?,QUEEN MARGARET
397,1.3.29,"That my master was? no, forsooth: my master said",PETER
398,1.3.30,"that he was, and that the king was an usurper.",PETER
399,1.3.31,Who is there?,SUFFOLK
400,1.3.32,"Take this fellow in, and send for",SUFFOLK
401,1.3.33,his master with a pursuivant presently: we'll hear,SUFFOLK
402,1.3.34,more of your matter before the King.,SUFFOLK
403,1.3.35,"And as for you, that love to be protected",QUEEN MARGARET
404,1.3.36,"Under the wings of our protector's grace,",QUEEN MARGARET
405,1.3.37,"Begin your suits anew, and sue to him.",QUEEN MARGARET
406,1.3.38,"Away, base cullions! Suffolk, let them go.",QUEEN MARGARET
407,1.3.39,"Come, let's be gone.",ALL
408,1.3.40,"My Lord of Suffolk, say, is this the guise,",QUEEN MARGARET
409,1.3.41,Is this the fashion in the court of England?,QUEEN MARGARET
410,1.3.42,"Is this the government of Britain's isle,",QUEEN MARGARET
411,1.3.43,And this the royalty of Albion's king?,QUEEN MARGARET
412,1.3.44,What shall King Henry be a pupil still,QUEEN MARGARET
413,1.3.45,Under the surly Gloucester's governance?,QUEEN MARGARET
414,1.3.46,"Am I a queen in title and in style,",QUEEN MARGARET
415,1.3.47,And must be made a subject to a duke?,QUEEN MARGARET
416,1.3.48,"I tell thee, Pole, when in the city Tours",QUEEN MARGARET
417,1.3.49,Thou ran'st a tilt in honour of my love,QUEEN MARGARET
418,1.3.50,"And stolest away the ladies' hearts of France,",QUEEN MARGARET
419,1.3.51,I thought King Henry had resembled thee,QUEEN MARGARET
420,1.3.52,"In courage, courtship and proportion:",QUEEN MARGARET
421,1.3.53,"But all his mind is bent to holiness,",QUEEN MARGARET
422,1.3.54,To number Ave-Maries on his beads;,QUEEN MARGARET
423,1.3.55,"His champions are the prophets and apostles,",QUEEN MARGARET
424,1.3.56,"His weapons holy saws of sacred writ,",QUEEN MARGARET
425,1.3.57,"His study is his tilt-yard, and his loves",QUEEN MARGARET
426,1.3.58,Are brazen images of canonized saints.,QUEEN MARGARET
427,1.3.59,I would the college of the cardinals,QUEEN MARGARET
428,1.3.60,"Would choose him pope, and carry him to Rome,",QUEEN MARGARET
429,1.3.61,And set the triple crown upon his head:,QUEEN MARGARET
430,1.3.62,That were a state fit for his holiness.,QUEEN MARGARET
431,1.3.63,"Madam, be patient: as I was cause",SUFFOLK
432,1.3.64,"Your highness came to England, so will I",SUFFOLK
433,1.3.65,In England work your grace's full content.,SUFFOLK
434,1.3.66,"Beside the haughty protector, have we Beaufort,",QUEEN MARGARET
435,1.3.67,"The imperious churchman, Somerset, Buckingham,",QUEEN MARGARET
436,1.3.68,And grumbling York: and not the least of these,QUEEN MARGARET
437,1.3.69,But can do more in England than the king.,QUEEN MARGARET
