,LineNos,Lines,Speakers
107,1.1.106,To me for justice and rough chastisement;,HENRY BOLINGBROKE
108,1.1.107,"And, by the glorious worth of my descent,",HENRY BOLINGBROKE
109,1.1.108,"This arm shall do it, or this life be spent.",HENRY BOLINGBROKE
110,1.1.109,How high a pitch his resolution soars!,KING RICHARD II
111,1.1.110,"Thomas of Norfolk, what say'st thou to this?",KING RICHARD II
112,1.1.111,"O, let my sovereign turn away his face",THOMAS MOWBRAY
113,1.1.112,"And bid his ears a little while be deaf,",THOMAS MOWBRAY
114,1.1.113,"Till I have told this slander of his blood,",THOMAS MOWBRAY
115,1.1.114,How God and good men hate so foul a liar.,THOMAS MOWBRAY
116,1.1.115,"Mowbray, impartial are our eyes and ears:",KING RICHARD II
117,1.1.116,"Were he my brother, nay, my kingdom's heir,",KING RICHARD II
118,1.1.117,"As he is but my father's brother's son,",KING RICHARD II
119,1.1.118,"Now, by my sceptre's awe, I make a vow,",KING RICHARD II
120,1.1.119,Such neighbour nearness to our sacred blood,KING RICHARD II
121,1.1.120,"Should nothing privilege him, nor partialize",KING RICHARD II
122,1.1.121,The unstooping firmness of my upright soul:,KING RICHARD II
123,1.1.122,"He is our subject, Mowbray; so art thou:",KING RICHARD II
124,1.1.123,Free speech and fearless I to thee allow.,KING RICHARD II
125,1.1.124,"Then, Bolingbroke, as low as to thy heart,",THOMAS MOWBRAY
126,1.1.125,"Through the false passage of thy throat, thou liest.",THOMAS MOWBRAY
127,1.1.126,Three parts of that receipt I had for Calais,THOMAS MOWBRAY
128,1.1.127,Disbursed I duly to his highness' soldiers;,THOMAS MOWBRAY
129,1.1.128,"The other part reserved I by consent,",THOMAS MOWBRAY
130,1.1.129,For that my sovereign liege was in my debt,THOMAS MOWBRAY
131,1.1.130,"Upon remainder of a dear account,",THOMAS MOWBRAY
132,1.1.131,Since last I went to France to fetch his queen:,THOMAS MOWBRAY
133,1.1.132,"Now swallow down that lie. For Gloucester's death,",THOMAS MOWBRAY
134,1.1.133,I slew him not; but to my own disgrace,THOMAS MOWBRAY
135,1.1.134,Neglected my sworn duty in that case.,THOMAS MOWBRAY
136,1.1.135,"For you, my noble Lord of Lancaster,",THOMAS MOWBRAY
137,1.1.136,The honourable father to my foe,THOMAS MOWBRAY
138,1.1.137,"Once did I lay an ambush for your life,",THOMAS MOWBRAY
139,1.1.138,A trespass that doth vex my grieved soul,THOMAS MOWBRAY
140,1.1.139,But ere I last received the sacrament,THOMAS MOWBRAY
141,1.1.140,"I did confess it, and exactly begg'd",THOMAS MOWBRAY
142,1.1.141,"Your grace's pardon, and I hope I had it.",THOMAS MOWBRAY
143,1.1.142,"This is my fault: as for the rest appeall'd,",THOMAS MOWBRAY
144,1.1.143,"It issues from the rancour of a villain,",THOMAS MOWBRAY
145,1.1.144,A recreant and most degenerate traitor,THOMAS MOWBRAY
146,1.1.145,Which in myself I boldly will defend;,THOMAS MOWBRAY
147,1.1.146,And interchangeably hurl down my gage,THOMAS MOWBRAY
148,1.1.147,"Upon this overweening traitor's foot,",THOMAS MOWBRAY
149,1.1.148,To prove myself a loyal gentleman,THOMAS MOWBRAY
150,1.1.149,Even in the best blood chamber'd in his bosom.,THOMAS MOWBRAY
151,1.1.150,"In haste whereof, most heartily I pray",THOMAS MOWBRAY
152,1.1.151,Your highness to assign our trial day.,THOMAS MOWBRAY
153,1.1.152,"Wrath-kindled gentlemen, be ruled by me;",KING RICHARD II
154,1.1.153,Let's purge this choler without letting blood:,KING RICHARD II
155,1.1.154,"This we prescribe, though no physician;",KING RICHARD II
156,1.1.155,Deep malice makes too deep incision;,KING RICHARD II
157,1.1.156,"Forget, forgive; conclude and be agreed;",KING RICHARD II
158,1.1.157,Our doctors say this is no month to bleed.,KING RICHARD II
159,1.1.158,"Good uncle, let this end where it begun;",KING RICHARD II
160,1.1.159,"We'll calm the Duke of Norfolk, you your son.",KING RICHARD II
161,1.1.160,To be a make-peace shall become my age:,JOHN OF GAUNT
162,1.1.161,"Throw down, my son, the Duke of Norfolk's gage.",JOHN OF GAUNT
163,1.1.162,"And, Norfolk, throw down his.",KING RICHARD II
164,1.1.163,"When, Harry, when?",JOHN OF GAUNT
165,1.1.164,Obedience bids I should not bid again.,JOHN OF GAUNT
166,1.1.165,"Norfolk, throw down, we bid; there is no boot.",KING RICHARD II
167,1.1.166,"Myself I throw, dread sovereign, at thy foot.",THOMAS MOWBRAY
168,1.1.167,"My life thou shalt command, but not my shame:",THOMAS MOWBRAY
169,1.1.168,"The one my duty owes; but my fair name,",THOMAS MOWBRAY
170,1.1.169,"Despite of death that lives upon my grave,",THOMAS MOWBRAY
171,1.1.170,To dark dishonour's use thou shalt not have.,THOMAS MOWBRAY
172,1.1.171,"I am disgraced, impeach'd and baffled here,",THOMAS MOWBRAY
173,1.1.172,"Pierced to the soul with slander's venom'd spear,",THOMAS MOWBRAY
174,1.1.173,The which no balm can cure but his heart-blood,THOMAS MOWBRAY
175,1.1.174,Which breathed this poison.,THOMAS MOWBRAY
176,1.1.175,Rage must be withstood:,KING RICHARD II
177,1.1.176,Give me his gage: lions make leopards tame.,KING RICHARD II
178,1.1.177,"Yea, but not change his spots: take but my shame.",THOMAS MOWBRAY
179,1.1.178,"And I resign my gage. My dear dear lord,",THOMAS MOWBRAY
180,1.1.179,The purest treasure mortal times afford,THOMAS MOWBRAY
181,1.1.180,"Is spotless reputation: that away,",THOMAS MOWBRAY
182,1.1.181,Men are but gilded loam or painted clay.,THOMAS MOWBRAY
183,1.1.182,A jewel in a ten-times-barr'd-up chest,THOMAS MOWBRAY
184,1.1.183,Is a bold spirit in a loyal breast.,THOMAS MOWBRAY
185,1.1.184,Mine honour is my life; both grow in one:,THOMAS MOWBRAY
186,1.1.185,"Take honour from me, and my life is done:",THOMAS MOWBRAY
187,1.1.186,"Then, dear my liege, mine honour let me try;",THOMAS MOWBRAY
188,1.1.187,In that I live and for that will I die.,THOMAS MOWBRAY
189,1.1.188,"Cousin, throw up your gage; do you begin.",KING RICHARD II
190,1.1.189,"O, God defend my soul from such deep sin!",HENRY BOLINGBROKE
191,1.1.190,Shall I seem crest-fall'n in my father's sight?,HENRY BOLINGBROKE
192,1.1.191,Or with pale beggar-fear impeach my height,HENRY BOLINGBROKE
193,1.1.192,Before this out-dared dastard? Ere my tongue,HENRY BOLINGBROKE
194,1.1.193,"Shall wound my honour with such feeble wrong,",HENRY BOLINGBROKE
195,1.1.194,"Or sound so base a parle, my teeth shall tear",HENRY BOLINGBROKE
196,1.1.195,"The slavish motive of recanting fear,",HENRY BOLINGBROKE
197,1.1.196,"And spit it bleeding in his high disgrace,",HENRY BOLINGBROKE
198,1.1.197,"Where shame doth harbour, even in Mowbray's face.",HENRY BOLINGBROKE
199,1.1.198,"We were not born to sue, but to command;",KING RICHARD II
200,1.1.199,"Which since we cannot do to make you friends,",KING RICHARD II
201,1.1.200,"Be ready, as your lives shall answer it,",KING RICHARD II
202,1.1.201,"At Coventry, upon Saint Lambert's day:",KING RICHARD II
203,1.1.202,There shall your swords and lances arbitrate,KING RICHARD II
204,1.1.203,The swelling difference of your settled hate:,KING RICHARD II
205,1.1.204,"Since we can not atone you, we shall see",KING RICHARD II
206,1.1.205,Justice design the victor's chivalry.,KING RICHARD II
207,1.1.206,"Lord marshal, command our officers at arms",KING RICHARD II
208,1.1.207,Be ready to direct these home alarms.,KING RICHARD II
209,1.2.1,"Alas, the part I had in Woodstock's blood",JOHN OF GAUNT
210,1.2.2,"Doth more solicit me than your exclaims,",JOHN OF GAUNT
211,1.2.3,To stir against the butchers of his life!,JOHN OF GAUNT
212,1.2.4,But since correction lieth in those hands,JOHN OF GAUNT
213,1.2.5,"Which made the fault that we cannot correct,",JOHN OF GAUNT
214,1.2.6,Put we our quarrel to the will of heaven;,JOHN OF GAUNT
215,1.2.7,"Who, when they see the hours ripe on earth,",JOHN OF GAUNT
216,1.2.8,Will rain hot vengeance on offenders' heads.,JOHN OF GAUNT
217,1.2.9,Finds brotherhood in thee no sharper spur?,DUCHESS
218,1.2.10,Hath love in thy old blood no living fire?,DUCHESS
219,1.2.11,"Edward's seven sons, whereof thyself art one,",DUCHESS
220,1.2.12,"Were as seven vials of his sacred blood,",DUCHESS
221,1.2.13,Or seven fair branches springing from one root:,DUCHESS
222,1.2.14,"Some of those seven are dried by nature's course,",DUCHESS
223,1.2.15,Some of those branches by the Destinies cut;,DUCHESS
224,1.2.16,"But Thomas, my dear lord, my life, my Gloucester,",DUCHESS
225,1.2.17,"One vial full of Edward's sacred blood,",DUCHESS
226,1.2.18,"One flourishing branch of his most royal root,",DUCHESS
227,1.2.19,"Is crack'd, and all the precious liquor spilt,",DUCHESS
228,1.2.20,"Is hack'd down, and his summer leaves all faded,",DUCHESS
229,1.2.21,By envy's hand and murder's bloody axe.,DUCHESS
230,1.2.22,"Ah, Gaunt, his blood was thine! that bed, that womb,",DUCHESS
231,1.2.23,"That metal, that self-mould, that fashion'd thee",DUCHESS
232,1.2.24,"Made him a man; and though thou livest and breathest,",DUCHESS
233,1.2.25,Yet art thou slain in him: thou dost consent,DUCHESS
234,1.2.26,"In some large measure to thy father's death,",DUCHESS
235,1.2.27,"In that thou seest thy wretched brother die,",DUCHESS
236,1.2.28,Who was the model of thy father's life.,DUCHESS
237,1.2.29,"Call it not patience, Gaunt; it is despair:",DUCHESS
238,1.2.30,"In suffering thus thy brother to be slaughter'd,",DUCHESS
239,1.2.31,"Thou showest the naked pathway to thy life,",DUCHESS
240,1.2.32,Teaching stern murder how to butcher thee:,DUCHESS
241,1.2.33,That which in mean men we intitle patience,DUCHESS
242,1.2.34,Is pale cold cowardice in noble breasts.,DUCHESS
243,1.2.35,"What shall I say? to safeguard thine own life,",DUCHESS
244,1.2.36,The best way is to venge my Gloucester's death.,DUCHESS
245,1.2.37,"God's is the quarrel; for God's substitute,",JOHN OF GAUNT
246,1.2.38,"His deputy anointed in His sight,",JOHN OF GAUNT
247,1.2.39,"Hath caused his death: the which if wrongfully,",JOHN OF GAUNT
248,1.2.40,Let heaven revenge; for I may never lift,JOHN OF GAUNT
249,1.2.41,An angry arm against His minister.,JOHN OF GAUNT
250,1.2.42,"Where then, alas, may I complain myself?",DUCHESS
251,1.2.43,"To God, the widow's champion and defence.",JOHN OF GAUNT
252,1.2.44,"Why, then, I will. Farewell, old Gaunt.",DUCHESS
253,1.2.45,"Thou goest to Coventry, there to behold",DUCHESS
254,1.2.46,Our cousin Hereford and fell Mowbray fight:,DUCHESS
255,1.2.47,"O, sit my husband's wrongs on Hereford's spear,",DUCHESS
256,1.2.48,That it may enter butcher Mowbray's breast!,DUCHESS
257,1.2.49,"Or, if misfortune miss the first career,",DUCHESS
258,1.2.50,"Be Mowbray's sins so heavy in his bosom,",DUCHESS
259,1.2.51,"They may break his foaming courser's back,",DUCHESS
260,1.2.52,"And throw the rider headlong in the lists,",DUCHESS
261,1.2.53,A caitiff recreant to my cousin Hereford!,DUCHESS
262,1.2.54,"Farewell, old Gaunt: thy sometimes brother's wife",DUCHESS
263,1.2.55,With her companion grief must end her life.,DUCHESS
264,1.2.56,"Sister, farewell; I must to Coventry:",JOHN OF GAUNT
265,1.2.57,As much good stay with thee as go with me!,JOHN OF GAUNT
266,1.2.58,"Yet one word more: grief boundeth where it falls,",DUCHESS
267,1.2.59,"Not with the empty hollowness, but weight:",DUCHESS
268,1.2.60,"I take my leave before I have begun,",DUCHESS
269,1.2.61,For sorrow ends not when it seemeth done.,DUCHESS
270,1.2.62,"Commend me to thy brother, Edmund York.",DUCHESS
271,1.2.63,"Lo, this is all:--nay, yet depart not so;",DUCHESS
272,1.2.64,"Though this be all, do not so quickly go;",DUCHESS
273,1.2.65,"I shall remember more. Bid him--ah, what?--",DUCHESS
274,1.2.66,With all good speed at Plashy visit me.,DUCHESS
275,1.2.67,"Alack, and what shall good old York there see",DUCHESS
276,1.2.68,"But empty lodgings and unfurnish'd walls,",DUCHESS
277,1.2.69,"Unpeopled offices, untrodden stones?",DUCHESS
278,1.2.70,And what hear there for welcome but my groans?,DUCHESS
279,1.2.71,"Therefore commend me; let him not come there,",DUCHESS
280,1.2.72,To seek out sorrow that dwells every where.,DUCHESS
281,1.2.73,"Desolate, desolate, will I hence and die:",DUCHESS
282,1.2.74,The last leave of thee takes my weeping eye.,DUCHESS
283,1.3.1,"My Lord Aumerle, is Harry Hereford arm'd?",Lord Marshal
284,1.3.2,"Yea, at all points; and longs to enter in.",DUKE OF AUMERLE
285,1.3.3,"The Duke of Norfolk, sprightfully and bold,",Lord Marshal
286,1.3.4,Stays but the summons of the appellant's trumpet.,Lord Marshal
287,1.3.5,"Why, then, the champions are prepared, and stay",DUKE OF AUMERLE
288,1.3.6,For nothing but his majesty's approach.,DUKE OF AUMERLE
289,1.3.7,"Marshal, demand of yonder champion",KING RICHARD II
290,1.3.8,The cause of his arrival here in arms:,KING RICHARD II
291,1.3.9,Ask him his name and orderly proceed,KING RICHARD II
292,1.3.10,To swear him in the justice of his cause.,KING RICHARD II
293,1.3.11,"In God's name and the king's, say who thou art",Lord Marshal
294,1.3.12,"And why thou comest thus knightly clad in arms,",Lord Marshal
295,1.3.13,"Against what man thou comest, and what thy quarrel:",Lord Marshal
296,1.3.14,"Speak truly, on thy knighthood and thy oath;",Lord Marshal
297,1.3.15,As so defend thee heaven and thy valour!,Lord Marshal
298,1.3.16,"My name is Thomas Mowbray, Duke of Norfolk;",THOMAS MOWBRAY
299,1.3.17,Who hither come engaged by my oath--,THOMAS MOWBRAY
300,1.3.18,Which God defend a knight should violate!--,THOMAS MOWBRAY
301,1.3.19,Both to defend my loyalty and truth,THOMAS MOWBRAY
302,1.3.20,"To God, my king and my succeeding issue,",THOMAS MOWBRAY
303,1.3.21,Against the Duke of Hereford that appeals me,THOMAS MOWBRAY
304,1.3.22,"And, by the grace of God and this mine arm,",THOMAS MOWBRAY
305,1.3.23,"To prove him, in defending of myself,",THOMAS MOWBRAY
306,1.3.24,"A traitor to my God, my king, and me:",THOMAS MOWBRAY
307,1.3.25,"And as I truly fight, defend me heaven!",THOMAS MOWBRAY
308,1.3.26,"Marshal, ask yonder knight in arms,",KING RICHARD II
309,1.3.27,Both who he is and why he cometh hither,KING RICHARD II
310,1.3.28,"Thus plated in habiliments of war,",KING RICHARD II
311,1.3.29,"And formally, according to our law,",KING RICHARD II
312,1.3.30,Depose him in the justice of his cause.,KING RICHARD II
313,1.3.31,"What is thy name? and wherefore comest thou hither,",Lord Marshal
314,1.3.32,Before King Richard in his royal lists?,Lord Marshal
315,1.3.33,Against whom comest thou? and what's thy quarrel?,Lord Marshal
316,1.3.34,"Speak like a true knight, so defend thee heaven!",Lord Marshal
317,1.3.35,"Harry of Hereford, Lancaster and Derby",HENRY BOLINGBROKE
318,1.3.36,"Am I; who ready here do stand in arms,",HENRY BOLINGBROKE
319,1.3.37,"To prove, by God's grace and my body's valour,",HENRY BOLINGBROKE
320,1.3.38,"In lists, on Thomas Mowbray, Duke of Norfolk,",HENRY BOLINGBROKE
321,1.3.39,"That he is a traitor, foul and dangerous,",HENRY BOLINGBROKE
322,1.3.40,"To God of heaven, King Richard and to me;",HENRY BOLINGBROKE
323,1.3.41,"And as I truly fight, defend me heaven!",HENRY BOLINGBROKE
324,1.3.42,"On pain of death, no person be so bold",Lord Marshal
325,1.3.43,"Or daring-hardy as to touch the lists,",Lord Marshal
326,1.3.44,Except the marshal and such officers,Lord Marshal
327,1.3.45,Appointed to direct these fair designs.,Lord Marshal
328,1.3.46,"Lord marshal, let me kiss my sovereign's hand,",HENRY BOLINGBROKE
329,1.3.47,And bow my knee before his majesty:,HENRY BOLINGBROKE
330,1.3.48,For Mowbray and myself are like two men,HENRY BOLINGBROKE
331,1.3.49,That vow a long and weary pilgrimage;,HENRY BOLINGBROKE
332,1.3.50,Then let us take a ceremonious leave,HENRY BOLINGBROKE
333,1.3.51,And loving farewell of our several friends.,HENRY BOLINGBROKE
334,1.3.52,"The appellant in all duty greets your highness,",Lord Marshal
335,1.3.53,And craves to kiss your hand and take his leave.,Lord Marshal
336,1.3.54,We will descend and fold him in our arms.,KING RICHARD II
337,1.3.55,"Cousin of Hereford, as thy cause is right,",KING RICHARD II
338,1.3.56,So be thy fortune in this royal fight!,KING RICHARD II
339,1.3.57,"Farewell, my blood; which if to-day thou shed,",KING RICHARD II
340,1.3.58,"Lament we may, but not revenge thee dead.",KING RICHARD II
341,1.3.59,O let no noble eye profane a tear,HENRY BOLINGBROKE
342,1.3.60,"For me, if I be gored with Mowbray's spear:",HENRY BOLINGBROKE
343,1.3.61,As confident as is the falcon's flight,HENRY BOLINGBROKE
344,1.3.62,"Against a bird, do I with Mowbray fight.",HENRY BOLINGBROKE
345,1.3.63,"My loving lord, I take my leave of you;",HENRY BOLINGBROKE
346,1.3.64,"Of you, my noble cousin, Lord Aumerle;",HENRY BOLINGBROKE
347,1.3.65,"Not sick, although I have to do with death,",HENRY BOLINGBROKE
348,1.3.66,"But lusty, young, and cheerly drawing breath.",HENRY BOLINGBROKE
349,1.3.67,"Lo, as at English feasts, so I regreet",HENRY BOLINGBROKE
350,1.3.68,"The daintiest last, to make the end most sweet:",HENRY BOLINGBROKE
351,1.3.69,"O thou, the earthly author of my blood,",HENRY BOLINGBROKE
352,1.3.70,"Whose youthful spirit, in me regenerate,",HENRY BOLINGBROKE
353,1.3.71,Doth with a twofold vigour lift me up,HENRY BOLINGBROKE
354,1.3.72,"To reach at victory above my head,",HENRY BOLINGBROKE
355,1.3.73,Add proof unto mine armour with thy prayers;,HENRY BOLINGBROKE
356,1.3.74,"And with thy blessings steel my lance's point,",HENRY BOLINGBROKE
357,1.3.75,"That it may enter Mowbray's waxen coat,",HENRY BOLINGBROKE
358,1.3.76,"And furbish new the name of John a Gaunt,",HENRY BOLINGBROKE
359,1.3.77,Even in the lusty havior of his son.,HENRY BOLINGBROKE
360,1.3.78,God in thy good cause make thee prosperous!,JOHN OF GAUNT
361,1.3.79,Be swift like lightning in the execution;,JOHN OF GAUNT
362,1.3.80,"And let thy blows, doubly redoubled,",JOHN OF GAUNT
363,1.3.81,Fall like amazing thunder on the casque,JOHN OF GAUNT
364,1.3.82,Of thy adverse pernicious enemy:,JOHN OF GAUNT
365,1.3.83,"Rouse up thy youthful blood, be valiant and live.",JOHN OF GAUNT
366,1.3.84,Mine innocency and Saint George to thrive!,HENRY BOLINGBROKE
367,1.3.85,"However God or fortune cast my lot,",THOMAS MOWBRAY
368,1.3.86,"There lives or dies, true to King Richard's throne,",THOMAS MOWBRAY
369,1.3.87,"A loyal, just and upright gentleman:",THOMAS MOWBRAY
370,1.3.88,Never did captive with a freer heart,THOMAS MOWBRAY
371,1.3.89,Cast off his chains of bondage and embrace,THOMAS MOWBRAY
372,1.3.90,"His golden uncontroll'd enfranchisement,",THOMAS MOWBRAY
373,1.3.91,More than my dancing soul doth celebrate,THOMAS MOWBRAY
374,1.3.92,This feast of battle with mine adversary.,THOMAS MOWBRAY
375,1.3.93,"Most mighty liege, and my companion peers,",THOMAS MOWBRAY
376,1.3.94,Take from my mouth the wish of happy years:,THOMAS MOWBRAY
377,1.3.95,As gentle and as jocund as to jest,THOMAS MOWBRAY
378,1.3.96,Go I to fight: truth hath a quiet breast.,THOMAS MOWBRAY
379,1.3.97,"Farewell, my lord: securely I espy",KING RICHARD II
380,1.3.98,Virtue with valour couched in thine eye.,KING RICHARD II
381,1.3.99,"Order the trial, marshal, and begin.",KING RICHARD II
382,1.3.100,"Harry of Hereford, Lancaster and Derby,",Lord Marshal
383,1.3.101,Receive thy lance; and God defend the right!,Lord Marshal
384,1.3.102,"Strong as a tower in hope, I cry amen.",HENRY BOLINGBROKE
385,1.3.103,"Go bear this lance to Thomas, Duke of Norfolk.",Lord Marshal
386,1.3.104,"Harry of Hereford, Lancaster and Derby,",First Herald
387,1.3.105,"Stands here for God, his sovereign and himself,",First Herald
