,LineNos,Lines,Speakers
57,1.1.56,Alas! he gets nothing by that. In our last,BEATRICE
58,1.1.57,"conflict four of his five wits went halting off, and",BEATRICE
59,1.1.58,now is the whole man governed with one: so that if,BEATRICE
60,1.1.59,"he have wit enough to keep himself warm, let him",BEATRICE
61,1.1.60,bear it for a difference between himself and his,BEATRICE
62,1.1.61,"horse; for it is all the wealth that he hath left,",BEATRICE
63,1.1.62,to be known a reasonable creature. Who is his,BEATRICE
64,1.1.63,companion now? He hath every month a new sworn brother.,BEATRICE
65,1.1.64,Is't possible?,Messenger
66,1.1.65,Very easily possible: he wears his faith but as,BEATRICE
67,1.1.66,the fashion of his hat; it ever changes with the,BEATRICE
68,1.1.67,next block.,BEATRICE
69,1.1.68,"I see, lady, the gentleman is not in your books.",Messenger
70,1.1.69,"No; an he were, I would burn my study. But, I pray",BEATRICE
71,1.1.70,"you, who is his companion? Is there no young",BEATRICE
72,1.1.71,squarer now that will make a voyage with him to the devil?,BEATRICE
73,1.1.72,He is most in the company of the right noble Claudio.,Messenger
74,1.1.73,"O Lord, he will hang upon him like a disease: he",BEATRICE
75,1.1.74,"is sooner caught than the pestilence, and the taker",BEATRICE
76,1.1.75,runs presently mad. God help the noble Claudio! if,BEATRICE
77,1.1.76,"he have caught the Benedick, it will cost him a",BEATRICE
78,1.1.77,thousand pound ere a' be cured.,BEATRICE
79,1.1.78,"I will hold friends with you, lady.",Messenger
80,1.1.79,"Do, good friend.",BEATRICE
81,1.1.80,"You will never run mad, niece.",LEONATO
82,1.1.81,"No, not till a hot January.",BEATRICE
83,1.1.82,Don Pedro is approached.,Messenger
84,1.1.83,"Good Signior Leonato, you are come to meet your",DON PEDRO
85,1.1.84,trouble: the fashion of the world is to avoid,DON PEDRO
86,1.1.85,"cost, and you encounter it.",DON PEDRO
87,1.1.86,Never came trouble to my house in the likeness of,LEONATO
88,1.1.87,"your grace: for trouble being gone, comfort should",LEONATO
89,1.1.88,"remain; but when you depart from me, sorrow abides",LEONATO
90,1.1.89,and happiness takes his leave.,LEONATO
91,1.1.90,You embrace your charge too willingly. I think this,DON PEDRO
92,1.1.91,is your daughter.,DON PEDRO
93,1.1.92,Her mother hath many times told me so.,LEONATO
94,1.1.93,"Were you in doubt, sir, that you asked her?",BENEDICK
95,1.1.94,"Signior Benedick, no; for then were you a child.",LEONATO
96,1.1.95,"You have it full, Benedick: we may guess by this",DON PEDRO
97,1.1.96,"what you are, being a man. Truly, the lady fathers",DON PEDRO
98,1.1.97,"herself. Be happy, lady; for you are like an",DON PEDRO
99,1.1.98,honourable father.,DON PEDRO
100,1.1.99,"If Signior Leonato be her father, she would not",BENEDICK
101,1.1.100,"have his head on her shoulders for all Messina, as",BENEDICK
102,1.1.101,like him as she is.,BENEDICK
103,1.1.102,"I wonder that you will still be talking, Signior",BEATRICE
104,1.1.103,Benedick: nobody marks you.,BEATRICE
105,1.1.104,"What, my dear Lady Disdain! are you yet living?",BENEDICK
106,1.1.105,Is it possible disdain should die while she hath,BEATRICE
107,1.1.106,such meet food to feed it as Signior Benedick?,BEATRICE
108,1.1.107,"Courtesy itself must convert to disdain, if you come",BEATRICE
109,1.1.108,in her presence.,BEATRICE
110,1.1.109,Then is courtesy a turncoat. But it is certain I,BENEDICK
111,1.1.110,"am loved of all ladies, only you excepted: and I",BENEDICK
112,1.1.111,would I could find in my heart that I had not a hard,BENEDICK
113,1.1.112,"heart; for, truly, I love none.",BENEDICK
114,1.1.113,A dear happiness to women: they would else have,BEATRICE
115,1.1.114,been troubled with a pernicious suitor. I thank God,BEATRICE
116,1.1.115,"and my cold blood, I am of your humour for that: I",BEATRICE
117,1.1.116,had rather hear my dog bark at a crow than a man,BEATRICE
118,1.1.117,swear he loves me.,BEATRICE
119,1.1.118,God keep your ladyship still in that mind! so some,BENEDICK
120,1.1.119,gentleman or other shall 'scape a predestinate,BENEDICK
121,1.1.120,scratched face.,BENEDICK
122,1.1.121,"Scratching could not make it worse, an 'twere such",BEATRICE
123,1.1.122,a face as yours were.,BEATRICE
124,1.1.123,"Well, you are a rare parrot-teacher.",BENEDICK
125,1.1.124,A bird of my tongue is better than a beast of yours.,BEATRICE
126,1.1.125,"I would my horse had the speed of your tongue, and",BENEDICK
127,1.1.126,"so good a continuer. But keep your way, i' God's",BENEDICK
128,1.1.127,name; I have done.,BENEDICK
129,1.1.128,You always end with a jade's trick: I know you of old.,BEATRICE
130,1.1.129,"That is the sum of all, Leonato. Signior Claudio",DON PEDRO
131,1.1.130,"and Signior Benedick, my dear friend Leonato hath",DON PEDRO
132,1.1.131,invited you all. I tell him we shall stay here at,DON PEDRO
133,1.1.132,the least a month; and he heartily prays some,DON PEDRO
134,1.1.133,occasion may detain us longer. I dare swear he is no,DON PEDRO
135,1.1.134,"hypocrite, but prays from his heart.",DON PEDRO
136,1.1.135,"If you swear, my lord, you shall not be forsworn.",LEONATO
137,1.1.136,"Let me bid you welcome, my lord: being reconciled to",LEONATO
138,1.1.137,"the prince your brother, I owe you all duty.",LEONATO
139,1.1.138,"I thank you: I am not of many words, but I thank",DON JOHN
140,1.1.139,you.,DON JOHN
141,1.1.140,Please it your grace lead on?,LEONATO
142,1.1.141,"Your hand, Leonato; we will go together.",DON PEDRO
143,1.1.142,"Benedick, didst thou note the daughter of Signior Leonato?",CLAUDIO
144,1.1.143,I noted her not; but I looked on her.,BENEDICK
145,1.1.144,Is she not a modest young lady?,CLAUDIO
146,1.1.145,"Do you question me, as an honest man should do, for",BENEDICK
147,1.1.146,my simple true judgment; or would you have me speak,BENEDICK
148,1.1.147,"after my custom, as being a professed tyrant to their sex?",BENEDICK
149,1.1.148,No; I pray thee speak in sober judgment.,CLAUDIO
150,1.1.149,"Why, i' faith, methinks she's too low for a high",BENEDICK
151,1.1.150,"praise, too brown for a fair praise and too little",BENEDICK
152,1.1.151,for a great praise: only this commendation I can,BENEDICK
153,1.1.152,"afford her, that were she other than she is, she",BENEDICK
154,1.1.153,"were unhandsome; and being no other but as she is, I",BENEDICK
155,1.1.154,do not like her.,BENEDICK
156,1.1.155,Thou thinkest I am in sport: I pray thee tell me,CLAUDIO
157,1.1.156,truly how thou likest her.,CLAUDIO
158,1.1.157,"Would you buy her, that you inquire after her?",BENEDICK
159,1.1.158,Can the world buy such a jewel?,CLAUDIO
160,1.1.159,"Yea, and a case to put it into. But speak you this",BENEDICK
161,1.1.160,"with a sad brow? or do you play the flouting Jack,",BENEDICK
162,1.1.161,to tell us Cupid is a good hare-finder and Vulcan a,BENEDICK
163,1.1.162,"rare carpenter? Come, in what key shall a man take",BENEDICK
164,1.1.163,"you, to go in the song?",BENEDICK
165,1.1.164,In mine eye she is the sweetest lady that ever I,CLAUDIO
166,1.1.165,looked on.,CLAUDIO
167,1.1.166,I can see yet without spectacles and I see no such,BENEDICK
168,1.1.167,"matter: there's her cousin, an she were not",BENEDICK
169,1.1.168,"possessed with a fury, exceeds her as much in beauty",BENEDICK
170,1.1.169,as the first of May doth the last of December. But I,BENEDICK
171,1.1.170,"hope you have no intent to turn husband, have you?",BENEDICK
172,1.1.171,"I would scarce trust myself, though I had sworn the",CLAUDIO
173,1.1.172,"contrary, if Hero would be my wife.",CLAUDIO
174,1.1.173,"Is't come to this? In faith, hath not the world",BENEDICK
175,1.1.174,one man but he will wear his cap with suspicion?,BENEDICK
176,1.1.175,Shall I never see a bachelor of three-score again?,BENEDICK
177,1.1.176,"Go to, i' faith; an thou wilt needs thrust thy neck",BENEDICK
178,1.1.177,"into a yoke, wear the print of it and sigh away",BENEDICK
179,1.1.178,Sundays. Look Don Pedro is returned to seek you.,BENEDICK
180,1.1.179,"What secret hath held you here, that you followed",DON PEDRO
181,1.1.180,not to Leonato's?,DON PEDRO
182,1.1.181,I would your grace would constrain me to tell.,BENEDICK
183,1.1.182,I charge thee on thy allegiance.,DON PEDRO
184,1.1.183,"You hear, Count Claudio: I can be secret as a dumb",BENEDICK
185,1.1.184,"man; I would have you think so; but, on my",BENEDICK
186,1.1.185,"allegiance, mark you this, on my allegiance. He is",BENEDICK
187,1.1.186,in love. With who? now that is your grace's part.,BENEDICK
188,1.1.187,"Mark how short his answer is;--With Hero, Leonato's",BENEDICK
189,1.1.188,short daughter.,BENEDICK
190,1.1.189,"If this were so, so were it uttered.",CLAUDIO
191,1.1.190,"Like the old tale, my lord: 'it is not so, nor",BENEDICK
192,1.1.191,"'twas not so, but, indeed, God forbid it should be",BENEDICK
193,1.1.192,so.',BENEDICK
194,1.1.193,"If my passion change not shortly, God forbid it",CLAUDIO
195,1.1.194,should be otherwise.,CLAUDIO
196,1.1.195,"Amen, if you love her; for the lady is very well worthy.",DON PEDRO
197,1.1.196,"You speak this to fetch me in, my lord.",CLAUDIO
198,1.1.197,"By my troth, I speak my thought.",DON PEDRO
199,1.1.198,"And, in faith, my lord, I spoke mine.",CLAUDIO
200,1.1.199,"And, by my two faiths and troths, my lord, I spoke mine.",BENEDICK
201,1.1.200,"That I love her, I feel.",CLAUDIO
202,1.1.201,"That she is worthy, I know.",DON PEDRO
203,1.1.202,That I neither feel how she should be loved nor,BENEDICK
204,1.1.203,"know how she should be worthy, is the opinion that",BENEDICK
205,1.1.204,fire cannot melt out of me: I will die in it at the stake.,BENEDICK
206,1.1.205,Thou wast ever an obstinate heretic in the despite,DON PEDRO
207,1.1.206,of beauty.,DON PEDRO
208,1.1.207,And never could maintain his part but in the force,CLAUDIO
209,1.1.208,of his will.,CLAUDIO
210,1.1.209,"That a woman conceived me, I thank her; that she",BENEDICK
211,1.1.210,"brought me up, I likewise give her most humble",BENEDICK
212,1.1.211,thanks: but that I will have a recheat winded in my,BENEDICK
213,1.1.212,"forehead, or hang my bugle in an invisible baldrick,",BENEDICK
214,1.1.213,all women shall pardon me. Because I will not do,BENEDICK
215,1.1.214,"them the wrong to mistrust any, I will do myself the",BENEDICK
216,1.1.215,"right to trust none; and the fine is, for the which",BENEDICK
217,1.1.216,"I may go the finer, I will live a bachelor.",BENEDICK
218,1.1.217,"I shall see thee, ere I die, look pale with love.",DON PEDRO
219,1.1.218,"With anger, with sickness, or with hunger, my lord,",BENEDICK
220,1.1.219,not with love: prove that ever I lose more blood,BENEDICK
221,1.1.220,"with love than I will get again with drinking, pick",BENEDICK
222,1.1.221,out mine eyes with a ballad-maker's pen and hang me,BENEDICK
223,1.1.222,up at the door of a brothel-house for the sign of,BENEDICK
224,1.1.223,blind Cupid.,BENEDICK
225,1.1.224,"Well, if ever thou dost fall from this faith, thou",DON PEDRO
226,1.1.225,wilt prove a notable argument.,DON PEDRO
227,1.1.226,"If I do, hang me in a bottle like a cat and shoot",BENEDICK
228,1.1.227,"at me; and he that hits me, let him be clapped on",BENEDICK
229,1.1.228,"the shoulder, and called Adam.",BENEDICK
230,1.1.229,"Well, as time shall try: 'In time the savage bull",DON PEDRO
231,1.1.230,doth bear the yoke.',DON PEDRO
232,1.1.231,The savage bull may; but if ever the sensible,BENEDICK
233,1.1.232,"Benedick bear it, pluck off the bull's horns and set",BENEDICK
234,1.1.233,"them in my forehead: and let me be vilely painted,",BENEDICK
235,1.1.234,and in such great letters as they write 'Here is,BENEDICK
236,1.1.235,"good horse to hire,' let them signify under my sign",BENEDICK
237,1.1.236,'Here you may see Benedick the married man.',BENEDICK
238,1.1.237,"If this should ever happen, thou wouldst be horn-mad.",CLAUDIO
239,1.1.238,"Nay, if Cupid have not spent all his quiver in",DON PEDRO
240,1.1.239,"Venice, thou wilt quake for this shortly.",DON PEDRO
241,1.1.240,"I look for an earthquake too, then.",BENEDICK
242,1.1.241,"Well, you temporize with the hours. In the",DON PEDRO
243,1.1.242,"meantime, good Signior Benedick, repair to",DON PEDRO
244,1.1.243,Leonato's: commend me to him and tell him I will,DON PEDRO
245,1.1.244,not fail him at supper; for indeed he hath made,DON PEDRO
246,1.1.245,great preparation.,DON PEDRO
247,1.1.246,I have almost matter enough in me for such an,BENEDICK
248,1.1.247,embassage; and so I commit you--,BENEDICK
249,1.1.248,"To the tuition of God: From my house, if I had it,--",CLAUDIO
250,1.1.249,"The sixth of July: Your loving friend, Benedick.",DON PEDRO
251,1.1.250,"Nay, mock not, mock not. The body of your",BENEDICK
252,1.1.251,"discourse is sometime guarded with fragments, and",BENEDICK
253,1.1.252,the guards are but slightly basted on neither: ere,BENEDICK
254,1.1.253,"you flout old ends any further, examine your",BENEDICK
255,1.1.254,conscience: and so I leave you.,BENEDICK
256,1.1.255,"My liege, your highness now may do me good.",CLAUDIO
257,1.1.256,"My love is thine to teach: teach it but how,",DON PEDRO
258,1.1.257,And thou shalt see how apt it is to learn,DON PEDRO
259,1.1.258,Any hard lesson that may do thee good.,DON PEDRO
260,1.1.259,"Hath Leonato any son, my lord?",CLAUDIO
261,1.1.260,No child but Hero; she's his only heir.,DON PEDRO
262,1.1.261,"Dost thou affect her, Claudio?",DON PEDRO
263,1.1.262,"O, my lord,",CLAUDIO
264,1.1.263,"When you went onward on this ended action,",CLAUDIO
265,1.1.264,"I look'd upon her with a soldier's eye,",CLAUDIO
266,1.1.265,"That liked, but had a rougher task in hand",CLAUDIO
267,1.1.266,Than to drive liking to the name of love:,CLAUDIO
268,1.1.267,But now I am return'd and that war-thoughts,CLAUDIO
269,1.1.268,"Have left their places vacant, in their rooms",CLAUDIO
270,1.1.269,"Come thronging soft and delicate desires,",CLAUDIO
271,1.1.270,"All prompting me how fair young Hero is,",CLAUDIO
272,1.1.271,"Saying, I liked her ere I went to wars.",CLAUDIO
273,1.1.272,Thou wilt be like a lover presently,DON PEDRO
274,1.1.273,And tire the hearer with a book of words.,DON PEDRO
275,1.1.274,"If thou dost love fair Hero, cherish it,",DON PEDRO
276,1.1.275,"And I will break with her and with her father,",DON PEDRO
277,1.1.276,And thou shalt have her. Was't not to this end,DON PEDRO
278,1.1.277,That thou began'st to twist so fine a story?,DON PEDRO
279,1.1.278,"How sweetly you do minister to love,",CLAUDIO
280,1.1.279,That know love's grief by his complexion!,CLAUDIO
281,1.1.280,"But lest my liking might too sudden seem,",CLAUDIO
282,1.1.281,I would have salved it with a longer treatise.,CLAUDIO
283,1.1.282,What need the bridge much broader than the flood?,DON PEDRO
284,1.1.283,The fairest grant is the necessity.,DON PEDRO
285,1.1.284,"Look, what will serve is fit: 'tis once, thou lovest,",DON PEDRO
286,1.1.285,And I will fit thee with the remedy.,DON PEDRO
287,1.1.286,I know we shall have revelling to-night:,DON PEDRO
288,1.1.287,I will assume thy part in some disguise,DON PEDRO
289,1.1.288,"And tell fair Hero I am Claudio,",DON PEDRO
290,1.1.289,And in her bosom I'll unclasp my heart,DON PEDRO
291,1.1.290,And take her hearing prisoner with the force,DON PEDRO
292,1.1.291,And strong encounter of my amorous tale:,DON PEDRO
293,1.1.292,Then after to her father will I break;,DON PEDRO
294,1.1.293,"And the conclusion is, she shall be thine.",DON PEDRO
295,1.1.294,In practise let us put it presently.,DON PEDRO
296,1.2.1,"How now, brother! Where is my cousin, your son?",LEONATO
297,1.2.2,hath he provided this music?,LEONATO
298,1.2.3,"He is very busy about it. But, brother, I can tell",ANTONIO
299,1.2.4,you strange news that you yet dreamt not of.,ANTONIO
300,1.2.5,Are they good?,LEONATO
301,1.2.6,As the event stamps them: but they have a good,ANTONIO
302,1.2.7,cover; they show well outward. The prince and Count,ANTONIO
303,1.2.8,"Claudio, walking in a thick-pleached alley in mine",ANTONIO
304,1.2.9,"orchard, were thus much overheard by a man of mine:",ANTONIO
305,1.2.10,the prince discovered to Claudio that he loved my,ANTONIO
306,1.2.11,niece your daughter and meant to acknowledge it,ANTONIO
307,1.2.12,this night in a dance: and if he found her,ANTONIO
308,1.2.13,"accordant, he meant to take the present time by the",ANTONIO
309,1.2.14,top and instantly break with you of it.,ANTONIO
310,1.2.15,Hath the fellow any wit that told you this?,LEONATO
311,1.2.16,A good sharp fellow: I will send for him; and,ANTONIO
312,1.2.17,question him yourself.,ANTONIO
313,1.2.18,"No, no; we will hold it as a dream till it appear",LEONATO
314,1.2.19,"itself: but I will acquaint my daughter withal,",LEONATO
315,1.2.20,"that she may be the better prepared for an answer,",LEONATO
316,1.2.21,if peradventure this be true. Go you and tell her of it.,LEONATO
317,1.2.22,"Cousins, you know what you have to do. O, I cry you",LEONATO
318,1.2.23,"mercy, friend; go you with me, and I will use your",LEONATO
319,1.2.24,"skill. Good cousin, have a care this busy time.",LEONATO
320,1.3.1,"What the good-year, my lord! why are you thus out",CONRADE
321,1.3.2,of measure sad?,CONRADE
322,1.3.3,There is no measure in the occasion that breeds;,DON JOHN
323,1.3.4,therefore the sadness is without limit.,DON JOHN
324,1.3.5,You should hear reason.,CONRADE
325,1.3.6,"And when I have heard it, what blessing brings it?",DON JOHN
326,1.3.7,"If not a present remedy, at least a patient",CONRADE
327,1.3.8,sufferance.,CONRADE
328,1.3.9,"I wonder that thou, being, as thou sayest thou art,",DON JOHN
329,1.3.10,"born under Saturn, goest about to apply a moral",DON JOHN
330,1.3.11,medicine to a mortifying mischief. I cannot hide,DON JOHN
331,1.3.12,what I am: I must be sad when I have cause and smile,DON JOHN
332,1.3.13,"at no man's jests, eat when I have stomach and wait",DON JOHN
333,1.3.14,"for no man's leisure, sleep when I am drowsy and",DON JOHN
334,1.3.15,"tend on no man's business, laugh when I am merry and",DON JOHN
335,1.3.16,claw no man in his humour.,DON JOHN
336,1.3.17,"Yea, but you must not make the full show of this",CONRADE
337,1.3.18,till you may do it without controlment. You have of,CONRADE
338,1.3.19,"late stood out against your brother, and he hath",CONRADE
339,1.3.20,ta'en you newly into his grace; where it is,CONRADE
340,1.3.21,impossible you should take true root but by the,CONRADE
341,1.3.22,fair weather that you make yourself: it is needful,CONRADE
342,1.3.23,that you frame the season for your own harvest.,CONRADE
343,1.3.24,I had rather be a canker in a hedge than a rose in,DON JOHN
344,1.3.25,"his grace, and it better fits my blood to be",DON JOHN
345,1.3.26,disdained of all than to fashion a carriage to rob,DON JOHN
346,1.3.27,"love from any: in this, though I cannot be said to",DON JOHN
347,1.3.28,"be a flattering honest man, it must not be denied",DON JOHN
348,1.3.29,but I am a plain-dealing villain. I am trusted with,DON JOHN
349,1.3.30,a muzzle and enfranchised with a clog; therefore I,DON JOHN
350,1.3.31,have decreed not to sing in my cage. If I had my,DON JOHN
351,1.3.32,"mouth, I would bite; if I had my liberty, I would do",DON JOHN
352,1.3.33,my liking: in the meantime let me be that I am and,DON JOHN
353,1.3.34,seek not to alter me.,DON JOHN
354,1.3.35,Can you make no use of your discontent?,CONRADE
355,1.3.36,"I make all use of it, for I use it only.",DON JOHN
356,1.3.37,Who comes here?,DON JOHN
357,1.3.38,"What news, Borachio?",DON JOHN
358,1.3.39,I came yonder from a great supper: the prince your,BORACHIO
359,1.3.40,brother is royally entertained by Leonato: and I,BORACHIO
360,1.3.41,can give you intelligence of an intended marriage.,BORACHIO
361,1.3.42,Will it serve for any model to build mischief on?,DON JOHN
362,1.3.43,What is he for a fool that betroths himself to,DON JOHN
363,1.3.44,unquietness?,DON JOHN
364,1.3.45,"Marry, it is your brother's right hand.",BORACHIO
365,1.3.46,Who? the most exquisite Claudio?,DON JOHN
366,1.3.47,Even he.,BORACHIO
367,1.3.48,"A proper squire! And who, and who? which way looks",DON JOHN
368,1.3.49,he?,DON JOHN
369,1.3.50,"Marry, on Hero, the daughter and heir of Leonato.",BORACHIO
370,1.3.51,A very forward March-chick! How came you to this?,DON JOHN
371,1.3.52,"Being entertained for a perfumer, as I was smoking a",BORACHIO
372,1.3.53,"musty room, comes me the prince and Claudio, hand",BORACHIO
373,1.3.54,in hand in sad conference: I whipt me behind the,BORACHIO
374,1.3.55,arras; and there heard it agreed upon that the,BORACHIO
375,1.3.56,"prince should woo Hero for himself, and having",BORACHIO
376,1.3.57,"obtained her, give her to Count Claudio.",BORACHIO
377,1.3.58,"Come, come, let us thither: this may prove food to",DON JOHN
378,1.3.59,my displeasure. That young start-up hath all the,DON JOHN
379,1.3.60,"glory of my overthrow: if I can cross him any way, I",DON JOHN
380,1.3.61,"bless myself every way. You are both sure, and will assist me?",DON JOHN
381,1.3.62,"To the death, my lord.",CONRADE
382,1.3.63,Let us to the great supper: their cheer is the,DON JOHN
383,1.3.64,greater that I am subdued. Would the cook were of,DON JOHN
384,1.3.65,my mind! Shall we go prove what's to be done?,DON JOHN
385,1.3.66,We'll wait upon your lordship.,BORACHIO
386,2.1.1,Was not Count John here at supper?,LEONATO
387,2.1.2,I saw him not.,ANTONIO
388,2.1.3,How tartly that gentleman looks! I never can see,BEATRICE
389,2.1.4,him but I am heart-burned an hour after.,BEATRICE
390,2.1.5,He is of a very melancholy disposition.,HERO
391,2.1.6,He were an excellent man that were made just in the,BEATRICE
392,2.1.7,midway between him and Benedick: the one is too,BEATRICE
393,2.1.8,"like an image and says nothing, and the other too",BEATRICE
394,2.1.9,"like my lady's eldest son, evermore tattling.",BEATRICE
395,2.1.10,Then half Signior Benedick's tongue in Count John's,LEONATO
396,2.1.11,"mouth, and half Count John's melancholy in Signior",LEONATO
397,2.1.12,"Benedick's face,--",LEONATO
398,2.1.13,"With a good leg and a good foot, uncle, and money",BEATRICE
399,2.1.14,"enough in his purse, such a man would win any woman",BEATRICE
400,2.1.15,"in the world, if a' could get her good-will.",BEATRICE
401,2.1.16,"By my troth, niece, thou wilt never get thee a",LEONATO
402,2.1.17,"husband, if thou be so shrewd of thy tongue.",LEONATO
403,2.1.18,"In faith, she's too curst.",ANTONIO
404,2.1.19,Too curst is more than curst: I shall lessen God's,BEATRICE
405,2.1.20,"sending that way; for it is said, 'God sends a curst",BEATRICE
406,2.1.21,cow short horns;' but to a cow too curst he sends none.,BEATRICE
407,2.1.22,"So, by being too curst, God will send you no horns.",LEONATO
408,2.1.23,"Just, if he send me no husband; for the which",BEATRICE
409,2.1.24,blessing I am at him upon my knees every morning and,BEATRICE
410,2.1.25,"evening. Lord, I could not endure a husband with a",BEATRICE
411,2.1.26,beard on his face: I had rather lie in the woollen.,BEATRICE
412,2.1.27,You may light on a husband that hath no beard.,LEONATO
413,2.1.28,What should I do with him? dress him in my apparel,BEATRICE
414,2.1.29,and make him my waiting-gentlewoman? He that hath a,BEATRICE
415,2.1.30,"beard is more than a youth, and he that hath no",BEATRICE
416,2.1.31,beard is less than a man: and he that is more than,BEATRICE
417,2.1.32,"a youth is not for me, and he that is less than a",BEATRICE
418,2.1.33,"man, I am not for him: therefore, I will even take",BEATRICE
419,2.1.34,"sixpence in earnest of the bear-ward, and lead his",BEATRICE
420,2.1.35,apes into hell.,BEATRICE
421,2.1.36,"Well, then, go you into hell?",LEONATO
422,2.1.37,"No, but to the gate; and there will the devil meet",BEATRICE
423,2.1.38,"me, like an old cuckold, with horns on his head, and",BEATRICE
424,2.1.39,"say 'Get you to heaven, Beatrice, get you to",BEATRICE
425,2.1.40,heaven; here's no place for you maids:' so deliver,BEATRICE
426,2.1.41,"I up my apes, and away to Saint Peter for the",BEATRICE
427,2.1.42,"heavens; he shows me where the bachelors sit, and",BEATRICE
428,2.1.43,there live we as merry as the day is long.,BEATRICE
429,2.1.44,"[To HERO]  Well, niece, I trust you will be ruled",ANTONIO
430,2.1.45,by your father.,ANTONIO
431,2.1.46,"Yes, faith; it is my cousin's duty to make curtsy",BEATRICE
432,2.1.47,"and say 'Father, as it please you.' But yet for all",BEATRICE
433,2.1.48,"that, cousin, let him be a handsome fellow, or else",BEATRICE
434,2.1.49,"make another curtsy and say 'Father, as it please",BEATRICE
435,2.1.50,me.',BEATRICE
436,2.1.51,"Well, niece, I hope to see you one day fitted with a husband.",LEONATO
437,2.1.52,Not till God make men of some other metal than,BEATRICE
438,2.1.53,earth. Would it not grieve a woman to be,BEATRICE
439,2.1.54,overmastered with a pierce of valiant dust? to make,BEATRICE
440,2.1.55,an account of her life to a clod of wayward marl?,BEATRICE
441,2.1.56,"No, uncle, I'll none: Adam's sons are my brethren;",BEATRICE
442,2.1.57,"and, truly, I hold it a sin to match in my kindred.",BEATRICE
443,2.1.58,"Daughter, remember what I told you: if the prince",LEONATO
444,2.1.59,"do solicit you in that kind, you know your answer.",LEONATO
445,2.1.60,"The fault will be in the music, cousin, if you be",BEATRICE
446,2.1.61,not wooed in good time: if the prince be too,BEATRICE
447,2.1.62,"important, tell him there is measure in every thing",BEATRICE
448,2.1.63,"and so dance out the answer. For, hear me, Hero:",BEATRICE
449,2.1.64,"wooing, wedding, and repenting, is as a Scotch jig,",BEATRICE
