,LineNos,Lines,Speakers
58,1.2.14,To a strong mast that lived upon the sea;,Captain
59,1.2.15,"Where, like Arion on the dolphin's back,",Captain
60,1.2.16,I saw him hold acquaintance with the waves,Captain
61,1.2.17,So long as I could see.,Captain
62,1.2.18,"For saying so, there's gold:",VIOLA
63,1.2.19,"Mine own escape unfoldeth to my hope,",VIOLA
64,1.2.20,"Whereto thy speech serves for authority,",VIOLA
65,1.2.21,The like of him. Know'st thou this country?,VIOLA
66,1.2.22,"Ay, madam, well; for I was bred and born",Captain
67,1.2.23,Not three hours' travel from this very place.,Captain
68,1.2.24,Who governs here?,VIOLA
69,1.2.25,"A noble duke, in nature as in name.",Captain
70,1.2.26,What is the name?,VIOLA
71,1.2.27,Orsino.,Captain
72,1.2.28,Orsino! I have heard my father name him:,VIOLA
73,1.2.29,He was a bachelor then.,VIOLA
74,1.2.30,"And so is now, or was so very late;",Captain
75,1.2.31,"For but a month ago I went from hence,",Captain
76,1.2.32,"And then 'twas fresh in murmur,--as, you know,",Captain
77,1.2.33,"What great ones do the less will prattle of,--",Captain
78,1.2.34,That he did seek the love of fair Olivia.,Captain
79,1.2.35,What's she?,VIOLA
80,1.2.36,"A virtuous maid, the daughter of a count",Captain
81,1.2.37,"That died some twelvemonth since, then leaving her",Captain
82,1.2.38,"In the protection of his son, her brother,",Captain
83,1.2.39,"Who shortly also died: for whose dear love,",Captain
84,1.2.40,"They say, she hath abjured the company",Captain
85,1.2.41,And sight of men.,Captain
86,1.2.42,                  O that I served that lady,VIOLA
87,1.2.43,"And might not be delivered to the world,",VIOLA
88,1.2.44,"Till I had made mine own occasion mellow,",VIOLA
89,1.2.45,What my estate is!,VIOLA
90,1.2.46,That were hard to compass;,Captain
91,1.2.47,"Because she will admit no kind of suit,",Captain
92,1.2.48,"No, not the duke's.",Captain
93,1.2.49,"There is a fair behavior in thee, captain;",VIOLA
94,1.2.50,And though that nature with a beauteous wall,VIOLA
95,1.2.51,"Doth oft close in pollution, yet of thee",VIOLA
96,1.2.52,I will believe thou hast a mind that suits,VIOLA
97,1.2.53,With this thy fair and outward character.,VIOLA
98,1.2.54,"I prithee, and I'll pay thee bounteously,",VIOLA
99,1.2.55,"Conceal me what I am, and be my aid",VIOLA
100,1.2.56,For such disguise as haply shall become,VIOLA
101,1.2.57,The form of my intent. I'll serve this duke:,VIOLA
102,1.2.58,Thou shall present me as an eunuch to him:,VIOLA
103,1.2.59,It may be worth thy pains; for I can sing,VIOLA
104,1.2.60,And speak to him in many sorts of music,VIOLA
105,1.2.61,That will allow me very worth his service.,VIOLA
106,1.2.62,What else may hap to time I will commit;,VIOLA
107,1.2.63,Only shape thou thy silence to my wit.,VIOLA
108,1.2.64,"Be you his eunuch, and your mute I'll be:",Captain
109,1.2.65,"When my tongue blabs, then let mine eyes not see.",Captain
110,1.2.66,I thank thee: lead me on.,VIOLA
111,1.3.1,"What a plague means my niece, to take the death of",SIR TOBY BELCH
112,1.3.2,her brother thus? I am sure care's an enemy to life.,SIR TOBY BELCH
113,1.3.3,"By my troth, Sir Toby, you must come in earlier o'",MARIA
114,1.3.4,"nights: your cousin, my lady, takes great",MARIA
115,1.3.5,exceptions to your ill hours.,MARIA
116,1.3.6,"Why, let her except, before excepted.",SIR TOBY BELCH
117,1.3.7,"Ay, but you must confine yourself within the modest",MARIA
118,1.3.8,limits of order.,MARIA
119,1.3.9,Confine! I'll confine myself no finer than I am:,SIR TOBY BELCH
120,1.3.10,these clothes are good enough to drink in; and so be,SIR TOBY BELCH
121,1.3.11,"these boots too: an they be not, let them hang",SIR TOBY BELCH
122,1.3.12,themselves in their own straps.,SIR TOBY BELCH
123,1.3.13,That quaffing and drinking will undo you: I heard,MARIA
124,1.3.14,my lady talk of it yesterday; and of a foolish,MARIA
125,1.3.15,knight that you brought in one night here to be her wooer.,MARIA
126,1.3.16,"Who, Sir Andrew Aguecheek?",SIR TOBY BELCH
127,1.3.17,"Ay, he.",MARIA
128,1.3.18,He's as tall a man as any's in Illyria.,SIR TOBY BELCH
129,1.3.19,What's that to the purpose?,MARIA
130,1.3.20,"Why, he has three thousand ducats a year.",SIR TOBY BELCH
131,1.3.21,"Ay, but he'll have but a year in all these ducats:",MARIA
132,1.3.22,he's a very fool and a prodigal.,MARIA
133,1.3.23,"Fie, that you'll say so! he plays o' the",SIR TOBY BELCH
134,1.3.24,"viol-de-gamboys, and speaks three or four languages",SIR TOBY BELCH
135,1.3.25,"word for word without book, and hath all the good",SIR TOBY BELCH
136,1.3.26,gifts of nature.,SIR TOBY BELCH
137,1.3.27,"He hath indeed, almost natural: for besides that",MARIA
138,1.3.28,"he's a fool, he's a great quarreller: and but that",MARIA
139,1.3.29,he hath the gift of a coward to allay the gust he,MARIA
140,1.3.30,"hath in quarrelling, 'tis thought among the prudent",MARIA
141,1.3.31,he would quickly have the gift of a grave.,MARIA
142,1.3.32,"By this hand, they are scoundrels and subtractors",SIR TOBY BELCH
143,1.3.33,that say so of him. Who are they?,SIR TOBY BELCH
144,1.3.34,"They that add, moreover, he's drunk nightly in your company.",MARIA
145,1.3.35,With drinking healths to my niece: I'll drink to,SIR TOBY BELCH
146,1.3.36,her as long as there is a passage in my throat and,SIR TOBY BELCH
147,1.3.37,drink in Illyria: he's a coward and a coystrill,SIR TOBY BELCH
148,1.3.38,that will not drink to my niece till his brains turn,SIR TOBY BELCH
149,1.3.39,"o' the toe like a parish-top. What, wench!",SIR TOBY BELCH
150,1.3.40,Castiliano vulgo! for here comes Sir Andrew Agueface.,SIR TOBY BELCH
151,1.3.41,"Sir Toby Belch! how now, Sir Toby Belch!",SIR ANDREW
152,1.3.42,Sweet Sir Andrew!,SIR TOBY BELCH
153,1.3.43,"Bless you, fair shrew.",SIR ANDREW
154,1.3.44,"And you too, sir.",MARIA
155,1.3.45,"Accost, Sir Andrew, accost.",SIR TOBY BELCH
156,1.3.46,What's that?,SIR ANDREW
157,1.3.47,My niece's chambermaid.,SIR TOBY BELCH
158,1.3.48,"Good Mistress Accost, I desire better acquaintance.",SIR ANDREW
159,1.3.49,"My name is Mary, sir.",MARIA
160,1.3.50,"Good Mistress Mary Accost,--",SIR ANDREW
161,1.3.51,"You mistake, knight; 'accost' is front her, board",SIR TOBY BELCH
162,1.3.52,"her, woo her, assail her.",SIR TOBY BELCH
163,1.3.53,"By my troth, I would not undertake her in this",SIR ANDREW
164,1.3.54,company. Is that the meaning of 'accost'?,SIR ANDREW
165,1.3.55,"Fare you well, gentlemen.",MARIA
166,1.3.56,"An thou let part so, Sir Andrew, would thou mightst",SIR TOBY BELCH
167,1.3.57,never draw sword again.,SIR TOBY BELCH
168,1.3.58,"An you part so, mistress, I would I might never",SIR ANDREW
169,1.3.59,"draw sword again. Fair lady, do you think you have",SIR ANDREW
170,1.3.60,fools in hand?,SIR ANDREW
171,1.3.61,"Sir, I have not you by the hand.",MARIA
172,1.3.62,"Marry, but you shall have; and here's my hand.",SIR ANDREW
173,1.3.63,"Now, sir, 'thought is free:' I pray you, bring",MARIA
174,1.3.64,your hand to the buttery-bar and let it drink.,MARIA
175,1.3.65,"Wherefore, sweet-heart? what's your metaphor?",SIR ANDREW
176,1.3.66,"It's dry, sir.",MARIA
177,1.3.67,"Why, I think so: I am not such an ass but I can",SIR ANDREW
178,1.3.68,keep my hand dry. But what's your jest?,SIR ANDREW
179,1.3.69,"A dry jest, sir.",MARIA
180,1.3.70,Are you full of them?,SIR ANDREW
181,1.3.71,"Ay, sir, I have them at my fingers' ends: marry,",MARIA
182,1.3.72,"now I let go your hand, I am barren.",MARIA
183,1.3.73,O knight thou lackest a cup of canary: when did I,SIR TOBY BELCH
184,1.3.74,see thee so put down?,SIR TOBY BELCH
185,1.3.75,"Never in your life, I think; unless you see canary",SIR ANDREW
186,1.3.76,put me down. Methinks sometimes I have no more wit,SIR ANDREW
187,1.3.77,than a Christian or an ordinary man has: but I am a,SIR ANDREW
188,1.3.78,great eater of beef and I believe that does harm to my wit.,SIR ANDREW
189,1.3.79,No question.,SIR TOBY BELCH
190,1.3.80,"An I thought that, I'ld forswear it. I'll ride home",SIR ANDREW
191,1.3.81,"to-morrow, Sir Toby.",SIR ANDREW
192,1.3.82,"Pourquoi, my dear knight?",SIR TOBY BELCH
193,1.3.83,What is 'Pourquoi'? do or not do? I would I had,SIR ANDREW
194,1.3.84,bestowed that time in the tongues that I have in,SIR ANDREW
195,1.3.85,"fencing, dancing and bear-baiting: O, had I but",SIR ANDREW
196,1.3.86,followed the arts!,SIR ANDREW
197,1.3.87,Then hadst thou had an excellent head of hair.,SIR TOBY BELCH
198,1.3.88,"Why, would that have mended my hair?",SIR ANDREW
199,1.3.89,Past question; for thou seest it will not curl by nature.,SIR TOBY BELCH
200,1.3.90,"But it becomes me well enough, does't not?",SIR ANDREW
201,1.3.91,Excellent; it hangs like flax on a distaff; and I,SIR TOBY BELCH
202,1.3.92,hope to see a housewife take thee between her legs,SIR TOBY BELCH
203,1.3.93,and spin it off.,SIR TOBY BELCH
204,1.3.94,"Faith, I'll home to-morrow, Sir Toby: your niece",SIR ANDREW
205,1.3.95,"will not be seen; or if she be, it's four to one",SIR ANDREW
206,1.3.96,she'll none of me: the count himself here hard by woos her.,SIR ANDREW
207,1.3.97,She'll none o' the count: she'll not match above,SIR TOBY BELCH
208,1.3.98,"her degree, neither in estate, years, nor wit; I",SIR TOBY BELCH
209,1.3.99,"have heard her swear't. Tut, there's life in't,",SIR TOBY BELCH
210,1.3.100,man.,SIR TOBY BELCH
211,1.3.101,I'll stay a month longer. I am a fellow o' the,SIR ANDREW
212,1.3.102,strangest mind i' the world; I delight in masques,SIR ANDREW
213,1.3.103,and revels sometimes altogether.,SIR ANDREW
214,1.3.104,"Art thou good at these kickshawses, knight?",SIR TOBY BELCH
215,1.3.105,"As any man in Illyria, whatsoever he be, under the",SIR ANDREW
216,1.3.106,degree of my betters; and yet I will not compare,SIR ANDREW
217,1.3.107,with an old man.,SIR ANDREW
218,1.3.108,"What is thy excellence in a galliard, knight?",SIR TOBY BELCH
219,1.3.109,"Faith, I can cut a caper.",SIR ANDREW
220,1.3.110,And I can cut the mutton to't.,SIR TOBY BELCH
221,1.3.111,And I think I have the back-trick simply as strong,SIR ANDREW
222,1.3.112,as any man in Illyria.,SIR ANDREW
223,1.3.113,Wherefore are these things hid? wherefore have,SIR TOBY BELCH
224,1.3.114,these gifts a curtain before 'em? are they like to,SIR TOBY BELCH
225,1.3.115,"take dust, like Mistress Mall's picture? why dost",SIR TOBY BELCH
226,1.3.116,thou not go to church in a galliard and come home in,SIR TOBY BELCH
227,1.3.117,a coranto? My very walk should be a jig; I would not,SIR TOBY BELCH
228,1.3.118,so much as make water but in a sink-a-pace. What,SIR TOBY BELCH
229,1.3.119,dost thou mean? Is it a world to hide virtues in?,SIR TOBY BELCH
230,1.3.120,"I did think, by the excellent constitution of thy",SIR TOBY BELCH
231,1.3.121,"leg, it was formed under the star of a galliard.",SIR TOBY BELCH
232,1.3.122,"Ay, 'tis strong, and it does indifferent well in a",SIR ANDREW
233,1.3.123,flame-coloured stock. Shall we set about some revels?,SIR ANDREW
234,1.3.124,What shall we do else? were we not born under Taurus?,SIR TOBY BELCH
235,1.3.125,Taurus! That's sides and heart.,SIR ANDREW
236,1.3.126,"No, sir; it is legs and thighs. Let me see the",SIR TOBY BELCH
237,1.3.127,"caper; ha! higher: ha, ha! excellent!",SIR TOBY BELCH
238,1.4.1,"If the duke continue these favours towards you,",VALENTINE
239,1.4.2,"Cesario, you are like to be much advanced: he hath",VALENTINE
240,1.4.3,"known you but three days, and already you are no stranger.",VALENTINE
241,1.4.4,"You either fear his humour or my negligence, that",VIOLA
242,1.4.5,you call in question the continuance of his love:,VIOLA
243,1.4.6,"is he inconstant, sir, in his favours?",VIOLA
244,1.4.7,"No, believe me.",VALENTINE
245,1.4.8,I thank you. Here comes the count.,VIOLA
246,1.4.9,"Who saw Cesario, ho?",DUKE ORSINO
247,1.4.10,"On your attendance, my lord; here.",VIOLA
248,1.4.11,"Stand you a while aloof, Cesario,",DUKE ORSINO
249,1.4.12,Thou know'st no less but all; I have unclasp'd,DUKE ORSINO
250,1.4.13,To thee the book even of my secret soul:,DUKE ORSINO
251,1.4.14,"Therefore, good youth, address thy gait unto her;",DUKE ORSINO
252,1.4.15,"Be not denied access, stand at her doors,",DUKE ORSINO
253,1.4.16,"And tell them, there thy fixed foot shall grow",DUKE ORSINO
254,1.4.17,Till thou have audience.,DUKE ORSINO
255,1.4.18,"Sure, my noble lord,",VIOLA
256,1.4.19,If she be so abandon'd to her sorrow,VIOLA
257,1.4.20,"As it is spoke, she never will admit me.",VIOLA
258,1.4.21,Be clamorous and leap all civil bounds,DUKE ORSINO
259,1.4.22,Rather than make unprofited return.,DUKE ORSINO
260,1.4.23,"Say I do speak with her, my lord, what then?",VIOLA
261,1.4.24,"O, then unfold the passion of my love,",DUKE ORSINO
262,1.4.25,Surprise her with discourse of my dear faith:,DUKE ORSINO
263,1.4.26,It shall become thee well to act my woes;,DUKE ORSINO
264,1.4.27,She will attend it better in thy youth,DUKE ORSINO
265,1.4.28,Than in a nuncio's of more grave aspect.,DUKE ORSINO
266,1.4.29,"I think not so, my lord.",VIOLA
267,1.4.30,"Dear lad, believe it;",DUKE ORSINO
268,1.4.31,"For they shall yet belie thy happy years,",DUKE ORSINO
269,1.4.32,That say thou art a man: Diana's lip,DUKE ORSINO
270,1.4.33,Is not more smooth and rubious; thy small pipe,DUKE ORSINO
271,1.4.34,"Is as the maiden's organ, shrill and sound,",DUKE ORSINO
272,1.4.35,And all is semblative a woman's part.,DUKE ORSINO
273,1.4.36,I know thy constellation is right apt,DUKE ORSINO
274,1.4.37,For this affair. Some four or five attend him;,DUKE ORSINO
275,1.4.38,"All, if you will; for I myself am best",DUKE ORSINO
276,1.4.39,"When least in company. Prosper well in this,",DUKE ORSINO
277,1.4.40,"And thou shalt live as freely as thy lord,",DUKE ORSINO
278,1.4.41,To call his fortunes thine.,DUKE ORSINO
279,1.4.42,I'll do my best,VIOLA
280,1.4.43,To woo your lady:,VIOLA
281,1.4.44,"yet, a barful strife!",VIOLA
282,1.4.45,"Whoe'er I woo, myself would be his wife.",VIOLA
283,1.5.1,"Nay, either tell me where thou hast been, or I will",MARIA
284,1.5.2,not open my lips so wide as a bristle may enter in,MARIA
285,1.5.3,way of thy excuse: my lady will hang thee for thy absence.,MARIA
286,1.5.4,Let her hang me: he that is well hanged in this,Clown
287,1.5.5,world needs to fear no colours.,Clown
288,1.5.6,Make that good.,MARIA
289,1.5.7,He shall see none to fear.,Clown
290,1.5.8,A good lenten answer: I can tell thee where that,MARIA
291,1.5.9,"saying was born, of 'I fear no colours.'",MARIA
292,1.5.10,"Where, good Mistress Mary?",Clown
293,1.5.11,In the wars; and that may you be bold to say in your foolery.,MARIA
294,1.5.12,"Well, God give them wisdom that have it; and those",Clown
295,1.5.13,"that are fools, let them use their talents.",Clown
296,1.5.14,"Yet you will be hanged for being so long absent; or,",MARIA
297,1.5.15,"to be turned away, is not that as good as a hanging to you?",MARIA
298,1.5.16,"Many a good hanging prevents a bad marriage; and,",Clown
299,1.5.17,"for turning away, let summer bear it out.",Clown
300,1.5.18,"You are resolute, then?",MARIA
301,1.5.19,"Not so, neither; but I am resolved on two points.",Clown
302,1.5.20,"That if one break, the other will hold; or, if both",MARIA
303,1.5.21,"break, your gaskins fall.",MARIA
304,1.5.22,"Apt, in good faith; very apt. Well, go thy way; if",Clown
305,1.5.23,"Sir Toby would leave drinking, thou wert as witty a",Clown
306,1.5.24,piece of Eve's flesh as any in Illyria.,Clown
307,1.5.25,"Peace, you rogue, no more o' that. Here comes my",MARIA
308,1.5.26,"lady: make your excuse wisely, you were best.",MARIA
309,1.5.27,"Wit, an't be thy will, put me into good fooling!",Clown
310,1.5.28,"Those wits, that think they have thee, do very oft",Clown
311,1.5.29,"prove fools; and I, that am sure I lack thee, may",Clown
312,1.5.30,pass for a wise man: for what says Quinapalus?,Clown
313,1.5.31,"'Better a witty fool, than a foolish wit.'",Clown
314,1.5.32,"God bless thee, lady!",Clown
315,1.5.33,Take the fool away.,OLIVIA
316,1.5.34,"Do you not hear, fellows? Take away the lady.",Clown
317,1.5.35,"Go to, you're a dry fool; I'll no more of you:",OLIVIA
318,1.5.36,"besides, you grow dishonest.",OLIVIA
319,1.5.37,"Two faults, madonna, that drink and good counsel",Clown
320,1.5.38,"will amend: for give the dry fool drink, then is",Clown
321,1.5.39,the fool not dry: bid the dishonest man mend,Clown
322,1.5.40,"himself; if he mend, he is no longer dishonest; if",Clown
323,1.5.41,"he cannot, let the botcher mend him. Any thing",Clown
324,1.5.42,that's mended is but patched: virtue that,Clown
325,1.5.43,transgresses is but patched with sin; and sin that,Clown
326,1.5.44,amends is but patched with virtue. If that this,Clown
327,1.5.45,"simple syllogism will serve, so; if it will not,",Clown
328,1.5.46,what remedy? As there is no true cuckold but,Clown
329,1.5.47,"calamity, so beauty's a flower. The lady bade take",Clown
330,1.5.48,"away the fool; therefore, I say again, take her away.",Clown
331,1.5.49,"Sir, I bade them take away you.",OLIVIA
332,1.5.50,"Misprision in the highest degree! Lady, cucullus non",Clown
333,1.5.51,facit monachum; that's as much to say as I wear not,Clown
334,1.5.52,"motley in my brain. Good madonna, give me leave to",Clown
335,1.5.53,prove you a fool.,Clown
336,1.5.54,Can you do it?,OLIVIA
337,1.5.55,"Dexterously, good madonna.",Clown
338,1.5.56,Make your proof.,OLIVIA
339,1.5.57,"I must catechise you for it, madonna: good my mouse",Clown
340,1.5.58,"of virtue, answer me.",Clown
341,1.5.59,"Well, sir, for want of other idleness, I'll bide your proof.",OLIVIA
342,1.5.60,"Good madonna, why mournest thou?",Clown
343,1.5.61,"Good fool, for my brother's death.",OLIVIA
344,1.5.62,"I think his soul is in hell, madonna.",Clown
345,1.5.63,"I know his soul is in heaven, fool.",OLIVIA
346,1.5.64,"The more fool, madonna, to mourn for your brother's",Clown
347,1.5.65,"soul being in heaven. Take away the fool, gentlemen.",Clown
348,1.5.66,"What think you of this fool, Malvolio? doth he not mend?",OLIVIA
349,1.5.67,"Yes, and shall do till the pangs of death shake him:",MALVOLIO
350,1.5.68,"infirmity, that decays the wise, doth ever make the",MALVOLIO
351,1.5.69,better fool.,MALVOLIO
352,1.5.70,"God send you, sir, a speedy infirmity, for the",Clown
353,1.5.71,better increasing your folly! Sir Toby will be,Clown
354,1.5.72,sworn that I am no fox; but he will not pass his,Clown
355,1.5.73,word for two pence that you are no fool.,Clown
356,1.5.74,"How say you to that, Malvolio?",OLIVIA
357,1.5.75,I marvel your ladyship takes delight in such a,MALVOLIO
358,1.5.76,barren rascal: I saw him put down the other day,MALVOLIO
359,1.5.77,with an ordinary fool that has no more brain,MALVOLIO
360,1.5.78,"than a stone. Look you now, he's out of his guard",MALVOLIO
361,1.5.79,already; unless you laugh and minister occasion to,MALVOLIO
362,1.5.80,"him, he is gagged. I protest, I take these wise men,",MALVOLIO
363,1.5.81,"that crow so at these set kind of fools, no better",MALVOLIO
364,1.5.82,than the fools' zanies.,MALVOLIO
365,1.5.83,"Oh, you are sick of self-love, Malvolio, and taste",OLIVIA
366,1.5.84,"with a distempered appetite. To be generous,",OLIVIA
367,1.5.85,"guiltless and of free disposition, is to take those",OLIVIA
368,1.5.86,things for bird-bolts that you deem cannon-bullets:,OLIVIA
369,1.5.87,"there is no slander in an allowed fool, though he do",OLIVIA
370,1.5.88,nothing but rail; nor no railing in a known discreet,OLIVIA
371,1.5.89,"man, though he do nothing but reprove.",OLIVIA
372,1.5.90,"Now Mercury endue thee with leasing, for thou",Clown
373,1.5.91,speakest well of fools!,Clown
374,1.5.92,"Madam, there is at the gate a young gentleman much",MARIA
375,1.5.93,desires to speak with you.,MARIA
376,1.5.94,"From the Count Orsino, is it?",OLIVIA
377,1.5.95,"I know not, madam: 'tis a fair young man, and well attended.",MARIA
378,1.5.96,Who of my people hold him in delay?,OLIVIA
379,1.5.97,"Sir Toby, madam, your kinsman.",MARIA
380,1.5.98,"Fetch him off, I pray you; he speaks nothing but",OLIVIA
381,1.5.99,madman: fie on him!,OLIVIA
382,1.5.100,"Go you, Malvolio: if it be a suit from the count, I",OLIVIA
383,1.5.101,"am sick, or not at home; what you will, to dismiss it.",OLIVIA
384,1.5.102,"Now you see, sir, how your fooling grows old, and",OLIVIA
385,1.5.103,people dislike it.,OLIVIA
386,1.5.104,"Thou hast spoke for us, madonna, as if thy eldest",Clown
387,1.5.105,son should be a fool; whose skull Jove cram with,Clown
388,1.5.106,"brains! for,--here he comes,--one of thy kin has a",Clown
389,1.5.107,most weak pia mater.,Clown
390,1.5.108,"By mine honour, half drunk. What is he at the gate, cousin?",OLIVIA
391,1.5.109,A gentleman.,SIR TOBY BELCH
392,1.5.110,A gentleman! what gentleman?,OLIVIA
393,1.5.111,'Tis a gentle man here--a plague o' these,SIR TOBY BELCH
394,1.5.112,"pickle-herring! How now, sot!",SIR TOBY BELCH
395,1.5.113,Good Sir Toby!,Clown
396,1.5.114,"Cousin, cousin, how have you come so early by this lethargy?",OLIVIA
397,1.5.115,Lechery! I defy lechery. There's one at the gate.,SIR TOBY BELCH
398,1.5.116,"Ay, marry, what is he?",OLIVIA
399,1.5.117,"Let him be the devil, an he will, I care not: give",SIR TOBY BELCH
400,1.5.118,"me faith, say I. Well, it's all one.",SIR TOBY BELCH
401,1.5.119,"What's a drunken man like, fool?",OLIVIA
402,1.5.120,"Like a drowned man, a fool and a mad man: one",Clown
403,1.5.121,draught above heat makes him a fool; the second mads,Clown
404,1.5.122,him; and a third drowns him.,Clown
405,1.5.123,"Go thou and seek the crowner, and let him sit o' my",OLIVIA
406,1.5.124,"coz; for he's in the third degree of drink, he's",OLIVIA
407,1.5.125,"drowned: go, look after him.",OLIVIA
408,1.5.126,"He is but mad yet, madonna; and the fool shall look",Clown
409,1.5.127,to the madman.,Clown
410,1.5.128,"Madam, yond young fellow swears he will speak with",MALVOLIO
411,1.5.129,you. I told him you were sick; he takes on him to,MALVOLIO
412,1.5.130,"understand so much, and therefore comes to speak",MALVOLIO
413,1.5.131,with you. I told him you were asleep; he seems to,MALVOLIO
414,1.5.132,"have a foreknowledge of that too, and therefore",MALVOLIO
415,1.5.133,"comes to speak with you. What is to be said to him,",MALVOLIO
416,1.5.134,lady? he's fortified against any denial.,MALVOLIO
417,1.5.135,Tell him he shall not speak with me.,OLIVIA
418,1.5.136,"Has been told so; and he says, he'll stand at your",MALVOLIO
419,1.5.137,"door like a sheriff's post, and be the supporter to",MALVOLIO
420,1.5.138,"a bench, but he'll speak with you.",MALVOLIO
421,1.5.139,What kind o' man is he?,OLIVIA
422,1.5.140,"Why, of mankind.",MALVOLIO
423,1.5.141,What manner of man?,OLIVIA
424,1.5.142,"Of very ill manner; he'll speak with you, will you or no.",MALVOLIO
425,1.5.143,Of what personage and years is he?,OLIVIA
426,1.5.144,"Not yet old enough for a man, nor young enough for",MALVOLIO
427,1.5.145,"a boy; as a squash is before 'tis a peascod, or a",MALVOLIO
428,1.5.146,cooling when 'tis almost an apple: 'tis with him,MALVOLIO
429,1.5.147,"in standing water, between boy and man. He is very",MALVOLIO
430,1.5.148,well-favoured and he speaks very shrewishly; one,MALVOLIO
431,1.5.149,would think his mother's milk were scarce out of him.,MALVOLIO
432,1.5.150,Let him approach: call in my gentlewoman.,OLIVIA
433,1.5.151,"Gentlewoman, my lady calls.",MALVOLIO
434,1.5.152,"Give me my veil: come, throw it o'er my face.",OLIVIA
435,1.5.153,We'll once more hear Orsino's embassy.,OLIVIA
436,1.5.154,"The honourable lady of the house, which is she?",VIOLA
437,1.5.155,Speak to me; I shall answer for her.,OLIVIA
438,1.5.156,Your will?,OLIVIA
439,1.5.157,"Most radiant, exquisite and unmatchable beauty,--I",VIOLA
440,1.5.158,"pray you, tell me if this be the lady of the house,",VIOLA
441,1.5.159,for I never saw her: I would be loath to cast away,VIOLA
442,1.5.160,"my speech, for besides that it is excellently well",VIOLA
443,1.5.161,"penned, I have taken great pains to con it. Good",VIOLA
444,1.5.162,"beauties, let me sustain no scorn; I am very",VIOLA
