,LineNos,Lines,Speakers
37,1.1.36,"And not by old gradation, where each second",IAGO
38,1.1.37,"Stood heir to the first. Now, sir, be judge yourself,",IAGO
39,1.1.38,Whether I in any just term am affined,IAGO
40,1.1.39,To love the Moor.,IAGO
41,1.1.40,I would not follow him then.,RODERIGO
42,1.1.41,"O, sir, content you;",IAGO
43,1.1.42,I follow him to serve my turn upon him:,IAGO
44,1.1.43,"We cannot all be masters, nor all masters",IAGO
45,1.1.44,Cannot be truly follow'd. You shall mark,IAGO
46,1.1.45,"Many a duteous and knee-crooking knave,",IAGO
47,1.1.46,"That, doting on his own obsequious bondage,",IAGO
48,1.1.47,"Wears out his time, much like his master's ass,",IAGO
49,1.1.48,"For nought but provender, and when he's old, cashier'd:",IAGO
50,1.1.49,Whip me such honest knaves. Others there are,IAGO
51,1.1.50,"Who, trimm'd in forms and visages of duty,",IAGO
52,1.1.51,"Keep yet their hearts attending on themselves,",IAGO
53,1.1.52,"And, throwing but shows of service on their lords,",IAGO
54,1.1.53,Do well thrive by them and when they have lined,IAGO
55,1.1.54,their coats,IAGO
56,1.1.55,Do themselves homage: these fellows have some soul;,IAGO
57,1.1.56,"And such a one do I profess myself. For, sir,",IAGO
58,1.1.57,"It is as sure as you are Roderigo,",IAGO
59,1.1.58,"Were I the Moor, I would not be Iago:",IAGO
60,1.1.59,"In following him, I follow but myself;",IAGO
61,1.1.60,"Heaven is my judge, not I for love and duty,",IAGO
62,1.1.61,"But seeming so, for my peculiar end:",IAGO
63,1.1.62,For when my outward action doth demonstrate,IAGO
64,1.1.63,The native act and figure of my heart,IAGO
65,1.1.64,"In compliment extern, 'tis not long after",IAGO
66,1.1.65,But I will wear my heart upon my sleeve,IAGO
67,1.1.66,For daws to peck at: I am not what I am.,IAGO
68,1.1.67,What a full fortune does the thicklips owe,RODERIGO
69,1.1.68,If he can carry't thus!,RODERIGO
70,1.1.69,"Call up her father,",IAGO
71,1.1.70,"Rouse him: make after him, poison his delight,",IAGO
72,1.1.71,"Proclaim him in the streets; incense her kinsmen,",IAGO
73,1.1.72,"And, though he in a fertile climate dwell,",IAGO
74,1.1.73,"Plague him with flies: though that his joy be joy,",IAGO
75,1.1.74,"Yet throw such changes of vexation on't,",IAGO
76,1.1.75,As it may lose some colour.,IAGO
77,1.1.76,Here is her father's house; I'll call aloud.,RODERIGO
78,1.1.77,"Do, with like timorous accent and dire yell",IAGO
79,1.1.78,"As when, by night and negligence, the fire",IAGO
80,1.1.79,Is spied in populous cities.,IAGO
81,1.1.80,"What, ho, Brabantio! Signior Brabantio, ho!",RODERIGO
82,1.1.81,"Awake! what, ho, Brabantio! thieves! thieves! thieves!",IAGO
83,1.1.82,"Look to your house, your daughter and your bags!",IAGO
84,1.1.83,Thieves! thieves!,IAGO
85,1.1.84,What is the reason of this terrible summons?,BRABANTIO
86,1.1.85,What is the matter there?,BRABANTIO
87,1.1.86,"Signior, is all your family within?",RODERIGO
88,1.1.87,Are your doors lock'd?,IAGO
89,1.1.88,"Why, wherefore ask you this?",BRABANTIO
90,1.1.89,"'Zounds, sir, you're robb'd; for shame, put on",IAGO
91,1.1.90,your gown;,IAGO
92,1.1.91,"Your heart is burst, you have lost half your soul;",IAGO
93,1.1.92,"Even now, now, very now, an old black ram",IAGO
94,1.1.93,"Is topping your white ewe. Arise, arise;",IAGO
95,1.1.94,"Awake the snorting citizens with the bell,",IAGO
96,1.1.95,Or else the devil will make a grandsire of you:,IAGO
97,1.1.96,"Arise, I say.",IAGO
98,1.1.97,"                  What, have you lost your wits?",BRABANTIO
99,1.1.98,"Most reverend signior, do you know my voice?",RODERIGO
100,1.1.99,Not I	what are you?,BRABANTIO
101,1.1.100,My name is Roderigo.,RODERIGO
102,1.1.101,The worser welcome:,BRABANTIO
103,1.1.102,I have charged thee not to haunt about my doors:,BRABANTIO
104,1.1.103,In honest plainness thou hast heard me say,BRABANTIO
105,1.1.104,"My daughter is not for thee; and now, in madness,",BRABANTIO
106,1.1.105,"Being full of supper and distempering draughts,",BRABANTIO
107,1.1.106,"Upon malicious bravery, dost thou come",BRABANTIO
108,1.1.107,To start my quiet.,BRABANTIO
109,1.1.108,"Sir, sir, sir,--",RODERIGO
110,1.1.109,                  But thou must needs be sure,BRABANTIO
111,1.1.110,My spirit and my place have in them power,BRABANTIO
112,1.1.111,To make this bitter to thee.,BRABANTIO
113,1.1.112,"Patience, good sir.",RODERIGO
114,1.1.113,What tell'st thou me of robbing? this is Venice;,BRABANTIO
115,1.1.114,My house is not a grange.,BRABANTIO
116,1.1.115,"Most grave Brabantio,",RODERIGO
117,1.1.116,In simple and pure soul I come to you.,RODERIGO
118,1.1.117,"'Zounds, sir, you are one of those that will not",IAGO
119,1.1.118,"serve God, if the devil bid you. Because we come to",IAGO
120,1.1.119,"do you service and you think we are ruffians, you'll",IAGO
121,1.1.120,have your daughter covered with a Barbary horse;,IAGO
122,1.1.121,you'll have your nephews neigh to you; you'll have,IAGO
123,1.1.122,coursers for cousins and gennets for germans.,IAGO
124,1.1.123,What profane wretch art thou?,BRABANTIO
125,1.1.124,"I am one, sir, that comes to tell you your daughter",IAGO
126,1.1.125,and the Moor are now making the beast with two backs.,IAGO
127,1.1.126,Thou art a villain.,BRABANTIO
128,1.1.127,You are--a senator.,IAGO
129,1.1.128,"This thou shalt answer; I know thee, Roderigo.",BRABANTIO
130,1.1.129,"Sir, I will answer any thing. But, I beseech you,",RODERIGO
131,1.1.130,"If't be your pleasure and most wise consent,",RODERIGO
132,1.1.131,"As partly I find it is, that your fair daughter,",RODERIGO
133,1.1.132,"At this odd-even and dull watch o' the night,",RODERIGO
134,1.1.133,"Transported, with no worse nor better guard",RODERIGO
135,1.1.134,"But with a knave of common hire, a gondolier,",RODERIGO
136,1.1.135,To the gross clasps of a lascivious Moor--,RODERIGO
137,1.1.136,"If this be known to you and your allowance,",RODERIGO
138,1.1.137,We then have done you bold and saucy wrongs;,RODERIGO
139,1.1.138,"But if you know not this, my manners tell me",RODERIGO
140,1.1.139,We have your wrong rebuke. Do not believe,RODERIGO
141,1.1.140,"That, from the sense of all civility,",RODERIGO
142,1.1.141,I thus would play and trifle with your reverence:,RODERIGO
143,1.1.142,"Your daughter, if you have not given her leave,",RODERIGO
144,1.1.143,"I say again, hath made a gross revolt;",RODERIGO
145,1.1.144,"Tying her duty, beauty, wit and fortunes",RODERIGO
146,1.1.145,In an extravagant and wheeling stranger,RODERIGO
147,1.1.146,Of here and every where. Straight satisfy yourself:,RODERIGO
148,1.1.147,"If she be in her chamber or your house,",RODERIGO
149,1.1.148,Let loose on me the justice of the state,RODERIGO
150,1.1.149,For thus deluding you.,RODERIGO
151,1.1.150,"Strike on the tinder, ho!",BRABANTIO
152,1.1.151,Give me a taper! call up all my people!,BRABANTIO
153,1.1.152,This accident is not unlike my dream:,BRABANTIO
154,1.1.153,Belief of it oppresses me already.,BRABANTIO
155,1.1.154,"Light, I say! light!",BRABANTIO
156,1.1.155,Farewell; for I must leave you:,IAGO
157,1.1.156,"It seems not meet, nor wholesome to my place,",IAGO
158,1.1.157,"To be produced--as, if I stay, I shall--",IAGO
159,1.1.158,"Against the Moor: for, I do know, the state,",IAGO
160,1.1.159,"However this may gall him with some cheque,",IAGO
161,1.1.160,"Cannot with safety cast him, for he's embark'd",IAGO
162,1.1.161,"With such loud reason to the Cyprus wars,",IAGO
163,1.1.162,"Which even now stand in act, that, for their souls,",IAGO
164,1.1.163,"Another of his fathom they have none,",IAGO
165,1.1.164,"To lead their business: in which regard,",IAGO
166,1.1.165,Though I do hate him as I do hell-pains.,IAGO
167,1.1.166,"Yet, for necessity of present life,",IAGO
168,1.1.167,"I must show out a flag and sign of love,",IAGO
169,1.1.168,"Which is indeed but sign. That you shall surely find him,",IAGO
170,1.1.169,Lead to the Sagittary the raised search;,IAGO
171,1.1.170,"And there will I be with him. So, farewell.",IAGO
172,1.1.171,It is too true an evil: gone she is;,BRABANTIO
173,1.1.172,And what's to come of my despised time,BRABANTIO
174,1.1.173,"Is nought but bitterness. Now, Roderigo,",BRABANTIO
175,1.1.174,Where didst thou see her? O unhappy girl!,BRABANTIO
176,1.1.175,"With the Moor, say'st thou? Who would be a father!",BRABANTIO
177,1.1.176,How didst thou know 'twas she? O she deceives me,BRABANTIO
178,1.1.177,Past thought! What said she to you? Get more tapers:,BRABANTIO
179,1.1.178,"Raise all my kindred. Are they married, think you?",BRABANTIO
180,1.1.179,"Truly, I think they are.",RODERIGO
181,1.1.180,O heaven! How got she out? O treason of the blood!,BRABANTIO
182,1.1.181,"Fathers, from hence trust not your daughters' minds",BRABANTIO
183,1.1.182,By what you see them act. Is there not charms,BRABANTIO
184,1.1.183,By which the property of youth and maidhood,BRABANTIO
185,1.1.184,"May be abused? Have you not read, Roderigo,",BRABANTIO
186,1.1.185,Of some such thing?,BRABANTIO
187,1.1.186,"Yes, sir, I have indeed.",RODERIGO
188,1.1.187,"Call up my brother. O, would you had had her!",BRABANTIO
189,1.1.188,"Some one way, some another. Do you know",BRABANTIO
190,1.1.189,Where we may apprehend her and the Moor?,BRABANTIO
191,1.1.190,"I think I can discover him, if you please,",RODERIGO
192,1.1.191,To get good guard and go along with me.,RODERIGO
193,1.1.192,"Pray you, lead on. At every house I'll call;",BRABANTIO
194,1.1.193,"I may command at most. Get weapons, ho!",BRABANTIO
195,1.1.194,And raise some special officers of night.,BRABANTIO
196,1.1.195,"On, good Roderigo: I'll deserve your pains.",BRABANTIO
197,1.2.1,"Though in the trade of war I have slain men,",IAGO
198,1.2.2,Yet do I hold it very stuff o' the conscience,IAGO
199,1.2.3,To do no contrived murder: I lack iniquity,IAGO
200,1.2.4,Sometimes to do me service: nine or ten times,IAGO
201,1.2.5,I had thought to have yerk'd him here under the ribs.,IAGO
202,1.2.6,'Tis better as it is.,OTHELLO
203,1.2.7,"Nay, but he prated,",IAGO
204,1.2.8,And spoke such scurvy and provoking terms,IAGO
205,1.2.9,Against your honour,IAGO
206,1.2.10,"That, with the little godliness I have,",IAGO
207,1.2.11,"I did full hard forbear him. But, I pray you, sir,",IAGO
208,1.2.12,"Are you fast married? Be assured of this,",IAGO
209,1.2.13,"That the magnifico is much beloved,",IAGO
210,1.2.14,And hath in his effect a voice potential,IAGO
211,1.2.15,As double as the duke's: he will divorce you;,IAGO
212,1.2.16,Or put upon you what restraint and grievance,IAGO
213,1.2.17,"The law, with all his might to enforce it on,",IAGO
214,1.2.18,Will give him cable.,IAGO
215,1.2.19,Let him do his spite:,OTHELLO
216,1.2.20,My services which I have done the signiory,OTHELLO
217,1.2.21,"Shall out-tongue his complaints. 'Tis yet to know,--",OTHELLO
218,1.2.22,"Which, when I know that boasting is an honour,",OTHELLO
219,1.2.23,I shall promulgate--I fetch my life and being,OTHELLO
220,1.2.24,"From men of royal siege, and my demerits",OTHELLO
221,1.2.25,May speak unbonneted to as proud a fortune,OTHELLO
222,1.2.26,"As this that I have reach'd: for know, Iago,",OTHELLO
223,1.2.27,"But that I love the gentle Desdemona,",OTHELLO
224,1.2.28,I would not my unhoused free condition,OTHELLO
225,1.2.29,Put into circumscription and confine,OTHELLO
226,1.2.30,"For the sea's worth. But, look! what lights come yond?",OTHELLO
227,1.2.31,Those are the raised father and his friends:,IAGO
228,1.2.32,You were best go in.,IAGO
229,1.2.33,Not I	I must be found:,OTHELLO
230,1.2.34,"My parts, my title and my perfect soul",OTHELLO
231,1.2.35,Shall manifest me rightly. Is it they?,OTHELLO
232,1.2.36,"By Janus, I think no.",IAGO
233,1.2.37,"The servants of the duke, and my lieutenant.",OTHELLO
234,1.2.38,"The goodness of the night upon you, friends!",OTHELLO
235,1.2.39,What is the news?,OTHELLO
236,1.2.40,"                  The duke does greet you, general,",CASSIO
237,1.2.41,"And he requires your haste-post-haste appearance,",CASSIO
238,1.2.42,Even on the instant.,CASSIO
239,1.2.43,"What is the matter, think you?",OTHELLO
240,1.2.44,Something from Cyprus as I may divine:,CASSIO
241,1.2.45,It is a business of some heat: the galleys,CASSIO
242,1.2.46,Have sent a dozen sequent messengers,CASSIO
243,1.2.47,"This very night at one another's heels,",CASSIO
244,1.2.48,"And many of the consuls, raised and met,",CASSIO
245,1.2.49,Are at the duke's already: you have been,CASSIO
246,1.2.50,hotly call'd for;,CASSIO
247,1.2.51,"When, being not at your lodging to be found,",CASSIO
248,1.2.52,The senate hath sent about three several guests,CASSIO
249,1.2.53,To search you out.,CASSIO
250,1.2.54,'Tis well I am found by you.,OTHELLO
251,1.2.55,"I will but spend a word here in the house,",OTHELLO
252,1.2.56,And go with you.,OTHELLO
253,1.2.57,"                  Ancient, what makes he here?",CASSIO
254,1.2.58,"'Faith, he to-night hath boarded a land carack:",IAGO
255,1.2.59,"If it prove lawful prize, he's made for ever.",IAGO
256,1.2.60,I do not understand.,CASSIO
257,1.2.61,He's married.,IAGO
258,1.2.62,To who?,CASSIO
259,1.2.63,"Marry, to--Come, captain, will you go?",IAGO
260,1.2.64,Have with you.,OTHELLO
261,1.2.65,Here comes another troop to seek for you.,CASSIO
262,1.2.66,"It is Brabantio. General, be advised;",IAGO
263,1.2.67,He comes to bad intent.,IAGO
264,1.2.68,Holla! stand there!,OTHELLO
265,1.2.69,"Signior, it is the Moor.",RODERIGO
266,1.2.70,"Down with him, thief!",BRABANTIO
267,1.2.71,"You, Roderigo! come, sir, I am for you.",IAGO
268,1.2.72,"Keep up your bright swords, for the dew will rust them.",OTHELLO
269,1.2.73,"Good signior, you shall more command with years",OTHELLO
270,1.2.74,Than with your weapons.,OTHELLO
271,1.2.75,"O thou foul thief, where hast thou stow'd my daughter?",BRABANTIO
272,1.2.76,"Damn'd as thou art, thou hast enchanted her;",BRABANTIO
273,1.2.77,"For I'll refer me to all things of sense,",BRABANTIO
274,1.2.78,"If she in chains of magic were not bound,",BRABANTIO
275,1.2.79,"Whether a maid so tender, fair and happy,",BRABANTIO
276,1.2.80,So opposite to marriage that she shunned,BRABANTIO
277,1.2.81,"The wealthy curled darlings of our nation,",BRABANTIO
278,1.2.82,"Would ever have, to incur a general mock,",BRABANTIO
279,1.2.83,Run from her guardage to the sooty bosom,BRABANTIO
280,1.2.84,"Of such a thing as thou, to fear, not to delight.",BRABANTIO
281,1.2.85,"Judge me the world, if 'tis not gross in sense",BRABANTIO
282,1.2.86,"That thou hast practised on her with foul charms,",BRABANTIO
283,1.2.87,Abused her delicate youth with drugs or minerals,BRABANTIO
284,1.2.88,That weaken motion: I'll have't disputed on;,BRABANTIO
285,1.2.89,'Tis probable and palpable to thinking.,BRABANTIO
286,1.2.90,I therefore apprehend and do attach thee,BRABANTIO
287,1.2.91,"For an abuser of the world, a practiser",BRABANTIO
288,1.2.92,Of arts inhibited and out of warrant.,BRABANTIO
289,1.2.93,"Lay hold upon him: if he do resist,",BRABANTIO
290,1.2.94,Subdue him at his peril.,BRABANTIO
291,1.2.95,"Hold your hands,",OTHELLO
292,1.2.96,"Both you of my inclining, and the rest:",OTHELLO
293,1.2.97,"Were it my cue to fight, I should have known it",OTHELLO
294,1.2.98,Without a prompter. Where will you that I go,OTHELLO
295,1.2.99,To answer this your charge?,OTHELLO
296,1.2.100,"To prison, till fit time",BRABANTIO
297,1.2.101,Of law and course of direct session,BRABANTIO
298,1.2.102,Call thee to answer.,BRABANTIO
299,1.2.103,What if I do obey?,OTHELLO
300,1.2.104,"How may the duke be therewith satisfied,",OTHELLO
301,1.2.105,"Whose messengers are here about my side,",OTHELLO
302,1.2.106,Upon some present business of the state,OTHELLO
303,1.2.107,To bring me to him?,OTHELLO
304,1.2.108,"'Tis true, most worthy signior;",First Officer
305,1.2.109,"The duke's in council and your noble self,",First Officer
306,1.2.110,"I am sure, is sent for.",First Officer
307,1.2.111,How! the duke in council!,BRABANTIO
308,1.2.112,In this time of the night! Bring him away:,BRABANTIO
309,1.2.113,"Mine's not an idle cause: the duke himself,",BRABANTIO
310,1.2.114,"Or any of my brothers of the state,",BRABANTIO
311,1.2.115,Cannot but feel this wrong as 'twere their own;,BRABANTIO
312,1.2.116,"For if such actions may have passage free,",BRABANTIO
313,1.2.117,Bond-slaves and pagans shall our statesmen be.,BRABANTIO
314,1.3.1,There is no composition in these news,DUKE OF VENICE
315,1.3.2,That gives them credit.,DUKE OF VENICE
316,1.3.3,"Indeed, they are disproportion'd;",First Senator
317,1.3.4,My letters say a hundred and seven galleys.,First Senator
318,1.3.5,"And mine, a hundred and forty.",DUKE OF VENICE
319,1.3.6,"And mine, two hundred:",Second Senator
320,1.3.7,"But though they jump not on a just account,--",Second Senator
321,1.3.8,"As in these cases, where the aim reports,",Second Senator
322,1.3.9,'Tis oft with difference--yet do they all confirm,Second Senator
323,1.3.10,"A Turkish fleet, and bearing up to Cyprus.",Second Senator
324,1.3.11,"Nay, it is possible enough to judgment:",DUKE OF VENICE
325,1.3.12,"I do not so secure me in the error,",DUKE OF VENICE
326,1.3.13,But the main article I do approve,DUKE OF VENICE
327,1.3.14,In fearful sense.,DUKE OF VENICE
328,1.3.15,"[Within]  What, ho! what, ho! what, ho!",Sailor
329,1.3.16,A messenger from the galleys.,First Officer
330,1.3.17,"Now, what's the business?",DUKE OF VENICE
331,1.3.18,The Turkish preparation makes for Rhodes;,Sailor
332,1.3.19,So was I bid report here to the state,Sailor
333,1.3.20,By Signior Angelo.,Sailor
334,1.3.21,How say you by this change?,DUKE OF VENICE
335,1.3.22,"This cannot be,",First Senator
336,1.3.23,"By no assay of reason: 'tis a pageant,",First Senator
337,1.3.24,To keep us in false gaze. When we consider,First Senator
338,1.3.25,"The importancy of Cyprus to the Turk,",First Senator
339,1.3.26,"And let ourselves again but understand,",First Senator
340,1.3.27,"That as it more concerns the Turk than Rhodes,",First Senator
341,1.3.28,"So may he with more facile question bear it,",First Senator
342,1.3.29,"For that it stands not in such warlike brace,",First Senator
343,1.3.30,But altogether lacks the abilities,First Senator
344,1.3.31,"That Rhodes is dress'd in: if we make thought of this,",First Senator
345,1.3.32,We must not think the Turk is so unskilful,First Senator
346,1.3.33,"To leave that latest which concerns him first,",First Senator
347,1.3.34,"Neglecting an attempt of ease and gain,",First Senator
348,1.3.35,To wake and wage a danger profitless.,First Senator
349,1.3.36,"Nay, in all confidence, he's not for Rhodes.",DUKE OF VENICE
350,1.3.37,Here is more news.,First Officer
351,1.3.38,"The Ottomites, reverend and gracious,",Messenger
352,1.3.39,"Steering with due course towards the isle of Rhodes,",Messenger
353,1.3.40,Have there injointed them with an after fleet.,Messenger
354,1.3.41,"Ay, so I thought. How many, as you guess?",First Senator
355,1.3.42,Of thirty sail: and now they do restem,Messenger
356,1.3.43,"Their backward course, bearing with frank appearance",Messenger
357,1.3.44,"Their purposes toward Cyprus. Signior Montano,",Messenger
358,1.3.45,"Your trusty and most valiant servitor,",Messenger
359,1.3.46,"With his free duty recommends you thus,",Messenger
360,1.3.47,And prays you to believe him.,Messenger
361,1.3.48,"'Tis certain, then, for Cyprus.",DUKE OF VENICE
362,1.3.49,"Marcus Luccicos, is not he in town?",DUKE OF VENICE
363,1.3.50,He's now in Florence.,First Senator
364,1.3.51,Write from us to him; post-post-haste dispatch.,DUKE OF VENICE
365,1.3.52,Here comes Brabantio and the valiant Moor.,First Senator
366,1.3.53,"Valiant Othello, we must straight employ you",DUKE OF VENICE
367,1.3.54,Against the general enemy Ottoman.,DUKE OF VENICE
368,1.3.55,"I did not see you; welcome, gentle signior;",DUKE OF VENICE
369,1.3.56,We lack'd your counsel and your help tonight.,DUKE OF VENICE
370,1.3.57,"So did I yours. Good your grace, pardon me;",BRABANTIO
371,1.3.58,Neither my place nor aught I heard of business,BRABANTIO
372,1.3.59,"Hath raised me from my bed, nor doth the general care",BRABANTIO
373,1.3.60,"Take hold on me, for my particular grief",BRABANTIO
374,1.3.61,Is of so flood-gate and o'erbearing nature,BRABANTIO
375,1.3.62,That it engluts and swallows other sorrows,BRABANTIO
376,1.3.63,And it is still itself.,BRABANTIO
377,1.3.64,"Why, what's the matter?",DUKE OF VENICE
378,1.3.65,"My daughter! O, my daughter!",BRABANTIO
379,1.3.66,Dead?,Senator
380,1.3.67,"Ay, to me;",BRABANTIO
381,1.3.68,"She is abused, stol'n from me, and corrupted",BRABANTIO
382,1.3.69,By spells and medicines bought of mountebanks;,BRABANTIO
383,1.3.70,"For nature so preposterously to err,",BRABANTIO
384,1.3.71,"Being not deficient, blind, or lame of sense,",BRABANTIO
385,1.3.72,Sans witchcraft could not.,BRABANTIO
386,1.3.73,Whoe'er he be that in this foul proceeding,DUKE OF VENICE
387,1.3.74,Hath thus beguiled your daughter of herself,DUKE OF VENICE
388,1.3.75,"And you of her, the bloody book of law",DUKE OF VENICE
389,1.3.76,You shall yourself read in the bitter letter,DUKE OF VENICE
390,1.3.77,"After your own sense, yea, though our proper son",DUKE OF VENICE
391,1.3.78,Stood in your action.,DUKE OF VENICE
392,1.3.79,Humbly I thank your grace.,BRABANTIO
393,1.3.80,"Here is the man, this Moor, whom now, it seems,",BRABANTIO
394,1.3.81,Your special mandate for the state-affairs,BRABANTIO
395,1.3.82,Hath hither brought.,BRABANTIO
396,1.3.83,We are very sorry for't.,Senator
397,1.3.84,"[To OTHELLO]  What, in your own part, can you say to this?",DUKE OF VENICE
398,1.3.85,"Nothing, but this is so.",BRABANTIO
399,1.3.86,"Most potent, grave, and reverend signiors,",OTHELLO
400,1.3.87,"My very noble and approved good masters,",OTHELLO
401,1.3.88,"That I have ta'en away this old man's daughter,",OTHELLO
402,1.3.89,"It is most true; true, I have married her:",OTHELLO
403,1.3.90,The very head and front of my offending,OTHELLO
404,1.3.91,"Hath this extent, no more. Rude am I in my speech,",OTHELLO
405,1.3.92,And little bless'd with the soft phrase of peace:,OTHELLO
406,1.3.93,"For since these arms of mine had seven years' pith,",OTHELLO
407,1.3.94,"Till now some nine moons wasted, they have used",OTHELLO
408,1.3.95,"Their dearest action in the tented field,",OTHELLO
409,1.3.96,"And little of this great world can I speak,",OTHELLO
410,1.3.97,"More than pertains to feats of broil and battle,",OTHELLO
411,1.3.98,And therefore little shall I grace my cause,OTHELLO
412,1.3.99,"In speaking for myself. Yet, by your gracious patience,",OTHELLO
413,1.3.100,I will a round unvarnish'd tale deliver,OTHELLO
414,1.3.101,"Of my whole course of love; what drugs, what charms,",OTHELLO
415,1.3.102,"What conjuration and what mighty magic,",OTHELLO
416,1.3.103,"For such proceeding I am charged withal,",OTHELLO
417,1.3.104,I won his daughter.,OTHELLO
418,1.3.105,A maiden never bold;,BRABANTIO
419,1.3.106,"Of spirit so still and quiet, that her motion",BRABANTIO
420,1.3.107,"Blush'd at herself; and she, in spite of nature,",BRABANTIO
421,1.3.108,"Of years, of country, credit, every thing,",BRABANTIO
422,1.3.109,To fall in love with what she fear'd to look on!,BRABANTIO
423,1.3.110,It is a judgment maim'd and most imperfect,BRABANTIO
424,1.3.111,That will confess perfection so could err,BRABANTIO
425,1.3.112,"Against all rules of nature, and must be driven",BRABANTIO
426,1.3.113,"To find out practises of cunning hell,",BRABANTIO
427,1.3.114,Why this should be. I therefore vouch again,BRABANTIO
428,1.3.115,"That with some mixtures powerful o'er the blood,",BRABANTIO
429,1.3.116,"Or with some dram conjured to this effect,",BRABANTIO
430,1.3.117,He wrought upon her.,BRABANTIO
431,1.3.118,"To vouch this, is no proof,",DUKE OF VENICE
432,1.3.119,Without more wider and more overt test,DUKE OF VENICE
433,1.3.120,Than these thin habits and poor likelihoods,DUKE OF VENICE
434,1.3.121,Of modern seeming do prefer against him.,DUKE OF VENICE
435,1.3.122,"But, Othello, speak:",First Senator
436,1.3.123,Did you by indirect and forced courses,First Senator
437,1.3.124,Subdue and poison this young maid's affections?,First Senator
438,1.3.125,Or came it by request and such fair question,First Senator
439,1.3.126,As soul to soul affordeth?,First Senator
440,1.3.127,"I do beseech you,",OTHELLO
441,1.3.128,"Send for the lady to the Sagittary,",OTHELLO
442,1.3.129,And let her speak of me before her father:,OTHELLO
443,1.3.130,"If you do find me foul in her report,",OTHELLO
444,1.3.131,"The trust, the office I do hold of you,",OTHELLO
445,1.3.132,"Not only take away, but let your sentence",OTHELLO
446,1.3.133,Even fall upon my life.,OTHELLO
447,1.3.134,Fetch Desdemona hither.,DUKE OF VENICE
448,1.3.135,"Ancient, conduct them: you best know the place.",OTHELLO
449,1.3.136,"And, till she come, as truly as to heaven",OTHELLO
450,1.3.137,"I do confess the vices of my blood,",OTHELLO
451,1.3.138,So justly to your grave ears I'll present,OTHELLO
452,1.3.139,"How I did thrive in this fair lady's love,",OTHELLO
453,1.3.140,And she in mine.,OTHELLO
454,1.3.141,"Say it, Othello.",DUKE OF VENICE
455,1.3.142,Her father loved me; oft invited me;,OTHELLO
456,1.3.143,"Still question'd me the story of my life,",OTHELLO
457,1.3.144,"From year to year, the battles, sieges, fortunes,",OTHELLO
458,1.3.145,That I have passed.,OTHELLO
459,1.3.146,"I ran it through, even from my boyish days,",OTHELLO
460,1.3.147,To the very moment that he bade me tell it;,OTHELLO
461,1.3.148,"Wherein I spake of most disastrous chances,",OTHELLO
462,1.3.149,Of moving accidents by flood and field,OTHELLO
463,1.3.150,"Of hair-breadth scapes i' the imminent deadly breach,",OTHELLO
464,1.3.151,Of being taken by the insolent foe,OTHELLO
465,1.3.152,"And sold to slavery, of my redemption thence",OTHELLO
466,1.3.153,And portance in my travels' history:,OTHELLO
467,1.3.154,"Wherein of antres vast and deserts idle,",OTHELLO
468,1.3.155,"Rough quarries, rocks and hills whose heads touch heaven",OTHELLO
469,1.3.156,"It was my hint to speak,--such was the process;",OTHELLO
