,LineNos,Lines,Speakers
96,1.1.95,"Sir, I shall tell you. With a kind of smile,",MENENIUS
97,1.1.96,"Which ne'er came from the lungs, but even thus--",MENENIUS
98,1.1.97,"For, look you, I may make the belly smile",MENENIUS
99,1.1.98,As well as speak--it tauntingly replied,MENENIUS
100,1.1.99,"To the discontented members, the mutinous parts",MENENIUS
101,1.1.100,That envied his receipt; even so most fitly,MENENIUS
102,1.1.101,As you malign our senators for that,MENENIUS
103,1.1.102,They are not such as you.,MENENIUS
104,1.1.103,Your belly's answer? What!,First Citizen
105,1.1.104,"The kingly-crowned head, the vigilant eye,",First Citizen
106,1.1.105,"The counsellor heart, the arm our soldier,",First Citizen
107,1.1.106,"Our steed the leg, the tongue our trumpeter.",First Citizen
108,1.1.107,With other muniments and petty helps,First Citizen
109,1.1.108,"In this our fabric, if that they--",First Citizen
110,1.1.109,What then?,MENENIUS
111,1.1.110,"'Fore me, this fellow speaks! What then? what then?",MENENIUS
112,1.1.111,"Should by the cormorant belly be restrain'd,",First Citizen
113,1.1.112,"Who is the sink o' the body,--",First Citizen
114,1.1.113,"Well, what then?",MENENIUS
115,1.1.114,"The former agents, if they did complain,",First Citizen
116,1.1.115,What could the belly answer?,First Citizen
117,1.1.116,I will tell you,MENENIUS
118,1.1.117,If you'll bestow a small--of what you have little--,MENENIUS
119,1.1.118,"Patience awhile, you'll hear the belly's answer.",MENENIUS
120,1.1.119,Ye're long about it.,First Citizen
121,1.1.120,"Note me this, good friend;",MENENIUS
122,1.1.121,"Your most grave belly was deliberate,",MENENIUS
123,1.1.122,"Not rash like his accusers, and thus answer'd:",MENENIUS
124,1.1.123,"'True is it, my incorporate friends,' quoth he,",MENENIUS
125,1.1.124,"'That I receive the general food at first,",MENENIUS
126,1.1.125,"Which you do live upon; and fit it is,",MENENIUS
127,1.1.126,Because I am the store-house and the shop,MENENIUS
128,1.1.127,"Of the whole body: but, if you do remember,",MENENIUS
129,1.1.128,"I send it through the rivers of your blood,",MENENIUS
130,1.1.129,"Even to the court, the heart, to the seat o' the brain;",MENENIUS
131,1.1.130,"And, through the cranks and offices of man,",MENENIUS
132,1.1.131,The strongest nerves and small inferior veins,MENENIUS
133,1.1.132,From me receive that natural competency,MENENIUS
134,1.1.133,"Whereby they live: and though that all at once,",MENENIUS
135,1.1.134,"You, my good friends,'--this says the belly, mark me,--",MENENIUS
136,1.1.135,"Ay, sir; well, well.",First Citizen
137,1.1.136,'Though all at once cannot,MENENIUS
138,1.1.137,"See what I do deliver out to each,",MENENIUS
139,1.1.138,"Yet I can make my audit up, that all",MENENIUS
140,1.1.139,"From me do back receive the flour of all,",MENENIUS
141,1.1.140,And leave me but the bran.' What say you to't?,MENENIUS
142,1.1.141,It was an answer: how apply you this?,First Citizen
143,1.1.142,"The senators of Rome are this good belly,",MENENIUS
144,1.1.143,And you the mutinous members; for examine,MENENIUS
145,1.1.144,"Their counsels and their cares, digest things rightly",MENENIUS
146,1.1.145,"Touching the weal o' the common, you shall find",MENENIUS
147,1.1.146,No public benefit which you receive,MENENIUS
148,1.1.147,But it proceeds or comes from them to you,MENENIUS
149,1.1.148,"And no way from yourselves. What do you think,",MENENIUS
150,1.1.149,"You, the great toe of this assembly?",MENENIUS
151,1.1.150,I the great toe! why the great toe?,First Citizen
152,1.1.151,"For that, being one o' the lowest, basest, poorest,",MENENIUS
153,1.1.152,"Of this most wise rebellion, thou go'st foremost:",MENENIUS
154,1.1.153,"Thou rascal, that art worst in blood to run,",MENENIUS
155,1.1.154,Lead'st first to win some vantage.,MENENIUS
156,1.1.155,But make you ready your stiff bats and clubs:,MENENIUS
157,1.1.156,Rome and her rats are at the point of battle;,MENENIUS
158,1.1.157,The one side must have bale.,MENENIUS
159,1.1.158,"Hail, noble Marcius!",MENENIUS
160,1.1.159,"Thanks. What's the matter, you dissentious rogues,",MARCIUS
161,1.1.160,"That, rubbing the poor itch of your opinion,",MARCIUS
162,1.1.161,Make yourselves scabs?,MARCIUS
163,1.1.162,We have ever your good word.,First Citizen
164,1.1.163,He that will give good words to thee will flatter,MARCIUS
165,1.1.164,"Beneath abhorring. What would you have, you curs,",MARCIUS
166,1.1.165,"That like nor peace nor war? the one affrights you,",MARCIUS
167,1.1.166,"The other makes you proud. He that trusts to you,",MARCIUS
168,1.1.167,"Where he should find you lions, finds you hares;",MARCIUS
169,1.1.168,"Where foxes, geese: you are no surer, no,",MARCIUS
170,1.1.169,"Than is the coal of fire upon the ice,",MARCIUS
171,1.1.170,Or hailstone in the sun. Your virtue is,MARCIUS
172,1.1.171,To make him worthy whose offence subdues him,MARCIUS
173,1.1.172,And curse that justice did it.,MARCIUS
174,1.1.173,Who deserves greatness,MARCIUS
175,1.1.174,Deserves your hate; and your affections are,MARCIUS
176,1.1.175,"A sick man's appetite, who desires most that",MARCIUS
177,1.1.176,Which would increase his evil. He that depends,MARCIUS
178,1.1.177,Upon your favours swims with fins of lead,MARCIUS
179,1.1.178,And hews down oaks with rushes. Hang ye! Trust Ye?,MARCIUS
180,1.1.179,"With every minute you do change a mind,",MARCIUS
181,1.1.180,"And call him noble that was now your hate,",MARCIUS
182,1.1.181,"Him vile that was your garland. What's the matter,",MARCIUS
183,1.1.182,That in these several places of the city,MARCIUS
184,1.1.183,"You cry against the noble senate, who,",MARCIUS
185,1.1.184,"Under the gods, keep you in awe, which else",MARCIUS
186,1.1.185,Would feed on one another? What's their seeking?,MARCIUS
187,1.1.186,"For corn at their own rates; whereof, they say,",MENENIUS
188,1.1.187,The city is well stored.,MENENIUS
189,1.1.188,Hang 'em! They say!,MARCIUS
190,1.1.189,"They'll sit by the fire, and presume to know",MARCIUS
191,1.1.190,"What's done i' the Capitol; who's like to rise,",MARCIUS
192,1.1.191,Who thrives and who declines; side factions,MARCIUS
193,1.1.192,and give out,MARCIUS
194,1.1.193,Conjectural marriages; making parties strong,MARCIUS
195,1.1.194,And feebling such as stand not in their liking,MARCIUS
196,1.1.195,Below their cobbled shoes. They say there's,MARCIUS
197,1.1.196,grain enough!,MARCIUS
198,1.1.197,"Would the nobility lay aside their ruth,",MARCIUS
199,1.1.198,"And let me use my sword, I'll make a quarry",MARCIUS
200,1.1.199,"With thousands of these quarter'd slaves, as high",MARCIUS
201,1.1.200,As I could pick my lance.,MARCIUS
202,1.1.201,"Nay, these are almost thoroughly persuaded;",MENENIUS
203,1.1.202,"For though abundantly they lack discretion,",MENENIUS
204,1.1.203,"Yet are they passing cowardly. But, I beseech you,",MENENIUS
205,1.1.204,What says the other troop?,MENENIUS
206,1.1.205,They are dissolved: hang 'em!,MARCIUS
207,1.1.206,"They said they were an-hungry; sigh'd forth proverbs,",MARCIUS
208,1.1.207,"That hunger broke stone walls, that dogs must eat,",MARCIUS
209,1.1.208,"That meat was made for mouths, that the gods sent not",MARCIUS
210,1.1.209,Corn for the rich men only: with these shreds,MARCIUS
211,1.1.210,"They vented their complainings; which being answer'd,",MARCIUS
212,1.1.211,"And a petition granted them, a strange one--",MARCIUS
213,1.1.212,"To break the heart of generosity,",MARCIUS
214,1.1.213,And make bold power look pale--they threw their caps,MARCIUS
215,1.1.214,"As they would hang them on the horns o' the moon,",MARCIUS
216,1.1.215,Shouting their emulation.,MARCIUS
217,1.1.216,What is granted them?,MENENIUS
218,1.1.217,"Five tribunes to defend their vulgar wisdoms,",MARCIUS
219,1.1.218,"Of their own choice: one's Junius Brutus,",MARCIUS
220,1.1.219,"Sicinius Velutus, and I know not--'Sdeath!",MARCIUS
221,1.1.220,"The rabble should have first unroof'd the city,",MARCIUS
222,1.1.221,Ere so prevail'd with me: it will in time,MARCIUS
223,1.1.222,Win upon power and throw forth greater themes,MARCIUS
224,1.1.223,For insurrection's arguing.,MARCIUS
225,1.1.224,This is strange.,MENENIUS
226,1.1.225,"Go, get you home, you fragments!",MARCIUS
227,1.1.226,Where's Caius Marcius?,Messenger
228,1.1.227,Here: what's the matter?,MARCIUS
229,1.1.228,"The news is, sir, the Volsces are in arms.",Messenger
230,1.1.229,I am glad on 't: then we shall ha' means to vent,MARCIUS
231,1.1.230,"Our musty superfluity. See, our best elders.",MARCIUS
232,1.1.231,"Marcius, 'tis true that you have lately told us;",First Senator
233,1.1.232,The Volsces are in arms.,First Senator
234,1.1.233,"They have a leader,",MARCIUS
235,1.1.234,"Tullus Aufidius, that will put you to 't.",MARCIUS
236,1.1.235,"I sin in envying his nobility,",MARCIUS
237,1.1.236,"And were I any thing but what I am,",MARCIUS
238,1.1.237,I would wish me only he.,MARCIUS
239,1.1.238,You have fought together.,COMINIUS
240,1.1.239,Were half to half the world by the ears and he.,MARCIUS
241,1.1.240,"Upon my party, I'ld revolt to make",MARCIUS
242,1.1.241,Only my wars with him: he is a lion,MARCIUS
243,1.1.242,That I am proud to hunt.,MARCIUS
244,1.1.243,"Then, worthy Marcius,",First Senator
245,1.1.244,Attend upon Cominius to these wars.,First Senator
246,1.1.245,It is your former promise.,COMINIUS
247,1.1.246,"Sir, it is;",MARCIUS
248,1.1.247,"And I am constant. Titus Lartius, thou",MARCIUS
249,1.1.248,Shalt see me once more strike at Tullus' face.,MARCIUS
250,1.1.249,"What, art thou stiff? stand'st out?",MARCIUS
251,1.1.250,"No, Caius Marcius;",TITUS
252,1.1.251,"I'll lean upon one crutch and fight with t'other,",TITUS
253,1.1.252,Ere stay behind this business.,TITUS
254,1.1.253,"O, true-bred!",MENENIUS
255,1.1.254,"Your company to the Capitol; where, I know,",First Senator
256,1.1.255,Our greatest friends attend us.,First Senator
257,1.1.256,[To COMINIUS]                Lead you on.,TITUS
258,1.1.257,Right worthy you priority.,TITUS
259,1.1.258,Noble Marcius!,COMINIUS
260,1.1.259,[To the Citizens]  Hence to your homes; be gone!,First Senator
261,1.1.260,"Nay, let them follow:",MARCIUS
262,1.1.261,The Volsces have much corn; take these rats thither,MARCIUS
263,1.1.262,"To gnaw their garners. Worshipful mutiners,",MARCIUS
264,1.1.263,"Your valour puts well forth: pray, follow.",MARCIUS
265,1.1.264,Was ever man so proud as is this Marcius?,SICINIUS
266,1.1.265,He has no equal.,BRUTUS
267,1.1.266,"When we were chosen tribunes for the people,--",SICINIUS
268,1.1.267,Mark'd you his lip and eyes?,BRUTUS
269,1.1.268,Nay. but his taunts.,SICINIUS
270,1.1.269,"Being moved, he will not spare to gird the gods.",BRUTUS
271,1.1.270,Be-mock the modest moon.,SICINIUS
272,1.1.271,The present wars devour him: he is grown,BRUTUS
273,1.1.272,Too proud to be so valiant.,BRUTUS
274,1.1.273,"Such a nature,",SICINIUS
275,1.1.274,"Tickled with good success, disdains the shadow",SICINIUS
276,1.1.275,Which he treads on at noon: but I do wonder,SICINIUS
277,1.1.276,His insolence can brook to be commanded,SICINIUS
278,1.1.277,Under Cominius.,SICINIUS
279,1.1.278,"Fame, at the which he aims,",BRUTUS
280,1.1.279,"In whom already he's well graced, can not",BRUTUS
281,1.1.280,Better be held nor more attain'd than by,BRUTUS
282,1.1.281,A place below the first: for what miscarries,BRUTUS
283,1.1.282,"Shall be the general's fault, though he perform",BRUTUS
284,1.1.283,"To the utmost of a man, and giddy censure",BRUTUS
285,1.1.284,Will then cry out of Marcius 'O if he,BRUTUS
286,1.1.285,Had borne the business!',BRUTUS
287,1.1.286,"Besides, if things go well,",SICINIUS
288,1.1.287,Opinion that so sticks on Marcius shall,SICINIUS
289,1.1.288,Of his demerits rob Cominius.,SICINIUS
290,1.1.289,Come:,BRUTUS
291,1.1.290,Half all Cominius' honours are to Marcius.,BRUTUS
292,1.1.291,"Though Marcius earned them not, and all his faults",BRUTUS
293,1.1.292,"To Marcius shall be honours, though indeed",BRUTUS
294,1.1.293,In aught he merit not.,BRUTUS
295,1.1.294,"Let's hence, and hear",SICINIUS
296,1.1.295,"How the dispatch is made, and in what fashion,",SICINIUS
297,1.1.296,"More than his singularity, he goes",SICINIUS
298,1.1.297,Upon this present action.,SICINIUS
299,1.1.298,Lets along.,BRUTUS
300,1.2.1,"So, your opinion is, Aufidius,",First Senator
301,1.2.2,That they of Rome are entered in our counsels,First Senator
302,1.2.3,And know how we proceed.,First Senator
303,1.2.4,Is it not yours?,AUFIDIUS
304,1.2.5,"What ever have been thought on in this state,",AUFIDIUS
305,1.2.6,That could be brought to bodily act ere Rome,AUFIDIUS
306,1.2.7,Had circumvention? 'Tis not four days gone,AUFIDIUS
307,1.2.8,Since I heard thence; these are the words: I think,AUFIDIUS
308,1.2.9,"I have the letter here; yes, here it is.",AUFIDIUS
309,1.2.10,"'They have press'd a power, but it is not known",AUFIDIUS
310,1.2.11,Whether for east or west: the dearth is great;,AUFIDIUS
311,1.2.12,"The people mutinous; and it is rumour'd,",AUFIDIUS
312,1.2.13,"Cominius, Marcius your old enemy,",AUFIDIUS
313,1.2.14,"Who is of Rome worse hated than of you,",AUFIDIUS
314,1.2.15,"And Titus Lartius, a most valiant Roman,",AUFIDIUS
315,1.2.16,These three lead on this preparation,AUFIDIUS
316,1.2.17,Whither 'tis bent: most likely 'tis for you:,AUFIDIUS
317,1.2.18,Consider of it.',AUFIDIUS
318,1.2.19,                  Our army's in the field,First Senator
319,1.2.20,We never yet made doubt but Rome was ready,First Senator
320,1.2.21,To answer us.,First Senator
321,1.2.22,                  Nor did you think it folly,AUFIDIUS
322,1.2.23,To keep your great pretences veil'd till when,AUFIDIUS
323,1.2.24,They needs must show themselves; which,AUFIDIUS
324,1.2.25,"in the hatching,",AUFIDIUS
325,1.2.26,"It seem'd, appear'd to Rome. By the discovery.",AUFIDIUS
326,1.2.27,"We shall be shorten'd in our aim, which was",AUFIDIUS
327,1.2.28,To take in many towns ere almost Rome,AUFIDIUS
328,1.2.29,Should know we were afoot.,AUFIDIUS
329,1.2.30,"Noble Aufidius,",Second Senator
330,1.2.31,Take your commission; hie you to your bands:,Second Senator
331,1.2.32,Let us alone to guard Corioli:,Second Senator
332,1.2.33,"If they set down before 's, for the remove",Second Senator
333,1.2.34,"Bring your army; but, I think, you'll find",Second Senator
334,1.2.35,They've not prepared for us.,Second Senator
335,1.2.36,"O, doubt not that;",AUFIDIUS
336,1.2.37,"I speak from certainties. Nay, more,",AUFIDIUS
337,1.2.38,"Some parcels of their power are forth already,",AUFIDIUS
338,1.2.39,And only hitherward. I leave your honours.,AUFIDIUS
339,1.2.40,"If we and Caius Marcius chance to meet,",AUFIDIUS
340,1.2.41,'Tis sworn between us we shall ever strike,AUFIDIUS
341,1.2.42,Till one can do no more.,AUFIDIUS
342,1.2.43,The gods assist you!,All
343,1.2.44,And keep your honours safe!,AUFIDIUS
344,1.2.45,Farewell.,First Senator
345,1.2.46,Farewell.,Second Senator
346,1.2.47,Farewell.,All
347,1.3.1,"I pray you, daughter, sing; or express yourself in a",VOLUMNIA
348,1.3.2,"more comfortable sort: if my son were my husband, I",VOLUMNIA
349,1.3.3,should freelier rejoice in that absence wherein he,VOLUMNIA
350,1.3.4,won honour than in the embracements of his bed where,VOLUMNIA
351,1.3.5,he would show most love. When yet he was but,VOLUMNIA
352,1.3.6,"tender-bodied and the only son of my womb, when",VOLUMNIA
353,1.3.7,"youth with comeliness plucked all gaze his way, when",VOLUMNIA
354,1.3.8,for a day of kings' entreaties a mother should not,VOLUMNIA
355,1.3.9,"sell him an hour from her beholding, I, considering",VOLUMNIA
356,1.3.10,how honour would become such a person. that it was,VOLUMNIA
357,1.3.11,"no better than picture-like to hang by the wall, if",VOLUMNIA
358,1.3.12,"renown made it not stir, was pleased to let him seek",VOLUMNIA
359,1.3.13,danger where he was like to find fame. To a cruel,VOLUMNIA
360,1.3.14,"war I sent him; from whence he returned, his brows",VOLUMNIA
361,1.3.15,"bound with oak. I tell thee, daughter, I sprang not",VOLUMNIA
362,1.3.16,more in joy at first hearing he was a man-child,VOLUMNIA
363,1.3.17,than now in first seeing he had proved himself a,VOLUMNIA
364,1.3.18,man.,VOLUMNIA
365,1.3.19,"But had he died in the business, madam; how then?",VIRGILIA
366,1.3.20,Then his good report should have been my son; I,VOLUMNIA
367,1.3.21,therein would have found issue. Hear me profess,VOLUMNIA
368,1.3.22,"sincerely: had I a dozen sons, each in my love",VOLUMNIA
369,1.3.23,alike and none less dear than thine and my good,VOLUMNIA
370,1.3.24,"Marcius, I had rather had eleven die nobly for their",VOLUMNIA
371,1.3.25,country than one voluptuously surfeit out of action.,VOLUMNIA
372,1.3.26,"Madam, the Lady Valeria is come to visit you.",Gentlewoman
373,1.3.27,"Beseech you, give me leave to retire myself.",VIRGILIA
374,1.3.28,"Indeed, you shall not.",VOLUMNIA
375,1.3.29,"Methinks I hear hither your husband's drum,",VOLUMNIA
376,1.3.30,"See him pluck Aufidius down by the hair,",VOLUMNIA
377,1.3.31,"As children from a bear, the Volsces shunning him:",VOLUMNIA
378,1.3.32,"Methinks I see him stamp thus, and call thus:",VOLUMNIA
379,1.3.33,"'Come on, you cowards! you were got in fear,",VOLUMNIA
380,1.3.34,Though you were born in Rome:' his bloody brow,VOLUMNIA
381,1.3.35,"With his mail'd hand then wiping, forth he goes,",VOLUMNIA
382,1.3.36,Like to a harvest-man that's task'd to mow,VOLUMNIA
383,1.3.37,Or all or lose his hire.,VOLUMNIA
384,1.3.38,"His bloody brow! O Jupiter, no blood!",VIRGILIA
385,1.3.39,"Away, you fool! it more becomes a man",VOLUMNIA
386,1.3.40,"Than gilt his trophy: the breasts of Hecuba,",VOLUMNIA
387,1.3.41,"When she did suckle Hector, look'd not lovelier",VOLUMNIA
388,1.3.42,Than Hector's forehead when it spit forth blood,VOLUMNIA
389,1.3.43,"At Grecian sword, contemning. Tell Valeria,",VOLUMNIA
390,1.3.44,We are fit to bid her welcome.,VOLUMNIA
391,1.3.45,Heavens bless my lord from fell Aufidius!,VIRGILIA
392,1.3.46,He'll beat Aufidius 'head below his knee,VOLUMNIA
393,1.3.47,And tread upon his neck.,VOLUMNIA
394,1.3.48,"My ladies both, good day to you.",VALERIA
395,1.3.49,Sweet madam.,VOLUMNIA
396,1.3.50,I am glad to see your ladyship.,VIRGILIA
397,1.3.51,How do you both? you are manifest house-keepers.,VALERIA
398,1.3.52,"What are you sewing here? A fine spot, in good",VALERIA
399,1.3.53,faith. How does your little son?,VALERIA
400,1.3.54,"I thank your ladyship; well, good madam.",VIRGILIA
401,1.3.55,"He had rather see the swords, and hear a drum, than",VOLUMNIA
402,1.3.56,look upon his school-master.,VOLUMNIA
403,1.3.57,"O' my word, the father's son: I'll swear,'tis a",VALERIA
404,1.3.58,"very pretty boy. O' my troth, I looked upon him o'",VALERIA
405,1.3.59,Wednesday half an hour together: has such a,VALERIA
406,1.3.60,confirmed countenance. I saw him run after a gilded,VALERIA
407,1.3.61,"butterfly: and when he caught it, he let it go",VALERIA
408,1.3.62,again; and after it again; and over and over he,VALERIA
409,1.3.63,"comes, and again; catched it again; or whether his",VALERIA
410,1.3.64,"fall enraged him, or how 'twas, he did so set his",VALERIA
411,1.3.65,"teeth and tear it; O, I warrant it, how he mammocked",VALERIA
412,1.3.66,it!,VALERIA
413,1.3.67,One on 's father's moods.,VOLUMNIA
414,1.3.68,"Indeed, la, 'tis a noble child.",VALERIA
415,1.3.69,"A crack, madam.",VIRGILIA
416,1.3.70,"Come, lay aside your stitchery; I must have you play",VALERIA
417,1.3.71,the idle husewife with me this afternoon.,VALERIA
418,1.3.72,"No, good madam; I will not out of doors.",VIRGILIA
419,1.3.73,Not out of doors!,VALERIA
420,1.3.74,"She shall, she shall.",VOLUMNIA
421,1.3.75,"Indeed, no, by your patience; I'll not over the",VIRGILIA
422,1.3.76,threshold till my lord return from the wars.,VIRGILIA
423,1.3.77,"Fie, you confine yourself most unreasonably: come,",VALERIA
424,1.3.78,you must go visit the good lady that lies in.,VALERIA
425,1.3.79,"I will wish her speedy strength, and visit her with",VIRGILIA
426,1.3.80,my prayers; but I cannot go thither.,VIRGILIA
427,1.3.81,"Why, I pray you?",VOLUMNIA
428,1.3.82,"'Tis not to save labour, nor that I want love.",VIRGILIA
429,1.3.83,"You would be another Penelope: yet, they say, all",VALERIA
430,1.3.84,the yarn she spun in Ulysses' absence did but fill,VALERIA
431,1.3.85,Ithaca full of moths. Come; I would your cambric,VALERIA
432,1.3.86,"were sensible as your finger, that you might leave",VALERIA
433,1.3.87,"pricking it for pity. Come, you shall go with us.",VALERIA
434,1.3.88,"No, good madam, pardon me; indeed, I will not forth.",VIRGILIA
435,1.3.89,"In truth, la, go with me; and I'll tell you",VALERIA
436,1.3.90,excellent news of your husband.,VALERIA
437,1.3.91,"O, good madam, there can be none yet.",VIRGILIA
438,1.3.92,"Verily, I do not jest with you; there came news from",VALERIA
439,1.3.93,him last night.,VALERIA
440,1.3.94,"Indeed, madam?",VIRGILIA
441,1.3.95,"In earnest, it's true; I heard a senator speak it.",VALERIA
442,1.3.96,Thus it is: the Volsces have an army forth; against,VALERIA
443,1.3.97,"whom Cominius the general is gone, with one part of",VALERIA
444,1.3.98,our Roman power: your lord and Titus Lartius are set,VALERIA
445,1.3.99,down before their city Corioli; they nothing doubt,VALERIA
446,1.3.100,"prevailing and to make it brief wars. This is true,",VALERIA
447,1.3.101,"on mine honour; and so, I pray, go with us.",VALERIA
448,1.3.102,"Give me excuse, good madam; I will obey you in every",VIRGILIA
449,1.3.103,thing hereafter.,VIRGILIA
450,1.3.104,"Let her alone, lady: as she is now, she will but",VOLUMNIA
451,1.3.105,disease our better mirth.,VOLUMNIA
452,1.3.106,"In troth, I think she would. Fare you well, then.",VALERIA
453,1.3.107,"Come, good sweet lady. Prithee, Virgilia, turn thy",VALERIA
454,1.3.108,solemness out o' door. and go along with us.,VALERIA
455,1.3.109,"No, at a word, madam; indeed, I must not. I wish",VIRGILIA
456,1.3.110,you much mirth.,VIRGILIA
457,1.3.111,"Well, then, farewell.",VALERIA
458,1.4.1,Yonder comes news. A wager they have met.,MARCIUS
459,1.4.2,"My horse to yours, no.",LARTIUS
460,1.4.3,'Tis done.,MARCIUS
461,1.4.4,Agreed.,LARTIUS
462,1.4.5,"Say, has our general met the enemy?",MARCIUS
