,LineNos,Lines,Speakers
127,1.1.126,and altogether against my will.,CHARLES
128,1.1.127,"Charles, I thank thee for thy love to me, which",OLIVER
129,1.1.128,thou shalt find I will most kindly requite. I had,OLIVER
130,1.1.129,myself notice of my brother's purpose herein and,OLIVER
131,1.1.130,have by underhand means laboured to dissuade him from,OLIVER
132,1.1.131,"it, but he is resolute. I'll tell thee, Charles:",OLIVER
133,1.1.132,"it is the stubbornest young fellow of France, full",OLIVER
134,1.1.133,"of ambition, an envious emulator of every man's",OLIVER
135,1.1.134,"good parts, a secret and villanous contriver against",OLIVER
136,1.1.135,me his natural brother: therefore use thy,OLIVER
137,1.1.136,discretion; I had as lief thou didst break his neck,OLIVER
138,1.1.137,as his finger. And thou wert best look to't; for if,OLIVER
139,1.1.138,thou dost him any slight disgrace or if he do not,OLIVER
140,1.1.139,"mightily grace himself on thee, he will practise",OLIVER
141,1.1.140,"against thee by poison, entrap thee by some",OLIVER
142,1.1.141,treacherous device and never leave thee till he,OLIVER
143,1.1.142,hath ta'en thy life by some indirect means or other;,OLIVER
144,1.1.143,"for, I assure thee, and almost with tears I speak",OLIVER
145,1.1.144,"it, there is not one so young and so villanous this",OLIVER
146,1.1.145,day living. I speak but brotherly of him; but,OLIVER
147,1.1.146,"should I anatomize him to thee as he is, I must",OLIVER
148,1.1.147,blush and weep and thou must look pale and wonder.,OLIVER
149,1.1.148,I am heartily glad I came hither to you. If he come,CHARLES
150,1.1.149,"to-morrow, I'll give him his payment: if ever he go",CHARLES
151,1.1.150,"alone again, I'll never wrestle for prize more: and",CHARLES
152,1.1.151,so God keep your worship!,CHARLES
153,1.1.152,"Farewell, good Charles.",OLIVER
154,1.1.153,Now will I stir this gamester: I hope I shall see,OLIVER
155,1.1.154,"an end of him; for my soul, yet I know not why,",OLIVER
156,1.1.155,"hates nothing more than he. Yet he's gentle, never",OLIVER
157,1.1.156,"schooled and yet learned, full of noble device, of",OLIVER
158,1.1.157,"all sorts enchantingly beloved, and indeed so much",OLIVER
159,1.1.158,"in the heart of the world, and especially of my own",OLIVER
160,1.1.159,"people, who best know him, that I am altogether",OLIVER
161,1.1.160,misprised: but it shall not be so long; this,OLIVER
162,1.1.161,wrestler shall clear all: nothing remains but that,OLIVER
163,1.1.162,I kindle the boy thither; which now I'll go about.,OLIVER
164,1.2.1,"I pray thee, Rosalind, sweet my coz, be merry.",CELIA
165,1.2.2,"Dear Celia, I show more mirth than I am mistress of;",ROSALIND
166,1.2.3,and would you yet I were merrier? Unless you could,ROSALIND
167,1.2.4,"teach me to forget a banished father, you must not",ROSALIND
168,1.2.5,learn me how to remember any extraordinary pleasure.,ROSALIND
169,1.2.6,Herein I see thou lovest me not with the full weight,CELIA
170,1.2.7,"that I love thee. If my uncle, thy banished father,",CELIA
171,1.2.8,"had banished thy uncle, the duke my father, so thou",CELIA
172,1.2.9,"hadst been still with me, I could have taught my",CELIA
173,1.2.10,"love to take thy father for mine: so wouldst thou,",CELIA
174,1.2.11,if the truth of thy love to me were so righteously,CELIA
175,1.2.12,tempered as mine is to thee.,CELIA
176,1.2.13,"Well, I will forget the condition of my estate, to",ROSALIND
177,1.2.14,rejoice in yours.,ROSALIND
178,1.2.15,"You know my father hath no child but I, nor none is",CELIA
179,1.2.16,"like to have: and, truly, when he dies, thou shalt",CELIA
180,1.2.17,"be his heir, for what he hath taken away from thy",CELIA
181,1.2.18,"father perforce, I will render thee again in",CELIA
182,1.2.19,"affection; by mine honour, I will; and when I break",CELIA
183,1.2.20,"that oath, let me turn monster: therefore, my",CELIA
184,1.2.21,"sweet Rose, my dear Rose, be merry.",CELIA
185,1.2.22,"From henceforth I will, coz, and devise sports. Let",ROSALIND
186,1.2.23,me see; what think you of falling in love?,ROSALIND
187,1.2.24,"Marry, I prithee, do, to make sport withal: but",CELIA
188,1.2.25,love no man in good earnest; nor no further in sport,CELIA
189,1.2.26,neither than with safety of a pure blush thou mayst,CELIA
190,1.2.27,in honour come off again.,CELIA
191,1.2.28,"What shall be our sport, then?",ROSALIND
192,1.2.29,Let us sit and mock the good housewife Fortune from,CELIA
193,1.2.30,"her wheel, that her gifts may henceforth be bestowed equally.",CELIA
194,1.2.31,"I would we could do so, for her benefits are",ROSALIND
195,1.2.32,"mightily misplaced, and the bountiful blind woman",ROSALIND
196,1.2.33,doth most mistake in her gifts to women.,ROSALIND
197,1.2.34,'Tis true; for those that she makes fair she scarce,CELIA
198,1.2.35,"makes honest, and those that she makes honest she",CELIA
199,1.2.36,makes very ill-favouredly.,CELIA
200,1.2.37,"Nay, now thou goest from Fortune's office to",ROSALIND
201,1.2.38,"Nature's: Fortune reigns in gifts of the world,",ROSALIND
202,1.2.39,not in the lineaments of Nature.,ROSALIND
203,1.2.40,"No? when Nature hath made a fair creature, may she",CELIA
204,1.2.41,not by Fortune fall into the fire? Though Nature,CELIA
205,1.2.42,"hath given us wit to flout at Fortune, hath not",CELIA
206,1.2.43,Fortune sent in this fool to cut off the argument?,CELIA
207,1.2.44,"Indeed, there is Fortune too hard for Nature, when",ROSALIND
208,1.2.45,Fortune makes Nature's natural the cutter-off of,ROSALIND
209,1.2.46,Nature's wit.,ROSALIND
210,1.2.47,"Peradventure this is not Fortune's work neither, but",CELIA
211,1.2.48,Nature's; who perceiveth our natural wits too dull,CELIA
212,1.2.49,to reason of such goddesses and hath sent this,CELIA
213,1.2.50,natural for our whetstone; for always the dulness of,CELIA
214,1.2.51,"the fool is the whetstone of the wits. How now,",CELIA
215,1.2.52,wit! whither wander you?,CELIA
216,1.2.53,"Mistress, you must come away to your father.",TOUCHSTONE
217,1.2.54,Were you made the messenger?,CELIA
218,1.2.55,"No, by mine honour, but I was bid to come for you.",TOUCHSTONE
219,1.2.56,"Where learned you that oath, fool?",ROSALIND
220,1.2.57,Of a certain knight that swore by his honour they,TOUCHSTONE
221,1.2.58,were good pancakes and swore by his honour the,TOUCHSTONE
222,1.2.59,"mustard was naught: now I'll stand to it, the",TOUCHSTONE
223,1.2.60,"pancakes were naught and the mustard was good, and",TOUCHSTONE
224,1.2.61,yet was not the knight forsworn.,TOUCHSTONE
225,1.2.62,"How prove you that, in the great heap of your",CELIA
226,1.2.63,knowledge?,CELIA
227,1.2.64,"Ay, marry, now unmuzzle your wisdom.",ROSALIND
228,1.2.65,"Stand you both forth now: stroke your chins, and",TOUCHSTONE
229,1.2.66,swear by your beards that I am a knave.,TOUCHSTONE
230,1.2.67,"By our beards, if we had them, thou art.",CELIA
231,1.2.68,"By my knavery, if I had it, then I were; but if you",TOUCHSTONE
232,1.2.69,"swear by that that is not, you are not forsworn: no",TOUCHSTONE
233,1.2.70,"more was this knight swearing by his honour, for he",TOUCHSTONE
234,1.2.71,"never had any; or if he had, he had sworn it away",TOUCHSTONE
235,1.2.72,before ever he saw those pancakes or that mustard.,TOUCHSTONE
236,1.2.73,"Prithee, who is't that thou meanest?",CELIA
237,1.2.74,"One that old Frederick, your father, loves.",TOUCHSTONE
238,1.2.75,My father's love is enough to honour him: enough!,CELIA
239,1.2.76,speak no more of him; you'll be whipped for taxation,CELIA
240,1.2.77,one of these days.,CELIA
241,1.2.78,"The more pity, that fools may not speak wisely what",TOUCHSTONE
242,1.2.79,wise men do foolishly.,TOUCHSTONE
243,1.2.80,"By my troth, thou sayest true; for since the little",CELIA
244,1.2.81,"wit that fools have was silenced, the little foolery",CELIA
245,1.2.82,that wise men have makes a great show. Here comes,CELIA
246,1.2.83,Monsieur Le Beau.,CELIA
247,1.2.84,With his mouth full of news.,ROSALIND
248,1.2.85,"Which he will put on us, as pigeons feed their young.",CELIA
249,1.2.86,Then shall we be news-crammed.,ROSALIND
250,1.2.87,All the better; we shall be the more marketable.,CELIA
251,1.2.88,"Bon jour, Monsieur Le Beau: what's the news?",CELIA
252,1.2.89,"Fair princess, you have lost much good sport.",LE BEAU
253,1.2.90,Sport! of what colour?,CELIA
254,1.2.91,"What colour, madam! how shall I answer you?",LE BEAU
255,1.2.92,As wit and fortune will.,ROSALIND
256,1.2.93,Or as the Destinies decree.,TOUCHSTONE
257,1.2.94,Well said: that was laid on with a trowel.,CELIA
258,1.2.95,"Nay, if I keep not my rank,--",TOUCHSTONE
259,1.2.96,Thou losest thy old smell.,ROSALIND
260,1.2.97,"You amaze me, ladies: I would have told you of good",LE BEAU
261,1.2.98,"wrestling, which you have lost the sight of.",LE BEAU
262,1.2.99,You tell us the manner of the wrestling.,ROSALIND
263,1.2.100,"I will tell you the beginning; and, if it please",LE BEAU
264,1.2.101,"your ladyships, you may see the end; for the best is",LE BEAU
265,1.2.102,"yet to do; and here, where you are, they are coming",LE BEAU
266,1.2.103,to perform it.,LE BEAU
267,1.2.104,"Well, the beginning, that is dead and buried.",CELIA
268,1.2.105,"There comes an old man and his three sons,--",LE BEAU
269,1.2.106,I could match this beginning with an old tale.,CELIA
270,1.2.107,"Three proper young men, of excellent growth and presence.",LE BEAU
271,1.2.108,"With bills on their necks, 'Be it known unto all men",ROSALIND
272,1.2.109,by these presents.',ROSALIND
273,1.2.110,"The eldest of the three wrestled with Charles, the",LE BEAU
274,1.2.111,duke's wrestler; which Charles in a moment threw him,LE BEAU
275,1.2.112,"and broke three of his ribs, that there is little",LE BEAU
276,1.2.113,"hope of life in him: so he served the second, and",LE BEAU
277,1.2.114,"so the third. Yonder they lie; the poor old man,",LE BEAU
278,1.2.115,"their father, making such pitiful dole over them",LE BEAU
279,1.2.116,that all the beholders take his part with weeping.,LE BEAU
280,1.2.117,Alas!,ROSALIND
281,1.2.118,"But what is the sport, monsieur, that the ladies",TOUCHSTONE
282,1.2.119,have lost?,TOUCHSTONE
283,1.2.120,"Why, this that I speak of.",LE BEAU
284,1.2.121,Thus men may grow wiser every day: it is the first,TOUCHSTONE
285,1.2.122,time that ever I heard breaking of ribs was sport,TOUCHSTONE
286,1.2.123,for ladies.,TOUCHSTONE
287,1.2.124,"Or I, I promise thee.",CELIA
288,1.2.125,But is there any else longs to see this broken music,ROSALIND
289,1.2.126,in his sides? is there yet another dotes upon,ROSALIND
290,1.2.127,"rib-breaking? Shall we see this wrestling, cousin?",ROSALIND
291,1.2.128,"You must, if you stay here; for here is the place",LE BEAU
292,1.2.129,"appointed for the wrestling, and they are ready to",LE BEAU
293,1.2.130,perform it.,LE BEAU
294,1.2.131,"Yonder, sure, they are coming: let us now stay and see it.",CELIA
295,1.2.132,"Come on: since the youth will not be entreated, his",DUKE FREDERICK
296,1.2.133,own peril on his forwardness.,DUKE FREDERICK
297,1.2.134,Is yonder the man?,ROSALIND
298,1.2.135,"Even he, madam.",LE BEAU
299,1.2.136,"Alas, he is too young! yet he looks successfully.",CELIA
300,1.2.137,"How now, daughter and cousin! are you crept hither",DUKE FREDERICK
301,1.2.138,to see the wrestling?,DUKE FREDERICK
302,1.2.139,"Ay, my liege, so please you give us leave.",ROSALIND
303,1.2.140,"You will take little delight in it, I can tell you;",DUKE FREDERICK
304,1.2.141,there is such odds in the man. In pity of the,DUKE FREDERICK
305,1.2.142,"challenger's youth I would fain dissuade him, but he",DUKE FREDERICK
306,1.2.143,"will not be entreated. Speak to him, ladies; see if",DUKE FREDERICK
307,1.2.144,you can move him.,DUKE FREDERICK
308,1.2.145,"Call him hither, good Monsieur Le Beau.",CELIA
309,1.2.146,Do so: I'll not be by.,DUKE FREDERICK
310,1.2.147,"Monsieur the challenger, the princesses call for you.",LE BEAU
311,1.2.148,I attend them with all respect and duty.,ORLANDO
312,1.2.149,"Young man, have you challenged Charles the wrestler?",ROSALIND
313,1.2.150,"No, fair princess; he is the general challenger: I",ORLANDO
314,1.2.151,"come but in, as others do, to try with him the",ORLANDO
315,1.2.152,strength of my youth.,ORLANDO
316,1.2.153,"Young gentleman, your spirits are too bold for your",CELIA
317,1.2.154,years. You have seen cruel proof of this man's,CELIA
318,1.2.155,strength: if you saw yourself with your eyes or,CELIA
319,1.2.156,"knew yourself with your judgment, the fear of your",CELIA
320,1.2.157,adventure would counsel you to a more equal,CELIA
321,1.2.158,"enterprise. We pray you, for your own sake, to",CELIA
322,1.2.159,embrace your own safety and give over this attempt.,CELIA
323,1.2.160,"Do, young sir; your reputation shall not therefore",ROSALIND
324,1.2.161,be misprised: we will make it our suit to the duke,ROSALIND
325,1.2.162,that the wrestling might not go forward.,ROSALIND
326,1.2.163,"I beseech you, punish me not with your hard",ORLANDO
327,1.2.164,"thoughts; wherein I confess me much guilty, to deny",ORLANDO
328,1.2.165,so fair and excellent ladies any thing. But let,ORLANDO
329,1.2.166,your fair eyes and gentle wishes go with me to my,ORLANDO
330,1.2.167,"trial: wherein if I be foiled, there is but one",ORLANDO
331,1.2.168,"shamed that was never gracious; if killed, but one",ORLANDO
332,1.2.169,dead that was willing to be so: I shall do my,ORLANDO
333,1.2.170,"friends no wrong, for I have none to lament me, the",ORLANDO
334,1.2.171,"world no injury, for in it I have nothing; only in",ORLANDO
335,1.2.172,"the world I fill up a place, which may be better",ORLANDO
336,1.2.173,supplied when I have made it empty.,ORLANDO
337,1.2.174,"The little strength that I have, I would it were with you.",ROSALIND
338,1.2.175,"And mine, to eke out hers.",CELIA
339,1.2.176,Fare you well: pray heaven I be deceived in you!,ROSALIND
340,1.2.177,Your heart's desires be with you!,CELIA
341,1.2.178,"Come, where is this young gallant that is so",CHARLES
342,1.2.179,desirous to lie with his mother earth?,CHARLES
343,1.2.180,"Ready, sir; but his will hath in it a more modest working.",ORLANDO
344,1.2.181,You shall try but one fall.,DUKE FREDERICK
345,1.2.182,"No, I warrant your grace, you shall not entreat him",CHARLES
346,1.2.183,"to a second, that have so mightily persuaded him",CHARLES
347,1.2.184,from a first.,CHARLES
348,1.2.185,"An you mean to mock me after, you should not have",ORLANDO
349,1.2.186,mocked me before: but come your ways.,ORLANDO
350,1.2.187,"Now Hercules be thy speed, young man!",ROSALIND
351,1.2.188,"I would I were invisible, to catch the strong",CELIA
352,1.2.189,fellow by the leg.,CELIA
353,1.2.190,O excellent young man!,ROSALIND
354,1.2.191,"If I had a thunderbolt in mine eye, I can tell who",CELIA
355,1.2.192,should down.,CELIA
356,1.2.193,"No more, no more.",DUKE FREDERICK
357,1.2.194,"Yes, I beseech your grace: I am not yet well breathed.",ORLANDO
358,1.2.195,"How dost thou, Charles?",DUKE FREDERICK
359,1.2.196,"He cannot speak, my lord.",LE BEAU
360,1.2.197,"Bear him away. What is thy name, young man?",DUKE FREDERICK
361,1.2.198,"Orlando, my liege; the youngest son of Sir Rowland de Boys.",ORLANDO
362,1.2.199,I would thou hadst been son to some man else:,DUKE FREDERICK
363,1.2.200,"The world esteem'd thy father honourable,",DUKE FREDERICK
364,1.2.201,But I did find him still mine enemy:,DUKE FREDERICK
365,1.2.202,"Thou shouldst have better pleased me with this deed,",DUKE FREDERICK
366,1.2.203,Hadst thou descended from another house.,DUKE FREDERICK
367,1.2.204,But fare thee well; thou art a gallant youth:,DUKE FREDERICK
368,1.2.205,I would thou hadst told me of another father.,DUKE FREDERICK
369,1.2.206,"Were I my father, coz, would I do this?",CELIA
370,1.2.207,"I am more proud to be Sir Rowland's son,",ORLANDO
371,1.2.208,"His youngest son; and would not change that calling,",ORLANDO
372,1.2.209,To be adopted heir to Frederick.,ORLANDO
373,1.2.210,"My father loved Sir Rowland as his soul,",ROSALIND
374,1.2.211,And all the world was of my father's mind:,ROSALIND
375,1.2.212,"Had I before known this young man his son,",ROSALIND
376,1.2.213,"I should have given him tears unto entreaties,",ROSALIND
377,1.2.214,Ere he should thus have ventured.,ROSALIND
378,1.2.215,"Gentle cousin,",CELIA
379,1.2.216,Let us go thank him and encourage him:,CELIA
380,1.2.217,My father's rough and envious disposition,CELIA
381,1.2.218,"Sticks me at heart. Sir, you have well deserved:",CELIA
382,1.2.219,If you do keep your promises in love,CELIA
383,1.2.220,"But justly, as you have exceeded all promise,",CELIA
384,1.2.221,Your mistress shall be happy.,CELIA
385,1.2.222,"Gentleman,",ROSALIND
386,1.2.223,"Wear this for me, one out of suits with fortune,",ROSALIND
387,1.2.224,"That could give more, but that her hand lacks means.",ROSALIND
388,1.2.225,"Shall we go, coz?",ROSALIND
389,1.2.226,"                  Ay. Fare you well, fair gentleman.",CELIA
390,1.2.227,"Can I not say, I thank you? My better parts",ORLANDO
391,1.2.228,"Are all thrown down, and that which here stands up",ORLANDO
392,1.2.229,"Is but a quintain, a mere lifeless block.",ORLANDO
393,1.2.230,He calls us back: my pride fell with my fortunes;,ROSALIND
394,1.2.231,"I'll ask him what he would. Did you call, sir?",ROSALIND
395,1.2.232,"Sir, you have wrestled well and overthrown",ROSALIND
396,1.2.233,More than your enemies.,ROSALIND
397,1.2.234,"Will you go, coz?",CELIA
398,1.2.235,Have with you. Fare you well.,ROSALIND
399,1.2.236,What passion hangs these weights upon my tongue?,ORLANDO
400,1.2.237,"I cannot speak to her, yet she urged conference.",ORLANDO
401,1.2.238,"O poor Orlando, thou art overthrown!",ORLANDO
402,1.2.239,Or Charles or something weaker masters thee.,ORLANDO
403,1.2.240,"Good sir, I do in friendship counsel you",LE BEAU
404,1.2.241,To leave this place. Albeit you have deserved,LE BEAU
405,1.2.242,"High commendation, true applause and love,",LE BEAU
406,1.2.243,Yet such is now the duke's condition,LE BEAU
407,1.2.244,That he misconstrues all that you have done.,LE BEAU
408,1.2.245,"The duke is humorous; what he is indeed,",LE BEAU
409,1.2.246,More suits you to conceive than I to speak of.,LE BEAU
410,1.2.247,"I thank you, sir: and, pray you, tell me this:",ORLANDO
411,1.2.248,Which of the two was daughter of the duke,ORLANDO
412,1.2.249,That here was at the wrestling?,ORLANDO
413,1.2.250,"Neither his daughter, if we judge by manners;",LE BEAU
414,1.2.251,But yet indeed the lesser is his daughter,LE BEAU
415,1.2.252,"The other is daughter to the banish'd duke,",LE BEAU
416,1.2.253,"And here detain'd by her usurping uncle,",LE BEAU
417,1.2.254,To keep his daughter company; whose loves,LE BEAU
418,1.2.255,Are dearer than the natural bond of sisters.,LE BEAU
419,1.2.256,But I can tell you that of late this duke,LE BEAU
420,1.2.257,"Hath ta'en displeasure 'gainst his gentle niece,",LE BEAU
421,1.2.258,Grounded upon no other argument,LE BEAU
422,1.2.259,But that the people praise her for her virtues,LE BEAU
423,1.2.260,And pity her for her good father's sake;,LE BEAU
424,1.2.261,"And, on my life, his malice 'gainst the lady",LE BEAU
425,1.2.262,"Will suddenly break forth. Sir, fare you well:",LE BEAU
426,1.2.263,"Hereafter, in a better world than this,",LE BEAU
427,1.2.264,I shall desire more love and knowledge of you.,LE BEAU
428,1.2.265,I rest much bounden to you: fare you well.,ORLANDO
429,1.2.266,Thus must I from the smoke into the smother;,ORLANDO
430,1.2.267,From tyrant duke unto a tyrant brother:,ORLANDO
431,1.2.268,But heavenly Rosalind!,ORLANDO
432,1.3.1,"Why, cousin! why, Rosalind! Cupid have mercy! not a word?",CELIA
433,1.3.2,Not one to throw at a dog.,ROSALIND
434,1.3.3,"No, thy words are too precious to be cast away upon",CELIA
435,1.3.4,"curs; throw some of them at me; come, lame me with reasons.",CELIA
436,1.3.5,Then there were two cousins laid up; when the one,ROSALIND
437,1.3.6,should be lamed with reasons and the other mad,ROSALIND
438,1.3.7,without any.,ROSALIND
439,1.3.8,But is all this for your father?,CELIA
440,1.3.9,"No, some of it is for my child's father. O, how",ROSALIND
441,1.3.10,full of briers is this working-day world!,ROSALIND
442,1.3.11,"They are but burs, cousin, thrown upon thee in",CELIA
443,1.3.12,holiday foolery: if we walk not in the trodden,CELIA
444,1.3.13,paths our very petticoats will catch them.,CELIA
445,1.3.14,I could shake them off my coat: these burs are in my heart.,ROSALIND
446,1.3.15,Hem them away.,CELIA
447,1.3.16,"I would try, if I could cry 'hem' and have him.",ROSALIND
448,1.3.17,"Come, come, wrestle with thy affections.",CELIA
449,1.3.18,"O, they take the part of a better wrestler than myself!",ROSALIND
450,1.3.19,"O, a good wish upon you! you will try in time, in",CELIA
451,1.3.20,"despite of a fall. But, turning these jests out of",CELIA
452,1.3.21,"service, let us talk in good earnest: is it",CELIA
