,LineNos,Lines,Speakers
76,1.1.75,"A gallant prize? ha, cousin, is it not?",KING HENRY IV
77,1.1.76,"In faith,",WESTMORELAND
78,1.1.77,It is a conquest for a prince to boast of.,WESTMORELAND
79,1.1.78,"Yea, there thou makest me sad and makest me sin",KING HENRY IV
80,1.1.79,In envy that my Lord Northumberland,KING HENRY IV
81,1.1.80,"Should be the father to so blest a son,",KING HENRY IV
82,1.1.81,A son who is the theme of honour's tongue;,KING HENRY IV
83,1.1.82,"Amongst a grove, the very straightest plant;",KING HENRY IV
84,1.1.83,Who is sweet Fortune's minion and her pride:,KING HENRY IV
85,1.1.84,"Whilst I, by looking on the praise of him,",KING HENRY IV
86,1.1.85,See riot and dishonour stain the brow,KING HENRY IV
87,1.1.86,Of my young Harry. O that it could be proved,KING HENRY IV
88,1.1.87,That some night-tripping fairy had exchanged,KING HENRY IV
89,1.1.88,"In cradle-clothes our children where they lay,",KING HENRY IV
90,1.1.89,"And call'd mine Percy, his Plantagenet!",KING HENRY IV
91,1.1.90,"Then would I have his Harry, and he mine.",KING HENRY IV
92,1.1.91,"But let him from my thoughts. What think you, coz,",KING HENRY IV
93,1.1.92,"Of this young Percy's pride? the prisoners,",KING HENRY IV
94,1.1.93,"Which he in this adventure hath surprised,",KING HENRY IV
95,1.1.94,"To his own use he keeps; and sends me word,",KING HENRY IV
96,1.1.95,I shall have none but Mordake Earl of Fife.,KING HENRY IV
97,1.1.96,"This is his uncle's teaching; this is Worcester,",WESTMORELAND
98,1.1.97,Malevolent to you in all aspects;,WESTMORELAND
99,1.1.98,"Which makes him prune himself, and bristle up",WESTMORELAND
100,1.1.99,The crest of youth against your dignity.,WESTMORELAND
101,1.1.100,But I have sent for him to answer this;,KING HENRY IV
102,1.1.101,And for this cause awhile we must neglect,KING HENRY IV
103,1.1.102,Our holy purpose to Jerusalem.,KING HENRY IV
104,1.1.103,"Cousin, on Wednesday next our council we",KING HENRY IV
105,1.1.104,Will hold at Windsor; so inform the lords:,KING HENRY IV
106,1.1.105,But come yourself with speed to us again;,KING HENRY IV
107,1.1.106,For more is to be said and to be done,KING HENRY IV
108,1.1.107,Than out of anger can be uttered.,KING HENRY IV
109,1.1.108,"I will, my liege.",WESTMORELAND
110,1.2.1,"Now, Hal, what time of day is it, lad?",FALSTAFF
111,1.2.2,"Thou art so fat-witted, with drinking of old sack",PRINCE HENRY
112,1.2.3,and unbuttoning thee after supper and sleeping upon,PRINCE HENRY
113,1.2.4,"benches after noon, that thou hast forgotten to",PRINCE HENRY
114,1.2.5,demand that truly which thou wouldst truly know.,PRINCE HENRY
115,1.2.6,What a devil hast thou to do with the time of the,PRINCE HENRY
116,1.2.7,day? Unless hours were cups of sack and minutes,PRINCE HENRY
117,1.2.8,capons and clocks the tongues of bawds and dials the,PRINCE HENRY
118,1.2.9,signs of leaping-houses and the blessed sun himself,PRINCE HENRY
119,1.2.10,"a fair hot wench in flame-coloured taffeta, I see no",PRINCE HENRY
120,1.2.11,reason why thou shouldst be so superfluous to demand,PRINCE HENRY
121,1.2.12,the time of the day.,PRINCE HENRY
122,1.2.13,"Indeed, you come near me now, Hal; for we that take",FALSTAFF
123,1.2.14,"purses go by the moon and the seven stars, and not",FALSTAFF
124,1.2.15,"by Phoebus, he,'that wandering knight so fair.' And,",FALSTAFF
125,1.2.16,"I prithee, sweet wag, when thou art king, as, God",FALSTAFF
126,1.2.17,"save thy grace,--majesty I should say, for grace",FALSTAFF
127,1.2.18,"thou wilt have none,--",FALSTAFF
128,1.2.19,"What, none?",PRINCE HENRY
129,1.2.20,"No, by my troth, not so much as will serve to",FALSTAFF
130,1.2.21,prologue to an egg and butter.,FALSTAFF
131,1.2.22,"Well, how then? come, roundly, roundly.",PRINCE HENRY
132,1.2.23,"Marry, then, sweet wag, when thou art king, let not",FALSTAFF
133,1.2.24,us that are squires of the night's body be called,FALSTAFF
134,1.2.25,thieves of the day's beauty: let us be Diana's,FALSTAFF
135,1.2.26,"foresters, gentlemen of the shade, minions of the",FALSTAFF
136,1.2.27,"moon; and let men say we be men of good government,",FALSTAFF
137,1.2.28,"being governed, as the sea is, by our noble and",FALSTAFF
138,1.2.29,"chaste mistress the moon, under whose countenance we steal.",FALSTAFF
139,1.2.30,"Thou sayest well, and it holds well too; for the",PRINCE HENRY
140,1.2.31,fortune of us that are the moon's men doth ebb and,PRINCE HENRY
141,1.2.32,"flow like the sea, being governed, as the sea is,",PRINCE HENRY
142,1.2.33,"by the moon. As, for proof, now: a purse of gold",PRINCE HENRY
143,1.2.34,most resolutely snatched on Monday night and most,PRINCE HENRY
144,1.2.35,dissolutely spent on Tuesday morning; got with,PRINCE HENRY
145,1.2.36,swearing 'Lay by' and spent with crying 'Bring in;',PRINCE HENRY
146,1.2.37,now in as low an ebb as the foot of the ladder,PRINCE HENRY
147,1.2.38,and by and by in as high a flow as the ridge of the gallows.,PRINCE HENRY
148,1.2.39,"By the Lord, thou sayest true, lad. And is not my",FALSTAFF
149,1.2.40,hostess of the tavern a most sweet wench?,FALSTAFF
150,1.2.41,"As the honey of Hybla, my old lad of the castle. And",PRINCE HENRY
151,1.2.42,is not a buff jerkin a most sweet robe of durance?,PRINCE HENRY
152,1.2.43,"How now, how now, mad wag! what, in thy quips and",FALSTAFF
153,1.2.44,thy quiddities? what a plague have I to do with a,FALSTAFF
154,1.2.45,buff jerkin?,FALSTAFF
155,1.2.46,"Why, what a pox have I to do with my hostess of the tavern?",PRINCE HENRY
156,1.2.47,"Well, thou hast called her to a reckoning many a",FALSTAFF
157,1.2.48,time and oft.,FALSTAFF
158,1.2.49,Did I ever call for thee to pay thy part?,PRINCE HENRY
159,1.2.50,"No; I'll give thee thy due, thou hast paid all there.",FALSTAFF
160,1.2.51,"Yea, and elsewhere, so far as my coin would stretch;",PRINCE HENRY
161,1.2.52,"and where it would not, I have used my credit.",PRINCE HENRY
162,1.2.53,"Yea, and so used it that were it not here apparent",FALSTAFF
163,1.2.54,"that thou art heir apparent--But, I prithee, sweet",FALSTAFF
164,1.2.55,"wag, shall there be gallows standing in England when",FALSTAFF
165,1.2.56,thou art king? and resolution thus fobbed as it is,FALSTAFF
166,1.2.57,with the rusty curb of old father antic the law? Do,FALSTAFF
167,1.2.58,"not thou, when thou art king, hang a thief.",FALSTAFF
168,1.2.59,No; thou shalt.,PRINCE HENRY
169,1.2.60,"Shall I? O rare! By the Lord, I'll be a brave judge.",FALSTAFF
170,1.2.61,"Thou judgest false already: I mean, thou shalt have",PRINCE HENRY
171,1.2.62,the hanging of the thieves and so become a rare hangman.,PRINCE HENRY
172,1.2.63,"Well, Hal, well; and in some sort it jumps with my",FALSTAFF
173,1.2.64,"humour as well as waiting in the court, I can tell",FALSTAFF
174,1.2.65,you.,FALSTAFF
175,1.2.66,For obtaining of suits?,PRINCE HENRY
176,1.2.67,"Yea, for obtaining of suits, whereof the hangman",FALSTAFF
177,1.2.68,"hath no lean wardrobe. 'Sblood, I am as melancholy",FALSTAFF
178,1.2.69,as a gib cat or a lugged bear.,FALSTAFF
179,1.2.70,"Or an old lion, or a lover's lute.",PRINCE HENRY
180,1.2.71,"Yea, or the drone of a Lincolnshire bagpipe.",FALSTAFF
181,1.2.72,"What sayest thou to a hare, or the melancholy of",PRINCE HENRY
182,1.2.73,Moor-ditch?,PRINCE HENRY
183,1.2.74,Thou hast the most unsavoury similes and art indeed,FALSTAFF
184,1.2.75,"the most comparative, rascalliest, sweet young",FALSTAFF
185,1.2.76,"prince. But, Hal, I prithee, trouble me no more",FALSTAFF
186,1.2.77,with vanity. I would to God thou and I knew where a,FALSTAFF
187,1.2.78,commodity of good names were to be bought. An old,FALSTAFF
188,1.2.79,lord of the council rated me the other day in the,FALSTAFF
189,1.2.80,"street about you, sir, but I marked him not; and yet",FALSTAFF
190,1.2.81,"he talked very wisely, but I regarded him not; and",FALSTAFF
191,1.2.82,"yet he talked wisely, and in the street too.",FALSTAFF
192,1.2.83,Thou didst well; for wisdom cries out in the,PRINCE HENRY
193,1.2.84,"streets, and no man regards it.",PRINCE HENRY
194,1.2.85,"O, thou hast damnable iteration and art indeed able",FALSTAFF
195,1.2.86,to corrupt a saint. Thou hast done much harm upon,FALSTAFF
196,1.2.87,"me, Hal; God forgive thee for it! Before I knew",FALSTAFF
197,1.2.88,"thee, Hal, I knew nothing; and now am I, if a man",FALSTAFF
198,1.2.89,"should speak truly, little better than one of the",FALSTAFF
199,1.2.90,"wicked. I must give over this life, and I will give",FALSTAFF
200,1.2.91,"it over: by the Lord, and I do not, I am a villain:",FALSTAFF
201,1.2.92,I'll be damned for never a king's son in,FALSTAFF
202,1.2.93,Christendom.,FALSTAFF
203,1.2.94,"Where shall we take a purse tomorrow, Jack?",PRINCE HENRY
204,1.2.95,"'Zounds, where thou wilt, lad; I'll make one; an I",FALSTAFF
205,1.2.96,"do not, call me villain and baffle me.",FALSTAFF
206,1.2.97,I see a good amendment of life in thee; from praying,PRINCE HENRY
207,1.2.98,to purse-taking.,PRINCE HENRY
208,1.2.99,"Why, Hal, 'tis my vocation, Hal; 'tis no sin for a",FALSTAFF
209,1.2.100,man to labour in his vocation.,FALSTAFF
210,1.2.101,Poins! Now shall we know if Gadshill have set a,FALSTAFF
211,1.2.102,"match. O, if men were to be saved by merit, what",FALSTAFF
212,1.2.103,hole in hell were hot enough for him? This is the,FALSTAFF
213,1.2.104,most omnipotent villain that ever cried 'Stand' to,FALSTAFF
214,1.2.105,a true man.,FALSTAFF
215,1.2.106,"Good morrow, Ned.",PRINCE HENRY
216,1.2.107,"Good morrow, sweet Hal. What says Monsieur Remorse?",POINS
217,1.2.108,what says Sir John Sack and Sugar? Jack! how,POINS
218,1.2.109,"agrees the devil and thee about thy soul, that thou",POINS
219,1.2.110,soldest him on Good-Friday last for a cup of Madeira,POINS
220,1.2.111,and a cold capon's leg?,POINS
221,1.2.112,"Sir John stands to his word, the devil shall have",PRINCE HENRY
222,1.2.113,his bargain; for he was never yet a breaker of,PRINCE HENRY
223,1.2.114,proverbs: he will give the devil his due.,PRINCE HENRY
224,1.2.115,Then art thou damned for keeping thy word with the devil.,POINS
225,1.2.116,Else he had been damned for cozening the devil.,PRINCE HENRY
226,1.2.117,"But, my lads, my lads, to-morrow morning, by four",POINS
227,1.2.118,"o'clock, early at Gadshill! there are pilgrims going",POINS
228,1.2.119,"to Canterbury with rich offerings, and traders",POINS
229,1.2.120,riding to London with fat purses: I have vizards,POINS
230,1.2.121,for you all; you have horses for yourselves:,POINS
231,1.2.122,Gadshill lies to-night in Rochester: I have bespoke,POINS
232,1.2.123,supper to-morrow night in Eastcheap: we may do it,POINS
233,1.2.124,"as secure as sleep. If you will go, I will stuff",POINS
234,1.2.125,"your purses full of crowns; if you will not, tarry",POINS
235,1.2.126,at home and be hanged.,POINS
236,1.2.127,"Hear ye, Yedward; if I tarry at home and go not,",FALSTAFF
237,1.2.128,I'll hang you for going.,FALSTAFF
238,1.2.129,"You will, chops?",POINS
239,1.2.130,"Hal, wilt thou make one?",FALSTAFF
240,1.2.131,"Who, I rob? I a thief? not I, by my faith.",PRINCE HENRY
241,1.2.132,"There's neither honesty, manhood, nor good",FALSTAFF
242,1.2.133,"fellowship in thee, nor thou camest not of the blood",FALSTAFF
243,1.2.134,"royal, if thou darest not stand for ten shillings.",FALSTAFF
244,1.2.135,"Well then, once in my days I'll be a madcap.",PRINCE HENRY
245,1.2.136,"Why, that's well said.",FALSTAFF
246,1.2.137,"Well, come what will, I'll tarry at home.",PRINCE HENRY
247,1.2.138,"By the Lord, I'll be a traitor then, when thou art king.",FALSTAFF
248,1.2.139,I care not.,PRINCE HENRY
249,1.2.140,"Sir John, I prithee, leave the prince and me alone:",POINS
250,1.2.141,I will lay him down such reasons for this adventure,POINS
251,1.2.142,that he shall go.,POINS
252,1.2.143,"Well, God give thee the spirit of persuasion and him",FALSTAFF
253,1.2.144,"the ears of profiting, that what thou speakest may",FALSTAFF
254,1.2.145,"move and what he hears may be believed, that the",FALSTAFF
255,1.2.146,"true prince may, for recreation sake, prove a false",FALSTAFF
256,1.2.147,thief; for the poor abuses of the time want,FALSTAFF
257,1.2.148,countenance. Farewell: you shall find me in Eastcheap.,FALSTAFF
258,1.2.149,"Farewell, thou latter spring! farewell, All-hallown summer!",PRINCE HENRY
259,1.2.150,"Now, my good sweet honey lord, ride with us",POINS
260,1.2.151,to-morrow: I have a jest to execute that I cannot,POINS
261,1.2.152,"manage alone. Falstaff, Bardolph, Peto and Gadshill",POINS
262,1.2.153,shall rob those men that we have already waylaid:,POINS
263,1.2.154,yourself and I will not be there; and when they,POINS
264,1.2.155,"have the booty, if you and I do not rob them, cut",POINS
265,1.2.156,this head off from my shoulders.,POINS
266,1.2.157,How shall we part with them in setting forth?,PRINCE HENRY
267,1.2.158,"Why, we will set forth before or after them, and",POINS
268,1.2.159,"appoint them a place of meeting, wherein it is at",POINS
269,1.2.160,"our pleasure to fail, and then will they adventure",POINS
270,1.2.161,upon the exploit themselves; which they shall have,POINS
271,1.2.162,"no sooner achieved, but we'll set upon them.",POINS
272,1.2.163,"Yea, but 'tis like that they will know us by our",PRINCE HENRY
273,1.2.164,"horses, by our habits and by every other",PRINCE HENRY
274,1.2.165,"appointment, to be ourselves.",PRINCE HENRY
275,1.2.166,Tut! our horses they shall not see: I'll tie them,POINS
276,1.2.167,in the wood; our vizards we will change after we,POINS
277,1.2.168,"leave them: and, sirrah, I have cases of buckram",POINS
278,1.2.169,"for the nonce, to immask our noted outward garments.",POINS
279,1.2.170,"Yea, but I doubt they will be too hard for us.",PRINCE HENRY
280,1.2.171,"Well, for two of them, I know them to be as",POINS
281,1.2.172,true-bred cowards as ever turned back; and for the,POINS
282,1.2.173,"third, if he fight longer than he sees reason, I'll",POINS
283,1.2.174,"forswear arms. The virtue of this jest will be, the",POINS
284,1.2.175,incomprehensible lies that this same fat rogue will,POINS
285,1.2.176,"tell us when we meet at supper: how thirty, at",POINS
286,1.2.177,"least, he fought with; what wards, what blows, what",POINS
287,1.2.178,extremities he endured; and in the reproof of this,POINS
288,1.2.179,lies the jest.,POINS
289,1.2.180,"Well, I'll go with thee: provide us all things",PRINCE HENRY
290,1.2.181,necessary and meet me to-morrow night in Eastcheap;,PRINCE HENRY
291,1.2.182,there I'll sup. Farewell.,PRINCE HENRY
292,1.2.183,"Farewell, my lord.",POINS
293,1.2.184,"I know you all, and will awhile uphold",PRINCE HENRY
294,1.2.185,The unyoked humour of your idleness:,PRINCE HENRY
295,1.2.186,"Yet herein will I imitate the sun,",PRINCE HENRY
296,1.2.187,Who doth permit the base contagious clouds,PRINCE HENRY
297,1.2.188,"To smother up his beauty from the world,",PRINCE HENRY
298,1.2.189,"That, when he please again to be himself,",PRINCE HENRY
299,1.2.190,"Being wanted, he may be more wonder'd at,",PRINCE HENRY
300,1.2.191,By breaking through the foul and ugly mists,PRINCE HENRY
301,1.2.192,Of vapours that did seem to strangle him.,PRINCE HENRY
302,1.2.193,"If all the year were playing holidays,",PRINCE HENRY
303,1.2.194,To sport would be as tedious as to work;,PRINCE HENRY
304,1.2.195,"But when they seldom come, they wish'd for come,",PRINCE HENRY
305,1.2.196,And nothing pleaseth but rare accidents.,PRINCE HENRY
306,1.2.197,"So, when this loose behavior I throw off",PRINCE HENRY
307,1.2.198,"And pay the debt I never promised,",PRINCE HENRY
308,1.2.199,"By how much better than my word I am,",PRINCE HENRY
309,1.2.200,By so much shall I falsify men's hopes;,PRINCE HENRY
310,1.2.201,"And like bright metal on a sullen ground,",PRINCE HENRY
311,1.2.202,"My reformation, glittering o'er my fault,",PRINCE HENRY
312,1.2.203,Shall show more goodly and attract more eyes,PRINCE HENRY
313,1.2.204,Than that which hath no foil to set it off.,PRINCE HENRY
314,1.2.205,"I'll so offend, to make offence a skill;",PRINCE HENRY
315,1.2.206,Redeeming time when men think least I will.,PRINCE HENRY
316,1.3.1,"My blood hath been too cold and temperate,",KING HENRY IV
317,1.3.2,"Unapt to stir at these indignities,",KING HENRY IV
318,1.3.3,And you have found me; for accordingly,KING HENRY IV
319,1.3.4,You tread upon my patience: but be sure,KING HENRY IV
320,1.3.5,"I will from henceforth rather be myself,",KING HENRY IV
321,1.3.6,"Mighty and to be fear'd, than my condition;",KING HENRY IV
322,1.3.7,"Which hath been smooth as oil, soft as young down,",KING HENRY IV
323,1.3.8,And therefore lost that title of respect,KING HENRY IV
324,1.3.9,Which the proud soul ne'er pays but to the proud.,KING HENRY IV
325,1.3.10,"Our house, my sovereign liege, little deserves",EARL OF WORCESTER
326,1.3.11,The scourge of greatness to be used on it;,EARL OF WORCESTER
327,1.3.12,And that same greatness too which our own hands,EARL OF WORCESTER
328,1.3.13,Have holp to make so portly.,EARL OF WORCESTER
329,1.3.14,My lord.--,NORTHUMBERLAND
330,1.3.15,"Worcester, get thee gone; for I do see",KING HENRY IV
331,1.3.16,Danger and disobedience in thine eye:,KING HENRY IV
332,1.3.17,"O, sir, your presence is too bold and peremptory,",KING HENRY IV
333,1.3.18,And majesty might never yet endure,KING HENRY IV
334,1.3.19,The moody frontier of a servant brow.,KING HENRY IV
335,1.3.20,You have good leave to leave us: when we need,KING HENRY IV
336,1.3.21,"Your use and counsel, we shall send for you.",KING HENRY IV
337,1.3.22,You were about to speak.,KING HENRY IV
338,1.3.23,"Yea, my good lord.",NORTHUMBERLAND
339,1.3.24,"Those prisoners in your highness' name demanded,",NORTHUMBERLAND
340,1.3.25,"Which Harry Percy here at Holmedon took,",NORTHUMBERLAND
341,1.3.26,"Were, as he says, not with such strength denied",NORTHUMBERLAND
342,1.3.27,As is deliver'd to your majesty:,NORTHUMBERLAND
343,1.3.28,"Either envy, therefore, or misprison",NORTHUMBERLAND
344,1.3.29,Is guilty of this fault and not my son.,NORTHUMBERLAND
345,1.3.30,"My liege, I did deny no prisoners.",HOTSPUR
346,1.3.31,"But I remember, when the fight was done,",HOTSPUR
347,1.3.32,"When I was dry with rage and extreme toil,",HOTSPUR
348,1.3.33,"Breathless and faint, leaning upon my sword,",HOTSPUR
349,1.3.34,"Came there a certain lord, neat, and trimly dress'd,",HOTSPUR
350,1.3.35,Fresh as a bridegroom; and his chin new reap'd,HOTSPUR
351,1.3.36,Show'd like a stubble-land at harvest-home;,HOTSPUR
352,1.3.37,He was perfumed like a milliner;,HOTSPUR
353,1.3.38,And 'twixt his finger and his thumb he held,HOTSPUR
354,1.3.39,"A pouncet-box, which ever and anon",HOTSPUR
355,1.3.40,He gave his nose and took't away again;,HOTSPUR
356,1.3.41,"Who therewith angry, when it next came there,",HOTSPUR
357,1.3.42,"Took it in snuff; and still he smiled and talk'd,",HOTSPUR
358,1.3.43,"And as the soldiers bore dead bodies by,",HOTSPUR
359,1.3.44,"He call'd them untaught knaves, unmannerly,",HOTSPUR
360,1.3.45,To bring a slovenly unhandsome corse,HOTSPUR
361,1.3.46,Betwixt the wind and his nobility.,HOTSPUR
362,1.3.47,With many holiday and lady terms,HOTSPUR
363,1.3.48,"He question'd me; amongst the rest, demanded",HOTSPUR
364,1.3.49,My prisoners in your majesty's behalf.,HOTSPUR
365,1.3.50,"I then, all smarting with my wounds being cold,",HOTSPUR
366,1.3.51,"To be so pester'd with a popinjay,",HOTSPUR
367,1.3.52,"Out of my grief and my impatience,",HOTSPUR
368,1.3.53,"Answer'd neglectingly I know not what,",HOTSPUR
369,1.3.54,He should or he should not; for he made me mad,HOTSPUR
370,1.3.55,To see him shine so brisk and smell so sweet,HOTSPUR
371,1.3.56,And talk so like a waiting-gentlewoman,HOTSPUR
372,1.3.57,"Of guns and drums and wounds,--God save the mark!--",HOTSPUR
373,1.3.58,And telling me the sovereign'st thing on earth,HOTSPUR
374,1.3.59,Was parmaceti for an inward bruise;,HOTSPUR
375,1.3.60,"And that it was great pity, so it was,",HOTSPUR
376,1.3.61,This villanous salt-petre should be digg'd,HOTSPUR
377,1.3.62,"Out of the bowels of the harmless earth,",HOTSPUR
378,1.3.63,Which many a good tall fellow had destroy'd,HOTSPUR
379,1.3.64,"So cowardly; and but for these vile guns,",HOTSPUR
380,1.3.65,He would himself have been a soldier.,HOTSPUR
381,1.3.66,"This bald unjointed chat of his, my lord,",HOTSPUR
382,1.3.67,"I answer'd indirectly, as I said;",HOTSPUR
383,1.3.68,"And I beseech you, let not his report",HOTSPUR
384,1.3.69,Come current for an accusation,HOTSPUR
385,1.3.70,Betwixt my love and your high majesty.,HOTSPUR
386,1.3.71,"The circumstance consider'd, good my lord,",SIR WALTER BLUNT
387,1.3.72,Whate'er Lord Harry Percy then had said,SIR WALTER BLUNT
388,1.3.73,"To such a person and in such a place,",SIR WALTER BLUNT
389,1.3.74,"At such a time, with all the rest retold,",SIR WALTER BLUNT
390,1.3.75,May reasonably die and never rise,SIR WALTER BLUNT
391,1.3.76,To do him wrong or any way impeach,SIR WALTER BLUNT
392,1.3.77,"What then he said, so he unsay it now.",SIR WALTER BLUNT
393,1.3.78,"Why, yet he doth deny his prisoners,",KING HENRY IV
394,1.3.79,"But with proviso and exception,",KING HENRY IV
395,1.3.80,That we at our own charge shall ransom straight,KING HENRY IV
396,1.3.81,"His brother-in-law, the foolish Mortimer;",KING HENRY IV
397,1.3.82,"Who, on my soul, hath wilfully betray'd",KING HENRY IV
398,1.3.83,The lives of those that he did lead to fight,KING HENRY IV
399,1.3.84,"Against that great magician, damn'd Glendower,",KING HENRY IV
400,1.3.85,"Whose daughter, as we hear, the Earl of March",KING HENRY IV
401,1.3.86,"Hath lately married. Shall our coffers, then,",KING HENRY IV
402,1.3.87,Be emptied to redeem a traitor home?,KING HENRY IV
403,1.3.88,"Shall we but treason? and indent with fears,",KING HENRY IV
404,1.3.89,When they have lost and forfeited themselves?,KING HENRY IV
405,1.3.90,"No, on the barren mountains let him starve;",KING HENRY IV
406,1.3.91,For I shall never hold that man my friend,KING HENRY IV
407,1.3.92,Whose tongue shall ask me for one penny cost,KING HENRY IV
408,1.3.93,To ransom home revolted Mortimer.,KING HENRY IV
409,1.3.94,Revolted Mortimer!,HOTSPUR
410,1.3.95,"He never did fall off, my sovereign liege,",HOTSPUR
411,1.3.96,But by the chance of war; to prove that true,HOTSPUR
412,1.3.97,"Needs no more but one tongue for all those wounds,",HOTSPUR
413,1.3.98,"Those mouthed wounds, which valiantly he took",HOTSPUR
414,1.3.99,"When on the gentle Severn's sedgy bank,",HOTSPUR
415,1.3.100,"In single opposition, hand to hand,",HOTSPUR
416,1.3.101,He did confound the best part of an hour,HOTSPUR
417,1.3.102,In changing hardiment with great Glendower:,HOTSPUR
418,1.3.103,Three times they breathed and three times did,HOTSPUR
419,1.3.104,"they drink,",HOTSPUR
420,1.3.105,"Upon agreement, of swift Severn's flood;",HOTSPUR
