,LineNos,Lines,Speakers
110,1.1.77,"What heaven hath given him,--let some graver eye",ABERGAVENNY
111,1.1.78,Pierce into that; but I can see his pride,ABERGAVENNY
112,1.1.79,"Peep through each part of him: whence has he that,",ABERGAVENNY
113,1.1.80,"If not from hell? the devil is a niggard,",ABERGAVENNY
114,1.1.81,"Or has given all before, and he begins",ABERGAVENNY
115,1.1.82,A new hell in himself.,ABERGAVENNY
116,1.1.83,"Why the devil,",BUCKINGHAM
117,1.1.84,"Upon this French going out, took he upon him,",BUCKINGHAM
118,1.1.85,"Without the privity o' the king, to appoint",BUCKINGHAM
119,1.1.86,Who should attend on him? He makes up the file,BUCKINGHAM
120,1.1.87,Of all the gentry; for the most part such,BUCKINGHAM
121,1.1.88,To whom as great a charge as little honour,BUCKINGHAM
122,1.1.89,"He meant to lay upon: and his own letter,",BUCKINGHAM
123,1.1.90,"The honourable board of council out,",BUCKINGHAM
124,1.1.91,Must fetch him in the papers.,BUCKINGHAM
125,1.1.92,I do know,ABERGAVENNY
126,1.1.93,"Kinsmen of mine, three at the least, that have",ABERGAVENNY
127,1.1.94,"By this so sickened their estates, that never",ABERGAVENNY
128,1.1.95,They shall abound as formerly.,ABERGAVENNY
129,1.1.96,"O, many",BUCKINGHAM
130,1.1.97,Have broke their backs with laying manors on 'em,BUCKINGHAM
131,1.1.98,For this great journey. What did this vanity,BUCKINGHAM
132,1.1.99,But minister communication of,BUCKINGHAM
133,1.1.100,A most poor issue?,BUCKINGHAM
134,1.1.101,"                  Grievingly I think,",NORFOLK
135,1.1.102,The peace between the French and us not values,NORFOLK
136,1.1.103,The cost that did conclude it.,NORFOLK
137,1.1.104,"Every man,",BUCKINGHAM
138,1.1.105,"After the hideous storm that follow'd, was",BUCKINGHAM
139,1.1.106,"A thing inspired; and, not consulting, broke",BUCKINGHAM
140,1.1.107,"Into a general prophecy; That this tempest,",BUCKINGHAM
141,1.1.108,"Dashing the garment of this peace, aboded",BUCKINGHAM
142,1.1.109,The sudden breach on't.,BUCKINGHAM
143,1.1.110,Which is budded out;,NORFOLK
144,1.1.111,"For France hath flaw'd the league, and hath attach'd",NORFOLK
145,1.1.112,Our merchants' goods at Bourdeaux.,NORFOLK
146,1.1.113,Is it therefore,ABERGAVENNY
147,1.1.114,The ambassador is silenced?,ABERGAVENNY
148,1.1.115,"Marry, is't.",NORFOLK
149,1.1.116,A proper title of a peace; and purchased,ABERGAVENNY
150,1.1.117,At a superfluous rate!,ABERGAVENNY
151,1.1.118,"Why, all this business",BUCKINGHAM
152,1.1.119,Our reverend cardinal carried.,BUCKINGHAM
153,1.1.120,"Like it your grace,",NORFOLK
154,1.1.121,The state takes notice of the private difference,NORFOLK
155,1.1.122,Betwixt you and the cardinal. I advise you--,NORFOLK
156,1.1.123,And take it from a heart that wishes towards you,NORFOLK
157,1.1.124,Honour and plenteous safety--that you read,NORFOLK
158,1.1.125,The cardinal's malice and his potency,NORFOLK
159,1.1.126,Together; to consider further that,NORFOLK
160,1.1.127,What his high hatred would effect wants not,NORFOLK
161,1.1.128,"A minister in his power. You know his nature,",NORFOLK
162,1.1.129,"That he's revengeful, and I know his sword",NORFOLK
163,1.1.130,"Hath a sharp edge: it's long and, 't may be said,",NORFOLK
164,1.1.131,"It reaches far, and where 'twill not extend,",NORFOLK
165,1.1.132,"Thither he darts it. Bosom up my counsel,",NORFOLK
166,1.1.133,"You'll find it wholesome. Lo, where comes that rock",NORFOLK
167,1.1.134,That I advise your shunning.,NORFOLK
168,1.1.135,"The Duke of Buckingham's surveyor, ha?",CARDINAL WOLSEY
169,1.1.136,Where's his examination?,CARDINAL WOLSEY
170,1.1.137,"Here, so please you.",First Secretary
171,1.1.138,Is he in person ready?,CARDINAL WOLSEY
172,1.1.139,"Ay, please your grace.",First Secretary
173,1.1.140,"Well, we shall then know more; and Buckingham",CARDINAL WOLSEY
174,1.1.141,Shall lessen this big look.,CARDINAL WOLSEY
175,1.1.142,"This butcher's cur is venom-mouth'd, and I",BUCKINGHAM
176,1.1.143,Have not the power to muzzle him; therefore best,BUCKINGHAM
177,1.1.144,Not wake him in his slumber. A beggar's book,BUCKINGHAM
178,1.1.145,Outworths a noble's blood.,BUCKINGHAM
179,1.1.146,"What, are you chafed?",NORFOLK
180,1.1.147,Ask God for temperance; that's the appliance only,NORFOLK
181,1.1.148,Which your disease requires.,NORFOLK
182,1.1.149,I read in's looks,BUCKINGHAM
183,1.1.150,Matter against me; and his eye reviled,BUCKINGHAM
184,1.1.151,"Me, as his abject object: at this instant",BUCKINGHAM
185,1.1.152,He bores me with some trick: he's gone to the king;,BUCKINGHAM
186,1.1.153,I'll follow and outstare him.,BUCKINGHAM
187,1.1.154,"Stay, my lord,",NORFOLK
188,1.1.155,And let your reason with your choler question,NORFOLK
189,1.1.156,What 'tis you go about: to climb steep hills,NORFOLK
190,1.1.157,Requires slow pace at first: anger is like,NORFOLK
191,1.1.158,"A full-hot horse, who being allow'd his way,",NORFOLK
192,1.1.159,Self-mettle tires him. Not a man in England,NORFOLK
193,1.1.160,Can advise me like you: be to yourself,NORFOLK
194,1.1.161,As you would to your friend.,NORFOLK
195,1.1.162,I'll to the king;,BUCKINGHAM
196,1.1.163,And from a mouth of honour quite cry down,BUCKINGHAM
197,1.1.164,This Ipswich fellow's insolence; or proclaim,BUCKINGHAM
198,1.1.165,There's difference in no persons.,BUCKINGHAM
199,1.1.166,Be advised;,NORFOLK
200,1.1.167,Heat not a furnace for your foe so hot,NORFOLK
201,1.1.168,"That it do singe yourself: we may outrun,",NORFOLK
202,1.1.169,"By violent swiftness, that which we run at,",NORFOLK
203,1.1.170,"And lose by over-running. Know you not,",NORFOLK
204,1.1.171,"The fire that mounts the liquor til run o'er,",NORFOLK
205,1.1.172,In seeming to augment it wastes it? Be advised:,NORFOLK
206,1.1.173,"I say again, there is no English soul",NORFOLK
207,1.1.174,"More stronger to direct you than yourself,",NORFOLK
208,1.1.175,"If with the sap of reason you would quench,",NORFOLK
209,1.1.176,"Or but allay, the fire of passion.",NORFOLK
210,1.1.177,"Sir,",BUCKINGHAM
211,1.1.178,I am thankful to you; and I'll go along,BUCKINGHAM
212,1.1.179,"By your prescription: but this top-proud fellow,",BUCKINGHAM
213,1.1.180,Whom from the flow of gall I name not but,BUCKINGHAM
214,1.1.181,"From sincere motions, by intelligence,",BUCKINGHAM
215,1.1.182,And proofs as clear as founts in July when,BUCKINGHAM
216,1.1.183,"We see each grain of gravel, I do know",BUCKINGHAM
217,1.1.184,To be corrupt and treasonous.,BUCKINGHAM
218,1.1.185,Say not 'treasonous.',NORFOLK
219,1.1.186,To the king I'll say't; and make my vouch as strong,BUCKINGHAM
220,1.1.187,"As shore of rock. Attend. This holy fox,",BUCKINGHAM
221,1.1.188,"Or wolf, or both,--for he is equal ravenous",BUCKINGHAM
222,1.1.189,"As he is subtle, and as prone to mischief",BUCKINGHAM
223,1.1.190,As able to perform't; his mind and place,BUCKINGHAM
224,1.1.191,"Infecting one another, yea, reciprocally--",BUCKINGHAM
225,1.1.192,Only to show his pomp as well in France,BUCKINGHAM
226,1.1.193,"As here at home, suggests the king our master",BUCKINGHAM
227,1.1.194,"To this last costly treaty, the interview,",BUCKINGHAM
228,1.1.195,"That swallow'd so much treasure, and like a glass",BUCKINGHAM
229,1.1.196,Did break i' the rinsing.,BUCKINGHAM
230,1.1.197,"Faith, and so it did.",NORFOLK
231,1.1.198,"Pray, give me favour, sir. This cunning cardinal",BUCKINGHAM
232,1.1.199,The articles o' the combination drew,BUCKINGHAM
233,1.1.200,As himself pleased; and they were ratified,BUCKINGHAM
234,1.1.201,As he cried 'Thus let be': to as much end,BUCKINGHAM
235,1.1.202,As give a crutch to the dead: but our count-cardinal,BUCKINGHAM
236,1.1.203,"Has done this, and 'tis well; for worthy Wolsey,",BUCKINGHAM
237,1.1.204,"Who cannot err, he did it. Now this follows,--",BUCKINGHAM
238,1.1.205,"Which, as I take it, is a kind of puppy",BUCKINGHAM
239,1.1.206,"To the old dam, treason,--Charles the emperor,",BUCKINGHAM
240,1.1.207,Under pretence to see the queen his aunt--,BUCKINGHAM
241,1.1.208,"For 'twas indeed his colour, but he came",BUCKINGHAM
242,1.1.209,"To whisper Wolsey,--here makes visitation:",BUCKINGHAM
243,1.1.210,"His fears were, that the interview betwixt",BUCKINGHAM
244,1.1.211,"England and France might, through their amity,",BUCKINGHAM
245,1.1.212,Breed him some prejudice; for from this league,BUCKINGHAM
246,1.1.213,Peep'd harms that menaced him: he privily,BUCKINGHAM
247,1.1.214,"Deals with our cardinal; and, as I trow,--",BUCKINGHAM
248,1.1.215,Which I do well; for I am sure the emperor,BUCKINGHAM
249,1.1.216,Paid ere he promised; whereby his suit was granted,BUCKINGHAM
250,1.1.217,"Ere it was ask'd; but when the way was made,",BUCKINGHAM
251,1.1.218,"And paved with gold, the emperor thus desired,",BUCKINGHAM
252,1.1.219,"That he would please to alter the king's course,",BUCKINGHAM
253,1.1.220,"And break the foresaid peace. Let the king know,",BUCKINGHAM
254,1.1.221,"As soon he shall by me, that thus the cardinal",BUCKINGHAM
255,1.1.222,"Does buy and sell his honour as he pleases,",BUCKINGHAM
256,1.1.223,And for his own advantage.,BUCKINGHAM
257,1.1.224,I am sorry,NORFOLK
258,1.1.225,To hear this of him; and could wish he were,NORFOLK
259,1.1.226,Something mistaken in't.,NORFOLK
260,1.1.227,"No, not a syllable:",BUCKINGHAM
261,1.1.228,I  do pronounce him in that very shape,BUCKINGHAM
262,1.1.229,He shall appear in proof.,BUCKINGHAM
263,1.1.230,"Your office, sergeant; execute it.",BRANDON
264,1.1.231,"Sir,",Sergeant
265,1.1.232,"My lord the Duke of Buckingham, and Earl",Sergeant
266,1.1.233,"Of Hereford, Stafford, and Northampton, I",Sergeant
267,1.1.234,"Arrest thee of high treason, in the name",Sergeant
268,1.1.235,Of our most sovereign king.,Sergeant
269,1.1.236,"Lo, you, my lord,",BUCKINGHAM
270,1.1.237,The net has fall'n upon me! I shall perish,BUCKINGHAM
271,1.1.238,Under device and practise.,BUCKINGHAM
272,1.1.239,I am sorry,BRANDON
273,1.1.240,"To see you ta'en from liberty, to look on",BRANDON
274,1.1.241,The business present: 'tis his highness' pleasure,BRANDON
275,1.1.242,You shall to the Tower.,BRANDON
276,1.1.243,It will help me nothing,BUCKINGHAM
277,1.1.244,To plead mine innocence; for that dye is on me,BUCKINGHAM
278,1.1.245,Which makes my whitest part black. The will of heaven,BUCKINGHAM
279,1.1.246,Be done in this and all things! I obey.,BUCKINGHAM
280,1.1.247,"O my Lord Abergavenny, fare you well!",BUCKINGHAM
281,1.1.248,"Nay, he must bear you company. The king",BRANDON
282,1.1.249,"Is pleased you shall to the Tower, till you know",BRANDON
283,1.1.250,How he determines further.,BRANDON
284,1.1.251,"As the duke said,",ABERGAVENNY
285,1.1.252,"The will of heaven be done, and the king's pleasure",ABERGAVENNY
286,1.1.253,By me obey'd!,ABERGAVENNY
287,1.1.254,                  Here is a warrant from,BRANDON
288,1.1.255,The king to attach Lord Montacute; and the bodies,BRANDON
289,1.1.256,"Of the duke's confessor, John de la Car,",BRANDON
290,1.1.257,"One Gilbert Peck, his chancellor--",BRANDON
291,1.1.258,"So, so;",BUCKINGHAM
292,1.1.259,"These are the limbs o' the plot: no more, I hope.",BUCKINGHAM
293,1.1.260,A monk o' the Chartreux.,BRANDON
294,1.1.261,"O, Nicholas Hopkins?",BUCKINGHAM
295,1.1.262,He.,BRANDON
296,1.1.263,My surveyor is false; the o'er-great cardinal,BUCKINGHAM
297,1.1.264,Hath show'd him gold; my life is spann'd already:,BUCKINGHAM
298,1.1.265,"I am the shadow of poor Buckingham,",BUCKINGHAM
299,1.1.266,"Whose figure even this instant cloud puts on,",BUCKINGHAM
300,1.1.267,"By darkening my clear sun. My lord, farewell.",BUCKINGHAM
301,1.2.1,"My life itself, and the best heart of it,",KING HENRY VIII
302,1.2.2,Thanks you for this great care: I stood i' the level,KING HENRY VIII
303,1.2.3,"Of a full-charged confederacy, and give thanks",KING HENRY VIII
304,1.2.4,To you that choked it. Let be call'd before us,KING HENRY VIII
305,1.2.5,That gentleman of Buckingham's; in person,KING HENRY VIII
306,1.2.6,I'll hear him his confessions justify;,KING HENRY VIII
307,1.2.7,And point by point the treasons of his master,KING HENRY VIII
308,1.2.8,He shall again relate.,KING HENRY VIII
309,1.2.9,"Nay, we must longer kneel: I am a suitor.",QUEEN KATHARINE
310,1.2.10,"Arise, and take place by us: half your suit",KING HENRY VIII
311,1.2.11,Never name to us; you have half our power:,KING HENRY VIII
312,1.2.12,"The other moiety, ere you ask, is given;",KING HENRY VIII
313,1.2.13,Repeat your will and take it.,KING HENRY VIII
314,1.2.14,Thank your majesty.,QUEEN KATHARINE
315,1.2.15,"That you would love yourself, and in that love",QUEEN KATHARINE
316,1.2.16,"Not unconsider'd leave your honour, nor",QUEEN KATHARINE
317,1.2.17,"The dignity of your office, is the point",QUEEN KATHARINE
318,1.2.18,Of my petition.,QUEEN KATHARINE
319,1.2.19,"                  Lady mine, proceed.",KING HENRY VIII
320,1.2.20,"I am solicited, not by a few,",QUEEN KATHARINE
321,1.2.21,"And those of true condition, that your subjects",QUEEN KATHARINE
322,1.2.22,Are in great grievance: there have been commissions,QUEEN KATHARINE
323,1.2.23,"Sent down among 'em, which hath flaw'd the heart",QUEEN KATHARINE
324,1.2.24,"Of all their loyalties: wherein, although,",QUEEN KATHARINE
325,1.2.25,"My good lord cardinal, they vent reproaches",QUEEN KATHARINE
326,1.2.26,"Most bitterly on you, as putter on",QUEEN KATHARINE
327,1.2.27,"Of these exactions, yet the king our master--",QUEEN KATHARINE
328,1.2.28,Whose honour heaven shield from soil!--even he,QUEEN KATHARINE
329,1.2.29,escapes not,QUEEN KATHARINE
330,1.2.30,"Language unmannerly, yea, such which breaks",QUEEN KATHARINE
331,1.2.31,"The sides of loyalty, and almost appears",QUEEN KATHARINE
332,1.2.32,In loud rebellion.,QUEEN KATHARINE
333,1.2.33,"                  Not almost appears,",NORFOLK
334,1.2.34,"It doth appear; for, upon these taxations,",NORFOLK
335,1.2.35,"The clothiers all, not able to maintain",NORFOLK
336,1.2.36,"The many to them longing, have put off",NORFOLK
337,1.2.37,"The spinsters, carders, fullers, weavers, who,",NORFOLK
338,1.2.38,"Unfit for other life, compell'd by hunger",NORFOLK
339,1.2.39,"And lack of other means, in desperate manner",NORFOLK
340,1.2.40,"Daring the event to the teeth, are all in uproar,",NORFOLK
341,1.2.41,And danger serves among then!,NORFOLK
342,1.2.42,Taxation!,KING HENRY VIII
343,1.2.43,"Wherein? and what taxation? My lord cardinal,",KING HENRY VIII
344,1.2.44,"You that are blamed for it alike with us,",KING HENRY VIII
345,1.2.45,Know you of this taxation?,KING HENRY VIII
346,1.2.46,"Please you, sir,",CARDINAL WOLSEY
347,1.2.47,"I know but of a single part, in aught",CARDINAL WOLSEY
348,1.2.48,Pertains to the state; and front but in that file,CARDINAL WOLSEY
349,1.2.49,Where others tell steps with me.,CARDINAL WOLSEY
350,1.2.50,"No, my lord,",QUEEN KATHARINE
351,1.2.51,You know no more than others; but you frame,QUEEN KATHARINE
352,1.2.52,Things that are known alike; which are not wholesome,QUEEN KATHARINE
353,1.2.53,"To those which would not know them, and yet must",QUEEN KATHARINE
354,1.2.54,"Perforce be their acquaintance. These exactions,",QUEEN KATHARINE
355,1.2.55,"Whereof my sovereign would have note, they are",QUEEN KATHARINE
356,1.2.56,"Most pestilent to the bearing; and, to bear 'em,",QUEEN KATHARINE
357,1.2.57,The back is sacrifice to the load. They say,QUEEN KATHARINE
358,1.2.58,They are devised by you; or else you suffer,QUEEN KATHARINE
359,1.2.59,Too hard an exclamation.,QUEEN KATHARINE
360,1.2.60,Still exaction!,KING HENRY VIII
361,1.2.61,"The nature of it? in what kind, let's know,",KING HENRY VIII
362,1.2.62,Is this exaction?,KING HENRY VIII
363,1.2.63,                  I am much too venturous,QUEEN KATHARINE
364,1.2.64,In tempting of your patience; but am bolden'd,QUEEN KATHARINE
365,1.2.65,Under your promised pardon. The subjects' grief,QUEEN KATHARINE
366,1.2.66,"Comes through commissions, which compel from each",QUEEN KATHARINE
367,1.2.67,"The sixth part of his substance, to be levied",QUEEN KATHARINE
368,1.2.68,Without delay; and the pretence for this,QUEEN KATHARINE
369,1.2.69,"Is named, your wars in France: this makes bold mouths:",QUEEN KATHARINE
370,1.2.70,"Tongues spit their duties out, and cold hearts freeze",QUEEN KATHARINE
371,1.2.71,Allegiance in them; their curses now,QUEEN KATHARINE
372,1.2.72,"Live where their prayers did: and it's come to pass,",QUEEN KATHARINE
373,1.2.73,This tractable obedience is a slave,QUEEN KATHARINE
374,1.2.74,To each incensed will. I would your highness,QUEEN KATHARINE
375,1.2.75,"Would give it quick consideration, for",QUEEN KATHARINE
376,1.2.76,There is no primer business.,QUEEN KATHARINE
377,1.2.77,"By my life,",KING HENRY VIII
378,1.2.78,This is against our pleasure.,KING HENRY VIII
379,1.2.79,"And for me,",CARDINAL WOLSEY
380,1.2.80,I have no further gone in this than by,CARDINAL WOLSEY
381,1.2.81,A single voice; and that not pass'd me but,CARDINAL WOLSEY
382,1.2.82,By learned approbation of the judges. If I am,CARDINAL WOLSEY
383,1.2.83,"Traduced by ignorant tongues, which neither know",CARDINAL WOLSEY
384,1.2.84,"My faculties nor person, yet will be",CARDINAL WOLSEY
385,1.2.85,"The chronicles of my doing, let me say",CARDINAL WOLSEY
386,1.2.86,"'Tis but the fate of place, and the rough brake",CARDINAL WOLSEY
387,1.2.87,That virtue must go through. We must not stint,CARDINAL WOLSEY
388,1.2.88,"Our necessary actions, in the fear",CARDINAL WOLSEY
389,1.2.89,"To cope malicious censurers; which ever,",CARDINAL WOLSEY
390,1.2.90,"As ravenous fishes, do a vessel follow",CARDINAL WOLSEY
391,1.2.91,"That is new-trimm'd, but benefit no further",CARDINAL WOLSEY
392,1.2.92,"Than vainly longing. What we oft do best,",CARDINAL WOLSEY
393,1.2.93,"By sick interpreters, once weak ones, is",CARDINAL WOLSEY
394,1.2.94,"Not ours, or not allow'd; what worst, as oft,",CARDINAL WOLSEY
395,1.2.95,"Hitting a grosser quality, is cried up",CARDINAL WOLSEY
396,1.2.96,"For our best act. If we shall stand still,",CARDINAL WOLSEY
397,1.2.97,"In fear our motion will be mock'd or carp'd at,",CARDINAL WOLSEY
398,1.2.98,"We should take root here where we sit, or sit",CARDINAL WOLSEY
399,1.2.99,State-statues only.,CARDINAL WOLSEY
400,1.2.100,"Things done well,",KING HENRY VIII
401,1.2.101,"And with a care, exempt themselves from fear;",KING HENRY VIII
402,1.2.102,"Things done without example, in their issue",KING HENRY VIII
403,1.2.103,Are to be fear'd. Have you a precedent,KING HENRY VIII
404,1.2.104,"Of this commission? I believe, not any.",KING HENRY VIII
405,1.2.105,"We must not rend our subjects from our laws,",KING HENRY VIII
406,1.2.106,And stick them in our will. Sixth part of each?,KING HENRY VIII
407,1.2.107,"A trembling contribution! Why, we take",KING HENRY VIII
408,1.2.108,"From every tree lop, bark, and part o' the timber;",KING HENRY VIII
409,1.2.109,"And, though we leave it with a root, thus hack'd,",KING HENRY VIII
410,1.2.110,The air will drink the sap. To every county,KING HENRY VIII
411,1.2.111,"Where this is question'd send our letters, with",KING HENRY VIII
412,1.2.112,Free pardon to each man that has denied,KING HENRY VIII
413,1.2.113,"The force of this commission: pray, look to't;",KING HENRY VIII
414,1.2.114,I put it to your care.,KING HENRY VIII
415,1.2.115,A word with you.,CARDINAL WOLSEY
416,1.2.116,"Let there be letters writ to every shire,",CARDINAL WOLSEY
417,1.2.117,Of the king's grace and pardon. The grieved commons,CARDINAL WOLSEY
418,1.2.118,Hardly conceive of me; let it be noised,CARDINAL WOLSEY
419,1.2.119,That through our intercession this revokement,CARDINAL WOLSEY
420,1.2.120,And pardon comes: I shall anon advise you,CARDINAL WOLSEY
421,1.2.121,Further in the proceeding.,CARDINAL WOLSEY
422,1.2.122,I am sorry that the Duke of Buckingham,QUEEN KATHARINE
423,1.2.123,Is run in your displeasure.,QUEEN KATHARINE
424,1.2.124,It grieves many:,KING HENRY VIII
425,1.2.125,"The gentleman is learn'd, and a most rare speaker;",KING HENRY VIII
426,1.2.126,"To nature none more bound; his training such,",KING HENRY VIII
427,1.2.127,"That he may furnish and instruct great teachers,",KING HENRY VIII
428,1.2.128,"And never seek for aid out of himself. Yet see,",KING HENRY VIII
429,1.2.129,When these so noble benefits shall prove,KING HENRY VIII
430,1.2.130,"Not well disposed, the mind growing once corrupt,",KING HENRY VIII
431,1.2.131,"They turn to vicious forms, ten times more ugly",KING HENRY VIII
432,1.2.132,"Than ever they were fair. This man so complete,",KING HENRY VIII
433,1.2.133,"Who was enroll'd 'mongst wonders, and when we,",KING HENRY VIII
434,1.2.134,"Almost with ravish'd listening, could not find",KING HENRY VIII
435,1.2.135,"His hour of speech a minute; he, my lady,",KING HENRY VIII
436,1.2.136,Hath into monstrous habits put the graces,KING HENRY VIII
437,1.2.137,"That once were his, and is become as black",KING HENRY VIII
438,1.2.138,As if besmear'd in hell. Sit by us; you shall hear--,KING HENRY VIII
439,1.2.139,This was his gentleman in trust--of him,KING HENRY VIII
440,1.2.140,Things to strike honour sad. Bid him recount,KING HENRY VIII
441,1.2.141,The fore-recited practises; whereof,KING HENRY VIII
442,1.2.142,"We cannot feel too little, hear too much.",KING HENRY VIII
443,1.2.143,"Stand forth, and with bold spirit relate what you,",CARDINAL WOLSEY
444,1.2.144,"Most like a careful subject, have collected",CARDINAL WOLSEY
