,LineNos,Lines,Speakers
145,1.1.144,"Suppose, my lords, he did it unconstrain'd,",WARWICK
146,1.1.145,Think you 'twere prejudicial to his crown?,WARWICK
147,1.1.146,No; for he could not so resign his crown,EXETER
148,1.1.147,But that the next heir should succeed and reign.,EXETER
149,1.1.148,"Art thou against us, Duke of Exeter?",KING HENRY VI
150,1.1.149,"His is the right, and therefore pardon me.",EXETER
151,1.1.150,"Why whisper you, my lords, and answer not?",YORK
152,1.1.151,My conscience tells me he is lawful king.,EXETER
153,1.1.152,"[Aside]  All will revolt from me, and turn to him.",KING HENRY VI
154,1.1.153,"Plantagenet, for all the claim thou lay'st,",NORTHUMBERLAND
155,1.1.154,Think not that Henry shall be so deposed.,NORTHUMBERLAND
156,1.1.155,"Deposed he shall be, in despite of all.",WARWICK
157,1.1.156,"Thou art deceived: 'tis not thy southern power,",NORTHUMBERLAND
158,1.1.157,"Of Essex, Norfolk, Suffolk, nor of Kent,",NORTHUMBERLAND
159,1.1.158,"Which makes thee thus presumptuous and proud,",NORTHUMBERLAND
160,1.1.159,Can set the duke up in despite of me.,NORTHUMBERLAND
161,1.1.160,"King Henry, be thy title right or wrong,",CLIFFORD
162,1.1.161,Lord Clifford vows to fight in thy defence:,CLIFFORD
163,1.1.162,"May that ground gape and swallow me alive,",CLIFFORD
164,1.1.163,Where I shall kneel to him that slew my father!,CLIFFORD
165,1.1.164,"O Clifford, how thy words revive my heart!",KING HENRY VI
166,1.1.165,"Henry of Lancaster, resign thy crown.",YORK
167,1.1.166,"What mutter you, or what conspire you, lords?",YORK
168,1.1.167,"Do right unto this princely Duke of York,",WARWICK
169,1.1.168,"Or I will fill the house with armed men,",WARWICK
170,1.1.169,"And over the chair of state, where now he sits,",WARWICK
171,1.1.170,Write up his title with usurping blood.,WARWICK
172,1.1.171,"My Lord of Warwick, hear me but one word:",KING HENRY VI
173,1.1.172,Let me for this my life-time reign as king.,KING HENRY VI
174,1.1.173,"Confirm the crown to me and to mine heirs,",YORK
175,1.1.174,And thou shalt reign in quiet while thou livest.,YORK
176,1.1.175,"I am content: Richard Plantagenet,",KING HENRY VI
177,1.1.176,Enjoy the kingdom after my decease.,KING HENRY VI
178,1.1.177,What wrong is this unto the prince your son!,CLIFFORD
179,1.1.178,What good is this to England and himself!,WARWICK
180,1.1.179,"Base, fearful and despairing Henry!",WESTMORELAND
181,1.1.180,How hast thou injured both thyself and us!,CLIFFORD
182,1.1.181,I cannot stay to hear these articles.,WESTMORELAND
183,1.1.182,Nor I.,NORTHUMBERLAND
184,1.1.183,"Come, cousin, let us tell the queen these news.",CLIFFORD
185,1.1.184,"Farewell, faint-hearted and degenerate king,",WESTMORELAND
186,1.1.185,In whose cold blood no spark of honour bides.,WESTMORELAND
187,1.1.186,"Be thou a prey unto the house of York,",NORTHUMBERLAND
188,1.1.187,And die in bands for this unmanly deed!,NORTHUMBERLAND
189,1.1.188,"In dreadful war mayst thou be overcome,",CLIFFORD
190,1.1.189,Or live in peace abandon'd and despised!,CLIFFORD
191,1.1.190,"Turn this way, Henry, and regard them not.",WARWICK
192,1.1.191,They seek revenge and therefore will not yield.,EXETER
193,1.1.192,"Ah, Exeter!",KING HENRY VI
194,1.1.193,"          Why should you sigh, my lord?",WARWICK
195,1.1.194,"Not for myself, Lord Warwick, but my son,",KING HENRY VI
196,1.1.195,Whom I unnaturally shall disinherit.,KING HENRY VI
197,1.1.196,But be it as it may: I here entail,KING HENRY VI
198,1.1.197,The crown to thee and to thine heirs for ever;,KING HENRY VI
199,1.1.198,"Conditionally, that here thou take an oath",KING HENRY VI
200,1.1.199,"To cease this civil war, and, whilst I live,",KING HENRY VI
201,1.1.200,"To honour me as thy king and sovereign,",KING HENRY VI
202,1.1.201,And neither by treason nor hostility,KING HENRY VI
203,1.1.202,To seek to put me down and reign thyself.,KING HENRY VI
204,1.1.203,This oath I willingly take and will perform.,YORK
205,1.1.204,Long live King Henry! Plantagenet embrace him.,WARWICK
206,1.1.205,And long live thou and these thy forward sons!,KING HENRY VI
207,1.1.206,Now York and Lancaster are reconciled.,YORK
208,1.1.207,Accursed be he that seeks to make them foes!,EXETER
209,1.1.208,"Farewell, my gracious lord; I'll to my castle.",YORK
210,1.1.209,And I'll keep London with my soldiers.,WARWICK
211,1.1.210,And I to Norfolk with my followers.,NORFOLK
212,1.1.211,And I unto the sea from whence I came.,MONTAGUE
213,1.1.212,"And I, with grief and sorrow, to the court.",KING HENRY VI
214,1.1.213,"Here comes the queen, whose looks bewray her anger:",EXETER
215,1.1.214,I'll steal away.,EXETER
216,1.1.215,"                  Exeter, so will I.",KING HENRY VI
217,1.1.216,"Nay, go not from me; I will follow thee.",QUEEN MARGARET
218,1.1.217,"Be patient, gentle queen, and I will stay.",KING HENRY VI
219,1.1.218,Who can be patient in such extremes?,QUEEN MARGARET
220,1.1.219,"Ah, wretched man! would I had died a maid",QUEEN MARGARET
221,1.1.220,"And never seen thee, never borne thee son,",QUEEN MARGARET
222,1.1.221,Seeing thou hast proved so unnatural a father,QUEEN MARGARET
223,1.1.222,Hath he deserved to lose his birthright thus?,QUEEN MARGARET
224,1.1.223,"Hadst thou but loved him half so well as I,",QUEEN MARGARET
225,1.1.224,"Or felt that pain which I did for him once,",QUEEN MARGARET
226,1.1.225,"Or nourish'd him as I did with my blood,",QUEEN MARGARET
227,1.1.226,"Thou wouldst have left thy dearest heart-blood there,",QUEEN MARGARET
228,1.1.227,Rather than have that savage duke thine heir,QUEEN MARGARET
229,1.1.228,And disinherited thine only son.,QUEEN MARGARET
230,1.1.229,"Father, you cannot disinherit me:",PRINCE EDWARD
231,1.1.230,"If you be king, why should not I succeed?",PRINCE EDWARD
232,1.1.231,"Pardon me, Margaret; pardon me, sweet son:",KING HENRY VI
233,1.1.232,The Earl of Warwick and the duke enforced me.,KING HENRY VI
234,1.1.233,"Enforced thee! art thou king, and wilt be forced?",QUEEN MARGARET
235,1.1.234,"I shame to hear thee speak. Ah, timorous wretch!",QUEEN MARGARET
236,1.1.235,"Thou hast undone thyself, thy son and me;",QUEEN MARGARET
237,1.1.236,And given unto the house of York such head,QUEEN MARGARET
238,1.1.237,As thou shalt reign but by their sufferance.,QUEEN MARGARET
239,1.1.238,"To entail him and his heirs unto the crown,",QUEEN MARGARET
240,1.1.239,"What is it, but to make thy sepulchre",QUEEN MARGARET
241,1.1.240,And creep into it far before thy time?,QUEEN MARGARET
242,1.1.241,Warwick is chancellor and the lord of Calais;,QUEEN MARGARET
243,1.1.242,Stern Falconbridge commands the narrow seas;,QUEEN MARGARET
244,1.1.243,The duke is made protector of the realm;,QUEEN MARGARET
245,1.1.244,And yet shalt thou be safe? such safety finds,QUEEN MARGARET
246,1.1.245,The trembling lamb environed with wolves.,QUEEN MARGARET
247,1.1.246,"Had I been there, which am a silly woman,",QUEEN MARGARET
248,1.1.247,The soldiers should have toss'd me on their pikes,QUEEN MARGARET
249,1.1.248,Before I would have granted to that act.,QUEEN MARGARET
250,1.1.249,But thou preferr'st thy life before thine honour:,QUEEN MARGARET
251,1.1.250,"And seeing thou dost, I here divorce myself",QUEEN MARGARET
252,1.1.251,"Both from thy table, Henry, and thy bed,",QUEEN MARGARET
253,1.1.252,Until that act of parliament be repeal'd,QUEEN MARGARET
254,1.1.253,Whereby my son is disinherited.,QUEEN MARGARET
255,1.1.254,The northern lords that have forsworn thy colours,QUEEN MARGARET
256,1.1.255,"Will follow mine, if once they see them spread;",QUEEN MARGARET
257,1.1.256,"And spread they shall be, to thy foul disgrace",QUEEN MARGARET
258,1.1.257,And utter ruin of the house of York.,QUEEN MARGARET
259,1.1.258,"Thus do I leave thee. Come, son, let's away;",QUEEN MARGARET
260,1.1.259,"Our army is ready; come, we'll after them.",QUEEN MARGARET
261,1.1.260,"Stay, gentle Margaret, and hear me speak.",KING HENRY VI
262,1.1.261,Thou hast spoke too much already: get thee gone.,QUEEN MARGARET
263,1.1.262,"Gentle son Edward, thou wilt stay with me?",KING HENRY VI
264,1.1.263,"Ay, to be murder'd by his enemies.",QUEEN MARGARET
265,1.1.264,When I return with victory from the field,PRINCE EDWARD
266,1.1.265,I'll see your grace: till then I'll follow her.,PRINCE EDWARD
267,1.1.266,"Come, son, away; we may not linger thus.",QUEEN MARGARET
268,1.1.267,Poor queen! how love to me and to her son,KING HENRY VI
269,1.1.268,Hath made her break out into terms of rage!,KING HENRY VI
270,1.1.269,"Revenged may she be on that hateful duke,",KING HENRY VI
271,1.1.270,"Whose haughty spirit, winged with desire,",KING HENRY VI
272,1.1.271,"Will cost my crown, and like an empty eagle",KING HENRY VI
273,1.1.272,Tire on the flesh of me and of my son!,KING HENRY VI
274,1.1.273,The loss of those three lords torments my heart:,KING HENRY VI
275,1.1.274,I'll write unto them and entreat them fair.,KING HENRY VI
276,1.1.275,"Come, cousin you shall be the messenger.",KING HENRY VI
277,1.1.276,"And I, I hope, shall reconcile them all.",EXETER
278,1.2.1,"Brother, though I be youngest, give me leave.",RICHARD
279,1.2.2,"No, I can better play the orator.",EDWARD
280,1.2.3,But I have reasons strong and forcible.,MONTAGUE
281,1.2.4,"Why, how now, sons and brother! at a strife?",YORK
282,1.2.5,What is your quarrel? how began it first?,YORK
283,1.2.6,"No quarrel, but a slight contention.",EDWARD
284,1.2.7,About what?,YORK
285,1.2.8,About that which concerns your grace and us;,RICHARD
286,1.2.9,"The crown of England, father, which is yours.",RICHARD
287,1.2.10,Mine boy? not till King Henry be dead.,YORK
288,1.2.11,Your right depends not on his life or death.,RICHARD
289,1.2.12,"Now you are heir, therefore enjoy it now:",EDWARD
290,1.2.13,"By giving the house of Lancaster leave to breathe,",EDWARD
291,1.2.14,"It will outrun you, father, in the end.",EDWARD
292,1.2.15,I took an oath that he should quietly reign.,YORK
293,1.2.16,But for a kingdom any oath may be broken:,EDWARD
294,1.2.17,I would break a thousand oaths to reign one year.,EDWARD
295,1.2.18,No; God forbid your grace should be forsworn.,RICHARD
296,1.2.19,"I shall be, if I claim by open war.",YORK
297,1.2.20,"I'll prove the contrary, if you'll hear me speak.",RICHARD
298,1.2.21,"Thou canst not, son; it is impossible.",YORK
299,1.2.22,"An oath is of no moment, being not took",RICHARD
300,1.2.23,"Before a true and lawful magistrate,",RICHARD
301,1.2.24,That hath authority over him that swears:,RICHARD
302,1.2.25,"Henry had none, but did usurp the place;",RICHARD
303,1.2.26,"Then, seeing 'twas he that made you to depose,",RICHARD
304,1.2.27,"Your oath, my lord, is vain and frivolous.",RICHARD
305,1.2.28,"Therefore, to arms! And, father, do but think",RICHARD
306,1.2.29,How sweet a thing it is to wear a crown;,RICHARD
307,1.2.30,Within whose circuit is Elysium,RICHARD
308,1.2.31,And all that poets feign of bliss and joy.,RICHARD
309,1.2.32,Why do we finger thus? I cannot rest,RICHARD
310,1.2.33,Until the white rose that I wear be dyed,RICHARD
311,1.2.34,Even in the lukewarm blood of Henry's heart.,RICHARD
312,1.2.35,"Richard, enough; I will be king, or die.",YORK
313,1.2.36,"Brother, thou shalt to London presently,",YORK
314,1.2.37,And whet on Warwick to this enterprise.,YORK
315,1.2.38,"Thou, Richard, shalt to the Duke of Norfolk,",YORK
316,1.2.39,And tell him privily of our intent.,YORK
317,1.2.40,"You Edward, shall unto my Lord Cobham,",YORK
318,1.2.41,With whom the Kentishmen will willingly rise:,YORK
319,1.2.42,"In them I trust; for they are soldiers,",YORK
320,1.2.43,"Witty, courteous, liberal, full of spirit.",YORK
321,1.2.44,"While you are thus employ'd, what resteth more,",YORK
322,1.2.45,"But that I seek occasion how to rise,",YORK
323,1.2.46,"And yet the king not privy to my drift,",YORK
324,1.2.47,Nor any of the house of Lancaster?,YORK
325,1.2.48,"But, stay: what news? Why comest thou in such post?",YORK
326,1.2.49,The queen with all the northern earls and lords,Messenger
327,1.2.50,Intend here to besiege you in your castle:,Messenger
328,1.2.51,She is hard by with twenty thousand men;,Messenger
329,1.2.52,"And therefore fortify your hold, my lord.",Messenger
330,1.2.53,"Ay, with my sword. What! think'st thou that we fear them?",YORK
331,1.2.54,"Edward and Richard, you shall stay with me;",YORK
332,1.2.55,My brother Montague shall post to London:,YORK
333,1.2.56,"Let noble Warwick, Cobham, and the rest,",YORK
334,1.2.57,"Whom we have left protectors of the king,",YORK
335,1.2.58,"With powerful policy strengthen themselves,",YORK
336,1.2.59,And trust not simple Henry nor his oaths.,YORK
337,1.2.60,"Brother, I go; I'll win them, fear it not:",MONTAGUE
338,1.2.61,And thus most humbly I do take my leave.,MONTAGUE
339,1.2.62,"Sir John and Sir Hugh Mortimer, mine uncles,",MONTAGUE
340,1.2.63,You are come to Sandal in a happy hour;,MONTAGUE
341,1.2.64,The army of the queen mean to besiege us.,MONTAGUE
342,1.2.65,She shall not need; we'll meet her in the field.,JOHN MORTIMER
343,1.2.66,"What, with five thousand men?",YORK
344,1.2.67,"Ay, with five hundred, father, for a need:",RICHARD
345,1.2.68,A woman's general; what should we fear?,RICHARD
346,1.2.69,"I hear their drums: let's set our men in order,",EDWARD
347,1.2.70,And issue forth and bid them battle straight.,EDWARD
348,1.2.71,"Five men to twenty! though the odds be great,",YORK
349,1.2.72,"I doubt not, uncle, of our victory.",YORK
350,1.2.73,"Many a battle have I won in France,",YORK
351,1.2.74,When as the enemy hath been ten to one:,YORK
352,1.2.75,Why should I not now have the like success?,YORK
353,1.3.1,"Ah, whither shall I fly to 'scape their hands?",RUTLAND
354,1.3.2,"Ah, tutor, look where bloody Clifford comes!",RUTLAND
355,1.3.3,"Chaplain, away! thy priesthood saves thy life.",CLIFFORD
356,1.3.4,"As for the brat of this accursed duke,",CLIFFORD
357,1.3.5,"Whose father slew my father, he shall die.",CLIFFORD
358,1.3.6,"And I, my lord, will bear him company.",Tutor
359,1.3.7,"Soldiers, away with him!",CLIFFORD
360,1.3.8,"Ah, Clifford, murder not this innocent child,",Tutor
361,1.3.9,Lest thou be hated both of God and man!,Tutor
362,1.3.10,How now! is he dead already? or is it fear,CLIFFORD
363,1.3.11,That makes him close his eyes? I'll open them.,CLIFFORD
364,1.3.12,So looks the pent-up lion o'er the wretch,RUTLAND
365,1.3.13,That trembles under his devouring paws;,RUTLAND
366,1.3.14,"And so he walks, insulting o'er his prey,",RUTLAND
367,1.3.15,"And so he comes, to rend his limbs asunder.",RUTLAND
368,1.3.16,"Ah, gentle Clifford, kill me with thy sword,",RUTLAND
369,1.3.17,And not with such a cruel threatening look.,RUTLAND
370,1.3.18,"Sweet Clifford, hear me speak before I die.",RUTLAND
371,1.3.19,I am too mean a subject for thy wrath:,RUTLAND
372,1.3.20,"Be thou revenged on men, and let me live.",RUTLAND
373,1.3.21,"In vain thou speak'st, poor boy; my father's blood",CLIFFORD
374,1.3.22,Hath stopp'd the passage where thy words should enter.,CLIFFORD
375,1.3.23,Then let my father's blood open it again:,RUTLAND
376,1.3.24,"He is a man, and, Clifford, cope with him.",RUTLAND
377,1.3.25,"Had thy brethren here, their lives and thine",CLIFFORD
378,1.3.26,Were not revenge sufficient for me;,CLIFFORD
379,1.3.27,"No, if I digg'd up thy forefathers' graves",CLIFFORD
380,1.3.28,"And hung their rotten coffins up in chains,",CLIFFORD
381,1.3.29,"It could not slake mine ire, nor ease my heart.",CLIFFORD
382,1.3.30,The sight of any of the house of York,CLIFFORD
383,1.3.31,Is as a fury to torment my soul;,CLIFFORD
384,1.3.32,And till I root out their accursed line,CLIFFORD
385,1.3.33,"And leave not one alive, I live in hell.",CLIFFORD
386,1.3.34,Therefore--,CLIFFORD
387,1.3.35,"O, let me pray before I take my death!",RUTLAND
388,1.3.36,"To thee I pray; sweet Clifford, pity me!",RUTLAND
389,1.3.37,Such pity as my rapier's point affords.,CLIFFORD
390,1.3.38,I never did thee harm: why wilt thou slay me?,RUTLAND
391,1.3.39,Thy father hath.,CLIFFORD
392,1.3.40,                  But 'twas ere I was born.,RUTLAND
393,1.3.41,"Thou hast one son; for his sake pity me,",RUTLAND
394,1.3.42,"Lest in revenge thereof, sith God is just,",RUTLAND
395,1.3.43,He be as miserably slain as I.,RUTLAND
396,1.3.44,"Ah, let me live in prison all my days;",RUTLAND
397,1.3.45,"And when I give occasion of offence,",RUTLAND
398,1.3.46,"Then let me die, for now thou hast no cause.",RUTLAND
399,1.3.47,No cause!,CLIFFORD
400,1.3.48,"Thy father slew my father; therefore, die.",CLIFFORD
401,1.3.49,Di faciant laudis summa sit ista tuae!,RUTLAND
402,1.3.50,"Plantagenet! I come, Plantagenet!",CLIFFORD
403,1.3.51,And this thy son's blood cleaving to my blade,CLIFFORD
404,1.3.52,"Shall rust upon my weapon, till thy blood,",CLIFFORD
405,1.3.53,"Congeal'd with this, do make me wipe off both.",CLIFFORD
406,1.4.1,The army of the queen hath got the field:,YORK
407,1.4.2,My uncles both are slain in rescuing me;,YORK
408,1.4.3,And all my followers to the eager foe,YORK
409,1.4.4,"Turn back and fly, like ships before the wind",YORK
410,1.4.5,Or lambs pursued by hunger-starved wolves.,YORK
411,1.4.6,"My sons, God knows what hath bechanced them:",YORK
412,1.4.7,"But this I know, they have demean'd themselves",YORK
413,1.4.8,Like men born to renown by life or death.,YORK
414,1.4.9,Three times did Richard make a lane to me.,YORK
415,1.4.10,"And thrice cried 'Courage, father! fight it out!'",YORK
416,1.4.11,"And full as oft came Edward to my side,",YORK
417,1.4.12,"With purple falchion, painted to the hilt",YORK
418,1.4.13,In blood of those that had encounter'd him:,YORK
419,1.4.14,"And when the hardiest warriors did retire,",YORK
420,1.4.15,Richard cried 'Charge! and give no foot of ground!',YORK
421,1.4.16,"And cried 'A crown, or else a glorious tomb!",YORK
422,1.4.17,"A sceptre, or an earthly sepulchre!'",YORK
423,1.4.18,"With this, we charged again: but, out, alas!",YORK
424,1.4.19,We bodged again; as I have seen a swan,YORK
425,1.4.20,With bootless labour swim against the tide,YORK
426,1.4.21,And spend her strength with over-matching waves.,YORK
427,1.4.22,"Ah, hark! the fatal followers do pursue;",YORK
428,1.4.23,And I am faint and cannot fly their fury:,YORK
429,1.4.24,"And were I strong, I would not shun their fury:",YORK
430,1.4.25,The sands are number'd that make up my life;,YORK
431,1.4.26,"Here must I stay, and here my life must end.",YORK
432,1.4.27,"Come, bloody Clifford, rough Northumberland,",YORK
433,1.4.28,I dare your quenchless fury to more rage:,YORK
434,1.4.29,"I am your butt, and I abide your shot.",YORK
435,1.4.30,"Yield to our mercy, proud Plantagenet.",NORTHUMBERLAND
436,1.4.31,"Ay, to such mercy as his ruthless arm,",CLIFFORD
437,1.4.32,"With downright payment, show'd unto my father.",CLIFFORD
