,LineNos,Lines,Speakers
55,1.1.54,Some that will evermore peep through their eyes,SALARINO
56,1.1.55,"And laugh like parrots at a bag-piper,",SALARINO
57,1.1.56,And other of such vinegar aspect,SALARINO
58,1.1.57,"That they'll not show their teeth in way of smile,",SALARINO
59,1.1.58,Though Nestor swear the jest be laughable.,SALARINO
60,1.1.59,"Here comes Bassanio, your most noble kinsman,",SALANIO
61,1.1.60,Gratiano and Lorenzo. Fare ye well:,SALANIO
62,1.1.61,We leave you now with better company.,SALANIO
63,1.1.62,"I would have stay'd till I had made you merry,",SALARINO
64,1.1.63,If worthier friends had not prevented me.,SALARINO
65,1.1.64,Your worth is very dear in my regard.,ANTONIO
66,1.1.65,"I take it, your own business calls on you",ANTONIO
67,1.1.66,And you embrace the occasion to depart.,ANTONIO
68,1.1.67,"Good morrow, my good lords.",SALARINO
69,1.1.68,"Good signiors both, when shall we laugh? say, when?",BASSANIO
70,1.1.69,You grow exceeding strange: must it be so?,BASSANIO
71,1.1.70,We'll make our leisures to attend on yours.,SALARINO
72,1.1.71,"My Lord Bassanio, since you have found Antonio,",LORENZO
73,1.1.72,"We two will leave you: but at dinner-time,",LORENZO
74,1.1.73,"I pray you, have in mind where we must meet.",LORENZO
75,1.1.74,I will not fail you.,BASSANIO
76,1.1.75,"You look not well, Signior Antonio;",GRATIANO
77,1.1.76,You have too much respect upon the world:,GRATIANO
78,1.1.77,They lose it that do buy it with much care:,GRATIANO
79,1.1.78,"Believe me, you are marvellously changed.",GRATIANO
80,1.1.79,"I hold the world but as the world, Gratiano;",ANTONIO
81,1.1.80,"A stage where every man must play a part,",ANTONIO
82,1.1.81,And mine a sad one.,ANTONIO
83,1.1.82,Let me play the fool:,GRATIANO
84,1.1.83,"With mirth and laughter let old wrinkles come,",GRATIANO
85,1.1.84,And let my liver rather heat with wine,GRATIANO
86,1.1.85,Than my heart cool with mortifying groans.,GRATIANO
87,1.1.86,"Why should a man, whose blood is warm within,",GRATIANO
88,1.1.87,Sit like his grandsire cut in alabaster?,GRATIANO
89,1.1.88,Sleep when he wakes and creep into the jaundice,GRATIANO
90,1.1.89,"By being peevish? I tell thee what, Antonio--",GRATIANO
91,1.1.90,"I love thee, and it is my love that speaks--",GRATIANO
92,1.1.91,There are a sort of men whose visages,GRATIANO
93,1.1.92,"Do cream and mantle like a standing pond,",GRATIANO
94,1.1.93,"And do a wilful stillness entertain,",GRATIANO
95,1.1.94,With purpose to be dress'd in an opinion,GRATIANO
96,1.1.95,"Of wisdom, gravity, profound conceit,",GRATIANO
97,1.1.96,"As who should say 'I am Sir Oracle,",GRATIANO
98,1.1.97,And when I ope my lips let no dog bark!',GRATIANO
99,1.1.98,"O my Antonio, I do know of these",GRATIANO
100,1.1.99,That therefore only are reputed wise,GRATIANO
101,1.1.100,"For saying nothing; when, I am very sure,",GRATIANO
102,1.1.101,"If they should speak, would almost damn those ears,",GRATIANO
103,1.1.102,"Which, hearing them, would call their brothers fools.",GRATIANO
104,1.1.103,I'll tell thee more of this another time:,GRATIANO
105,1.1.104,"But fish not, with this melancholy bait,",GRATIANO
106,1.1.105,"For this fool gudgeon, this opinion.",GRATIANO
107,1.1.106,"Come, good Lorenzo. Fare ye well awhile:",GRATIANO
108,1.1.107,I'll end my exhortation after dinner.,GRATIANO
109,1.1.108,"Well, we will leave you then till dinner-time:",LORENZO
110,1.1.109,"I must be one of these same dumb wise men,",LORENZO
111,1.1.110,For Gratiano never lets me speak.,LORENZO
112,1.1.111,"Well, keep me company but two years moe,",GRATIANO
113,1.1.112,Thou shalt not know the sound of thine own tongue.,GRATIANO
114,1.1.113,Farewell: I'll grow a talker for this gear.,ANTONIO
115,1.1.114,"Thanks, i' faith, for silence is only commendable",GRATIANO
116,1.1.115,In a neat's tongue dried and a maid not vendible.,GRATIANO
117,1.1.116,Is that any thing now?,ANTONIO
118,1.1.117,"Gratiano speaks an infinite deal of nothing, more",BASSANIO
119,1.1.118,than any man in all Venice. His reasons are as two,BASSANIO
120,1.1.119,grains of wheat hid in two bushels of chaff: you,BASSANIO
121,1.1.120,"shall seek all day ere you find them, and when you",BASSANIO
122,1.1.121,"have them, they are not worth the search.",BASSANIO
123,1.1.122,"Well, tell me now what lady is the same",ANTONIO
124,1.1.123,"To whom you swore a secret pilgrimage,",ANTONIO
125,1.1.124,That you to-day promised to tell me of?,ANTONIO
126,1.1.125,"'Tis not unknown to you, Antonio,",BASSANIO
127,1.1.126,"How much I have disabled mine estate,",BASSANIO
128,1.1.127,By something showing a more swelling port,BASSANIO
129,1.1.128,Than my faint means would grant continuance:,BASSANIO
130,1.1.129,Nor do I now make moan to be abridged,BASSANIO
131,1.1.130,From such a noble rate; but my chief care,BASSANIO
132,1.1.131,Is to come fairly off from the great debts,BASSANIO
133,1.1.132,Wherein my time something too prodigal,BASSANIO
134,1.1.133,"Hath left me gaged. To you, Antonio,",BASSANIO
135,1.1.134,"I owe the most, in money and in love,",BASSANIO
136,1.1.135,And from your love I have a warranty,BASSANIO
137,1.1.136,To unburden all my plots and purposes,BASSANIO
138,1.1.137,How to get clear of all the debts I owe.,BASSANIO
139,1.1.138,"I pray you, good Bassanio, let me know it;",ANTONIO
140,1.1.139,"And if it stand, as you yourself still do,",ANTONIO
141,1.1.140,"Within the eye of honour, be assured,",ANTONIO
142,1.1.141,"My purse, my person, my extremest means,",ANTONIO
143,1.1.142,Lie all unlock'd to your occasions.,ANTONIO
144,1.1.143,"In my school-days, when I had lost one shaft,",BASSANIO
145,1.1.144,I shot his fellow of the self-same flight,BASSANIO
146,1.1.145,"The self-same way with more advised watch,",BASSANIO
147,1.1.146,"To find the other forth, and by adventuring both",BASSANIO
148,1.1.147,"I oft found both: I urge this childhood proof,",BASSANIO
149,1.1.148,Because what follows is pure innocence.,BASSANIO
150,1.1.149,"I owe you much, and, like a wilful youth,",BASSANIO
151,1.1.150,That which I owe is lost; but if you please,BASSANIO
152,1.1.151,To shoot another arrow that self way,BASSANIO
153,1.1.152,"Which you did shoot the first, I do not doubt,",BASSANIO
154,1.1.153,"As I will watch the aim, or to find both",BASSANIO
155,1.1.154,Or bring your latter hazard back again,BASSANIO
156,1.1.155,And thankfully rest debtor for the first.,BASSANIO
157,1.1.156,"You know me well, and herein spend but time",ANTONIO
158,1.1.157,To wind about my love with circumstance;,ANTONIO
159,1.1.158,And out of doubt you do me now more wrong,ANTONIO
160,1.1.159,In making question of my uttermost,ANTONIO
161,1.1.160,Than if you had made waste of all I have:,ANTONIO
162,1.1.161,Then do but say to me what I should do,ANTONIO
163,1.1.162,"That in your knowledge may by me be done,",ANTONIO
164,1.1.163,"And I am prest unto it: therefore, speak.",ANTONIO
165,1.1.164,In Belmont is a lady richly left;,BASSANIO
166,1.1.165,"And she is fair, and, fairer than that word,",BASSANIO
167,1.1.166,Of wondrous virtues: sometimes from her eyes,BASSANIO
168,1.1.167,I did receive fair speechless messages:,BASSANIO
169,1.1.168,"Her name is Portia, nothing undervalued",BASSANIO
170,1.1.169,"To Cato's daughter, Brutus' Portia:",BASSANIO
171,1.1.170,"Nor is the wide world ignorant of her worth,",BASSANIO
172,1.1.171,For the four winds blow in from every coast,BASSANIO
173,1.1.172,"Renowned suitors, and her sunny locks",BASSANIO
174,1.1.173,Hang on her temples like a golden fleece;,BASSANIO
175,1.1.174,"Which makes her seat of Belmont Colchos' strand,",BASSANIO
176,1.1.175,And many Jasons come in quest of her.,BASSANIO
177,1.1.176,"O my Antonio, had I but the means",BASSANIO
178,1.1.177,"To hold a rival place with one of them,",BASSANIO
179,1.1.178,"I have a mind presages me such thrift,",BASSANIO
180,1.1.179,That I should questionless be fortunate!,BASSANIO
181,1.1.180,Thou know'st that all my fortunes are at sea;,ANTONIO
182,1.1.181,Neither have I money nor commodity,ANTONIO
183,1.1.182,To raise a present sum: therefore go forth;,ANTONIO
184,1.1.183,Try what my credit can in Venice do:,ANTONIO
185,1.1.184,"That shall be rack'd, even to the uttermost,",ANTONIO
186,1.1.185,"To furnish thee to Belmont, to fair Portia.",ANTONIO
187,1.1.186,"Go, presently inquire, and so will I,",ANTONIO
188,1.1.187,"Where money is, and I no question make",ANTONIO
189,1.1.188,To have it of my trust or for my sake.,ANTONIO
190,1.1.189,SCENE II: Belmont. A room in PORTIA'S house.,ANTONIO
191,1.1.190,"By my troth, Nerissa, my little body is aweary of",PORTIA
192,1.1.191,this great world.,PORTIA
193,1.1.192,"You would be, sweet madam, if your miseries were in",NERISSA
194,1.1.193,the same abundance as your good fortunes are: and,NERISSA
195,1.1.194,"yet, for aught I see, they are as sick that surfeit",NERISSA
196,1.1.195,with too much as they that starve with nothing. It,NERISSA
197,1.1.196,"is no mean happiness therefore, to be seated in the",NERISSA
198,1.1.197,"mean: superfluity comes sooner by white hairs, but",NERISSA
199,1.1.198,competency lives longer.,NERISSA
200,1.1.199,Good sentences and well pronounced.,PORTIA
201,1.1.200,"They would be better, if well followed.",NERISSA
202,1.1.201,If to do were as easy as to know what were good to,PORTIA
203,1.1.202,"do, chapels had been churches and poor men's",PORTIA
204,1.1.203,cottages princes' palaces. It is a good divine that,PORTIA
205,1.1.204,follows his own instructions: I can easier teach,PORTIA
206,1.1.205,"twenty what were good to be done, than be one of the",PORTIA
207,1.1.206,twenty to follow mine own teaching. The brain may,PORTIA
208,1.1.207,"devise laws for the blood, but a hot temper leaps",PORTIA
209,1.1.208,o'er a cold decree: such a hare is madness the,PORTIA
210,1.1.209,"youth, to skip o'er the meshes of good counsel the",PORTIA
211,1.1.210,cripple. But this reasoning is not in the fashion to,PORTIA
212,1.1.211,"choose me a husband. O me, the word 'choose!' I may",PORTIA
213,1.1.212,neither choose whom I would nor refuse whom I,PORTIA
214,1.1.213,dislike; so is the will of a living daughter curbed,PORTIA
215,1.1.214,"by the will of a dead father. Is it not hard,",PORTIA
216,1.1.215,"Nerissa, that I cannot choose one nor refuse none?",PORTIA
217,1.1.216,Your father was ever virtuous; and holy men at their,NERISSA
218,1.1.217,"death have good inspirations: therefore the lottery,",NERISSA
219,1.1.218,"that he hath devised in these three chests of gold,",NERISSA
220,1.1.219,"silver and lead, whereof who chooses his meaning",NERISSA
221,1.1.220,"chooses you, will, no doubt, never be chosen by any",NERISSA
222,1.1.221,rightly but one who shall rightly love. But what,NERISSA
223,1.1.222,warmth is there in your affection towards any of,NERISSA
224,1.1.223,these princely suitors that are already come?,NERISSA
225,1.1.224,"I pray thee, over-name them; and as thou namest",PORTIA
226,1.1.225,"them, I will describe them; and, according to my",PORTIA
227,1.1.226,"description, level at my affection.",PORTIA
228,1.1.227,"First, there is the Neapolitan prince.",NERISSA
229,1.1.228,"Ay, that's a colt indeed, for he doth nothing but",PORTIA
230,1.1.229,talk of his horse; and he makes it a great,PORTIA
231,1.1.230,"appropriation to his own good parts, that he can",PORTIA
232,1.1.231,shoe him himself. I am much afeard my lady his,PORTIA
233,1.1.232,mother played false with a smith.,PORTIA
234,1.1.233,Then there is the County Palatine.,NERISSA
235,1.1.234,"He doth nothing but frown, as who should say 'If you",PORTIA
236,1.1.235,"will not have me, choose:' he hears merry tales and",PORTIA
237,1.1.236,smiles not: I fear he will prove the weeping,PORTIA
238,1.1.237,"philosopher when he grows old, being so full of",PORTIA
239,1.1.238,unmannerly sadness in his youth. I had rather be,PORTIA
240,1.1.239,married to a death's-head with a bone in his mouth,PORTIA
241,1.1.240,than to either of these. God defend me from these,PORTIA
242,1.1.241,two!,PORTIA
243,1.1.242,"How say you by the French lord, Monsieur Le Bon?",NERISSA
244,1.1.243,"God made him, and therefore let him pass for a man.",PORTIA
245,1.1.244,"In truth, I know it is a sin to be a mocker: but,",PORTIA
246,1.1.245,"he! why, he hath a horse better than the",PORTIA
247,1.1.246,"Neapolitan's, a better bad habit of frowning than",PORTIA
248,1.1.247,the Count Palatine; he is every man in no man; if a,PORTIA
249,1.1.248,"throstle sing, he falls straight a capering: he will",PORTIA
250,1.1.249,"fence with his own shadow: if I should marry him, I",PORTIA
251,1.1.250,should marry twenty husbands. If he would despise me,PORTIA
252,1.1.251,"I would forgive him, for if he love me to madness, I",PORTIA
253,1.1.252,shall never requite him.,PORTIA
254,1.1.253,"What say you, then, to Falconbridge, the young baron",NERISSA
255,1.1.254,of England?,NERISSA
256,1.1.255,"You know I say nothing to him, for he understands",PORTIA
257,1.1.256,"not me, nor I him: he hath neither Latin, French,",PORTIA
258,1.1.257,"nor Italian, and you will come into the court and",PORTIA
259,1.1.258,swear that I have a poor pennyworth in the English.,PORTIA
260,1.1.259,"He is a proper man's picture, but, alas, who can",PORTIA
261,1.1.260,converse with a dumb-show? How oddly he is suited!,PORTIA
262,1.1.261,"I think he bought his doublet in Italy, his round",PORTIA
263,1.1.262,"hose in France, his bonnet in Germany and his",PORTIA
264,1.1.263,behavior every where.,PORTIA
265,1.1.264,"What think you of the Scottish lord, his neighbour?",NERISSA
266,1.1.265,"That he hath a neighbourly charity in him, for he",PORTIA
267,1.1.266,borrowed a box of the ear of the Englishman and,PORTIA
268,1.1.267,swore he would pay him again when he was able: I,PORTIA
269,1.1.268,think the Frenchman became his surety and sealed,PORTIA
270,1.1.269,under for another.,PORTIA
271,1.1.270,"How like you the young German, the Duke of Saxony's nephew?",NERISSA
272,1.1.271,"Very vilely in the morning, when he is sober, and",PORTIA
273,1.1.272,"most vilely in the afternoon, when he is drunk: when",PORTIA
274,1.1.273,"he is best, he is a little worse than a man, and",PORTIA
275,1.1.274,"when he is worst, he is little better than a beast:",PORTIA
276,1.1.275,"and the worst fall that ever fell, I hope I shall",PORTIA
277,1.1.276,make shift to go without him.,PORTIA
278,1.1.277,"If he should offer to choose, and choose the right",NERISSA
279,1.1.278,"casket, you should refuse to perform your father's",NERISSA
280,1.1.279,"will, if you should refuse to accept him.",NERISSA
281,1.1.280,"Therefore, for fear of the worst, I pray thee, set a",PORTIA
282,1.1.281,"deep glass of rhenish wine on the contrary casket,",PORTIA
283,1.1.282,for if the devil be within and that temptation,PORTIA
284,1.1.283,"without, I know he will choose it. I will do any",PORTIA
285,1.1.284,"thing, Nerissa, ere I'll be married to a sponge.",PORTIA
286,1.1.285,"You need not fear, lady, the having any of these",NERISSA
287,1.1.286,lords: they have acquainted me with their,NERISSA
288,1.1.287,"determinations; which is, indeed, to return to their",NERISSA
289,1.1.288,"home and to trouble you with no more suit, unless",NERISSA
290,1.1.289,you may be won by some other sort than your father's,NERISSA
291,1.1.290,imposition depending on the caskets.,NERISSA
292,1.1.291,"If I live to be as old as Sibylla, I will die as",PORTIA
293,1.1.292,"chaste as Diana, unless I be obtained by the manner",PORTIA
294,1.1.293,of my father's will. I am glad this parcel of wooers,PORTIA
295,1.1.294,"are so reasonable, for there is not one among them",PORTIA
296,1.1.295,"but I dote on his very absence, and I pray God grant",PORTIA
297,1.1.296,them a fair departure.,PORTIA
298,1.1.297,"Do you not remember, lady, in your father's time, a",NERISSA
299,1.1.298,"Venetian, a scholar and a soldier, that came hither",NERISSA
300,1.1.299,in company of the Marquis of Montferrat?,NERISSA
301,1.1.300,"Yes, yes, it was Bassanio; as I think, he was so called.",PORTIA
302,1.1.301,"True, madam: he, of all the men that ever my foolish",NERISSA
303,1.1.302,"eyes looked upon, was the best deserving a fair lady.",NERISSA
304,1.1.303,"I remember him well, and I remember him worthy of",PORTIA
305,1.1.304,thy praise.,PORTIA
306,1.1.305,How now! what news?,PORTIA
307,1.1.306,"The four strangers seek for you, madam, to take",Servant
308,1.1.307,their leave: and there is a forerunner come from a,Servant
309,1.1.308,"fifth, the Prince of Morocco, who brings word the",Servant
310,1.1.309,prince his master will be here to-night.,Servant
311,1.1.310,If I could bid the fifth welcome with so good a,PORTIA
312,1.1.311,"heart as I can bid the other four farewell, I should",PORTIA
313,1.1.312,be glad of his approach: if he have the condition,PORTIA
314,1.1.313,"of a saint and the complexion of a devil, I had",PORTIA
315,1.1.314,"rather he should shrive me than wive me. Come,",PORTIA
316,1.1.315,"Nerissa. Sirrah, go before.",PORTIA
317,1.1.316,Whiles we shut the gates,PORTIA
318,1.1.317,"upon one wooer, another knocks at the door.",PORTIA
319,1.3.1,Three thousand ducats; well.,SHYLOCK
320,1.3.2,"Ay, sir, for three months.",BASSANIO
321,1.3.3,For three months; well.,SHYLOCK
322,1.3.4,"For the which, as I told you, Antonio shall be bound.",BASSANIO
323,1.3.5,Antonio shall become bound; well.,SHYLOCK
324,1.3.6,May you stead me? will you pleasure me? shall I,BASSANIO
325,1.3.7,know your answer?,BASSANIO
326,1.3.8,Three thousand ducats for three months and Antonio bound.,SHYLOCK
327,1.3.9,Your answer to that.,BASSANIO
328,1.3.10,Antonio is a good man.,SHYLOCK
329,1.3.11,Have you heard any imputation to the contrary?,BASSANIO
330,1.3.12,"Oh, no, no, no, no: my meaning in saying he is a",SHYLOCK
331,1.3.13,good man is to have you understand me that he is,SHYLOCK
332,1.3.14,sufficient. Yet his means are in supposition: he,SHYLOCK
333,1.3.15,"hath an argosy bound to Tripolis, another to the",SHYLOCK
334,1.3.16,"Indies; I understand moreover, upon the Rialto, he",SHYLOCK
335,1.3.17,"hath a third at Mexico, a fourth for England, and",SHYLOCK
336,1.3.18,"other ventures he hath, squandered abroad. But ships",SHYLOCK
337,1.3.19,"are but boards, sailors but men: there be land-rats",SHYLOCK
338,1.3.20,"and water-rats, water-thieves and land-thieves, I",SHYLOCK
339,1.3.21,"mean pirates, and then there is the peril of waters,",SHYLOCK
340,1.3.22,"winds and rocks. The man is, notwithstanding,",SHYLOCK
341,1.3.23,sufficient. Three thousand ducats; I think I may,SHYLOCK
342,1.3.24,take his bond.,SHYLOCK
343,1.3.25,Be assured you may.,BASSANIO
344,1.3.26,"I will be assured I may; and, that I may be assured,",SHYLOCK
345,1.3.27,I will bethink me. May I speak with Antonio?,SHYLOCK
346,1.3.28,If it please you to dine with us.,BASSANIO
347,1.3.29,"Yes, to smell pork; to eat of the habitation which",SHYLOCK
348,1.3.30,your prophet the Nazarite conjured the devil into. I,SHYLOCK
349,1.3.31,"will buy with you, sell with you, talk with you,",SHYLOCK
350,1.3.32,"walk with you, and so following, but I will not eat",SHYLOCK
351,1.3.33,"with you, drink with you, nor pray with you. What",SHYLOCK
352,1.3.34,news on the Rialto? Who is he comes here?,SHYLOCK
353,1.3.35,This is Signior Antonio.,BASSANIO
354,1.3.36,[Aside]  How like a fawning publican he looks!,SHYLOCK
355,1.3.37,"I hate him for he is a Christian,",SHYLOCK
356,1.3.38,But more for that in low simplicity,SHYLOCK
357,1.3.39,He lends out money gratis and brings down,SHYLOCK
358,1.3.40,The rate of usance here with us in Venice.,SHYLOCK
359,1.3.41,"If I can catch him once upon the hip,",SHYLOCK
360,1.3.42,I will feed fat the ancient grudge I bear him.,SHYLOCK
361,1.3.43,"He hates our sacred nation, and he rails,",SHYLOCK
362,1.3.44,"Even there where merchants most do congregate,",SHYLOCK
363,1.3.45,"On me, my bargains and my well-won thrift,",SHYLOCK
364,1.3.46,"Which he calls interest. Cursed be my tribe,",SHYLOCK
365,1.3.47,If I forgive him!,SHYLOCK
366,1.3.48,"                  Shylock, do you hear?",BASSANIO
367,1.3.49,"I am debating of my present store,",SHYLOCK
368,1.3.50,"And, by the near guess of my memory,",SHYLOCK
369,1.3.51,I cannot instantly raise up the gross,SHYLOCK
370,1.3.52,Of full three thousand ducats. What of that?,SHYLOCK
371,1.3.53,"Tubal, a wealthy Hebrew of my tribe,",SHYLOCK
372,1.3.54,Will furnish me. But soft! how many months,SHYLOCK
373,1.3.55,Do you desire?,SHYLOCK
374,1.3.56,"Rest you fair, good signior;",SHYLOCK
375,1.3.57,Your worship was the last man in our mouths.,SHYLOCK
376,1.3.58,"Shylock, although I neither lend nor borrow",ANTONIO
377,1.3.59,"By taking nor by giving of excess,",ANTONIO
378,1.3.60,"Yet, to supply the ripe wants of my friend,",ANTONIO
379,1.3.61,I'll break a custom. Is he yet possess'd,ANTONIO
380,1.3.62,How much ye would?,ANTONIO
381,1.3.63,"                  Ay, ay, three thousand ducats.",SHYLOCK
382,1.3.64,And for three months.,ANTONIO
383,1.3.65,I had forgot; three months; you told me so.,SHYLOCK
384,1.3.66,"Well then, your bond; and let me see; but hear you;",SHYLOCK
385,1.3.67,Methought you said you neither lend nor borrow,SHYLOCK
386,1.3.68,Upon advantage.,SHYLOCK
387,1.3.69,                  I do never use it.,ANTONIO
388,1.3.70,When Jacob grazed his uncle Laban's sheep--,SHYLOCK
389,1.3.71,"This Jacob from our holy Abram was,",SHYLOCK
390,1.3.72,"As his wise mother wrought in his behalf,",SHYLOCK
391,1.3.73,"The third possessor; ay, he was the third--",SHYLOCK
392,1.3.74,And what of him? did he take interest?,ANTONIO
393,1.3.75,"No, not take interest, not, as you would say,",SHYLOCK
394,1.3.76,Directly interest: mark what Jacob did.,SHYLOCK
395,1.3.77,When Laban and himself were compromised,SHYLOCK
396,1.3.78,That all the eanlings which were streak'd and pied,SHYLOCK
397,1.3.79,"Should fall as Jacob's hire, the ewes, being rank,",SHYLOCK
398,1.3.80,"In the end of autumn turned to the rams,",SHYLOCK
399,1.3.81,"And, when the work of generation was",SHYLOCK
400,1.3.82,"Between these woolly breeders in the act,",SHYLOCK
401,1.3.83,"The skilful shepherd peel'd me certain wands,",SHYLOCK
402,1.3.84,"And, in the doing of the deed of kind,",SHYLOCK
403,1.3.85,"He stuck them up before the fulsome ewes,",SHYLOCK
404,1.3.86,Who then conceiving did in eaning time,SHYLOCK
405,1.3.87,"Fall parti-colour'd lambs, and those were Jacob's.",SHYLOCK
406,1.3.88,"This was a way to thrive, and he was blest:",SHYLOCK
407,1.3.89,"And thrift is blessing, if men steal it not.",SHYLOCK
408,1.3.90,"This was a venture, sir, that Jacob served for;",ANTONIO
409,1.3.91,"A thing not in his power to bring to pass,",ANTONIO
410,1.3.92,But sway'd and fashion'd by the hand of heaven.,ANTONIO
411,1.3.93,Was this inserted to make interest good?,ANTONIO
412,1.3.94,Or is your gold and silver ewes and rams?,ANTONIO
413,1.3.95,I cannot tell; I make it breed as fast:,SHYLOCK
414,1.3.96,"But note me, signior.",SHYLOCK
415,1.3.97,"Mark you this, Bassanio,",ANTONIO
416,1.3.98,The devil can cite Scripture for his purpose.,ANTONIO
417,1.3.99,An evil soul producing holy witness,ANTONIO
418,1.3.100,"Is like a villain with a smiling cheek,",ANTONIO
419,1.3.101,A goodly apple rotten at the heart:,ANTONIO
420,1.3.102,"O, what a goodly outside falsehood hath!",ANTONIO
421,1.3.103,Three thousand ducats; 'tis a good round sum.,SHYLOCK
422,1.3.104,"Three months from twelve; then, let me see; the rate--",SHYLOCK
423,1.3.105,"Well, Shylock, shall we be beholding to you?",ANTONIO
424,1.3.106,"Signior Antonio, many a time and oft",SHYLOCK
425,1.3.107,In the Rialto you have rated me,SHYLOCK
426,1.3.108,About my moneys and my usances:,SHYLOCK
427,1.3.109,"Still have I borne it with a patient shrug,",SHYLOCK
428,1.3.110,For sufferance is the badge of all our tribe.,SHYLOCK
429,1.3.111,"You call me misbeliever, cut-throat dog,",SHYLOCK
430,1.3.112,"And spit upon my Jewish gaberdine,",SHYLOCK
431,1.3.113,And all for use of that which is mine own.,SHYLOCK
432,1.3.114,"Well then, it now appears you need my help:",SHYLOCK
433,1.3.115,"Go to, then; you come to me, and you say",SHYLOCK
434,1.3.116,"'Shylock, we would have moneys:' you say so;",SHYLOCK
435,1.3.117,"You, that did void your rheum upon my beard",SHYLOCK
436,1.3.118,And foot me as you spurn a stranger cur,SHYLOCK
437,1.3.119,Over your threshold: moneys is your suit,SHYLOCK
438,1.3.120,What should I say to you? Should I not say,SHYLOCK
439,1.3.121,'Hath a dog money? is it possible,SHYLOCK
440,1.3.122,A cur can lend three thousand ducats?' Or,SHYLOCK
441,1.3.123,"Shall I bend low and in a bondman's key,",SHYLOCK
442,1.3.124,"With bated breath and whispering humbleness, Say this;",SHYLOCK
443,1.3.125,"'Fair sir, you spit on me on Wednesday last;",SHYLOCK
444,1.3.126,You spurn'd me such a day; another time,SHYLOCK
445,1.3.127,You call'd me dog; and for these courtesies,SHYLOCK
446,1.3.128,I'll lend you thus much moneys'?,SHYLOCK
447,1.3.129,"I am as like to call thee so again,",ANTONIO
448,1.3.130,"To spit on thee again, to spurn thee too.",ANTONIO
449,1.3.131,"If thou wilt lend this money, lend it not",ANTONIO
450,1.3.132,As to thy friends; for when did friendship take,ANTONIO
451,1.3.133,A breed for barren metal of his friend?,ANTONIO
452,1.3.134,"But lend it rather to thine enemy,",ANTONIO
