,LineNos,Lines,Speakers
35,1.1.34,gentleman of the greatest promise that ever came,ARCHIDAMUS
36,1.1.35,into my note.,ARCHIDAMUS
37,1.1.36,I very well agree with you in the hopes of him: it,CAMILLO
38,1.1.37,is a gallant child; one that indeed physics the,CAMILLO
39,1.1.38,"subject, makes old hearts fresh: they that went on",CAMILLO
40,1.1.39,crutches ere he was born desire yet their life to,CAMILLO
41,1.1.40,see him a man.,CAMILLO
42,1.1.41,Would they else be content to die?,ARCHIDAMUS
43,1.1.42,Yes; if there were no other excuse why they should,CAMILLO
44,1.1.43,desire to live.,CAMILLO
45,1.1.44,"If the king had no son, they would desire to live",ARCHIDAMUS
46,1.1.45,on crutches till he had one.,ARCHIDAMUS
47,1.2.1,Nine changes of the watery star hath been,POLIXENES
48,1.2.2,The shepherd's note since we have left our throne,POLIXENES
49,1.2.3,Without a burthen: time as long again,POLIXENES
50,1.2.4,"Would be find up, my brother, with our thanks;",POLIXENES
51,1.2.5,"And yet we should, for perpetuity,",POLIXENES
52,1.2.6,"Go hence in debt: and therefore, like a cipher,",POLIXENES
53,1.2.7,"Yet standing in rich place, I multiply",POLIXENES
54,1.2.8,With one 'We thank you' many thousands moe,POLIXENES
55,1.2.9,That go before it.,POLIXENES
56,1.2.10,                  Stay your thanks a while;,LEONTES
57,1.2.11,And pay them when you part.,LEONTES
58,1.2.12,"Sir, that's to-morrow.",POLIXENES
59,1.2.13,"I am question'd by my fears, of what may chance",POLIXENES
60,1.2.14,Or breed upon our absence; that may blow,POLIXENES
61,1.2.15,"No sneaping winds at home, to make us say",POLIXENES
62,1.2.16,"'This is put forth too truly:' besides, I have stay'd",POLIXENES
63,1.2.17,To tire your royalty.,POLIXENES
64,1.2.18,"We are tougher, brother,",LEONTES
65,1.2.19,Than you can put us to't.,LEONTES
66,1.2.20,No longer stay.,POLIXENES
67,1.2.21,One seven-night longer.,LEONTES
68,1.2.22,"Very sooth, to-morrow.",POLIXENES
69,1.2.23,We'll part the time between's then; and in that,LEONTES
70,1.2.24,I'll no gainsaying.,LEONTES
71,1.2.25,"Press me not, beseech you, so.",POLIXENES
72,1.2.26,"There is no tongue that moves, none, none i' the world,",POLIXENES
73,1.2.27,"So soon as yours could win me: so it should now,",POLIXENES
74,1.2.28,"Were there necessity in your request, although",POLIXENES
75,1.2.29,'Twere needful I denied it. My affairs,POLIXENES
76,1.2.30,Do even drag me homeward: which to hinder,POLIXENES
77,1.2.31,Were in your love a whip to me; my stay,POLIXENES
78,1.2.32,"To you a charge and trouble: to save both,",POLIXENES
79,1.2.33,"Farewell, our brother.",POLIXENES
80,1.2.34,"Tongue-tied, our queen?",LEONTES
81,1.2.35,speak you.,LEONTES
82,1.2.36,"I had thought, sir, to have held my peace until",HERMIONE
83,1.2.37,"You have drawn oaths from him not to stay. You, sir,",HERMIONE
84,1.2.38,"Charge him too coldly. Tell him, you are sure",HERMIONE
85,1.2.39,All in Bohemia's well; this satisfaction,HERMIONE
86,1.2.40,"The by-gone day proclaim'd: say this to him,",HERMIONE
87,1.2.41,He's beat from his best ward.,HERMIONE
88,1.2.42,"Well said, Hermione.",LEONTES
89,1.2.43,"To tell, he longs to see his son, were strong:",HERMIONE
90,1.2.44,"But let him say so then, and let him go;",HERMIONE
91,1.2.45,"But let him swear so, and he shall not stay,",HERMIONE
92,1.2.46,We'll thwack him hence with distaffs.,HERMIONE
93,1.2.47,Yet of your royal presence I'll adventure,HERMIONE
94,1.2.48,The borrow of a week. When at Bohemia,HERMIONE
95,1.2.49,"You take my lord, I'll give him my commission",HERMIONE
96,1.2.50,To let him there a month behind the gest,HERMIONE
97,1.2.51,"Prefix'd for's parting: yet, good deed, Leontes,",HERMIONE
98,1.2.52,I love thee not a jar o' the clock behind,HERMIONE
99,1.2.53,What lady-she her lord. You'll stay?,HERMIONE
100,1.2.54,"No, madam.",POLIXENES
101,1.2.55,"Nay, but you will?",HERMIONE
102,1.2.56,"                  I may not, verily.",POLIXENES
103,1.2.57,Verily!,HERMIONE
104,1.2.58,"You put me off with limber vows; but I,",HERMIONE
105,1.2.59,Though you would seek to unsphere the,HERMIONE
106,1.2.60,"stars with oaths,",HERMIONE
107,1.2.61,"Should yet say 'Sir, no going.' Verily,",HERMIONE
108,1.2.62,You shall not go: a lady's 'Verily' 's,HERMIONE
109,1.2.63,As potent as a lord's. Will you go yet?,HERMIONE
110,1.2.64,"Force me to keep you as a prisoner,",HERMIONE
111,1.2.65,Not like a guest; so you shall pay your fees,HERMIONE
112,1.2.66,"When you depart, and save your thanks. How say you?",HERMIONE
113,1.2.67,"My prisoner? or my guest? by your dread 'Verily,'",HERMIONE
114,1.2.68,One of them you shall be.,HERMIONE
115,1.2.69,"Your guest, then, madam:",POLIXENES
116,1.2.70,To be your prisoner should import offending;,POLIXENES
117,1.2.71,Which is for me less easy to commit,POLIXENES
118,1.2.72,Than you to punish.,POLIXENES
119,1.2.73,"Not your gaoler, then,",HERMIONE
120,1.2.74,"But your kind hostess. Come, I'll question you",HERMIONE
121,1.2.75,Of my lord's tricks and yours when you were boys:,HERMIONE
122,1.2.76,You were pretty lordings then?,HERMIONE
123,1.2.77,"We were, fair queen,",POLIXENES
124,1.2.78,Two lads that thought there was no more behind,POLIXENES
125,1.2.79,"But such a day to-morrow as to-day,",POLIXENES
126,1.2.80,And to be boy eternal.,POLIXENES
127,1.2.81,Was not my lord,HERMIONE
128,1.2.82,The verier wag o' the two?,HERMIONE
129,1.2.83,"We were as twinn'd lambs that did frisk i' the sun,",POLIXENES
130,1.2.84,And bleat the one at the other: what we changed,POLIXENES
131,1.2.85,Was innocence for innocence; we knew not,POLIXENES
132,1.2.86,"The doctrine of ill-doing, nor dream'd",POLIXENES
133,1.2.87,"That any did. Had we pursued that life,",POLIXENES
134,1.2.88,And our weak spirits ne'er been higher rear'd,POLIXENES
135,1.2.89,"With stronger blood, we should have answer'd heaven",POLIXENES
136,1.2.90,Boldly 'not guilty;' the imposition clear'd,POLIXENES
137,1.2.91,Hereditary ours.,POLIXENES
138,1.2.92,                  By this we gather,HERMIONE
139,1.2.93,You have tripp'd since.,HERMIONE
140,1.2.94,O my most sacred lady!,POLIXENES
141,1.2.95,Temptations have since then been born to's; for,POLIXENES
142,1.2.96,In those unfledged days was my wife a girl;,POLIXENES
143,1.2.97,Your precious self had then not cross'd the eyes,POLIXENES
144,1.2.98,Of my young play-fellow.,POLIXENES
145,1.2.99,Grace to boot!,HERMIONE
146,1.2.100,"Of this make no conclusion, lest you say",HERMIONE
147,1.2.101,Your queen and I are devils: yet go on;,HERMIONE
148,1.2.102,"The offences we have made you do we'll answer,",HERMIONE
149,1.2.103,If you first sinn'd with us and that with us,HERMIONE
150,1.2.104,You did continue fault and that you slipp'd not,HERMIONE
151,1.2.105,With any but with us.,HERMIONE
152,1.2.106,Is he won yet?,LEONTES
153,1.2.107,He'll stay my lord.,HERMIONE
154,1.2.108,At my request he would not.,LEONTES
155,1.2.109,"Hermione, my dearest, thou never spokest",LEONTES
156,1.2.110,To better purpose.,LEONTES
157,1.2.111,                                 Never?,HERMIONE
158,1.2.112,"Never, but once.",LEONTES
159,1.2.113,What! have I twice said well? when was't before?,HERMIONE
160,1.2.114,"I prithee tell me; cram's with praise, and make's",HERMIONE
161,1.2.115,As fat as tame things: one good deed dying tongueless,HERMIONE
162,1.2.116,Slaughters a thousand waiting upon that.,HERMIONE
163,1.2.117,Our praises are our wages: you may ride's,HERMIONE
164,1.2.118,With one soft kiss a thousand furlongs ere,HERMIONE
165,1.2.119,With spur we beat an acre. But to the goal:,HERMIONE
166,1.2.120,My last good deed was to entreat his stay:,HERMIONE
167,1.2.121,"What was my first? it has an elder sister,",HERMIONE
168,1.2.122,"Or I mistake you: O, would her name were Grace!",HERMIONE
169,1.2.123,But once before I spoke to the purpose: when?,HERMIONE
170,1.2.124,"Nay, let me have't; I long.",HERMIONE
171,1.2.125,"Why, that was when",LEONTES
172,1.2.126,"Three crabbed months had sour'd themselves to death,",LEONTES
173,1.2.127,Ere I could make thee open thy white hand,LEONTES
174,1.2.128,And clap thyself my love: then didst thou utter,LEONTES
175,1.2.129,'I am yours for ever.',LEONTES
176,1.2.130,'Tis grace indeed.,HERMIONE
177,1.2.131,"Why, lo you now, I have spoke to the purpose twice:",HERMIONE
178,1.2.132,The one for ever earn'd a royal husband;,HERMIONE
179,1.2.133,The other for some while a friend.,HERMIONE
180,1.2.134,"[Aside]	Too hot, too hot!",LEONTES
181,1.2.135,To mingle friendship far is mingling bloods.,LEONTES
182,1.2.136,I have tremor cordis on me: my heart dances;,LEONTES
183,1.2.137,But not for joy; not joy. This entertainment,LEONTES
184,1.2.138,"May a free face put on, derive a liberty",LEONTES
185,1.2.139,"From heartiness, from bounty, fertile bosom,",LEONTES
186,1.2.140,"And well become the agent; 't may, I grant;",LEONTES
187,1.2.141,"But to be paddling palms and pinching fingers,",LEONTES
188,1.2.142,"As now they are, and making practised smiles,",LEONTES
189,1.2.143,"As in a looking-glass, and then to sigh, as 'twere",LEONTES
190,1.2.144,"The mort o' the deer; O, that is entertainment",LEONTES
191,1.2.145,"My bosom likes not, nor my brows! Mamillius,",LEONTES
192,1.2.146,Art thou my boy?,LEONTES
193,1.2.147,"                           Ay, my good lord.",MAMILLIUS
194,1.2.148,I' fecks!,LEONTES
195,1.2.149,"Why, that's my bawcock. What, hast",LEONTES
196,1.2.150,smutch'd thy nose?,LEONTES
197,1.2.151,"They say it is a copy out of mine. Come, captain,",LEONTES
198,1.2.152,"We must be neat; not neat, but cleanly, captain:",LEONTES
199,1.2.153,"And yet the steer, the heifer and the calf",LEONTES
200,1.2.154,Are all call'd neat.--Still virginalling,LEONTES
201,1.2.155,"Upon his palm!--How now, you wanton calf!",LEONTES
202,1.2.156,Art thou my calf?,LEONTES
203,1.2.157,"                  Yes, if you will, my lord.",MAMILLIUS
204,1.2.158,"Thou want'st a rough pash and the shoots that I have,",LEONTES
205,1.2.159,To be full like me: yet they say we are,LEONTES
206,1.2.160,"Almost as like as eggs; women say so,",LEONTES
207,1.2.161,That will say anything but were they false,LEONTES
208,1.2.162,"As o'er-dyed blacks, as wind, as waters, false",LEONTES
209,1.2.163,As dice are to be wish'd by one that fixes,LEONTES
210,1.2.164,"No bourn 'twixt his and mine, yet were it true",LEONTES
211,1.2.165,"To say this boy were like me. Come, sir page,",LEONTES
212,1.2.166,Look on me with your welkin eye: sweet villain!,LEONTES
213,1.2.167,Most dear'st! my collop! Can thy dam?--may't be?--,LEONTES
214,1.2.168,Affection! thy intention stabs the centre:,LEONTES
215,1.2.169,"Thou dost make possible things not so held,",LEONTES
216,1.2.170,Communicatest with dreams;--how can this be?--,LEONTES
217,1.2.171,"With what's unreal thou coactive art,",LEONTES
218,1.2.172,And fellow'st nothing: then 'tis very credent,LEONTES
219,1.2.173,"Thou mayst co-join with something; and thou dost,",LEONTES
220,1.2.174,"And that beyond commission, and I find it,",LEONTES
221,1.2.175,And that to the infection of my brains,LEONTES
222,1.2.176,And hardening of my brows.,LEONTES
223,1.2.177,What means Sicilia?,POLIXENES
224,1.2.178,He something seems unsettled.,HERMIONE
225,1.2.179,"How, my lord!",POLIXENES
226,1.2.180,"What cheer? how is't with you, best brother?",POLIXENES
227,1.2.181,You look as if you held a brow of much distraction,HERMIONE
228,1.2.182,"Are you moved, my lord?",HERMIONE
229,1.2.183,"No, in good earnest.",LEONTES
230,1.2.184,"How sometimes nature will betray its folly,",LEONTES
231,1.2.185,"Its tenderness, and make itself a pastime",LEONTES
232,1.2.186,To harder bosoms! Looking on the lines,LEONTES
233,1.2.187,"Of my boy's face, methoughts I did recoil",LEONTES
234,1.2.188,"Twenty-three years, and saw myself unbreech'd,",LEONTES
235,1.2.189,"In my green velvet coat, my dagger muzzled,",LEONTES
236,1.2.190,"Lest it should bite its master, and so prove,",LEONTES
237,1.2.191,"As ornaments oft do, too dangerous:",LEONTES
238,1.2.192,"How like, methought, I then was to this kernel,",LEONTES
239,1.2.193,"This squash, this gentleman. Mine honest friend,",LEONTES
240,1.2.194,Will you take eggs for money?,LEONTES
241,1.2.195,"No, my lord, I'll fight.",MAMILLIUS
242,1.2.196,"You will! why, happy man be's dole! My brother,",LEONTES
243,1.2.197,Are you so fond of your young prince as we,LEONTES
244,1.2.198,Do seem to be of ours?,LEONTES
245,1.2.199,"If at home, sir,",POLIXENES
246,1.2.200,"He's all my exercise, my mirth, my matter,",POLIXENES
247,1.2.201,"Now my sworn friend and then mine enemy,",POLIXENES
248,1.2.202,"My parasite, my soldier, statesman, all:",POLIXENES
249,1.2.203,"He makes a July's day short as December,",POLIXENES
250,1.2.204,And with his varying childness cures in me,POLIXENES
251,1.2.205,Thoughts that would thick my blood.,POLIXENES
252,1.2.206,So stands this squire,LEONTES
253,1.2.207,"Officed with me: we two will walk, my lord,",LEONTES
254,1.2.208,"And leave you to your graver steps. Hermione,",LEONTES
255,1.2.209,"How thou lovest us, show in our brother's welcome;",LEONTES
256,1.2.210,Let what is dear in Sicily be cheap:,LEONTES
257,1.2.211,"Next to thyself and my young rover, he's",LEONTES
258,1.2.212,Apparent to my heart.,LEONTES
259,1.2.213,"If you would seek us,",HERMIONE
260,1.2.214,We are yours i' the garden: shall's attend you there?,HERMIONE
261,1.2.215,"To your own bents dispose you: you'll be found,",LEONTES
262,1.2.216,Be you beneath the sky.,LEONTES
263,1.2.217,"I am angling now,",LEONTES
264,1.2.218,Though you perceive me not how I give line.,LEONTES
265,1.2.219,"Go to, go to!",LEONTES
266,1.2.220,"How she holds up the neb, the bill to him!",LEONTES
267,1.2.221,And arms her with the boldness of a wife,LEONTES
268,1.2.222,To her allowing husband!,LEONTES
269,1.2.223,Gone already!,LEONTES
270,1.2.224,"Inch-thick, knee-deep, o'er head and",LEONTES
271,1.2.225,ears a fork'd one!,LEONTES
272,1.2.226,"Go, play, boy, play: thy mother plays, and I",LEONTES
273,1.2.227,"Play too, but so disgraced a part, whose issue",LEONTES
274,1.2.228,Will hiss me to my grave: contempt and clamour,LEONTES
275,1.2.229,"Will be my knell. Go, play, boy, play.",LEONTES
276,1.2.230,"There have been,",LEONTES
277,1.2.231,"Or I am much deceived, cuckolds ere now;",LEONTES
278,1.2.232,"And many a man there is, even at this present,",LEONTES
279,1.2.233,"Now while I speak this, holds his wife by the arm,",LEONTES
280,1.2.234,That little thinks she has been sluiced in's absence,LEONTES
281,1.2.235,"And his pond fish'd by his next neighbour, by",LEONTES
282,1.2.236,"Sir Smile, his neighbour: nay, there's comfort in't",LEONTES
283,1.2.237,"Whiles other men have gates and those gates open'd,",LEONTES
284,1.2.238,"As mine, against their will. Should all despair",LEONTES
285,1.2.239,"That have revolted wives, the tenth of mankind",LEONTES
286,1.2.240,Would hang themselves. Physic for't there is none;,LEONTES
287,1.2.241,"It is a bawdy planet, that will strike",LEONTES
288,1.2.242,"Where 'tis predominant; and 'tis powerful, think it,",LEONTES
289,1.2.243,"From east, west, north and south: be it concluded,",LEONTES
290,1.2.244,No barricado for a belly; know't;,LEONTES
291,1.2.245,It will let in and out the enemy,LEONTES
292,1.2.246,With bag and baggage: many thousand on's,LEONTES
293,1.2.247,"Have the disease, and feel't not. How now, boy!",LEONTES
294,1.2.248,"I am like you, they say.",MAMILLIUS
295,1.2.249,"Why that's some comfort. What, Camillo there?",LEONTES
296,1.2.250,"Ay, my good lord.",CAMILLO
297,1.2.251,"Go play, Mamillius; thou'rt an honest man.",LEONTES
298,1.2.252,"Camillo, this great sir will yet stay longer.",LEONTES
299,1.2.253,You had much ado to make his anchor hold:,CAMILLO
300,1.2.254,"When you cast out, it still came home.",CAMILLO
301,1.2.255,Didst note it?,LEONTES
302,1.2.256,He would not stay at your petitions: made,CAMILLO
303,1.2.257,His business more material.,CAMILLO
304,1.2.258,Didst perceive it?,LEONTES
305,1.2.259,"They're here with me already, whispering, rounding",LEONTES
306,1.2.260,"'Sicilia is a so-forth:' 'tis far gone,",LEONTES
307,1.2.261,"When I shall gust it last. How came't, Camillo,",LEONTES
308,1.2.262,That he did stay?,LEONTES
309,1.2.263,                  At the good queen's entreaty.,CAMILLO
310,1.2.264,At the queen's be't: 'good' should be pertinent,LEONTES
311,1.2.265,"But, so it is, it is not. Was this taken",LEONTES
312,1.2.266,By any understanding pate but thine?,LEONTES
313,1.2.267,"For thy conceit is soaking, will draw in",LEONTES
314,1.2.268,"More than the common blocks: not noted, is't,",LEONTES
315,1.2.269,But of the finer natures? by some severals,LEONTES
316,1.2.270,Of head-piece extraordinary? lower messes,LEONTES
317,1.2.271,Perchance are to this business purblind? say.,LEONTES
318,1.2.272,"Business, my lord! I think most understand",CAMILLO
319,1.2.273,Bohemia stays here longer.,CAMILLO
320,1.2.274,Ha!,LEONTES
321,1.2.275,Stays here longer.,CAMILLO
322,1.2.276,"Ay, but why?",LEONTES
323,1.2.277,To satisfy your highness and the entreaties,CAMILLO
324,1.2.278,Of our most gracious mistress.,CAMILLO
325,1.2.279,Satisfy!,LEONTES
326,1.2.280,The entreaties of your mistress! satisfy!,LEONTES
327,1.2.281,"Let that suffice. I have trusted thee, Camillo,",LEONTES
328,1.2.282,"With all the nearest things to my heart, as well",LEONTES
329,1.2.283,"My chamber-councils, wherein, priest-like, thou",LEONTES
330,1.2.284,"Hast cleansed my bosom, I from thee departed",LEONTES
331,1.2.285,Thy penitent reform'd: but we have been,LEONTES
332,1.2.286,"Deceived in thy integrity, deceived",LEONTES
333,1.2.287,In that which seems so.,LEONTES
334,1.2.288,"Be it forbid, my lord!",CAMILLO
335,1.2.289,"To bide upon't, thou art not honest, or,",LEONTES
336,1.2.290,"If thou inclinest that way, thou art a coward,",LEONTES
337,1.2.291,"Which hoxes honesty behind, restraining",LEONTES
338,1.2.292,From course required; or else thou must be counted,LEONTES
339,1.2.293,A servant grafted in my serious trust,LEONTES
340,1.2.294,And therein negligent; or else a fool,LEONTES
341,1.2.295,"That seest a game play'd home, the rich stake drawn,",LEONTES
342,1.2.296,And takest it all for jest.,LEONTES
343,1.2.297,"My gracious lord,",CAMILLO
344,1.2.298,"I may be negligent, foolish and fearful;",CAMILLO
345,1.2.299,"In every one of these no man is free,",CAMILLO
346,1.2.300,"But that his negligence, his folly, fear,",CAMILLO
347,1.2.301,"Among the infinite doings of the world,",CAMILLO
348,1.2.302,"Sometime puts forth. In your affairs, my lord,",CAMILLO
349,1.2.303,"If ever I were wilful-negligent,",CAMILLO
350,1.2.304,It was my folly; if industriously,CAMILLO
351,1.2.305,"I play'd the fool, it was my negligence,",CAMILLO
352,1.2.306,Not weighing well the end; if ever fearful,CAMILLO
353,1.2.307,"To do a thing, where I the issue doubted,",CAMILLO
354,1.2.308,Where of the execution did cry out,CAMILLO
355,1.2.309,"Against the non-performance, 'twas a fear",CAMILLO
356,1.2.310,"Which oft infects the wisest: these, my lord,",CAMILLO
357,1.2.311,Are such allow'd infirmities that honesty,CAMILLO
358,1.2.312,"Is never free of. But, beseech your grace,",CAMILLO
359,1.2.313,Be plainer with me; let me know my trespass,CAMILLO
360,1.2.314,"By its own visage: if I then deny it,",CAMILLO
361,1.2.315,'Tis none of mine.,CAMILLO
362,1.2.316,"                  Ha' not you seen, Camillo,--",LEONTES
363,1.2.317,"But that's past doubt, you have, or your eye-glass",LEONTES
364,1.2.318,"Is thicker than a cuckold's horn,--or heard,--",LEONTES
365,1.2.319,For to a vision so apparent rumour,LEONTES
366,1.2.320,"Cannot be mute,--or thought,--for cogitation",LEONTES
367,1.2.321,"Resides not in that man that does not think,--",LEONTES
368,1.2.322,"My wife is slippery? If thou wilt confess,",LEONTES
369,1.2.323,"Or else be impudently negative,",LEONTES
370,1.2.324,"To have nor eyes nor ears nor thought, then say",LEONTES
371,1.2.325,"My wife's a hobby-horse, deserves a name",LEONTES
372,1.2.326,As rank as any flax-wench that puts to,LEONTES
373,1.2.327,Before her troth-plight: say't and justify't.,LEONTES
374,1.2.328,I would not be a stander-by to hear,CAMILLO
375,1.2.329,"My sovereign mistress clouded so, without",CAMILLO
376,1.2.330,"My present vengeance taken: 'shrew my heart,",CAMILLO
377,1.2.331,You never spoke what did become you less,CAMILLO
378,1.2.332,Than this; which to reiterate were sin,CAMILLO
379,1.2.333,"As deep as that, though true.",CAMILLO
380,1.2.334,Is whispering nothing?,LEONTES
381,1.2.335,Is leaning cheek to cheek? is meeting noses?,LEONTES
382,1.2.336,Kissing with inside lip? stopping the career,LEONTES
383,1.2.337,Of laughing with a sigh?--a note infallible,LEONTES
384,1.2.338,Of breaking honesty--horsing foot on foot?,LEONTES
385,1.2.339,Skulking in corners? wishing clocks more swift?,LEONTES
386,1.2.340,"Hours, minutes? noon, midnight? and all eyes",LEONTES
387,1.2.341,"Blind with the pin and web but theirs, theirs only,",LEONTES
388,1.2.342,That would unseen be wicked? is this nothing?,LEONTES
389,1.2.343,"Why, then the world and all that's in't is nothing;",LEONTES
390,1.2.344,The covering sky is nothing; Bohemia nothing;,LEONTES
391,1.2.345,"My wife is nothing; nor nothing have these nothings,",LEONTES
392,1.2.346,If this be nothing.,LEONTES
393,1.2.347,"Good my lord, be cured",CAMILLO
394,1.2.348,"Of this diseased opinion, and betimes;",CAMILLO
395,1.2.349,For 'tis most dangerous.,CAMILLO
396,1.2.350,"Say it be, 'tis true.",LEONTES
397,1.2.351,"No, no, my lord.",CAMILLO
398,1.2.352,"                  It is; you lie, you lie:",LEONTES
399,1.2.353,"I say thou liest, Camillo, and I hate thee,",LEONTES
400,1.2.354,"Pronounce thee a gross lout, a mindless slave,",LEONTES
401,1.2.355,"Or else a hovering temporizer, that",LEONTES
402,1.2.356,"Canst with thine eyes at once see good and evil,",LEONTES
403,1.2.357,Inclining to them both: were my wife's liver,LEONTES
404,1.2.358,"Infected as her life, she would not live",LEONTES
405,1.2.359,The running of one glass.,LEONTES
406,1.2.360,Who does infect her?,CAMILLO
407,1.2.361,"Why, he that wears her like a medal, hanging",LEONTES
408,1.2.362,"About his neck, Bohemia: who, if I",LEONTES
409,1.2.363,"Had servants true about me, that bare eyes",LEONTES
410,1.2.364,"To see alike mine honour as their profits,",LEONTES
411,1.2.365,"Their own particular thrifts, they would do that",LEONTES
412,1.2.366,"Which should undo more doing: ay, and thou,",LEONTES
413,1.2.367,"His cupbearer,--whom I from meaner form",LEONTES
414,1.2.368,"Have benched and reared to worship, who mayst see",LEONTES
415,1.2.369,"Plainly as heaven sees earth and earth sees heaven,",LEONTES
416,1.2.370,"How I am galled,--mightst bespice a cup,",LEONTES
417,1.2.371,To give mine enemy a lasting wink;,LEONTES
418,1.2.372,Which draught to me were cordial.,LEONTES
419,1.2.373,"Sir, my lord,",CAMILLO
420,1.2.374,"I could do this, and that with no rash potion,",CAMILLO
421,1.2.375,But with a lingering dram that should not work,CAMILLO
422,1.2.376,Maliciously like poison: but I cannot,CAMILLO
423,1.2.377,"Believe this crack to be in my dread mistress,",CAMILLO
424,1.2.378,So sovereignly being honourable.,CAMILLO
425,1.2.379,"I have loved thee,--",CAMILLO
426,1.2.380,"Make that thy question, and go rot!",LEONTES
427,1.2.381,"Dost think I am so muddy, so unsettled,",LEONTES
428,1.2.382,"To appoint myself in this vexation, sully",LEONTES
429,1.2.383,"The purity and whiteness of my sheets,",LEONTES
430,1.2.384,"Which to preserve is sleep, which being spotted",LEONTES
431,1.2.385,"Is goads, thorns, nettles, tails of wasps,",LEONTES
432,1.2.386,"Give scandal to the blood o' the prince my son,",LEONTES
433,1.2.387,"Who I do think is mine and love as mine,",LEONTES
434,1.2.388,Without ripe moving to't? Would I do this?,LEONTES
435,1.2.389,Could man so blench?,LEONTES
436,1.2.390,"I must believe you, sir:",CAMILLO
437,1.2.391,I do; and will fetch off Bohemia for't;,CAMILLO
438,1.2.392,"Provided that, when he's removed, your highness",CAMILLO
439,1.2.393,"Will take again your queen as yours at first,",CAMILLO
440,1.2.394,Even for your son's sake; and thereby for sealing,CAMILLO
441,1.2.395,The injury of tongues in courts and kingdoms,CAMILLO
442,1.2.396,Known and allied to yours.,CAMILLO
443,1.2.397,Thou dost advise me,LEONTES
444,1.2.398,Even so as I mine own course have set down:,LEONTES
445,1.2.399,"I'll give no blemish to her honour, none.",LEONTES
446,1.2.400,"My lord,",CAMILLO
447,1.2.401,Go then; and with a countenance as clear,CAMILLO
448,1.2.402,"As friendship wears at feasts, keep with Bohemia",CAMILLO
449,1.2.403,And with your queen. I am his cupbearer:,CAMILLO
450,1.2.404,"If from me he have wholesome beverage,",CAMILLO
451,1.2.405,Account me not your servant.,CAMILLO
452,1.2.406,This is all:,LEONTES
453,1.2.407,Do't and thou hast the one half of my heart;,LEONTES
454,1.2.408,"Do't not, thou split'st thine own.",LEONTES
455,1.2.409,"I'll do't, my lord.",CAMILLO
456,1.2.410,"I will seem friendly, as thou hast advised me.",LEONTES
457,1.2.411,"O miserable lady! But, for me,",CAMILLO
458,1.2.412,What case stand I in? I must be the poisoner,CAMILLO
459,1.2.413,Of good Polixenes; and my ground to do't,CAMILLO
460,1.2.414,"Is the obedience to a master, one",CAMILLO
461,1.2.415,Who in rebellion with himself will have,CAMILLO
462,1.2.416,"All that are his so too. To do this deed,",CAMILLO
463,1.2.417,Promotion follows. If I could find example,CAMILLO
464,1.2.418,Of thousands that had struck anointed kings,CAMILLO
465,1.2.419,"And flourish'd after, I'ld not do't; but since",CAMILLO
466,1.2.420,"Nor brass nor stone nor parchment bears not one,",CAMILLO
467,1.2.421,Let villany itself forswear't. I must,CAMILLO
