,LineNos,Lines,Speakers
243,1.1.242,"And therefore is Love said to be a child,",HELENA
244,1.1.243,Because in choice he is so oft beguiled.,HELENA
245,1.1.244,"As waggish boys in game themselves forswear,",HELENA
246,1.1.245,So the boy Love is perjured every where:,HELENA
247,1.1.246,"For ere Demetrius look'd on Hermia's eyne,",HELENA
248,1.1.247,He hail'd down oaths that he was only mine;,HELENA
249,1.1.248,"And when this hail some heat from Hermia felt,",HELENA
250,1.1.249,"So he dissolved, and showers of oaths did melt.",HELENA
251,1.1.250,I will go tell him of fair Hermia's flight:,HELENA
252,1.1.251,Then to the wood will he to-morrow night,HELENA
253,1.1.252,Pursue her; and for this intelligence,HELENA
254,1.1.253,"If I have thanks, it is a dear expense:",HELENA
255,1.1.254,"But herein mean I to enrich my pain,",HELENA
256,1.1.255,To have his sight thither and back again.,HELENA
257,1.2.1,Is all our company here?,QUINCE
258,1.2.2,"You were best to call them generally, man by man,",BOTTOM
259,1.2.3,according to the scrip.,BOTTOM
260,1.2.4,"Here is the scroll of every man's name, which is",QUINCE
261,1.2.5,"thought fit, through all Athens, to play in our",QUINCE
262,1.2.6,"interlude before the duke and the duchess, on his",QUINCE
263,1.2.7,wedding-day at night.,QUINCE
264,1.2.8,"First, good Peter Quince, say what the play treats",BOTTOM
265,1.2.9,"on, then read the names of the actors, and so grow",BOTTOM
266,1.2.10,to a point.,BOTTOM
267,1.2.11,"Marry, our play is, The most lamentable comedy, and",QUINCE
268,1.2.12,most cruel death of Pyramus and Thisby.,QUINCE
269,1.2.13,"A very good piece of work, I assure you, and a",BOTTOM
270,1.2.14,"merry. Now, good Peter Quince, call forth your",BOTTOM
271,1.2.15,"actors by the scroll. Masters, spread yourselves.",BOTTOM
272,1.2.16,"Answer as I call you. Nick Bottom, the weaver.",QUINCE
273,1.2.17,"Ready. Name what part I am for, and proceed.",BOTTOM
274,1.2.18,"You, Nick Bottom, are set down for Pyramus.",QUINCE
275,1.2.19,"What is Pyramus? a lover, or a tyrant?",BOTTOM
276,1.2.20,"A lover, that kills himself most gallant for love.",QUINCE
277,1.2.21,That will ask some tears in the true performing of,BOTTOM
278,1.2.22,"it: if I do it, let the audience look to their",BOTTOM
279,1.2.23,"eyes; I will move storms, I will condole in some",BOTTOM
280,1.2.24,measure. To the rest: yet my chief humour is for a,BOTTOM
281,1.2.25,"tyrant: I could play Ercles rarely, or a part to",BOTTOM
282,1.2.26,"tear a cat in, to make all split.",BOTTOM
283,1.2.27,The raging rocks,BOTTOM
284,1.2.28,And shivering shocks,BOTTOM
285,1.2.29,Shall break the locks,BOTTOM
286,1.2.30,Of prison gates;,BOTTOM
287,1.2.31,And Phibbus' car,BOTTOM
288,1.2.32,Shall shine from far,BOTTOM
289,1.2.33,And make and mar,BOTTOM
290,1.2.34,The foolish Fates.,BOTTOM
291,1.2.35,This was lofty! Now name the rest of the players.,BOTTOM
292,1.2.36,"This is Ercles' vein, a tyrant's vein; a lover is",BOTTOM
293,1.2.37,more condoling.,BOTTOM
294,1.2.38,"Francis Flute, the bellows-mender.",QUINCE
295,1.2.39,"Here, Peter Quince.",FLUTE
296,1.2.40,"Flute, you must take Thisby on you.",QUINCE
297,1.2.41,What is Thisby? a wandering knight?,FLUTE
298,1.2.42,It is the lady that Pyramus must love.,QUINCE
299,1.2.43,"Nay, faith, let me not play a woman; I have a beard coming.",FLUTE
300,1.2.44,"That's all one: you shall play it in a mask, and",QUINCE
301,1.2.45,you may speak as small as you will.,QUINCE
302,1.2.46,"An I may hide my face, let me play Thisby too, I'll",BOTTOM
303,1.2.47,"speak in a monstrous little voice. 'Thisne,",BOTTOM
304,1.2.48,"Thisne;' 'Ah, Pyramus, lover dear! thy Thisby dear,",BOTTOM
305,1.2.49,and lady dear!',BOTTOM
306,1.2.50,"No, no; you must play Pyramus: and, Flute, you Thisby.",QUINCE
307,1.2.51,"Well, proceed.",BOTTOM
308,1.2.52,"Robin Starveling, the tailor.",QUINCE
309,1.2.53,"Here, Peter Quince.",STARVELING
310,1.2.54,"Robin Starveling, you must play Thisby's mother.",QUINCE
311,1.2.55,"Tom Snout, the tinker.",QUINCE
312,1.2.56,"Here, Peter Quince.",SNOUT
313,1.2.57,"You, Pyramus' father: myself, Thisby's father:",QUINCE
314,1.2.58,"Snug, the joiner; you, the lion's part: and, I",QUINCE
315,1.2.59,"hope, here is a play fitted.",QUINCE
316,1.2.60,"Have you the lion's part written? pray you, if it",SNUG
317,1.2.61,"be, give it me, for I am slow of study.",SNUG
318,1.2.62,"You may do it extempore, for it is nothing but roaring.",QUINCE
319,1.2.63,"Let me play the lion too: I will roar, that I will",BOTTOM
320,1.2.64,"do any man's heart good to hear me; I will roar,",BOTTOM
321,1.2.65,"that I will make the duke say 'Let him roar again,",BOTTOM
322,1.2.66,let him roar again.',BOTTOM
323,1.2.67,"An you should do it too terribly, you would fright",QUINCE
324,1.2.68,"the duchess and the ladies, that they would shriek;",QUINCE
325,1.2.69,and that were enough to hang us all.,QUINCE
326,1.2.70,"That would hang us, every mother's son.",ALL
327,1.2.71,"I grant you, friends, if that you should fright the",BOTTOM
328,1.2.72,"ladies out of their wits, they would have no more",BOTTOM
329,1.2.73,discretion but to hang us: but I will aggravate my,BOTTOM
330,1.2.74,voice so that I will roar you as gently as any,BOTTOM
331,1.2.75,sucking dove; I will roar you an 'twere any,BOTTOM
332,1.2.76,nightingale.,BOTTOM
333,1.2.77,You can play no part but Pyramus; for Pyramus is a,QUINCE
334,1.2.78,"sweet-faced man; a proper man, as one shall see in a",QUINCE
335,1.2.79,summer's day; a most lovely gentleman-like man:,QUINCE
336,1.2.80,therefore you must needs play Pyramus.,QUINCE
337,1.2.81,"Well, I will undertake it. What beard were I best",BOTTOM
338,1.2.82,to play it in?,BOTTOM
339,1.2.83,"Why, what you will.",QUINCE
340,1.2.84,I will discharge it in either your straw-colour,BOTTOM
341,1.2.85,"beard, your orange-tawny beard, your purple-in-grain",BOTTOM
342,1.2.86,"beard, or your French-crown-colour beard, your",BOTTOM
343,1.2.87,perfect yellow.,BOTTOM
344,1.2.88,"Some of your French crowns have no hair at all, and",QUINCE
345,1.2.89,"then you will play bare-faced. But, masters, here",QUINCE
346,1.2.90,"are your parts: and I am to entreat you, request",QUINCE
347,1.2.91,"you and desire you, to con them by to-morrow night;",QUINCE
348,1.2.92,"and meet me in the palace wood, a mile without the",QUINCE
349,1.2.93,"town, by moonlight; there will we rehearse, for if",QUINCE
350,1.2.94,"we meet in the city, we shall be dogged with",QUINCE
351,1.2.95,"company, and our devices known. In the meantime I",QUINCE
352,1.2.96,"will draw a bill of properties, such as our play",QUINCE
353,1.2.97,"wants. I pray you, fail me not.",QUINCE
354,1.2.98,We will meet; and there we may rehearse most,BOTTOM
355,1.2.99,obscenely and courageously. Take pains; be perfect: adieu.,BOTTOM
356,1.2.100,At the duke's oak we meet.,QUINCE
357,1.2.101,Enough; hold or cut bow-strings.,BOTTOM
358,2.1.1,"How now, spirit! whither wander you?",PUCK
359,2.1.2,"     Over hill, over dale,",Fairy
360,2.1.3,"Thorough bush, thorough brier,",Fairy
361,2.1.4,"Over park, over pale,",Fairy
362,2.1.5,"Thorough flood, thorough fire,",Fairy
363,2.1.6,"I do wander everywhere,",Fairy
364,2.1.7,Swifter than the moon's sphere;,Fairy
365,2.1.8,"And I serve the fairy queen,",Fairy
366,2.1.9,To dew her orbs upon the green.,Fairy
367,2.1.10,The cowslips tall her pensioners be:,Fairy
368,2.1.11,In their gold coats spots you see;,Fairy
369,2.1.12,"Those be rubies, fairy favours,",Fairy
370,2.1.13,In those freckles live their savours:,Fairy
371,2.1.14,I must go seek some dewdrops here,Fairy
372,2.1.15,And hang a pearl in every cowslip's ear.,Fairy
373,2.1.16,"Farewell, thou lob of spirits; I'll be gone:",Fairy
374,2.1.17,Our queen and all our elves come here anon.,Fairy
375,2.1.18,The king doth keep his revels here to-night:,PUCK
376,2.1.19,Take heed the queen come not within his sight;,PUCK
377,2.1.20,"For Oberon is passing fell and wrath,",PUCK
378,2.1.21,Because that she as her attendant hath,PUCK
379,2.1.22,"A lovely boy, stolen from an Indian king;",PUCK
380,2.1.23,She never had so sweet a changeling;,PUCK
381,2.1.24,And jealous Oberon would have the child,PUCK
382,2.1.25,"Knight of his train, to trace the forests wild;",PUCK
383,2.1.26,"But she perforce withholds the loved boy,",PUCK
384,2.1.27,Crowns him with flowers and makes him all her joy:,PUCK
385,2.1.28,"And now they never meet in grove or green,",PUCK
386,2.1.29,"By fountain clear, or spangled starlight sheen,",PUCK
387,2.1.30,"But, they do square, that all their elves for fear",PUCK
388,2.1.31,Creep into acorn-cups and hide them there.,PUCK
389,2.1.32,"Either I mistake your shape and making quite,",Fairy
390,2.1.33,Or else you are that shrewd and knavish sprite,Fairy
391,2.1.34,Call'd Robin Goodfellow: are not you he,Fairy
392,2.1.35,That frights the maidens of the villagery;,Fairy
393,2.1.36,"Skim milk, and sometimes labour in the quern",Fairy
394,2.1.37,And bootless make the breathless housewife churn;,Fairy
395,2.1.38,And sometime make the drink to bear no barm;,Fairy
396,2.1.39,"Mislead night-wanderers, laughing at their harm?",Fairy
397,2.1.40,"Those that Hobgoblin call you and sweet Puck,",Fairy
398,2.1.41,"You do their work, and they shall have good luck:",Fairy
399,2.1.42,Are not you he?,Fairy
400,2.1.43,                  Thou speak'st aright;,PUCK
401,2.1.44,I am that merry wanderer of the night.,PUCK
402,2.1.45,I jest to Oberon and make him smile,PUCK
403,2.1.46,"When I a fat and bean-fed horse beguile,",PUCK
404,2.1.47,Neighing in likeness of a filly foal:,PUCK
405,2.1.48,"And sometime lurk I in a gossip's bowl,",PUCK
406,2.1.49,"In very likeness of a roasted crab,",PUCK
407,2.1.50,"And when she drinks, against her lips I bob",PUCK
408,2.1.51,And on her wither'd dewlap pour the ale.,PUCK
409,2.1.52,"The wisest aunt, telling the saddest tale,",PUCK
410,2.1.53,Sometime for three-foot stool mistaketh me;,PUCK
411,2.1.54,"Then slip I from her bum, down topples she,",PUCK
412,2.1.55,"And 'tailor' cries, and falls into a cough;",PUCK
413,2.1.56,"And then the whole quire hold their hips and laugh,",PUCK
414,2.1.57,And waxen in their mirth and neeze and swear,PUCK
415,2.1.58,A merrier hour was never wasted there.,PUCK
416,2.1.59,"But, room, fairy! here comes Oberon.",PUCK
417,2.1.60,And here my mistress. Would that he were gone!,Fairy
418,2.1.61,"Ill met by moonlight, proud Titania.",OBERON
419,2.1.62,"What, jealous Oberon! Fairies, skip hence:",TITANIA
420,2.1.63,I have forsworn his bed and company.,TITANIA
421,2.1.64,"Tarry, rash wanton: am not I thy lord?",OBERON
422,2.1.65,Then I must be thy lady: but I know,TITANIA
423,2.1.66,"When thou hast stolen away from fairy land,",TITANIA
424,2.1.67,"And in the shape of Corin sat all day,",TITANIA
425,2.1.68,Playing on pipes of corn and versing love,TITANIA
426,2.1.69,"To amorous Phillida. Why art thou here,",TITANIA
427,2.1.70,Come from the farthest Steppe of India?,TITANIA
428,2.1.71,"But that, forsooth, the bouncing Amazon,",TITANIA
429,2.1.72,"Your buskin'd mistress and your warrior love,",TITANIA
430,2.1.73,"To Theseus must be wedded, and you come",TITANIA
431,2.1.74,To give their bed joy and prosperity.,TITANIA
432,2.1.75,"How canst thou thus for shame, Titania,",OBERON
433,2.1.76,"Glance at my credit with Hippolyta,",OBERON
434,2.1.77,Knowing I know thy love to Theseus?,OBERON
435,2.1.78,Didst thou not lead him through the glimmering night,OBERON
436,2.1.79,"From Perigenia, whom he ravished?",OBERON
437,2.1.80,"And make him with fair AEgle break his faith,",OBERON
438,2.1.81,With Ariadne and Antiopa?,OBERON
439,2.1.82,These are the forgeries of jealousy:,TITANIA
440,2.1.83,"And never, since the middle summer's spring,",TITANIA
441,2.1.84,"Met we on hill, in dale, forest or mead,",TITANIA
442,2.1.85,"By paved fountain or by rushy brook,",TITANIA
443,2.1.86,"Or in the beached margent of the sea,",TITANIA
444,2.1.87,"To dance our ringlets to the whistling wind,",TITANIA
445,2.1.88,But with thy brawls thou hast disturb'd our sport.,TITANIA
446,2.1.89,"Therefore the winds, piping to us in vain,",TITANIA
447,2.1.90,"As in revenge, have suck'd up from the sea",TITANIA
448,2.1.91,Contagious fogs; which falling in the land,TITANIA
449,2.1.92,Have every pelting river made so proud,TITANIA
450,2.1.93,That they have overborne their continents:,TITANIA
451,2.1.94,"The ox hath therefore stretch'd his yoke in vain,",TITANIA
452,2.1.95,"The ploughman lost his sweat, and the green corn",TITANIA
453,2.1.96,Hath rotted ere his youth attain'd a beard;,TITANIA
454,2.1.97,"The fold stands empty in the drowned field,",TITANIA
455,2.1.98,And crows are fatted with the murrion flock;,TITANIA
456,2.1.99,"The nine men's morris is fill'd up with mud,",TITANIA
457,2.1.100,And the quaint mazes in the wanton green,TITANIA
458,2.1.101,For lack of tread are undistinguishable:,TITANIA
459,2.1.102,The human mortals want their winter here;,TITANIA
460,2.1.103,No night is now with hymn or carol blest:,TITANIA
461,2.1.104,"Therefore the moon, the governess of floods,",TITANIA
462,2.1.105,"Pale in her anger, washes all the air,",TITANIA
463,2.1.106,That rheumatic diseases do abound:,TITANIA
