,LineNos,Lines,Speakers
46,0.1.45,And hang it round with all my wanton pictures:,Lord
47,0.1.46,Balm his foul head in warm distilled waters,Lord
48,0.1.47,And burn sweet wood to make the lodging sweet:,Lord
49,0.1.48,"Procure me music ready when he wakes,",Lord
50,0.1.49,To make a dulcet and a heavenly sound;,Lord
51,0.1.50,"And if he chance to speak, be ready straight",Lord
52,0.1.51,And with a low submissive reverence,Lord
53,0.1.52,Say 'What is it your honour will command?',Lord
54,0.1.53,Let one attend him with a silver basin,Lord
55,0.1.54,"Full of rose-water and bestrew'd with flowers,",Lord
56,0.1.55,"Another bear the ewer, the third a diaper,",Lord
57,0.1.56,And say 'Will't please your lordship cool your hands?',Lord
58,0.1.57,Some one be ready with a costly suit,Lord
59,0.1.58,And ask him what apparel he will wear;,Lord
60,0.1.59,"Another tell him of his hounds and horse,",Lord
61,0.1.60,And that his lady mourns at his disease:,Lord
62,0.1.61,Persuade him that he hath been lunatic;,Lord
63,0.1.62,"And when he says he is, say that he dreams,",Lord
64,0.1.63,For he is nothing but a mighty lord.,Lord
65,0.1.64,"This do and do it kindly, gentle sirs:",Lord
66,0.1.65,"It will be pastime passing excellent,",Lord
67,0.1.66,If it be husbanded with modesty.,Lord
68,0.1.67,"My lord, I warrant you we will play our part,",First Huntsman
69,0.1.68,As he shall think by our true diligence,First Huntsman
70,0.1.69,He is no less than what we say he is.,First Huntsman
71,0.1.70,Take him up gently and to bed with him;,Lord
72,0.1.71,And each one to his office when he wakes.,Lord
73,0.1.72,"Sirrah, go see what trumpet 'tis that sounds:",Lord
74,0.1.73,"Belike, some noble gentleman that means,",Lord
75,0.1.74,"Travelling some journey, to repose him here.",Lord
76,0.1.75,How now! who is it?,Lord
77,0.1.76,"An't please your honour, players",Servant
78,0.1.77,That offer service to your lordship.,Servant
79,0.1.78,Bid them come near.,Lord
80,0.1.79,"Now, fellows, you are welcome.",Lord
81,0.1.80,We thank your honour.,Players
82,0.1.81,Do you intend to stay with me tonight?,Lord
83,0.1.82,So please your lordship to accept our duty.,A Player
84,0.1.83,"With all my heart. This fellow I remember,",Lord
85,0.1.84,Since once he play'd a farmer's eldest son:,Lord
86,0.1.85,'Twas where you woo'd the gentlewoman so well:,Lord
87,0.1.86,"I have forgot your name; but, sure, that part",Lord
88,0.1.87,Was aptly fitted and naturally perform'd.,Lord
89,0.1.88,I think 'twas Soto that your honour means.,A Player
90,0.1.89,'Tis very true: thou didst it excellent.,Lord
91,0.1.90,"Well, you are come to me in a happy time;",Lord
92,0.1.91,The rather for I have some sport in hand,Lord
93,0.1.92,Wherein your cunning can assist me much.,Lord
94,0.1.93,There is a lord will hear you play to-night:,Lord
95,0.1.94,But I am doubtful of your modesties;,Lord
96,0.1.95,"Lest over-eyeing of his odd behavior,--",Lord
97,0.1.96,For yet his honour never heard a play--,Lord
98,0.1.97,You break into some merry passion,Lord
99,0.1.98,"And so offend him; for I tell you, sirs,",Lord
100,0.1.99,If you should smile he grows impatient.,Lord
101,0.1.100,"Fear not, my lord: we can contain ourselves,",A Player
102,0.1.101,Were he the veriest antic in the world.,A Player
103,0.1.102,"Go, sirrah, take them to the buttery,",Lord
104,0.1.103,And give them friendly welcome every one:,Lord
105,0.1.104,Let them want nothing that my house affords.,Lord
106,0.1.105,"Sirrah, go you to Barthol'mew my page,",Lord
107,0.1.106,And see him dress'd in all suits like a lady:,Lord
108,0.1.107,"That done, conduct him to the drunkard's chamber;",Lord
109,0.1.108,"And call him 'madam,' do him obeisance.",Lord
110,0.1.109,"Tell him from me, as he will win my love,",Lord
111,0.1.110,"He bear himself with honourable action,",Lord
112,0.1.111,Such as he hath observed in noble ladies,Lord
113,0.1.112,"Unto their lords, by them accomplished:",Lord
114,0.1.113,Such duty to the drunkard let him do,Lord
115,0.1.114,"With soft low tongue and lowly courtesy,",Lord
116,0.1.115,"And say 'What is't your honour will command,",Lord
117,0.1.116,Wherein your lady and your humble wife,Lord
118,0.1.117,May show her duty and make known her love?',Lord
119,0.1.118,"And then with kind embracements, tempting kisses,",Lord
120,0.1.119,"And with declining head into his bosom,",Lord
121,0.1.120,"Bid him shed tears, as being overjoy'd",Lord
122,0.1.121,"To see her noble lord restored to health,",Lord
123,0.1.122,Who for this seven years hath esteem'd him,Lord
124,0.1.123,No better than a poor and loathsome beggar:,Lord
125,0.1.124,And if the boy have not a woman's gift,Lord
126,0.1.125,"To rain a shower of commanded tears,",Lord
127,0.1.126,"An onion will do well for such a shift,",Lord
128,0.1.127,Which in a napkin being close convey'd,Lord
129,0.1.128,Shall in despite enforce a watery eye.,Lord
130,0.1.129,See this dispatch'd with all the haste thou canst:,Lord
131,0.1.130,Anon I'll give thee more instructions.,Lord
132,0.1.131,"I know the boy will well usurp the grace,",Lord
133,0.1.132,"Voice, gait and action of a gentlewoman:",Lord
134,0.1.133,"I long to hear him call the drunkard husband,",Lord
135,0.1.134,And how my men will stay themselves from laughter,Lord
136,0.1.135,When they do homage to this simple peasant.,Lord
137,0.1.136,I'll in to counsel them; haply my presence,Lord
138,0.1.137,May well abate the over-merry spleen,Lord
139,0.1.138,Which otherwise would grow into extremes.,Lord
140,0.2.1,"For God's sake, a pot of small ale.",SLY
141,0.2.2,Will't please your lordship drink a cup of sack?,First Servant
142,0.2.3,Will't please your honour taste of these conserves?,Second Servant
143,0.2.4,What raiment will your honour wear to-day?,Third Servant
144,0.2.5,I am Christophero Sly; call not me 'honour' nor,SLY
145,0.2.6,'lordship:' I ne'er drank sack in my life; and if,SLY
146,0.2.7,"you give me any conserves, give me conserves of",SLY
147,0.2.8,beef: ne'er ask me what raiment I'll wear; for I,SLY
148,0.2.9,"have no more doublets than backs, no more stockings",SLY
149,0.2.10,"than legs, nor no more shoes than feet; nay,",SLY
150,0.2.11,"sometimes more feet than shoes, or such shoes as my",SLY
151,0.2.12,toes look through the over-leather.,SLY
152,0.2.13,Heaven cease this idle humour in your honour!,Lord
153,0.2.14,"O, that a mighty man of such descent,",Lord
154,0.2.15,"Of such possessions and so high esteem,",Lord
155,0.2.16,Should be infused with so foul a spirit!,Lord
156,0.2.17,"What, would you make me mad? Am not I Christopher",SLY
157,0.2.18,"Sly, old Sly's son of Burtonheath, by birth a",SLY
158,0.2.19,"pedlar, by education a cardmaker, by transmutation a",SLY
159,0.2.20,"bear-herd, and now by present profession a tinker?",SLY
160,0.2.21,"Ask Marian Hacket, the fat ale-wife of Wincot, if",SLY
161,0.2.22,she know me not: if she say I am not fourteen pence,SLY
162,0.2.23,"on the score for sheer ale, score me up for the",SLY
163,0.2.24,lyingest knave in Christendom. What! I am not,SLY
164,0.2.25,bestraught: here's--,SLY
165,0.2.26,"O, this it is that makes your lady mourn!",Third Servant
166,0.2.27,"O, this is it that makes your servants droop!",Second Servant
167,0.2.28,"Hence comes it that your kindred shuns your house,",Lord
168,0.2.29,As beaten hence by your strange lunacy.,Lord
169,0.2.30,"O noble lord, bethink thee of thy birth,",Lord
170,0.2.31,Call home thy ancient thoughts from banishment,Lord
171,0.2.32,And banish hence these abject lowly dreams.,Lord
172,0.2.33,"Look how thy servants do attend on thee,",Lord
173,0.2.34,Each in his office ready at thy beck.,Lord
174,0.2.35,"Wilt thou have music? hark! Apollo plays,",Lord
175,0.2.36,And twenty caged nightingales do sing:,Lord
176,0.2.37,Or wilt thou sleep? we'll have thee to a couch,Lord
177,0.2.38,Softer and sweeter than the lustful bed,Lord
178,0.2.39,On purpose trimm'd up for Semiramis.,Lord
179,0.2.40,Say thou wilt walk; we will bestrew the ground:,Lord
180,0.2.41,"Or wilt thou ride? thy horses shall be trapp'd,",Lord
181,0.2.42,Their harness studded all with gold and pearl.,Lord
182,0.2.43,Dost thou love hawking? thou hast hawks will soar,Lord
183,0.2.44,Above the morning lark or wilt thou hunt?,Lord
184,0.2.45,Thy hounds shall make the welkin answer them,Lord
185,0.2.46,And fetch shrill echoes from the hollow earth.,Lord
186,0.2.47,Say thou wilt course; thy greyhounds are as swift,First Servant
187,0.2.48,"As breathed stags, ay, fleeter than the roe.",First Servant
188,0.2.49,Dost thou love pictures? we will fetch thee straight,Second Servant
189,0.2.50,"Adonis painted by a running brook,",Second Servant
190,0.2.51,"And Cytherea all in sedges hid,",Second Servant
191,0.2.52,"Which seem to move and wanton with her breath,",Second Servant
192,0.2.53,Even as the waving sedges play with wind.,Second Servant
193,0.2.54,"We'll show thee Io as she was a maid,",Lord
194,0.2.55,"And how she was beguiled and surprised,",Lord
195,0.2.56,As lively painted as the deed was done.,Lord
196,0.2.57,"Or Daphne roaming through a thorny wood,",Third Servant
197,0.2.58,"Scratching her legs that one shall swear she bleeds,",Third Servant
198,0.2.59,"And at that sight shall sad Apollo weep,",Third Servant
199,0.2.60,So workmanly the blood and tears are drawn.,Third Servant
200,0.2.61,"Thou art a lord, and nothing but a lord:",Lord
201,0.2.62,Thou hast a lady far more beautiful,Lord
202,0.2.63,Than any woman in this waning age.,Lord
203,0.2.64,And till the tears that she hath shed for thee,First Servant
204,0.2.65,"Like envious floods o'er-run her lovely face,",First Servant
205,0.2.66,She was the fairest creature in the world;,First Servant
206,0.2.67,And yet she is inferior to none.,First Servant
207,0.2.68,Am I a lord? and have I such a lady?,SLY
208,0.2.69,Or do I dream? or have I dream'd till now?,SLY
209,0.2.70,"I do not sleep: I see, I hear, I speak;",SLY
210,0.2.71,I smell sweet savours and I feel soft things:,SLY
211,0.2.72,"Upon my life, I am a lord indeed",SLY
212,0.2.73,And not a tinker nor Christophero Sly.,SLY
213,0.2.74,"Well, bring our lady hither to our sight;",SLY
214,0.2.75,"And once again, a pot o' the smallest ale.",SLY
215,0.2.76,Will't please your mightiness to wash your hands?,Second Servant
216,0.2.77,"O, how we joy to see your wit restored!",Second Servant
217,0.2.78,"O, that once more you knew but what you are!",Second Servant
218,0.2.79,These fifteen years you have been in a dream;,Second Servant
219,0.2.80,"Or when you waked, so waked as if you slept.",Second Servant
220,0.2.81,"These fifteen years! by my fay, a goodly nap.",SLY
221,0.2.82,But did I never speak of all that time?,SLY
222,0.2.83,"O, yes, my lord, but very idle words:",First Servant
223,0.2.84,"For though you lay here in this goodly chamber,",First Servant
224,0.2.85,Yet would you say ye were beaten out of door;,First Servant
225,0.2.86,And rail upon the hostess of the house;,First Servant
226,0.2.87,"And say you would present her at the leet,",First Servant
227,0.2.88,Because she brought stone jugs and no seal'd quarts:,First Servant
228,0.2.89,Sometimes you would call out for Cicely Hacket.,First Servant
229,0.2.90,"Ay, the woman's maid of the house.",SLY
230,0.2.91,"Why, sir, you know no house nor no such maid,",Third Servant
231,0.2.92,"Nor no such men as you have reckon'd up,",Third Servant
232,0.2.93,As Stephen Sly and did John Naps of Greece,Third Servant
233,0.2.94,And Peter Turph and Henry Pimpernell,Third Servant
234,0.2.95,And twenty more such names and men as these,Third Servant
235,0.2.96,Which never were nor no man ever saw.,Third Servant
236,0.2.97,Now Lord be thanked for my good amends!,SLY
237,0.2.98,Amen.,ALL
238,0.2.99,I thank thee: thou shalt not lose by it.,SLY
239,0.2.100,How fares my noble lord?,Page
240,0.2.101,"Marry, I fare well for here is cheer enough.",SLY
241,0.2.102,Where is my wife?,SLY
242,0.2.103,"Here, noble lord: what is thy will with her?",Page
243,0.2.104,Are you my wife and will not call me husband?,SLY
244,0.2.105,My men should call me 'lord:' I am your goodman.,SLY
245,0.2.106,"My husband and my lord, my lord and husband;",Page
246,0.2.107,I am your wife in all obedience.,Page
247,0.2.108,I know it well. What must I call her?,SLY
248,0.2.109,Madam.,Lord
249,0.2.110,"Al'ce madam, or Joan madam?",SLY
250,0.2.111,"'Madam,' and nothing else: so lords",Lord
251,0.2.112,call ladies.,Lord
252,0.2.113,"Madam wife, they say that I have dream'd",SLY
253,0.2.114,And slept above some fifteen year or more.,SLY
254,0.2.115,"Ay, and the time seems thirty unto me,",Page
255,0.2.116,Being all this time abandon'd from your bed.,Page
256,0.2.117,"'Tis much. Servants, leave me and her alone.",SLY
257,0.2.118,"Madam, undress you and come now to bed.",SLY
258,0.2.119,"Thrice noble lord, let me entreat of you",Page
259,0.2.120,"To pardon me yet for a night or two,",Page
260,0.2.121,"Or, if not so, until the sun be set:",Page
261,0.2.122,"For your physicians have expressly charged,",Page
262,0.2.123,"In peril to incur your former malady,",Page
263,0.2.124,That I should yet absent me from your bed:,Page
264,0.2.125,I hope this reason stands for my excuse.,Page
265,0.2.126,"Ay, it stands so that I may hardly",SLY
266,0.2.127,tarry so long. But I would be loath to fall into,SLY
267,0.2.128,my dreams again: I will therefore tarry in,SLY
268,0.2.129,despite of the flesh and the blood.,SLY
269,0.2.130,"Your honour's players, heating your amendment,",Messenger
270,0.2.131,Are come to play a pleasant comedy;,Messenger
271,0.2.132,"For so your doctors hold it very meet,",Messenger
272,0.2.133,"Seeing too much sadness hath congeal'd your blood,",Messenger
273,0.2.134,And melancholy is the nurse of frenzy:,Messenger
274,0.2.135,Therefore they thought it good you hear a play,Messenger
275,0.2.136,"And frame your mind to mirth and merriment,",Messenger
276,0.2.137,Which bars a thousand harms and lengthens life.,Messenger
277,0.2.138,"Marry, I will, let them play it. Is not a",SLY
278,0.2.139,comondy a Christmas gambold or a tumbling-trick?,SLY
279,0.2.140,"No, my good lord; it is more pleasing stuff.",Page
280,0.2.141,"What, household stuff?",SLY
281,0.2.142,It is a kind of history.,Page
282,0.2.143,"Well, well see't. Come, madam wife, sit by my side",SLY
283,0.2.144,and let the world slip: we shall ne'er be younger.,SLY
284,1.1.1,"Tranio, since for the great desire I had",LUCENTIO
285,1.1.2,"To see fair Padua, nursery of arts,",LUCENTIO
286,1.1.3,"I am arrived for fruitful Lombardy,",LUCENTIO
287,1.1.4,The pleasant garden of great Italy;,LUCENTIO
288,1.1.5,And by my father's love and leave am arm'd,LUCENTIO
289,1.1.6,"With his good will and thy good company,",LUCENTIO
290,1.1.7,"My trusty servant, well approved in all,",LUCENTIO
291,1.1.8,Here let us breathe and haply institute,LUCENTIO
292,1.1.9,A course of learning and ingenious studies.,LUCENTIO
293,1.1.10,Pisa renown'd for grave citizens,LUCENTIO
294,1.1.11,"Gave me my being and my father first,",LUCENTIO
295,1.1.12,"A merchant of great traffic through the world,",LUCENTIO
296,1.1.13,Vincetino come of Bentivolii.,LUCENTIO
297,1.1.14,Vincetino's son brought up in Florence,LUCENTIO
298,1.1.15,"It shall become to serve all hopes conceived,",LUCENTIO
299,1.1.16,To deck his fortune with his virtuous deeds:,LUCENTIO
300,1.1.17,"And therefore, Tranio, for the time I study,",LUCENTIO
301,1.1.18,Virtue and that part of philosophy,LUCENTIO
302,1.1.19,Will I apply that treats of happiness,LUCENTIO
303,1.1.20,By virtue specially to be achieved.,LUCENTIO
304,1.1.21,Tell me thy mind; for I have Pisa left,LUCENTIO
305,1.1.22,"And am to Padua come, as he that leaves",LUCENTIO
306,1.1.23,A shallow plash to plunge him in the deep,LUCENTIO
307,1.1.24,And with satiety seeks to quench his thirst.,LUCENTIO
308,1.1.25,"Mi perdonato, gentle master mine,",TRANIO
309,1.1.26,I am in all affected as yourself;,TRANIO
310,1.1.27,Glad that you thus continue your resolve,TRANIO
311,1.1.28,To suck the sweets of sweet philosophy.,TRANIO
312,1.1.29,"Only, good master, while we do admire",TRANIO
313,1.1.30,"This virtue and this moral discipline,",TRANIO
314,1.1.31,"Let's be no stoics nor no stocks, I pray;",TRANIO
315,1.1.32,Or so devote to Aristotle's cheques,TRANIO
316,1.1.33,As Ovid be an outcast quite abjured:,TRANIO
317,1.1.34,Balk logic with acquaintance that you have,TRANIO
318,1.1.35,And practise rhetoric in your common talk;,TRANIO
319,1.1.36,Music and poesy use to quicken you;,TRANIO
320,1.1.37,"The mathematics and the metaphysics,",TRANIO
321,1.1.38,Fall to them as you find your stomach serves you;,TRANIO
322,1.1.39,No profit grows where is no pleasure ta'en:,TRANIO
323,1.1.40,"In brief, sir, study what you most affect.",TRANIO
324,1.1.41,"Gramercies, Tranio, well dost thou advise.",LUCENTIO
325,1.1.42,"If, Biondello, thou wert come ashore,",LUCENTIO
326,1.1.43,"We could at once put us in readiness,",LUCENTIO
327,1.1.44,And take a lodging fit to entertain,LUCENTIO
328,1.1.45,Such friends as time in Padua shall beget.,LUCENTIO
329,1.1.46,But stay a while: what company is this?,LUCENTIO
330,1.1.47,"Master, some show to welcome us to town.",TRANIO
331,1.1.48,"Gentlemen, importune me no farther,",BAPTISTA
332,1.1.49,For how I firmly am resolved you know;,BAPTISTA
333,1.1.50,"That is, not bestow my youngest daughter",BAPTISTA
334,1.1.51,Before I have a husband for the elder:,BAPTISTA
335,1.1.52,"If either of you both love Katharina,",BAPTISTA
336,1.1.53,"Because I know you well and love you well,",BAPTISTA
337,1.1.54,Leave shall you have to court her at your pleasure.,BAPTISTA
338,1.1.55,[Aside]  To cart her rather: she's too rough for me.,GREMIO
339,1.1.56,"There, There, Hortensio, will you any wife?",GREMIO
340,1.1.57,"I pray you, sir, is it your will",KATHARINA
341,1.1.58,To make a stale of me amongst these mates?,KATHARINA
342,1.1.59,"Mates, maid! how mean you that? no mates for you,",HORTENSIO
343,1.1.60,"Unless you were of gentler, milder mould.",HORTENSIO
344,1.1.61,"I'faith, sir, you shall never need to fear:",KATHARINA
345,1.1.62,I wis it is not half way to her heart;,KATHARINA
346,1.1.63,"But if it were, doubt not her care should be",KATHARINA
347,1.1.64,To comb your noddle with a three-legg'd stool,KATHARINA
348,1.1.65,And paint your face and use you like a fool.,KATHARINA
349,1.1.66,"From all such devils, good Lord deliver us!",HORTENSIA
350,1.1.67,"And me too, good Lord!",GREMIO
351,1.1.68,"Hush, master! here's some good pastime toward:",TRANIO
352,1.1.69,That wench is stark mad or wonderful froward.,TRANIO
353,1.1.70,But in the other's silence do I see,LUCENTIO
354,1.1.71,Maid's mild behavior and sobriety.,LUCENTIO
355,1.1.72,"Peace, Tranio!",LUCENTIO
356,1.1.73,"Well said, master; mum! and gaze your fill.",TRANIO
357,1.1.74,"Gentlemen, that I may soon make good",BAPTISTA
358,1.1.75,"What I have said, Bianca, get you in:",BAPTISTA
359,1.1.76,"And let it not displease thee, good Bianca,",BAPTISTA
360,1.1.77,"For I will love thee ne'er the less, my girl.",BAPTISTA
361,1.1.78,A pretty peat! it is best,KATHARINA
362,1.1.79,"Put finger in the eye, an she knew why.",KATHARINA
363,1.1.80,"Sister, content you in my discontent.",BIANCA
364,1.1.81,"Sir, to your pleasure humbly I subscribe:",BIANCA
365,1.1.82,"My books and instruments shall be my company,",BIANCA
366,1.1.83,On them to took and practise by myself.,BIANCA
367,1.1.84,"Hark, Tranio! thou may'st hear Minerva speak.",LUCENTIO
368,1.1.85,"Signior Baptista, will you be so strange?",HORTENSIO
369,1.1.86,Sorry am I that our good will effects,HORTENSIO
370,1.1.87,Bianca's grief.,HORTENSIO
371,1.1.88,"                  Why will you mew her up,",GREMIO
372,1.1.89,"Signior Baptista, for this fiend of hell,",GREMIO
373,1.1.90,And make her bear the penance of her tongue?,GREMIO
374,1.1.91,"Gentlemen, content ye; I am resolved:",BAPTISTA
375,1.1.92,"Go in, Bianca:",BAPTISTA
376,1.1.93,And for I know she taketh most delight,BAPTISTA
377,1.1.94,"In music, instruments and poetry,",BAPTISTA
378,1.1.95,"Schoolmasters will I keep within my house,",BAPTISTA
379,1.1.96,"Fit to instruct her youth. If you, Hortensio,",BAPTISTA
380,1.1.97,"Or Signior Gremio, you, know any such,",BAPTISTA
381,1.1.98,Prefer them hither; for to cunning men,BAPTISTA
382,1.1.99,"I will be very kind, and liberal",BAPTISTA
383,1.1.100,To mine own children in good bringing up:,BAPTISTA
384,1.1.101,"And so farewell. Katharina, you may stay;",BAPTISTA
385,1.1.102,For I have more to commune with Bianca.,BAPTISTA
386,1.1.103,"Why, and I trust I may go too, may I not? What,",KATHARINA
387,1.1.104,"shall I be appointed hours; as though, belike, I",KATHARINA
388,1.1.105,"knew not what to take and what to leave, ha?",KATHARINA
389,1.1.106,You may go to the devil's dam: your gifts are so,GREMIO
390,1.1.107,"good, here's none will hold you. Their love is not",GREMIO
391,1.1.108,"so great, Hortensio, but we may blow our nails",GREMIO
392,1.1.109,"together, and fast it fairly out: our cakes dough on",GREMIO
393,1.1.110,both sides. Farewell: yet for the love I bear my,GREMIO
394,1.1.111,"sweet Bianca, if I can by any means light on a fit",GREMIO
395,1.1.112,"man to teach her that wherein she delights, I will",GREMIO
396,1.1.113,wish him to her father.,GREMIO
397,1.1.114,"So will I, Signior Gremio: but a word, I pray.",HORTENSIO
398,1.1.115,Though the nature of our quarrel yet never brooked,HORTENSIO
399,1.1.116,"parle, know now, upon advice, it toucheth us both,",HORTENSIO
400,1.1.117,that we may yet again have access to our fair,HORTENSIO
401,1.1.118,"mistress and be happy rivals in Bianco's love, to",HORTENSIO
402,1.1.119,labour and effect one thing specially.,HORTENSIO
403,1.1.120,"What's that, I pray?",GREMIO
404,1.1.121,"Marry, sir, to get a husband for her sister.",HORTENSIO
405,1.1.122,A husband! a devil.,GREMIO
406,1.1.123,"I say, a husband.",HORTENSIO
407,1.1.124,"I say, a devil. Thinkest thou, Hortensio, though",GREMIO
408,1.1.125,"her father be very rich, any man is so very a fool",GREMIO
409,1.1.126,to be married to hell?,GREMIO
410,1.1.127,"Tush, Gremio, though it pass your patience and mine",HORTENSIO
411,1.1.128,"to endure her loud alarums, why, man, there be good",HORTENSIO
412,1.1.129,"fellows in the world, an a man could light on them,",HORTENSIO
413,1.1.130,"would take her with all faults, and money enough.",HORTENSIO
414,1.1.131,I cannot tell; but I had as lief take her dowry with,GREMIO
415,1.1.132,"this condition, to be whipped at the high cross",GREMIO
416,1.1.133,every morning.,GREMIO
417,1.1.134,"Faith, as you say, there's small choice in rotten",HORTENSIO
418,1.1.135,apples. But come; since this bar in law makes us,HORTENSIO
419,1.1.136,"friends, it shall be so far forth friendly",HORTENSIO
420,1.1.137,maintained all by helping Baptista's eldest daughter,HORTENSIO
421,1.1.138,"to a husband we set his youngest free for a husband,",HORTENSIO
422,1.1.139,and then have to't a fresh. Sweet Bianca! Happy man,HORTENSIO
423,1.1.140,be his dole! He that runs fastest gets the ring.,HORTENSIO
424,1.1.141,"How say you, Signior Gremio?",HORTENSIO
425,1.1.142,I am agreed; and would I had given him the best,GREMIO
426,1.1.143,horse in Padua to begin his wooing that would,GREMIO
427,1.1.144,"thoroughly woo her, wed her and bed her and rid the",GREMIO
428,1.1.145,house of her! Come on.,GREMIO
429,1.1.146,"I pray, sir, tell me, is it possible",TRANIO
430,1.1.147,That love should of a sudden take such hold?,TRANIO
431,1.1.148,"O Tranio, till I found it to be true,",LUCENTIO
432,1.1.149,I never thought it possible or likely;,LUCENTIO
433,1.1.150,"But see, while idly I stood looking on,",LUCENTIO
434,1.1.151,I found the effect of love in idleness:,LUCENTIO
435,1.1.152,"And now in plainness do confess to thee,",LUCENTIO
436,1.1.153,That art to me as secret and as dear,LUCENTIO
437,1.1.154,"As Anna to the queen of Carthage was,",LUCENTIO
438,1.1.155,"Tranio, I burn, I pine, I perish, Tranio,",LUCENTIO
439,1.1.156,If I achieve not this young modest girl.,LUCENTIO
440,1.1.157,"Counsel me, Tranio, for I know thou canst;",LUCENTIO
441,1.1.158,"Assist me, Tranio, for I know thou wilt.",LUCENTIO
442,1.1.159,"Master, it is no time to chide you now;",TRANIO
443,1.1.160,Affection is not rated from the heart:,TRANIO
444,1.1.161,"If love have touch'd you, nought remains but so,",TRANIO
445,1.1.162,'Redime te captum quam queas minimo.',TRANIO
446,1.1.163,"Gramercies, lad, go forward; this contents:",LUCENTIO
447,1.1.164,"The rest will comfort, for thy counsel's sound.",LUCENTIO
448,1.1.165,"Master, you look'd so longly on the maid,",TRANIO
449,1.1.166,Perhaps you mark'd not what's the pith of all.,TRANIO
450,1.1.167,"O yes, I saw sweet beauty in her face,",LUCENTIO
451,1.1.168,"Such as the daughter of Agenor had,",LUCENTIO
452,1.1.169,That made great Jove to humble him to her hand.,LUCENTIO
453,1.1.170,When with his knees he kiss'd the Cretan strand.,LUCENTIO
454,1.1.171,Saw you no more? mark'd you not how her sister,TRANIO
455,1.1.172,Began to scold and raise up such a storm,TRANIO
456,1.1.173,That mortal ears might hardly endure the din?,TRANIO
457,1.1.174,"Tranio, I saw her coral lips to move",LUCENTIO
458,1.1.175,And with her breath she did perfume the air:,LUCENTIO
459,1.1.176,Sacred and sweet was all I saw in her.,LUCENTIO
460,1.1.177,"Nay, then, 'tis time to stir him from his trance.",TRANIO
461,1.1.178,"I pray, awake, sir: if you love the maid,",TRANIO
462,1.1.179,Bend thoughts and wits to achieve her. Thus it stands:,TRANIO
463,1.1.180,Her eldest sister is so curst and shrewd,TRANIO
464,1.1.181,"That till the father rid his hands of her,",TRANIO
465,1.1.182,"Master, your love must live a maid at home;",TRANIO
466,1.1.183,"And therefore has he closely mew'd her up,",TRANIO
467,1.1.184,Because she will not be annoy'd with suitors.,TRANIO
468,1.1.185,"Ah, Tranio, what a cruel father's he!",LUCENTIO
469,1.1.186,"But art thou not advised, he took some care",LUCENTIO
