,LineNos,Lines,Speakers
317,1.3.8,the complaints I have heard of you I do not all,COUNTESS
318,1.3.9,believe: 'tis my slowness that I do not; for I know,COUNTESS
319,1.3.10,"you lack not folly to commit them, and have ability",COUNTESS
320,1.3.11,enough to make such knaveries yours.,COUNTESS
321,1.3.12,"'Tis not unknown to you, madam, I am a poor fellow.",Clown
322,1.3.13,"Well, sir.",COUNTESS
323,1.3.14,"No, madam, 'tis not so well that I am poor, though",Clown
324,1.3.15,"many of the rich are damned: but, if I may have",Clown
325,1.3.16,"your ladyship's good will to go to the world, Isbel",Clown
326,1.3.17,the woman and I will do as we may.,Clown
327,1.3.18,Wilt thou needs be a beggar?,COUNTESS
328,1.3.19,I do beg your good will in this case.,Clown
329,1.3.20,In what case?,COUNTESS
330,1.3.21,In Isbel's case and mine own. Service is no,Clown
331,1.3.22,heritage: and I think I shall never have the,Clown
332,1.3.23,blessing of God till I have issue o' my body; for,Clown
333,1.3.24,they say barnes are blessings.,Clown
334,1.3.25,Tell me thy reason why thou wilt marry.,COUNTESS
335,1.3.26,"My poor body, madam, requires it: I am driven on",Clown
336,1.3.27,by the flesh; and he must needs go that the devil drives.,Clown
337,1.3.28,Is this all your worship's reason?,COUNTESS
338,1.3.29,"Faith, madam, I have other holy reasons such as they",Clown
339,1.3.30,are.,Clown
340,1.3.31,May the world know them?,COUNTESS
341,1.3.32,"I have been, madam, a wicked creature, as you and",Clown
342,1.3.33,"all flesh and blood are; and, indeed, I do marry",Clown
343,1.3.34,that I may repent.,Clown
344,1.3.35,"Thy marriage, sooner than thy wickedness.",COUNTESS
345,1.3.36,"I am out o' friends, madam; and I hope to have",Clown
346,1.3.37,friends for my wife's sake.,Clown
347,1.3.38,"Such friends are thine enemies, knave.",COUNTESS
348,1.3.39,"You're shallow, madam, in great friends; for the",Clown
349,1.3.40,knaves come to do that for me which I am aweary of.,Clown
350,1.3.41,He that ears my land spares my team and gives me,Clown
351,1.3.42,"leave to in the crop; if I be his cuckold, he's my",Clown
352,1.3.43,drudge: he that comforts my wife is the cherisher,Clown
353,1.3.44,of my flesh and blood; he that cherishes my flesh,Clown
354,1.3.45,and blood loves my flesh and blood; he that loves my,Clown
355,1.3.46,"flesh and blood is my friend: ergo, he that kisses",Clown
356,1.3.47,my wife is my friend. If men could be contented to,Clown
357,1.3.48,"be what they are, there were no fear in marriage;",Clown
358,1.3.49,for young Charbon the Puritan and old Poysam the,Clown
359,1.3.50,"Papist, howsome'er their hearts are severed in",Clown
360,1.3.51,"religion, their heads are both one; they may jowl",Clown
361,1.3.52,"horns together, like any deer i' the herd.",Clown
362,1.3.53,Wilt thou ever be a foul-mouthed and calumnious knave?,COUNTESS
363,1.3.54,"A prophet I, madam; and I speak the truth the next",Clown
364,1.3.55,way:,Clown
365,1.3.56,"For I the ballad will repeat,",Clown
366,1.3.57,Which men full true shall find;,Clown
367,1.3.58,"Your marriage comes by destiny,",Clown
368,1.3.59,Your cuckoo sings by kind.,Clown
369,1.3.60,"Get you gone, sir; I'll talk with you more anon.",COUNTESS
370,1.3.61,"May it please you, madam, that he bid Helen come to",Steward
371,1.3.62,you: of her I am to speak.,Steward
372,1.3.63,"Sirrah, tell my gentlewoman I would speak with her;",COUNTESS
373,1.3.64,"Helen, I mean.",COUNTESS
374,1.3.65,"     Was this fair face the cause, quoth she,",Clown
375,1.3.66,Why the Grecians sacked Troy?,Clown
376,1.3.67,"Fond done, done fond,",Clown
377,1.3.68,Was this King Priam's joy?,Clown
378,1.3.69,"With that she sighed as she stood,",Clown
379,1.3.70,"With that she sighed as she stood,",Clown
380,1.3.71,And gave this sentence then;,Clown
381,1.3.72,"Among nine bad if one be good,",Clown
382,1.3.73,"Among nine bad if one be good,",Clown
383,1.3.74,There's yet one good in ten.,Clown
384,1.3.75,"What, one good in ten? you corrupt the song, sirrah.",COUNTESS
385,1.3.76,"One good woman in ten, madam; which is a purifying",Clown
386,1.3.77,o' the song: would God would serve the world so all,Clown
387,1.3.78,"the year! we'ld find no fault with the tithe-woman,",Clown
388,1.3.79,"if I were the parson. One in ten, quoth a'! An we",Clown
389,1.3.80,might have a good woman born but one every blazing,Clown
390,1.3.81,"star, or at an earthquake, 'twould mend the lottery",Clown
391,1.3.82,"well: a man may draw his heart out, ere a' pluck",Clown
392,1.3.83,one.,Clown
393,1.3.84,"You'll be gone, sir knave, and do as I command you.",COUNTESS
394,1.3.85,"That man should be at woman's command, and yet no",Clown
395,1.3.86,"hurt done! Though honesty be no puritan, yet it",Clown
396,1.3.87,will do no hurt; it will wear the surplice of,Clown
397,1.3.88,humility over the black gown of a big heart. I am,Clown
398,1.3.89,"going, forsooth: the business is for Helen to come hither.",Clown
399,1.3.90,"Well, now.",COUNTESS
400,1.3.91,"I know, madam, you love your gentlewoman entirely.",Steward
401,1.3.92,"Faith, I do: her father bequeathed her to me; and",COUNTESS
402,1.3.93,"she herself, without other advantage, may lawfully",COUNTESS
403,1.3.94,make title to as much love as she finds: there is,COUNTESS
404,1.3.95,more owing her than is paid; and more shall be paid,COUNTESS
405,1.3.96,her than she'll demand.,COUNTESS
406,1.3.97,"Madam, I was very late more near her than I think",Steward
407,1.3.98,"she wished me: alone she was, and did communicate",Steward
408,1.3.99,to herself her own words to her own ears; she,Steward
409,1.3.100,"thought, I dare vow for her, they touched not any",Steward
410,1.3.101,"stranger sense. Her matter was, she loved your son:",Steward
411,1.3.102,"Fortune, she said, was no goddess, that had put",Steward
412,1.3.103,such difference betwixt their two estates; Love no,Steward
413,1.3.104,"god, that would not extend his might, only where",Steward
414,1.3.105,"qualities were level; Dian no queen of virgins, that",Steward
415,1.3.106,"would suffer her poor knight surprised, without",Steward
416,1.3.107,rescue in the first assault or ransom afterward.,Steward
417,1.3.108,This she delivered in the most bitter touch of,Steward
418,1.3.109,sorrow that e'er I heard virgin exclaim in: which I,Steward
419,1.3.110,held my duty speedily to acquaint you withal;,Steward
420,1.3.111,"sithence, in the loss that may happen, it concerns",Steward
421,1.3.112,you something to know it.,Steward
422,1.3.113,You have discharged this honestly; keep it to,COUNTESS
423,1.3.114,yourself: many likelihoods informed me of this,COUNTESS
424,1.3.115,"before, which hung so tottering in the balance that",COUNTESS
425,1.3.116,"I could neither believe nor misdoubt. Pray you,",COUNTESS
426,1.3.117,leave me: stall this in your bosom; and I thank you,COUNTESS
427,1.3.118,for your honest care: I will speak with you further anon.,COUNTESS
428,1.3.119,Even so it was with me when I was young:,COUNTESS
429,1.3.120,"If ever we are nature's, these are ours; this thorn",COUNTESS
430,1.3.121,Doth to our rose of youth rightly belong;,COUNTESS
431,1.3.122,"Our blood to us, this to our blood is born;",COUNTESS
432,1.3.123,"It is the show and seal of nature's truth,",COUNTESS
433,1.3.124,Where love's strong passion is impress'd in youth:,COUNTESS
434,1.3.125,"By our remembrances of days foregone,",COUNTESS
435,1.3.126,"Such were our faults, or then we thought them none.",COUNTESS
436,1.3.127,Her eye is sick on't: I observe her now.,COUNTESS
437,1.3.128,"What is your pleasure, madam?",HELENA
438,1.3.129,"You know, Helen,",COUNTESS
439,1.3.130,I am a mother to you.,COUNTESS
440,1.3.131,Mine honourable mistress.,HELENA
441,1.3.132,"Nay, a mother:",COUNTESS
442,1.3.133,"Why not a mother? When I said 'a mother,'",COUNTESS
443,1.3.134,"Methought you saw a serpent: what's in 'mother,'",COUNTESS
444,1.3.135,"That you start at it? I say, I am your mother;",COUNTESS
445,1.3.136,And put you in the catalogue of those,COUNTESS
446,1.3.137,That were enwombed mine: 'tis often seen,COUNTESS
447,1.3.138,Adoption strives with nature and choice breeds,COUNTESS
448,1.3.139,A native slip to us from foreign seeds:,COUNTESS
449,1.3.140,"You ne'er oppress'd me with a mother's groan,",COUNTESS
450,1.3.141,Yet I express to you a mother's care:,COUNTESS
451,1.3.142,"God's mercy, maiden! does it curd thy blood",COUNTESS
452,1.3.143,"To say I am thy mother? What's the matter,",COUNTESS
453,1.3.144,"That this distemper'd messenger of wet,",COUNTESS
454,1.3.145,"The many-colour'd Iris, rounds thine eye?",COUNTESS
455,1.3.146,Why? that you are my daughter?,COUNTESS
456,1.3.147,That I am not.,HELENA
457,1.3.148,"I say, I am your mother.",COUNTESS
458,1.3.149,"Pardon, madam;",HELENA
459,1.3.150,The Count Rousillon cannot be my brother:,HELENA
460,1.3.151,"I am from humble, he from honour'd name;",HELENA
461,1.3.152,"No note upon my parents, his all noble:",HELENA
462,1.3.153,"My master, my dear lord he is; and I",HELENA
463,1.3.154,"His servant live, and will his vassal die:",HELENA
464,1.3.155,He must not be my brother.,HELENA
465,1.3.156,Nor I your mother?,COUNTESS
466,1.3.157,"You are my mother, madam; would you were,--",HELENA
467,1.3.158,"So that my lord your son were not my brother,--",HELENA
468,1.3.159,"Indeed my mother! or were you both our mothers,",HELENA
469,1.3.160,"I care no more for than I do for heaven,",HELENA
470,1.3.161,"So I were not his sister. Can't no other,",HELENA
471,1.3.162,"But, I your daughter, he must be my brother?",HELENA
472,1.3.163,"Yes, Helen, you might be my daughter-in-law:",COUNTESS
473,1.3.164,God shield you mean it not! daughter and mother,COUNTESS
474,1.3.165,"So strive upon your pulse. What, pale again?",COUNTESS
475,1.3.166,My fear hath catch'd your fondness: now I see,COUNTESS
476,1.3.167,"The mystery of your loneliness, and find",COUNTESS
477,1.3.168,Your salt tears' head: now to all sense 'tis gross,COUNTESS
478,1.3.169,"You love my son; invention is ashamed,",COUNTESS
479,1.3.170,"Against the proclamation of thy passion,",COUNTESS
