,LineNos,Lines,Speakers
71,1.1.29,How is this derived?,NORTHUMBERLAND
72,1.1.30,Saw you the field? came you from Shrewsbury?,NORTHUMBERLAND
73,1.1.31,"I spake with one, my lord, that came from thence,",LORD BARDOLPH
74,1.1.32,"A gentleman well bred and of good name,",LORD BARDOLPH
75,1.1.33,That freely render'd me these news for true.,LORD BARDOLPH
76,1.1.34,"Here comes my servant Travers, whom I sent",NORTHUMBERLAND
77,1.1.35,On Tuesday last to listen after news.,NORTHUMBERLAND
78,1.1.36,"My lord, I over-rode him on the way;",LORD BARDOLPH
79,1.1.37,And he is furnish'd with no certainties,LORD BARDOLPH
80,1.1.38,More than he haply may retail from me.,LORD BARDOLPH
81,1.1.39,"Now, Travers, what good tidings comes with you?",NORTHUMBERLAND
82,1.1.40,"My lord, Sir John Umfrevile turn'd me back",TRAVERS
83,1.1.41,"With joyful tidings; and, being better horsed,",TRAVERS
84,1.1.42,Out-rode me. After him came spurring hard,TRAVERS
85,1.1.43,"A gentleman, almost forspent with speed,",TRAVERS
86,1.1.44,That stopp'd by me to breathe his bloodied horse.,TRAVERS
87,1.1.45,He ask'd the way to Chester; and of him,TRAVERS
88,1.1.46,I did demand what news from Shrewsbury:,TRAVERS
89,1.1.47,He told me that rebellion had bad luck,TRAVERS
90,1.1.48,And that young Harry Percy's spur was cold.,TRAVERS
91,1.1.49,"With that, he gave his able horse the head,",TRAVERS
92,1.1.50,And bending forward struck his armed heels,TRAVERS
93,1.1.51,Against the panting sides of his poor jade,TRAVERS
94,1.1.52,"Up to the rowel-head, and starting so",TRAVERS
95,1.1.53,"He seem'd in running to devour the way,",TRAVERS
96,1.1.54,Staying no longer question.,TRAVERS
97,1.1.55,Ha! Again:,NORTHUMBERLAND
98,1.1.56,Said he young Harry Percy's spur was cold?,NORTHUMBERLAND
99,1.1.57,Of Hotspur Coldspur? that rebellion,NORTHUMBERLAND
100,1.1.58,Had met ill luck?,NORTHUMBERLAND
101,1.1.59,"                  My lord, I'll tell you what;",LORD BARDOLPH
102,1.1.60,"If my young lord your son have not the day,",LORD BARDOLPH
103,1.1.61,"Upon mine honour, for a silken point",LORD BARDOLPH
104,1.1.62,I'll give my barony: never talk of it.,LORD BARDOLPH
105,1.1.63,Why should that gentleman that rode by Travers,NORTHUMBERLAND
106,1.1.64,Give then such instances of loss?,NORTHUMBERLAND
107,1.1.65,"Who, he?",LORD BARDOLPH
108,1.1.66,He was some hilding fellow that had stolen,LORD BARDOLPH
109,1.1.67,"The horse he rode on, and, upon my life,",LORD BARDOLPH
110,1.1.68,"Spoke at a venture. Look, here comes more news.",LORD BARDOLPH
111,1.1.69,"Yea, this man's brow, like to a title-leaf,",NORTHUMBERLAND
112,1.1.70,Foretells the nature of a tragic volume:,NORTHUMBERLAND
113,1.1.71,So looks the strand whereon the imperious flood,NORTHUMBERLAND
114,1.1.72,Hath left a witness'd usurpation.,NORTHUMBERLAND
115,1.1.73,"Say, Morton, didst thou come from Shrewsbury?",NORTHUMBERLAND
116,1.1.74,"I ran from Shrewsbury, my noble lord;",MORTON
117,1.1.75,Where hateful death put on his ugliest mask,MORTON
118,1.1.76,To fright our party.,MORTON
119,1.1.77,How doth my son and brother?,NORTHUMBERLAND
120,1.1.78,Thou tremblest; and the whiteness in thy cheek,NORTHUMBERLAND
121,1.1.79,Is apter than thy tongue to tell thy errand.,NORTHUMBERLAND
122,1.1.80,"Even such a man, so faint, so spiritless,",NORTHUMBERLAND
123,1.1.81,"So dull, so dead in look, so woe-begone,",NORTHUMBERLAND
124,1.1.82,"Drew Priam's curtain in the dead of night,",NORTHUMBERLAND
125,1.1.83,And would have told him half his Troy was burnt;,NORTHUMBERLAND
126,1.1.84,"But Priam found the fire ere he his tongue,",NORTHUMBERLAND
127,1.1.85,And I my Percy's death ere thou report'st it.,NORTHUMBERLAND
128,1.1.86,"This thou wouldst say, 'Your son did thus and thus;",NORTHUMBERLAND
129,1.1.87,Your brother thus: so fought the noble Douglas:',NORTHUMBERLAND
130,1.1.88,Stopping my greedy ear with their bold deeds:,NORTHUMBERLAND
131,1.1.89,"But in the end, to stop my ear indeed,",NORTHUMBERLAND
132,1.1.90,"Thou hast a sigh to blow away this praise,",NORTHUMBERLAND
133,1.1.91,"Ending with 'Brother, son, and all are dead.'",NORTHUMBERLAND
134,1.1.92,"Douglas is living, and your brother, yet;",MORTON
135,1.1.93,"But, for my lord your son--",MORTON
136,1.1.94,"Why, he is dead.",NORTHUMBERLAND
137,1.1.95,See what a ready tongue suspicion hath!,NORTHUMBERLAND
138,1.1.96,He that but fears the thing he would not know,NORTHUMBERLAND
139,1.1.97,Hath by instinct knowledge from others' eyes,NORTHUMBERLAND
140,1.1.98,"That what he fear'd is chanced. Yet speak, Morton;",NORTHUMBERLAND
141,1.1.99,"Tell thou an earl his divination lies,",NORTHUMBERLAND
142,1.1.100,And I will take it as a sweet disgrace,NORTHUMBERLAND
143,1.1.101,And make thee rich for doing me such wrong.,NORTHUMBERLAND
144,1.1.102,You are too great to be by me gainsaid:,MORTON
145,1.1.103,"Your spirit is too true, your fears too certain.",MORTON
146,1.1.104,"Yet, for all this, say not that Percy's dead.",NORTHUMBERLAND
147,1.1.105,I see a strange confession in thine eye:,NORTHUMBERLAND
148,1.1.106,Thou shakest thy head and hold'st it fear or sin,NORTHUMBERLAND
149,1.1.107,"To speak a truth. If he be slain, say so;",NORTHUMBERLAND
150,1.1.108,The tongue offends not that reports his death:,NORTHUMBERLAND
151,1.1.109,"And he doth sin that doth belie the dead,",NORTHUMBERLAND
152,1.1.110,Not he which says the dead is not alive.,NORTHUMBERLAND
153,1.1.111,Yet the first bringer of unwelcome news,NORTHUMBERLAND
154,1.1.112,"Hath but a losing office, and his tongue",NORTHUMBERLAND
155,1.1.113,"Sounds ever after as a sullen bell,",NORTHUMBERLAND
156,1.1.114,Remember'd tolling a departing friend.,NORTHUMBERLAND
157,1.1.115,"I cannot think, my lord, your son is dead.",LORD BARDOLPH
158,1.1.116,I am sorry I should force you to believe,MORTON
159,1.1.117,That which I would to God I had not seen;,MORTON
160,1.1.118,"But these mine eyes saw him in bloody state,",MORTON
161,1.1.119,"Rendering faint quittance, wearied and out-breathed,",MORTON
162,1.1.120,To Harry Monmouth; whose swift wrath beat down,MORTON
163,1.1.121,"The never-daunted Percy to the earth,",MORTON
164,1.1.122,From whence with life he never more sprung up.,MORTON
165,1.1.123,"In few, his death, whose spirit lent a fire",MORTON
166,1.1.124,"Even to the dullest peasant in his camp,",MORTON
167,1.1.125,"Being bruited once, took fire and heat away",MORTON
168,1.1.126,From the best temper'd courage in his troops;,MORTON
169,1.1.127,For from his metal was his party steel'd;,MORTON
170,1.1.128,"Which once in him abated, all the rest",MORTON
171,1.1.129,"Turn'd on themselves, like dull and heavy lead:",MORTON
172,1.1.130,"And as the thing that's heavy in itself,",MORTON
173,1.1.131,"Upon enforcement flies with greatest speed,",MORTON
174,1.1.132,"So did our men, heavy in Hotspur's loss,",MORTON
175,1.1.133,Lend to this weight such lightness with their fear,MORTON
176,1.1.134,That arrows fled not swifter toward their aim,MORTON
177,1.1.135,"Than did our soldiers, aiming at their safety,",MORTON
178,1.1.136,Fly from the field. Then was the noble Worcester,MORTON
179,1.1.137,"Too soon ta'en prisoner; and that furious Scot,",MORTON
180,1.1.138,"The bloody Douglas, whose well-labouring sword",MORTON
181,1.1.139,"Had three times slain the appearance of the king,",MORTON
182,1.1.140,'Gan vail his stomach and did grace the shame,MORTON
183,1.1.141,"Of those that turn'd their backs, and in his flight,",MORTON
184,1.1.142,"Stumbling in fear, was took. The sum of all",MORTON
185,1.1.143,"Is that the king hath won, and hath sent out",MORTON
186,1.1.144,"A speedy power to encounter you, my lord,",MORTON
187,1.1.145,Under the conduct of young Lancaster,MORTON
188,1.1.146,And Westmoreland. This is the news at full.,MORTON
189,1.1.147,For this I shall have time enough to mourn.,NORTHUMBERLAND
190,1.1.148,"In poison there is physic; and these news,",NORTHUMBERLAND
191,1.1.149,"Having been well, that would have made me sick,",NORTHUMBERLAND
192,1.1.150,"Being sick, have in some measure made me well:",NORTHUMBERLAND
193,1.1.151,"And as the wretch, whose fever-weaken'd joints,",NORTHUMBERLAND
194,1.1.152,"Like strengthless hinges, buckle under life,",NORTHUMBERLAND
195,1.1.153,"Impatient of his fit, breaks like a fire",NORTHUMBERLAND
196,1.1.154,"Out of his keeper's arms, even so my limbs,",NORTHUMBERLAND
197,1.1.155,"Weaken'd with grief, being now enraged with grief,",NORTHUMBERLAND
198,1.1.156,"Are thrice themselves. Hence, therefore, thou nice crutch!",NORTHUMBERLAND
199,1.1.157,A scaly gauntlet now with joints of steel,NORTHUMBERLAND
200,1.1.158,"Must glove this hand: and hence, thou sickly quoif!",NORTHUMBERLAND
201,1.1.159,Thou art a guard too wanton for the head,NORTHUMBERLAND
202,1.1.160,"Which princes, flesh'd with conquest, aim to hit.",NORTHUMBERLAND
203,1.1.161,Now bind my brows with iron; and approach,NORTHUMBERLAND
204,1.1.162,The ragged'st hour that time and spite dare bring,NORTHUMBERLAND
205,1.1.163,To frown upon the enraged Northumberland!,NORTHUMBERLAND
206,1.1.164,Let heaven kiss earth! now let not Nature's hand,NORTHUMBERLAND
207,1.1.165,Keep the wild flood confined! let order die!,NORTHUMBERLAND
208,1.1.166,And let this world no longer be a stage,NORTHUMBERLAND
209,1.1.167,To feed contention in a lingering act;,NORTHUMBERLAND
210,1.1.168,But let one spirit of the first-born Cain,NORTHUMBERLAND
211,1.1.169,"Reign in all bosoms, that, each heart being set",NORTHUMBERLAND
212,1.1.170,"On bloody courses, the rude scene may end,",NORTHUMBERLAND
213,1.1.171,And darkness be the burier of the dead!,NORTHUMBERLAND
214,1.1.172,"This strained passion doth you wrong, my lord.",TRAVERS
215,1.1.173,"Sweet earl, divorce not wisdom from your honour.",LORD BARDOLPH
216,1.1.174,The lives of all your loving complices,MORTON
217,1.1.175,"Lean on your health; the which, if you give o'er",MORTON
218,1.1.176,"To stormy passion, must perforce decay.",MORTON
219,1.1.177,"You cast the event of war, my noble lord,",MORTON
220,1.1.178,"And summ'd the account of chance, before you said",MORTON
221,1.1.179,"'Let us make head.' It was your presurmise,",MORTON
222,1.1.180,"That, in the dole of blows, your son might drop:",MORTON
223,1.1.181,"You knew he walk'd o'er perils, on an edge,",MORTON
224,1.1.182,More likely to fall in than to get o'er;,MORTON
225,1.1.183,You were advised his flesh was capable,MORTON
226,1.1.184,Of wounds and scars and that his forward spirit,MORTON
227,1.1.185,Would lift him where most trade of danger ranged:,MORTON
228,1.1.186,"Yet did you say 'Go forth;' and none of this,",MORTON
229,1.1.187,"Though strongly apprehended, could restrain",MORTON
230,1.1.188,"The stiff-borne action: what hath then befallen,",MORTON
231,1.1.189,"Or what hath this bold enterprise brought forth,",MORTON
232,1.1.190,More than that being which was like to be?,MORTON
233,1.1.191,We all that are engaged to this loss,LORD BARDOLPH
234,1.1.192,Knew that we ventured on such dangerous seas,LORD BARDOLPH
235,1.1.193,That if we wrought our life 'twas ten to one;,LORD BARDOLPH
236,1.1.194,"And yet we ventured, for the gain proposed",LORD BARDOLPH
237,1.1.195,Choked the respect of likely peril fear'd;,LORD BARDOLPH
238,1.1.196,"And since we are o'erset, venture again.",LORD BARDOLPH
239,1.1.197,"Come, we will all put forth, body and goods.",LORD BARDOLPH
240,1.1.198,"'Tis more than time: and, my most noble lord,",MORTON
241,1.1.199,"I hear for certain, and do speak the truth,",MORTON
242,1.1.200,The gentle Archbishop of York is up,MORTON
243,1.1.201,With well-appointed powers: he is a man,MORTON
244,1.1.202,Who with a double surety binds his followers.,MORTON
245,1.1.203,"My lord your son had only but the corpse,",MORTON
246,1.1.204,"But shadows and the shows of men, to fight;",MORTON
247,1.1.205,"For that same word, rebellion, did divide",MORTON
248,1.1.206,The action of their bodies from their souls;,MORTON
249,1.1.207,"And they did fight with queasiness, constrain'd,",MORTON
250,1.1.208,"As men drink potions, that their weapons only",MORTON
251,1.1.209,"Seem'd on our side; but, for their spirits and souls,",MORTON
252,1.1.210,"This word, rebellion, it had froze them up,",MORTON
253,1.1.211,As fish are in a pond. But now the bishop,MORTON
254,1.1.212,Turns insurrection to religion:,MORTON
255,1.1.213,"Supposed sincere and holy in his thoughts,",MORTON
256,1.1.214,He's followed both with body and with mind;,MORTON
257,1.1.215,And doth enlarge his rising with the blood,MORTON
258,1.1.216,"Of fair King Richard, scraped from Pomfret stones;",MORTON
259,1.1.217,Derives from heaven his quarrel and his cause;,MORTON
260,1.1.218,"Tells them he doth bestride a bleeding land,",MORTON
261,1.1.219,Gasping for life under great Bolingbroke;,MORTON
262,1.1.220,And more and less do flock to follow him.,MORTON
263,1.1.221,"I knew of this before; but, to speak truth,",NORTHUMBERLAND
264,1.1.222,This present grief had wiped it from my mind.,NORTHUMBERLAND
265,1.1.223,Go in with me; and counsel every man,NORTHUMBERLAND
266,1.1.224,The aptest way for safety and revenge:,NORTHUMBERLAND
267,1.1.225,"Get posts and letters, and make friends with speed:",NORTHUMBERLAND
268,1.1.226,"Never so few, and never yet more need.",NORTHUMBERLAND
269,1.2.1,"Sirrah, you giant, what says the doctor to my water?",FALSTAFF
270,1.2.2,"He said, sir, the water itself was a good healthy",Page
271,1.2.3,"water; but, for the party that owed it, he might",Page
272,1.2.4,have more diseases than he knew for.,Page
273,1.2.5,Men of all sorts take a pride to gird at me: the,FALSTAFF
274,1.2.6,"brain of this foolish-compounded clay, man, is not",FALSTAFF
275,1.2.7,"able to invent anything that tends to laughter, more",FALSTAFF
276,1.2.8,than I invent or is invented on me: I am not only,FALSTAFF
277,1.2.9,"witty in myself, but the cause that wit is in other",FALSTAFF
278,1.2.10,men. I do here walk before thee like a sow that,FALSTAFF
279,1.2.11,hath overwhelmed all her litter but one. If the,FALSTAFF
280,1.2.12,prince put thee into my service for any other reason,FALSTAFF
281,1.2.13,"than to set me off, why then I have no judgment.",FALSTAFF
282,1.2.14,"Thou whoreson mandrake, thou art fitter to be worn",FALSTAFF
283,1.2.15,in my cap than to wait at my heels. I was never,FALSTAFF
284,1.2.16,manned with an agate till now: but I will inset you,FALSTAFF
285,1.2.17,"neither in gold nor silver, but in vile apparel, and",FALSTAFF
286,1.2.18,"send you back again to your master, for a jewel,--",FALSTAFF
287,1.2.19,"the juvenal, the prince your master, whose chin is",FALSTAFF
288,1.2.20,not yet fledged. I will sooner have a beard grow in,FALSTAFF
289,1.2.21,the palm of my hand than he shall get one on his,FALSTAFF
290,1.2.22,cheek; and yet he will not stick to say his face is,FALSTAFF
291,1.2.23,"a face-royal: God may finish it when he will, 'tis",FALSTAFF
292,1.2.24,not a hair amiss yet: he may keep it still at a,FALSTAFF
293,1.2.25,"face-royal, for a barber shall never earn sixpence",FALSTAFF
294,1.2.26,out of it; and yet he'll be crowing as if he had,FALSTAFF
295,1.2.27,writ man ever since his father was a bachelor. He,FALSTAFF
296,1.2.28,"may keep his own grace, but he's almost out of mine,",FALSTAFF
297,1.2.29,I can assure him. What said Master Dombledon about,FALSTAFF
298,1.2.30,the satin for my short cloak and my slops?,FALSTAFF
299,1.2.31,"He said, sir, you should procure him better",Page
300,1.2.32,assurance than Bardolph: he would not take his,Page
301,1.2.33,band and yours; he liked not the security.,Page
302,1.2.34,"Let him be damned, like the glutton! pray God his",FALSTAFF
303,1.2.35,tongue be hotter! A whoreson Achitophel! a rascally,FALSTAFF
304,1.2.36,"yea-forsooth knave! to bear a gentleman in hand,",FALSTAFF
305,1.2.37,and then stand upon security! The whoreson,FALSTAFF
306,1.2.38,"smooth-pates do now wear nothing but high shoes, and",FALSTAFF
307,1.2.39,bunches of keys at their girdles; and if a man is,FALSTAFF
308,1.2.40,"through with them in honest taking up, then they",FALSTAFF
309,1.2.41,must stand upon security. I had as lief they would,FALSTAFF
310,1.2.42,put ratsbane in my mouth as offer to stop it with,FALSTAFF
311,1.2.43,security. I looked a' should have sent me two and,FALSTAFF
312,1.2.44,"twenty yards of satin, as I am a true knight, and he",FALSTAFF
313,1.2.45,"sends me security. Well, he may sleep in security;",FALSTAFF
314,1.2.46,"for he hath the horn of abundance, and the lightness",FALSTAFF
315,1.2.47,of his wife shines through it: and yet cannot he,FALSTAFF
316,1.2.48,"see, though he have his own lanthorn to light him.",FALSTAFF
317,1.2.49,Where's Bardolph?,FALSTAFF
318,1.2.50,He's gone into Smithfield to buy your worship a horse.,Page
319,1.2.51,"I bought him in Paul's, and he'll buy me a horse in",FALSTAFF
320,1.2.52,Smithfield: an I could get me but a wife in the,FALSTAFF
321,1.2.53,"stews, I were manned, horsed, and wived.",FALSTAFF
322,1.2.54,"Sir, here comes the nobleman that committed the",Page
323,1.2.55,Prince for striking him about Bardolph.,Page
324,1.2.56,"Wait, close; I will not see him.",FALSTAFF
325,1.2.57,Lord Chief-Justice	What's he that goes there?,FALSTAFF
326,1.2.58,"Falstaff, an't please your lordship.",Servant
327,1.2.59,Lord Chief-Justice	He that was in question for the robbery?,Servant
328,1.2.60,"He, my lord: but he hath since done good service at",Servant
329,1.2.61,"Shrewsbury; and, as I hear, is now going with some",Servant
330,1.2.62,charge to the Lord John of Lancaster.,Servant
331,1.2.63,"Lord Chief-Justice	What, to York? Call him back again.",Servant
332,1.2.64,Sir John Falstaff!,Servant
333,1.2.65,"Boy, tell him I am deaf.",FALSTAFF
334,1.2.66,You must speak louder; my master is deaf.,Page
335,1.2.67,"Lord Chief-Justice	I am sure he is, to the hearing of any thing good.",Page
336,1.2.68,"Go, pluck him by the elbow; I must speak with him.",Page
337,1.2.69,Sir John!,Servant
338,1.2.70,"What! a young knave, and begging! Is there not",FALSTAFF
339,1.2.71,wars? is there not employment? doth not the king,FALSTAFF
340,1.2.72,lack subjects? do not the rebels need soldiers?,FALSTAFF
341,1.2.73,"Though it be a shame to be on any side but one, it",FALSTAFF
342,1.2.74,"is worse shame to beg than to be on the worst side,",FALSTAFF
343,1.2.75,were it worse than the name of rebellion can tell,FALSTAFF
344,1.2.76,how to make it.,FALSTAFF
345,1.2.77,"You mistake me, sir.",Servant
346,1.2.78,"Why, sir, did I say you were an honest man? setting",FALSTAFF
347,1.2.79,"my knighthood and my soldiership aside, I had lied",FALSTAFF
348,1.2.80,"in my throat, if I had said so.",FALSTAFF
349,1.2.81,"I pray you, sir, then set your knighthood and our",Servant
350,1.2.82,"soldiership aside; and give me leave to tell you,",Servant
351,1.2.83,"you lie in your throat, if you say I am any other",Servant
352,1.2.84,than an honest man.,Servant
353,1.2.85,I give thee leave to tell me so! I lay aside that,FALSTAFF
354,1.2.86,"which grows to me! if thou gettest any leave of me,",FALSTAFF
355,1.2.87,"hang me; if thou takest leave, thou wert better be",FALSTAFF
356,1.2.88,hanged. You hunt counter: hence! avaunt!,FALSTAFF
357,1.2.89,"Sir, my lord would speak with you.",Servant
358,1.2.90,"Lord Chief-Justice	Sir John Falstaff, a word with you.",Servant
359,1.2.91,My good lord! God give your lordship good time of,FALSTAFF
360,1.2.92,day. I am glad to see your lordship abroad: I heard,FALSTAFF
361,1.2.93,say your lordship was sick: I hope your lordship,FALSTAFF
362,1.2.94,"goes abroad by advice. Your lordship, though not",FALSTAFF
363,1.2.95,"clean past your youth, hath yet some smack of age in",FALSTAFF
364,1.2.96,"you, some relish of the saltness of time; and I must",FALSTAFF
365,1.2.97,humbly beseech your lordship to have a reverent care,FALSTAFF
366,1.2.98,of your health.,FALSTAFF
367,1.2.99,"Lord Chief-Justice	Sir John, I sent for you before your expedition to",FALSTAFF
368,1.2.100,Shrewsbury.,FALSTAFF
369,1.2.101,"An't please your lordship, I hear his majesty is",FALSTAFF
370,1.2.102,returned with some discomfort from Wales.,FALSTAFF
371,1.2.103,Lord Chief-Justice	I talk not of his majesty: you would not come when,FALSTAFF
372,1.2.104,I sent for you.,FALSTAFF
373,1.2.105,"And I hear, moreover, his highness is fallen into",FALSTAFF
374,1.2.106,this same whoreson apoplexy.,FALSTAFF
375,1.2.107,"Lord Chief-Justice	Well, God mend him! I pray you, let me speak with",FALSTAFF
376,1.2.108,you.,FALSTAFF
377,1.2.109,"This apoplexy is, as I take it, a kind of lethargy,",FALSTAFF
378,1.2.110,an't please your lordship; a kind of sleeping in the,FALSTAFF
379,1.2.111,"blood, a whoreson tingling.",FALSTAFF
380,1.2.112,Lord Chief-Justice	What tell you me of it? be it as it is.,FALSTAFF
381,1.2.113,"It hath its original from much grief, from study and",FALSTAFF
382,1.2.114,perturbation of the brain: I have read the cause of,FALSTAFF
383,1.2.115,his effects in Galen: it is a kind of deafness.,FALSTAFF
384,1.2.116,Lord Chief-Justice	I think you are fallen into the disease; for you,FALSTAFF
385,1.2.117,hear not what I say to you.,FALSTAFF
386,1.2.118,"Very well, my lord, very well: rather, an't please",FALSTAFF
387,1.2.119,"you, it is the disease of not listening, the malady",FALSTAFF
388,1.2.120,"of not marking, that I am troubled withal.",FALSTAFF
389,1.2.121,Lord Chief-Justice	To punish you by the heels would amend the,FALSTAFF
390,1.2.122,attention of your ears; and I care not if I do,FALSTAFF
391,1.2.123,become your physician.,FALSTAFF
392,1.2.124,"I am as poor as Job, my lord, but not so patient:",FALSTAFF
393,1.2.125,your lordship may minister the potion of,FALSTAFF
394,1.2.126,imprisonment to me in respect of poverty; but how,FALSTAFF
395,1.2.127,should I be your patient to follow your,FALSTAFF
396,1.2.128,"prescriptions, the wise may make some dram of a",FALSTAFF
397,1.2.129,"scruple, or indeed a scruple itself.",FALSTAFF
398,1.2.130,"Lord Chief-Justice	I sent for you, when there were matters against you",FALSTAFF
399,1.2.131,"for your life, to come speak with me.",FALSTAFF
400,1.2.132,As I was then advised by my learned counsel in the,FALSTAFF
401,1.2.133,"laws of this land-service, I did not come.",FALSTAFF
402,1.2.134,"Lord Chief-Justice	Well, the truth is, Sir John, you live in great infamy.",FALSTAFF
403,1.2.135,He that buckles him in my belt cannot live in less.,FALSTAFF
404,1.2.136,"Lord Chief-Justice	Your means are very slender, and your waste is great.",FALSTAFF
405,1.2.137,I would it were otherwise; I would my means were,FALSTAFF
406,1.2.138,"greater, and my waist slenderer.",FALSTAFF
407,1.2.139,Lord Chief-Justice	You have misled the youthful prince.,FALSTAFF
408,1.2.140,The young prince hath misled me: I am the fellow,FALSTAFF
409,1.2.141,"with the great belly, and he my dog.",FALSTAFF
410,1.2.142,"Lord Chief-Justice	Well, I am loath to gall a new-healed wound: your",FALSTAFF
411,1.2.143,day's service at Shrewsbury hath a little gilded,FALSTAFF
412,1.2.144,over your night's exploit on Gad's-hill: you may,FALSTAFF
413,1.2.145,thank the unquiet time for your quiet o'er-posting,FALSTAFF
414,1.2.146,that action.,FALSTAFF
415,1.2.147,My lord?,FALSTAFF
416,1.2.148,"Lord Chief-Justice	But since all is well, keep it so: wake not a",FALSTAFF
417,1.2.149,sleeping wolf.,FALSTAFF
418,1.2.150,To wake a wolf is as bad as to smell a fox.,FALSTAFF
419,1.2.151,"Lord Chief-Justice	What! you are as a candle, the better part burnt",FALSTAFF
420,1.2.152,out.,FALSTAFF
421,1.2.153,"A wassail candle, my lord, all tallow: if I did say",FALSTAFF
422,1.2.154,"of wax, my growth would approve the truth.",FALSTAFF
423,1.2.155,Lord Chief-Justice	There is not a white hair on your face but should,FALSTAFF
424,1.2.156,have his effect of gravity.,FALSTAFF
