,LineNos,Lines,Speakers
106,1.1.105,"Her husband, knave: wouldst thou betray me?",GLOUCESTER
107,1.1.106,"I beseech your grace to pardon me, and withal",BRAKENBURY
108,1.1.107,Forbear your conference with the noble duke.,BRAKENBURY
109,1.1.108,"We know thy charge, Brakenbury, and will obey.",CLARENCE
110,1.1.109,"We are the queen's abjects, and must obey.",GLOUCESTER
111,1.1.110,"Brother, farewell: I will unto the king;",GLOUCESTER
112,1.1.111,"And whatsoever you will employ me in,",GLOUCESTER
113,1.1.112,"Were it to call King Edward's widow sister,",GLOUCESTER
114,1.1.113,I will perform it to enfranchise you.,GLOUCESTER
115,1.1.114,"Meantime, this deep disgrace in brotherhood",GLOUCESTER
116,1.1.115,Touches me deeper than you can imagine.,GLOUCESTER
117,1.1.116,I know it pleaseth neither of us well.,CLARENCE
118,1.1.117,"Well, your imprisonment shall not be long;",GLOUCESTER
119,1.1.118,"Meantime, have patience.",GLOUCESTER
120,1.1.119,I must perforce. Farewell.,CLARENCE
121,1.1.120,"Go, tread the path that thou shalt ne'er return.",GLOUCESTER
122,1.1.121,"Simple, plain Clarence! I do love thee so,",GLOUCESTER
123,1.1.122,"That I will shortly send thy soul to heaven,",GLOUCESTER
124,1.1.123,If heaven will take the present at our hands.,GLOUCESTER
125,1.1.124,But who comes here? the new-deliver'd Hastings?,GLOUCESTER
126,1.1.125,Good time of day unto my gracious lord!,HASTINGS
127,1.1.126,As much unto my good lord chamberlain!,GLOUCESTER
128,1.1.127,Well are you welcome to the open air.,GLOUCESTER
129,1.1.128,How hath your lordship brook'd imprisonment?,GLOUCESTER
130,1.1.129,"With patience, noble lord, as prisoners must:",HASTINGS
131,1.1.130,"But I shall live, my lord, to give them thanks",HASTINGS
132,1.1.131,That were the cause of my imprisonment.,HASTINGS
133,1.1.132,"No doubt, no doubt; and so shall Clarence too;",GLOUCESTER
134,1.1.133,"For they that were your enemies are his,",GLOUCESTER
135,1.1.134,And have prevail'd as much on him as you.,GLOUCESTER
136,1.1.135,"More pity that the eagle should be mew'd,",HASTINGS
137,1.1.136,While kites and buzzards prey at liberty.,HASTINGS
138,1.1.137,What news abroad?,GLOUCESTER
139,1.1.138,No news so bad abroad as this at home;,HASTINGS
140,1.1.139,"The King is sickly, weak and melancholy,",HASTINGS
141,1.1.140,And his physicians fear him mightily.,HASTINGS
142,1.1.141,"Now, by Saint Paul, this news is bad indeed.",GLOUCESTER
143,1.1.142,"O, he hath kept an evil diet long,",GLOUCESTER
144,1.1.143,And overmuch consumed his royal person:,GLOUCESTER
145,1.1.144,'Tis very grievous to be thought upon.,GLOUCESTER
146,1.1.145,"What, is he in his bed?",GLOUCESTER
147,1.1.146,He is.,HASTINGS
148,1.1.147,"Go you before, and I will follow you.",GLOUCESTER
149,1.1.148,"He cannot live, I hope; and must not die",GLOUCESTER
150,1.1.149,Till George be pack'd with post-horse up to heaven.,GLOUCESTER
151,1.1.150,"I'll in, to urge his hatred more to Clarence,",GLOUCESTER
152,1.1.151,With lies well steel'd with weighty arguments;,GLOUCESTER
153,1.1.152,"And, if I fall not in my deep intent,",GLOUCESTER
154,1.1.153,Clarence hath not another day to live:,GLOUCESTER
155,1.1.154,"Which done, God take King Edward to his mercy,",GLOUCESTER
156,1.1.155,And leave the world for me to bustle in!,GLOUCESTER
157,1.1.156,For then I'll marry Warwick's youngest daughter.,GLOUCESTER
158,1.1.157,What though I kill'd her husband and her father?,GLOUCESTER
159,1.1.158,The readiest way to make the wench amends,GLOUCESTER
160,1.1.159,Is to become her husband and her father:,GLOUCESTER
161,1.1.160,The which will I; not all so much for love,GLOUCESTER
162,1.1.161,"As for another secret close intent,",GLOUCESTER
163,1.1.162,By marrying her which I must reach unto.,GLOUCESTER
164,1.1.163,But yet I run before my horse to market:,GLOUCESTER
165,1.1.164,Clarence still breathes; Edward still lives and reigns:,GLOUCESTER
166,1.1.165,"When they are gone, then must I count my gains.",GLOUCESTER
167,1.2.1,"Set down, set down your honourable load,",LADY ANNE
168,1.2.2,"If honour may be shrouded in a hearse,",LADY ANNE
169,1.2.3,Whilst I awhile obsequiously lament,LADY ANNE
170,1.2.4,The untimely fall of virtuous Lancaster.,LADY ANNE
171,1.2.5,Poor key-cold figure of a holy king!,LADY ANNE
172,1.2.6,Pale ashes of the house of Lancaster!,LADY ANNE
173,1.2.7,Thou bloodless remnant of that royal blood!,LADY ANNE
174,1.2.8,"Be it lawful that I invocate thy ghost,",LADY ANNE
175,1.2.9,"To hear the lamentations of Poor Anne,",LADY ANNE
176,1.2.10,"Wife to thy Edward, to thy slaughter'd son,",LADY ANNE
177,1.2.11,Stabb'd by the selfsame hand that made these wounds!,LADY ANNE
178,1.2.12,"Lo, in these windows that let forth thy life,",LADY ANNE
179,1.2.13,I pour the helpless balm of my poor eyes.,LADY ANNE
180,1.2.14,Cursed be the hand that made these fatal holes!,LADY ANNE
181,1.2.15,Cursed be the heart that had the heart to do it!,LADY ANNE
182,1.2.16,Cursed the blood that let this blood from hence!,LADY ANNE
183,1.2.17,"More direful hap betide that hated wretch,",LADY ANNE
184,1.2.18,"That makes us wretched by the death of thee,",LADY ANNE
185,1.2.19,"Than I can wish to adders, spiders, toads,",LADY ANNE
186,1.2.20,Or any creeping venom'd thing that lives!,LADY ANNE
187,1.2.21,"If ever he have child, abortive be it,",LADY ANNE
188,1.2.22,"Prodigious, and untimely brought to light,",LADY ANNE
189,1.2.23,Whose ugly and unnatural aspect,LADY ANNE
190,1.2.24,May fright the hopeful mother at the view;,LADY ANNE
191,1.2.25,And that be heir to his unhappiness!,LADY ANNE
192,1.2.26,"If ever he have wife, let her he made",LADY ANNE
193,1.2.27,A miserable by the death of him,LADY ANNE
194,1.2.28,As I am made by my poor lord and thee!,LADY ANNE
195,1.2.29,"Come, now towards Chertsey with your holy load,",LADY ANNE
196,1.2.30,Taken from Paul's to be interred there;,LADY ANNE
197,1.2.31,"And still, as you are weary of the weight,",LADY ANNE
198,1.2.32,"Rest you, whiles I lament King Henry's corse.",LADY ANNE
199,1.2.33,"Stay, you that bear the corse, and set it down.",GLOUCESTER
200,1.2.34,"What black magician conjures up this fiend,",LADY ANNE
201,1.2.35,To stop devoted charitable deeds?,LADY ANNE
202,1.2.36,"Villains, set down the corse; or, by Saint Paul,",GLOUCESTER
203,1.2.37,I'll make a corse of him that disobeys.,GLOUCESTER
204,1.2.38,"My lord, stand back, and let the coffin pass.",Gentleman
205,1.2.39,"Unmanner'd dog! stand thou, when I command:",GLOUCESTER
206,1.2.40,"Advance thy halbert higher than my breast,",GLOUCESTER
207,1.2.41,"Or, by Saint Paul, I'll strike thee to my foot,",GLOUCESTER
208,1.2.42,"And spurn upon thee, beggar, for thy boldness.",GLOUCESTER
209,1.2.43,"What, do you tremble? are you all afraid?",LADY ANNE
210,1.2.44,"Alas, I blame you not; for you are mortal,",LADY ANNE
211,1.2.45,And mortal eyes cannot endure the devil.,LADY ANNE
212,1.2.46,"Avaunt, thou dreadful minister of hell!",LADY ANNE
213,1.2.47,"Thou hadst but power over his mortal body,",LADY ANNE
214,1.2.48,His soul thou canst not have; therefore be gone.,LADY ANNE
215,1.2.49,"Sweet saint, for charity, be not so curst.",GLOUCESTER
216,1.2.50,"Foul devil, for God's sake, hence, and trouble us not;",LADY ANNE
217,1.2.51,"For thou hast made the happy earth thy hell,",LADY ANNE
218,1.2.52,Fill'd it with cursing cries and deep exclaims.,LADY ANNE
219,1.2.53,"If thou delight to view thy heinous deeds,",LADY ANNE
220,1.2.54,Behold this pattern of thy butcheries.,LADY ANNE
221,1.2.55,"O, gentlemen, see, see! dead Henry's wounds",LADY ANNE
222,1.2.56,Open their congeal'd mouths and bleed afresh!,LADY ANNE
223,1.2.57,"Blush, Blush, thou lump of foul deformity;",LADY ANNE
224,1.2.58,For 'tis thy presence that exhales this blood,LADY ANNE
225,1.2.59,"From cold and empty veins, where no blood dwells;",LADY ANNE
226,1.2.60,"Thy deed, inhuman and unnatural,",LADY ANNE
227,1.2.61,Provokes this deluge most unnatural.,LADY ANNE
228,1.2.62,"O God, which this blood madest, revenge his death!",LADY ANNE
229,1.2.63,"O earth, which this blood drink'st revenge his death!",LADY ANNE
230,1.2.64,Either heaven with lightning strike the,LADY ANNE
231,1.2.65,"murderer dead,",LADY ANNE
232,1.2.66,"Or earth, gape open wide and eat him quick,",LADY ANNE
233,1.2.67,As thou dost swallow up this good king's blood,LADY ANNE
234,1.2.68,Which his hell-govern'd arm hath butchered!,LADY ANNE
235,1.2.69,"Lady, you know no rules of charity,",GLOUCESTER
236,1.2.70,"Which renders good for bad, blessings for curses.",GLOUCESTER
237,1.2.71,"Villain, thou know'st no law of God nor man:",LADY ANNE
238,1.2.72,No beast so fierce but knows some touch of pity.,LADY ANNE
239,1.2.73,"But I know none, and therefore am no beast.",GLOUCESTER
240,1.2.74,"O wonderful, when devils tell the truth!",LADY ANNE
241,1.2.75,"More wonderful, when angels are so angry.",GLOUCESTER
242,1.2.76,"Vouchsafe, divine perfection of a woman,",GLOUCESTER
243,1.2.77,"Of these supposed-evils, to give me leave,",GLOUCESTER
244,1.2.78,"By circumstance, but to acquit myself.",GLOUCESTER
245,1.2.79,"Vouchsafe, defused infection of a man,",LADY ANNE
246,1.2.80,"For these known evils, but to give me leave,",LADY ANNE
247,1.2.81,"By circumstance, to curse thy cursed self.",LADY ANNE
248,1.2.82,"Fairer than tongue can name thee, let me have",GLOUCESTER
249,1.2.83,Some patient leisure to excuse myself.,GLOUCESTER
250,1.2.84,"Fouler than heart can think thee, thou canst make",LADY ANNE
251,1.2.85,"No excuse current, but to hang thyself.",LADY ANNE
252,1.2.86,"By such despair, I should accuse myself.",GLOUCESTER
253,1.2.87,"And, by despairing, shouldst thou stand excused;",LADY ANNE
254,1.2.88,"For doing worthy vengeance on thyself,",LADY ANNE
255,1.2.89,Which didst unworthy slaughter upon others.,LADY ANNE
256,1.2.90,Say that I slew them not?,GLOUCESTER
257,1.2.91,"Why, then they are not dead:",LADY ANNE
258,1.2.92,"But dead they are, and devilish slave, by thee.",LADY ANNE
259,1.2.93,I did not kill your husband.,GLOUCESTER
260,1.2.94,"Why, then he is alive.",LADY ANNE
261,1.2.95,"Nay, he is dead; and slain by Edward's hand.",GLOUCESTER
262,1.2.96,In thy foul throat thou liest: Queen Margaret saw,LADY ANNE
263,1.2.97,Thy murderous falchion smoking in his blood;,LADY ANNE
264,1.2.98,"The which thou once didst bend against her breast,",LADY ANNE
265,1.2.99,But that thy brothers beat aside the point.,LADY ANNE
266,1.2.100,"I was provoked by her slanderous tongue,",GLOUCESTER
267,1.2.101,which laid their guilt upon my guiltless shoulders.,GLOUCESTER
268,1.2.102,Thou wast provoked by thy bloody mind.,LADY ANNE
269,1.2.103,Which never dreamt on aught but butcheries:,LADY ANNE
270,1.2.104,Didst thou not kill this king?,LADY ANNE
271,1.2.105,I grant ye.,GLOUCESTER
272,1.2.106,"Dost grant me, hedgehog? then, God grant me too",LADY ANNE
273,1.2.107,Thou mayst be damned for that wicked deed!,LADY ANNE
274,1.2.108,"O, he was gentle, mild, and virtuous!",LADY ANNE
275,1.2.109,"The fitter for the King of heaven, that hath him.",GLOUCESTER
276,1.2.110,"He is in heaven, where thou shalt never come.",LADY ANNE
277,1.2.111,"Let him thank me, that holp to send him thither;",GLOUCESTER
278,1.2.112,For he was fitter for that place than earth.,GLOUCESTER
279,1.2.113,And thou unfit for any place but hell.,LADY ANNE
280,1.2.114,"Yes, one place else, if you will hear me name it.",GLOUCESTER
281,1.2.115,Some dungeon.,LADY ANNE
282,1.2.116,                             Your bed-chamber.,GLOUCESTER
283,1.2.117,Ill rest betide the chamber where thou liest!,LADY ANNE
284,1.2.118,"So will it, madam till I lie with you.",GLOUCESTER
285,1.2.119,I hope so.,LADY ANNE
286,1.2.120,"I know so. But, gentle Lady Anne,",GLOUCESTER
287,1.2.121,"To leave this keen encounter of our wits,",GLOUCESTER
288,1.2.122,"And fall somewhat into a slower method,",GLOUCESTER
289,1.2.123,Is not the causer of the timeless deaths,GLOUCESTER
290,1.2.124,"Of these Plantagenets, Henry and Edward,",GLOUCESTER
291,1.2.125,As blameful as the executioner?,GLOUCESTER
292,1.2.126,"Thou art the cause, and most accursed effect.",LADY ANNE
293,1.2.127,Your beauty was the cause of that effect;,GLOUCESTER
294,1.2.128,Your beauty: which did haunt me in my sleep,GLOUCESTER
295,1.2.129,"To undertake the death of all the world,",GLOUCESTER
296,1.2.130,So I might live one hour in your sweet bosom.,GLOUCESTER
297,1.2.131,"If I thought that, I tell thee, homicide,",LADY ANNE
298,1.2.132,These nails should rend that beauty from my cheeks.,LADY ANNE
299,1.2.133,These eyes could never endure sweet beauty's wreck;,GLOUCESTER
300,1.2.134,"You should not blemish it, if I stood by:",GLOUCESTER
301,1.2.135,"As all the world is cheered by the sun,",GLOUCESTER
302,1.2.136,"So I by that; it is my day, my life.",GLOUCESTER
303,1.2.137,"Black night o'ershade thy day, and death thy life!",LADY ANNE
304,1.2.138,"Curse not thyself, fair creature thou art both.",GLOUCESTER
305,1.2.139,"I would I were, to be revenged on thee.",LADY ANNE
306,1.2.140,"It is a quarrel most unnatural,",GLOUCESTER
307,1.2.141,To be revenged on him that loveth you.,GLOUCESTER
308,1.2.142,"It is a quarrel just and reasonable,",LADY ANNE
309,1.2.143,To be revenged on him that slew my husband.,LADY ANNE
310,1.2.144,"He that bereft thee, lady, of thy husband,",GLOUCESTER
311,1.2.145,Did it to help thee to a better husband.,GLOUCESTER
312,1.2.146,His better doth not breathe upon the earth.,LADY ANNE
313,1.2.147,He lives that loves thee better than he could.,GLOUCESTER
314,1.2.148,Name him.,LADY ANNE
315,1.2.149,        Plantagenet.,GLOUCESTER
316,1.2.150,"Why, that was he.",LADY ANNE
317,1.2.151,"The selfsame name, but one of better nature.",GLOUCESTER
318,1.2.152,Where is he?,LADY ANNE
319,1.2.153,                 Here.,GLOUCESTER
320,1.2.154,Why dost thou spit at me?,GLOUCESTER
321,1.2.155,"Would it were mortal poison, for thy sake!",LADY ANNE
322,1.2.156,Never came poison from so sweet a place.,GLOUCESTER
323,1.2.157,Never hung poison on a fouler toad.,LADY ANNE
324,1.2.158,Out of my sight! thou dost infect my eyes.,LADY ANNE
325,1.2.159,"Thine eyes, sweet lady, have infected mine.",GLOUCESTER
326,1.2.160,"Would they were basilisks, to strike thee dead!",LADY ANNE
327,1.2.161,"I would they were, that I might die at once;",GLOUCESTER
328,1.2.162,For now they kill me with a living death.,GLOUCESTER
329,1.2.163,"Those eyes of thine from mine have drawn salt tears,",GLOUCESTER
330,1.2.164,Shamed their aspect with store of childish drops:,GLOUCESTER
331,1.2.165,"These eyes that never shed remorseful tear,",GLOUCESTER
332,1.2.166,"No, when my father York and Edward wept,",GLOUCESTER
333,1.2.167,To hear the piteous moan that Rutland made,GLOUCESTER
334,1.2.168,When black-faced Clifford shook his sword at him;,GLOUCESTER
335,1.2.169,"Nor when thy warlike father, like a child,",GLOUCESTER
336,1.2.170,"Told the sad story of my father's death,",GLOUCESTER
337,1.2.171,"And twenty times made pause to sob and weep,",GLOUCESTER
338,1.2.172,That all the standers-by had wet their cheeks,GLOUCESTER
339,1.2.173,Like trees bedash'd with rain: in that sad time,GLOUCESTER
340,1.2.174,My manly eyes did scorn an humble tear;,GLOUCESTER
341,1.2.175,"And what these sorrows could not thence exhale,",GLOUCESTER
342,1.2.176,"Thy beauty hath, and made them blind with weeping.",GLOUCESTER
343,1.2.177,I never sued to friend nor enemy;,GLOUCESTER
344,1.2.178,My tongue could never learn sweet smoothing word;,GLOUCESTER
345,1.2.179,"But now thy beauty is proposed my fee,",GLOUCESTER
346,1.2.180,"My proud heart sues, and prompts my tongue to speak.",GLOUCESTER
347,1.2.181,"Teach not thy lips such scorn, for they were made",GLOUCESTER
348,1.2.182,"For kissing, lady, not for such contempt.",GLOUCESTER
349,1.2.183,"If thy revengeful heart cannot forgive,",GLOUCESTER
350,1.2.184,"Lo, here I lend thee this sharp-pointed sword;",GLOUCESTER
351,1.2.185,Which if thou please to hide in this true bosom.,GLOUCESTER
352,1.2.186,"And let the soul forth that adoreth thee,",GLOUCESTER
353,1.2.187,"I lay it naked to the deadly stroke,",GLOUCESTER
354,1.2.188,And humbly beg the death upon my knee.,GLOUCESTER
355,1.2.189,"Nay, do not pause; for I did kill King Henry,",GLOUCESTER
356,1.2.190,But 'twas thy beauty that provoked me.,GLOUCESTER
357,1.2.191,"Nay, now dispatch; 'twas I that stabb'd young Edward,",GLOUCESTER
358,1.2.192,But 'twas thy heavenly face that set me on.,GLOUCESTER
359,1.2.193,"Take up the sword again, or take up me.",GLOUCESTER
360,1.2.194,"Arise, dissembler: though I wish thy death,",LADY ANNE
361,1.2.195,I will not be the executioner.,LADY ANNE
362,1.2.196,"Then bid me kill myself, and I will do it.",GLOUCESTER
363,1.2.197,I have already.,LADY ANNE
364,1.2.198,"                  Tush, that was in thy rage:",GLOUCESTER
365,1.2.199,"Speak it again, and, even with the word,",GLOUCESTER
366,1.2.200,"That hand, which, for thy love, did kill thy love,",GLOUCESTER
367,1.2.201,"Shall, for thy love, kill a far truer love;",GLOUCESTER
368,1.2.202,To both their deaths thou shalt be accessary.,GLOUCESTER
369,1.2.203,I would I knew thy heart.,LADY ANNE
370,1.2.204,'Tis figured in my tongue.,GLOUCESTER
371,1.2.205,I fear me both are false.,LADY ANNE
372,1.2.206,Then never man was true.,GLOUCESTER
373,1.2.207,"Well, well, put up your sword.",LADY ANNE
374,1.2.208,"Say, then, my peace is made.",GLOUCESTER
375,1.2.209,That shall you know hereafter.,LADY ANNE
376,1.2.210,But shall I live in hope?,GLOUCESTER
377,1.2.211,"All men, I hope, live so.",LADY ANNE
378,1.2.212,Vouchsafe to wear this ring.,GLOUCESTER
379,1.2.213,To take is not to give.,LADY ANNE
380,1.2.214,"Look, how this ring encompasseth finger.",GLOUCESTER
381,1.2.215,Even so thy breast encloseth my poor heart;,GLOUCESTER
382,1.2.216,"Wear both of them, for both of them are thine.",GLOUCESTER
383,1.2.217,And if thy poor devoted suppliant may,GLOUCESTER
384,1.2.218,"But beg one favour at thy gracious hand,",GLOUCESTER
385,1.2.219,Thou dost confirm his happiness for ever.,GLOUCESTER
386,1.2.220,What is it?,LADY ANNE
387,1.2.221,That it would please thee leave these sad designs,GLOUCESTER
388,1.2.222,"To him that hath more cause to be a mourner,",GLOUCESTER
389,1.2.223,And presently repair to Crosby Place;,GLOUCESTER
390,1.2.224,"Where, after I have solemnly interr'd",GLOUCESTER
391,1.2.225,"At Chertsey monastery this noble king,",GLOUCESTER
392,1.2.226,"And wet his grave with my repentant tears,",GLOUCESTER
393,1.2.227,I will with all expedient duty see you:,GLOUCESTER
394,1.2.228,"For divers unknown reasons. I beseech you,",GLOUCESTER
395,1.2.229,Grant me this boon.,GLOUCESTER
396,1.2.230,"With all my heart; and much it joys me too,",LADY ANNE
397,1.2.231,To see you are become so penitent.,LADY ANNE
398,1.2.232,"Tressel and Berkeley, go along with me.",LADY ANNE
399,1.2.233,Bid me farewell.,GLOUCESTER
400,1.2.234,'Tis more than you deserve;,LADY ANNE
401,1.2.235,"But since you teach me how to flatter you,",LADY ANNE
402,1.2.236,Imagine I have said farewell already.,LADY ANNE
403,1.2.237,"Sirs, take up the corse.",GLOUCESTER
404,1.2.238,"Towards Chertsey, noble lord?",GENTLEMEN
405,1.2.239,"No, to White-Friars; there attend my coining.",GLOUCESTER
406,1.2.240,Was ever woman in this humour woo'd?,GLOUCESTER
407,1.2.241,Was ever woman in this humour won?,GLOUCESTER
408,1.2.242,I'll have her; but I will not keep her long.,GLOUCESTER
409,1.2.243,"What! I, that kill'd her husband and his father,",GLOUCESTER
410,1.2.244,"To take her in her heart's extremest hate,",GLOUCESTER
411,1.2.245,"With curses in her mouth, tears in her eyes,",GLOUCESTER
412,1.2.246,The bleeding witness of her hatred by;,GLOUCESTER
413,1.2.247,"Having God, her conscience, and these bars",GLOUCESTER
414,1.2.248,"against me,",GLOUCESTER
415,1.2.249,"And I nothing to back my suit at all,",GLOUCESTER
416,1.2.250,"But the plain devil and dissembling looks,",GLOUCESTER
417,1.2.251,"And yet to win her, all the world to nothing!",GLOUCESTER
418,1.2.252,Ha!,GLOUCESTER
419,1.2.253,"Hath she forgot already that brave prince,",GLOUCESTER
420,1.2.254,"Edward, her lord, whom I, some three months since,",GLOUCESTER
421,1.2.255,Stabb'd in my angry mood at Tewksbury?,GLOUCESTER
422,1.2.256,"A sweeter and a lovelier gentleman,",GLOUCESTER
423,1.2.257,"Framed in the prodigality of nature,",GLOUCESTER
424,1.2.258,"Young, valiant, wise, and, no doubt, right royal,",GLOUCESTER
425,1.2.259,The spacious world cannot again afford,GLOUCESTER
426,1.2.260,"And will she yet debase her eyes on me,",GLOUCESTER
427,1.2.261,"That cropp'd the golden prime of this sweet prince,",GLOUCESTER
428,1.2.262,And made her widow to a woful bed?,GLOUCESTER
